iso639_3	rank	related_iso639_3	distance	basis
tns	4	rtm	2.0	genetic-glottolog
tns	5	ssg	3.0	genetic-glottolog
tns	6	wuv	3.0	genetic-glottolog
tns	7	lgu	3.0	genetic-glottolog
tns	8	wrp	3.0	genetic-glottolog
tns	9	kos	3.0	genetic-glottolog
tns	10	mhz	3.0	genetic-glottolog
tns	11	tni	3.0	genetic-glottolog
tns	12	cha	3.0	genetic-glottolog
tns	13	nau	3.0	genetic-glottolog
tns	14	ngr	3.0	genetic-glottolog
tns	15	nfl	3.0	genetic-glottolog
tns	16	pau	3.0	genetic-glottolog
tns	17	vnk	3.0	genetic-glottolog
tns	18	tkw	3.0	genetic-glottolog
tns	19	tnx	3.0	genetic-glottolog
tns	20	lml	3.0	genetic-glottolog
tns	21	pma	3.0	genetic-glottolog
tns	22	gil	3.0	genetic-glottolog
tns	23	aty	3.0	genetic-glottolog
tns	24	atk	3.0	genetic-glottolog
tns	25	wyy	3.0	genetic-glottolog
tnt	1	tom	1.0	genetic-glottolog
tnt	2	tnw	1.0	genetic-glottolog
tnt	3	tdn	1.0	genetic-glottolog
tnt	4	txs	1.0	genetic-glottolog
tnt	5	atk	3.0	genetic-glottolog
tnt	6	pau	3.0	genetic-glottolog
tnt	7	sun	3.0	genetic-glottolog
tnt	8	rej	3.0	genetic-glottolog
tnt	9	cha	3.0	genetic-glottolog
tnt	10	rth	4.0	genetic-glottolog
tnt	11	bnq	4.0	genetic-glottolog
tnt	12	tld	4.0	genetic-glottolog
tnt	13	bzl	4.0	genetic-glottolog
tnt	14	txe	4.0	genetic-glottolog
tnt	15	kzl	4.0	genetic-glottolog
tnt	16	tiy	4.0	genetic-glottolog
tnt	17	amv	4.0	genetic-glottolog
tnt	18	bgi	4.0	genetic-glottolog
tnt	19	bdb	4.0	genetic-glottolog
tnt	20	wlh	4.0	genetic-glottolog
tnt	21	mgm	4.0	genetic-glottolog
tnt	22	heg	4.0	genetic-glottolog
tnt	23	tdy	4.0	genetic-glottolog
tnt	24	txn	4.0	genetic-glottolog
tnt	25	alj	4.0	genetic-glottolog
tnu	1	uan	0.0	genetic-glottolog
tnu	2	tmm	2.0	genetic-glottolog
tnu	3	blt	2.0	genetic-glottolog
tnu	4	tyr	2.0	genetic-glottolog
tnu	5	tyt	2.0	genetic-glottolog
tnu	6	twh	2.0	genetic-glottolog
tnu	7	tys	2.0	genetic-glottolog
tnu	8	shn	2.0	genetic-glottolog
tnu	9	soa	2.0	genetic-glottolog
tnu	10	pdi	2.0	genetic-glottolog
tnu	11	aho	2.0	genetic-glottolog
tnu	12	tpo	3.0	genetic-glottolog
tnu	13	tyj	3.0	genetic-glottolog
tnu	14	pht	3.0	genetic-glottolog
tnu	15	lao	3.0	genetic-glottolog
tnu	16	phu	3.0	genetic-glottolog
tnu	17	tsl	3.0	genetic-glottolog
tnu	18	mlc	3.0	genetic-glottolog
tnu	19	tyz	3.0	genetic-glottolog
tnu	20	nod	3.0	genetic-glottolog
tnu	21	zhd	3.0	genetic-glottolog
tnu	22	kkh	3.0	genetic-glottolog
tnu	23	tiz	3.0	genetic-glottolog
tnu	24	tdd	3.0	genetic-glottolog
tnu	25	cuu	3.0	genetic-glottolog
tnv	1	ccp	0.0	genetic-glottolog
tnv	2	ctg	0.0	genetic-glottolog
tnv	3	rhg	1.0	genetic-glottolog
tnv	4	bpy	1.0	genetic-glottolog
tnv	5	ben	1.0	genetic-glottolog
tnv	6	mkb	1.0	genetic-glottolog
tnv	7	lbm	1.0	genetic-glottolog
tnv	8	ksy	1.0	genetic-glottolog
tnv	9	syl	2.0	genetic-glottolog
tnv	10	haj	2.0	genetic-glottolog
tnv	11	kfv	2.0	genetic-glottolog
tnv	12	nag	4.0	genetic-glottolog
tnv	13	asm	4.0	genetic-glottolog
tnv	14	rkt	4.0	genetic-glottolog
tnv	15	ory	4.0	genetic-glottolog
tnv	16	spv	4.0	genetic-glottolog
tnv	17	bdv	4.0	genetic-glottolog
tnv	18	ort	4.0	genetic-glottolog
tnv	19	rei	4.0	genetic-glottolog
tnv	20	key	4.0	genetic-glottolog
tnv	21	rjs	5.0	genetic-glottolog
tnv	22	sjp	5.0	genetic-glottolog
tnv	23	bhu	5.0	genetic-glottolog
tnv	24	nhh	5.0	genetic-glottolog
tnv	25	keq	5.0	genetic-glottolog
tnw	1	tnt	1.0	genetic-glottolog
tnw	2	tom	2.0	genetic-glottolog
tnw	3	tdn	2.0	genetic-glottolog
tnw	4	txs	2.0	genetic-glottolog
tnw	5	atk	2.0	genetic-glottolog
tnw	6	pau	2.0	genetic-glottolog
tnw	7	sun	2.0	genetic-glottolog
tnw	8	rej	2.0	genetic-glottolog
tnw	9	cha	2.0	genetic-glottolog
tnw	10	rth	3.0	genetic-glottolog
tnw	11	bnq	3.0	genetic-glottolog
tnw	12	bzl	3.0	genetic-glottolog
tnw	13	tld	3.0	genetic-glottolog
tnw	14	txe	3.0	genetic-glottolog
tnw	15	kzl	3.0	genetic-glottolog
tnw	16	amv	3.0	genetic-glottolog
tnw	17	tiy	3.0	genetic-glottolog
tnw	18	bgi	3.0	genetic-glottolog
tnw	19	bdb	3.0	genetic-glottolog
tnw	20	wlh	3.0	genetic-glottolog
tnw	21	mgm	3.0	genetic-glottolog
tnw	22	heg	3.0	genetic-glottolog
tnw	23	txn	3.0	genetic-glottolog
tnw	24	tre	3.0	genetic-glottolog
tnw	25	tdy	3.0	genetic-glottolog
tnx	1	tkw	0.0	genetic-glottolog
tnx	2	vnk	0.0	genetic-glottolog
tnx	3	tbe	1.0	genetic-glottolog
tnx	4	aua	1.0	genetic-glottolog
tnx	5	utp	1.0	genetic-glottolog
tnx	6	ngr	2.0	genetic-glottolog
tnx	7	nfl	2.0	genetic-glottolog
tnx	8	nlz	3.0	genetic-glottolog
tnx	9	ntu	3.0	genetic-glottolog
tnx	10	rtm	3.0	genetic-glottolog
tnx	11	tns	3.0	genetic-glottolog
tnx	12	emi	3.0	genetic-glottolog
tnx	13	yap	3.0	genetic-glottolog
tnx	14	nuw	3.0	genetic-glottolog
tnx	15	npx	4.0	genetic-glottolog
tnx	16	lml	4.0	genetic-glottolog
tnx	17	pma	4.0	genetic-glottolog
tnx	18	lgu	4.0	genetic-glottolog
tnx	19	aty	4.0	genetic-glottolog
tnx	20	nau	4.0	genetic-glottolog
tnx	21	wyy	4.0	genetic-glottolog
tnx	22	bwb	4.0	genetic-glottolog
tnx	23	gil	4.0	genetic-glottolog
tnx	24	kos	4.0	genetic-glottolog
tnx	25	ssg	4.0	genetic-glottolog
tny	1	bdp	0.0	genetic-glottolog
tny	2	suw	3.0	genetic-glottolog
tny	3	rub	3.0	genetic-glottolog
tny	4	ebu	3.0	genetic-glottolog
tny	5	yey	3.0	genetic-glottolog
tny	6	hoo	4.0	genetic-glottolog
tny	7	kcz	4.0	genetic-glottolog
tny	8	kcw	4.0	genetic-glottolog
tny	9	nym	4.0	genetic-glottolog
tny	10	kiv	4.0	genetic-glottolog
tny	11	sbp	4.0	genetic-glottolog
tny	12	suk	4.0	genetic-glottolog
tny	13	nim	4.0	genetic-glottolog
tny	14	wbi	4.0	genetic-glottolog
tny	15	rim	4.0	genetic-glottolog
tny	16	gmx	4.0	genetic-glottolog
tny	17	zga	4.0	genetic-glottolog
tny	18	isn	4.0	genetic-glottolog
tny	19	nyj	4.0	genetic-glottolog
tny	20	kiz	4.0	genetic-glottolog
tny	21	bez	4.0	genetic-glottolog
tny	22	heh	4.0	genetic-glottolog
tny	23	pbr	4.0	genetic-glottolog
tny	24	mgs	4.0	genetic-glottolog
tny	25	lag	4.0	genetic-glottolog
tnz	1	kns	0.0	genetic-glottolog
tnz	2	knq	0.0	genetic-glottolog
tnz	3	jhi	2.0	genetic-glottolog
tnz	4	mnq	2.0	genetic-glottolog
tnz	5	cwg	2.0	genetic-glottolog
tnz	6	mzt	3.0	genetic-glottolog
tnz	7	btq	3.0	genetic-glottolog
tnz	8	jah	3.0	genetic-glottolog
tnz	9	sea	4.0	genetic-glottolog
tnz	10	tea	5.0	genetic-glottolog
tnz	11	mhe	5.0	genetic-glottolog
tnz	12	ssm	6.0	genetic-glottolog
tnz	13	szc	6.0	genetic-glottolog
tnz	14	tmo	6.0	genetic-glottolog
tnz	15	sza	6.0	genetic-glottolog
tnz	16	khm	6.0	genetic-glottolog
tnz	17	caq	6.0	genetic-glottolog
tnz	18	omx	6.0	genetic-glottolog
tnz	19	pcb	6.0	genetic-glottolog
tnz	20	kxm	6.0	genetic-glottolog
tnz	21	mnw	6.0	genetic-glottolog
tnz	22	cbn	6.0	genetic-glottolog
tnz	23	cua	6.0	genetic-glottolog
tnz	24	pac	6.0	genetic-glottolog
tnz	25	zng	6.0	genetic-glottolog
tob	1	plg	0.0	genetic-glottolog
tob	2	moc	1.0	genetic-glottolog
tob	3	axb	2.0	genetic-glottolog
tob	4	kbc	3.0	genetic-glottolog
toc	1	tos	0.0	genetic-glottolog
toc	2	top	1.0	genetic-glottolog
toc	3	tlp	1.0	genetic-glottolog
toc	4	tqt	2.0	genetic-glottolog
toc	5	too	4.0	genetic-glottolog
toc	6	tlc	4.0	genetic-glottolog
toc	7	tku	5.0	genetic-glottolog
toc	8	tcw	5.0	genetic-glottolog
toc	9	tee	6.0	genetic-glottolog
toc	10	tpp	6.0	genetic-glottolog
toc	11	tpt	6.0	genetic-glottolog
tod	1	lom	0.0	genetic-glottolog
tod	2	zil	3.0	genetic-glottolog
tod	3	gkp	3.0	genetic-glottolog
tod	4	bza	3.0	genetic-glottolog
tod	5	knu	3.0	genetic-glottolog
tod	6	xpe	3.0	genetic-glottolog
tod	7	men	3.0	genetic-glottolog
tod	8	lok	3.0	genetic-glottolog
tod	9	yal	5.0	genetic-glottolog
tod	10	sus	5.0	genetic-glottolog
tod	11	kno	7.0	genetic-glottolog
tod	12	vai	7.0	genetic-glottolog
tod	13	jek	7.0	genetic-glottolog
tod	14	jow	7.0	genetic-glottolog
tod	15	bxl	7.0	genetic-glottolog
tod	16	tjn	7.0	genetic-glottolog
tod	17	bwq	7.0	genetic-glottolog
tod	18	bbo	7.0	genetic-glottolog
tod	19	bzx	7.0	genetic-glottolog
tod	20	lig	7.0	genetic-glottolog
tod	21	snk	7.0	genetic-glottolog
tod	22	bib	7.0	genetic-glottolog
tod	23	skq	7.0	genetic-glottolog
tod	24	llc	8.0	genetic-glottolog
tod	25	mev	8.0	genetic-glottolog
tof	1	ulk	0.0	genetic-glottolog
tof	2	gdr	1.0	genetic-glottolog
tof	3	bon	2.0	genetic-glottolog
tog	1	tum	0.0	genetic-glottolog
tog	2	kdn	2.0	genetic-glottolog
tog	3	yey	2.0	genetic-glottolog
tog	4	mjh	3.0	genetic-glottolog
tog	5	nya	3.0	genetic-glottolog
tog	6	phm	3.0	genetic-glottolog
tog	7	poy	3.0	genetic-glottolog
tog	8	nse	3.0	genetic-glottolog
tog	9	swk	3.0	genetic-glottolog
tog	10	mny	3.0	genetic-glottolog
tog	11	bwg	3.0	genetic-glottolog
tog	12	rim	3.0	genetic-glottolog
tog	13	nim	3.0	genetic-glottolog
tog	14	lag	3.0	genetic-glottolog
tog	15	seh	3.0	genetic-glottolog
tog	16	isn	3.0	genetic-glottolog
tog	17	mgz	3.0	genetic-glottolog
tog	18	hoo	3.0	genetic-glottolog
tog	19	nyj	3.0	genetic-glottolog
tog	20	ndh	4.0	genetic-glottolog
tog	21	nyy	4.0	genetic-glottolog
tog	22	vmk	4.0	genetic-glottolog
tog	23	dmx	4.0	genetic-glottolog
tog	24	ndj	4.0	genetic-glottolog
tog	25	vmr	4.0	genetic-glottolog
toh	1	cce	0.0	genetic-glottolog
toh	2	tsc	2.0	genetic-glottolog
toh	3	tso	3.0	genetic-glottolog
toh	4	rng	3.0	genetic-glottolog
toh	5	ven	4.0	genetic-glottolog
toh	6	brl	5.0	genetic-glottolog
toh	7	zul	5.0	genetic-glottolog
toh	8	xho	5.0	genetic-glottolog
toh	9	xkv	5.0	genetic-glottolog
toh	10	ssw	6.0	genetic-glottolog
toh	11	nso	6.0	genetic-glottolog
toh	12	nbl	6.0	genetic-glottolog
toh	13	two	6.0	genetic-glottolog
toh	14	nde	6.0	genetic-glottolog
toh	15	tsn	6.0	genetic-glottolog
toh	16	yey	6.0	genetic-glottolog
toh	17	ndc	7.0	genetic-glottolog
toh	18	mny	7.0	genetic-glottolog
toh	19	kck	7.0	genetic-glottolog
toh	20	sot	7.0	genetic-glottolog
toh	21	nse	7.0	genetic-glottolog
toh	22	nmq	7.0	genetic-glottolog
toh	23	loz	7.0	genetic-glottolog
toh	24	poy	7.0	genetic-glottolog
toh	25	rim	7.0	genetic-glottolog
toi	1	shq	0.0	genetic-glottolog
toi	2	ilb	0.0	genetic-glottolog
toi	3	leh	0.0	genetic-glottolog
toi	4	dov	1.0	genetic-glottolog
toi	5	sby	2.0	genetic-glottolog
toi	6	yey	4.0	genetic-glottolog
toi	7	sbs	5.0	genetic-glottolog
toi	8	fwe	5.0	genetic-glottolog
toi	9	ttl	5.0	genetic-glottolog
toi	10	nse	5.0	genetic-glottolog
toi	11	mny	5.0	genetic-glottolog
toi	12	hoo	5.0	genetic-glottolog
toi	13	poy	5.0	genetic-glottolog
toi	14	rim	5.0	genetic-glottolog
toi	15	nim	5.0	genetic-glottolog
toi	16	lag	5.0	genetic-glottolog
toi	17	isn	5.0	genetic-glottolog
toi	18	mgz	5.0	genetic-glottolog
toi	19	nyj	5.0	genetic-glottolog
toi	20	kdn	6.0	genetic-glottolog
toi	21	ven	6.0	genetic-glottolog
toi	22	vmr	6.0	genetic-glottolog
toi	23	tog	6.0	genetic-glottolog
toi	24	tum	6.0	genetic-glottolog
toi	25	tke	6.0	genetic-glottolog
toj	1	cac	0.0	genetic-glottolog
toj	2	mhc	2.0	genetic-glottolog
toj	3	jac	3.0	genetic-glottolog
toj	4	knj	3.0	genetic-glottolog
toj	5	kjb	3.0	genetic-glottolog
toj	6	tzh	4.0	genetic-glottolog
toj	7	tzo	4.0	genetic-glottolog
toj	8	mop	4.0	genetic-glottolog
toj	9	emy	4.0	genetic-glottolog
toj	10	cob	5.0	genetic-glottolog
toj	11	usp	5.0	genetic-glottolog
toj	12	ctu	5.0	genetic-glottolog
toj	13	itz	5.0	genetic-glottolog
toj	14	chf	5.0	genetic-glottolog
toj	15	kek	5.0	genetic-glottolog
toj	16	caa	5.0	genetic-glottolog
toj	17	hus	5.0	genetic-glottolog
toj	18	lac	6.0	genetic-glottolog
toj	19	ttc	6.0	genetic-glottolog
toj	20	qum	6.0	genetic-glottolog
toj	21	agu	6.0	genetic-glottolog
toj	22	ixl	6.0	genetic-glottolog
toj	23	quv	6.0	genetic-glottolog
toj	24	mam	6.0	genetic-glottolog
toj	25	poh	6.0	genetic-glottolog
tok	1	afh	0.0	genetic-glottolog
tok	2	avk	0.0	genetic-glottolog
tok	3	bzt	0.0	genetic-glottolog
tok	4	dws	0.0	genetic-glottolog
tok	5	esy	0.0	genetic-glottolog
tok	6	igs	0.0	genetic-glottolog
tok	7	ile	0.0	genetic-glottolog
tok	8	ina	0.0	genetic-glottolog
tok	9	isv	0.0	genetic-glottolog
tok	10	jbo	0.0	genetic-glottolog
tok	11	ldn	0.0	genetic-glottolog
tok	12	lfn	0.0	genetic-glottolog
tok	13	neu	0.0	genetic-glottolog
tok	14	nov	0.0	genetic-glottolog
tok	15	nqo	0.0	genetic-glottolog
tok	16	qya	0.0	genetic-glottolog
tok	17	rmv	0.0	genetic-glottolog
tok	18	sjn	0.0	genetic-glottolog
tok	19	tlh	0.0	genetic-glottolog
tok	20	tzl	0.0	genetic-glottolog
tok	21	vol	0.0	genetic-glottolog
tok	22	zbl	0.0	genetic-glottolog
tok	23	epo	1.0	genetic-glottolog
tok	24	ido	1.0	genetic-glottolog
tol	1	xup	0.0	genetic-glottolog
tol	2	tuu	1.0	genetic-glottolog
tol	3	gce	1.0	genetic-glottolog
tol	4	coq	1.0	genetic-glottolog
tol	5	qwt	1.0	genetic-glottolog
tol	6	hup	2.0	genetic-glottolog
tol	7	mvb	2.0	genetic-glottolog
tol	8	ktw	2.0	genetic-glottolog
tol	9	wlk	2.0	genetic-glottolog
tol	10	srs	2.0	genetic-glottolog
tol	11	txc	2.0	genetic-glottolog
tol	12	clc	3.0	genetic-glottolog
tol	13	chp	3.0	genetic-glottolog
tol	14	apk	3.0	genetic-glottolog
tol	15	eya	3.0	genetic-glottolog
tol	16	aht	3.0	genetic-glottolog
tol	17	tfn	3.0	genetic-glottolog
tol	18	bcr	4.0	genetic-glottolog
tol	19	tli	4.0	genetic-glottolog
tol	20	dgr	4.0	genetic-glottolog
tol	21	haa	4.0	genetic-glottolog
tol	22	gwi	4.0	genetic-glottolog
tol	23	koy	4.0	genetic-glottolog
tol	24	ing	4.0	genetic-glottolog
tol	25	hoi	4.0	genetic-glottolog
tom	1	tdn	0.0	genetic-glottolog
tom	2	txs	0.0	genetic-glottolog
tom	3	tnt	1.0	genetic-glottolog
tom	4	tnw	2.0	genetic-glottolog
tom	5	atk	4.0	genetic-glottolog
tom	6	pau	4.0	genetic-glottolog
tom	7	sun	4.0	genetic-glottolog
tom	8	rej	4.0	genetic-glottolog
tom	9	cha	4.0	genetic-glottolog
tom	10	bnq	5.0	genetic-glottolog
tom	11	rth	5.0	genetic-glottolog
tom	12	tld	5.0	genetic-glottolog
tom	13	bzl	5.0	genetic-glottolog
tom	14	txe	5.0	genetic-glottolog
tom	15	kzl	5.0	genetic-glottolog
tom	16	tiy	5.0	genetic-glottolog
tom	17	bgi	5.0	genetic-glottolog
tom	18	amv	5.0	genetic-glottolog
tom	19	bdb	5.0	genetic-glottolog
tom	20	wlh	5.0	genetic-glottolog
tom	21	mgm	5.0	genetic-glottolog
tom	22	heg	5.0	genetic-glottolog
tom	23	tdy	5.0	genetic-glottolog
tom	24	alj	5.0	genetic-glottolog
tom	25	txn	5.0	genetic-glottolog
ton	1	niu	0.0	genetic-glottolog
ton	2	fud	2.0	genetic-glottolog
ton	3	aud	2.0	genetic-glottolog
ton	4	tkp	2.0	genetic-glottolog
ton	5	piv	2.0	genetic-glottolog
ton	6	mnv	2.0	genetic-glottolog
ton	7	llx	3.0	genetic-glottolog
ton	8	nkp	3.0	genetic-glottolog
ton	9	num	3.0	genetic-glottolog
ton	10	wls	3.0	genetic-glottolog
ton	11	rtm	3.0	genetic-glottolog
ton	12	tvl	3.0	genetic-glottolog
ton	13	mmw	3.0	genetic-glottolog
ton	14	uve	3.0	genetic-glottolog
ton	15	bwb	4.0	genetic-glottolog
ton	16	goo	4.0	genetic-glottolog
ton	17	wyy	4.0	genetic-glottolog
ton	18	pkp	4.0	genetic-glottolog
ton	19	fut	4.0	genetic-glottolog
ton	20	mxe	4.0	genetic-glottolog
ton	21	sky	4.0	genetic-glottolog
ton	22	kpg	4.0	genetic-glottolog
ton	23	nkr	4.0	genetic-glottolog
ton	24	lmv	5.0	genetic-glottolog
ton	25	fij	5.0	genetic-glottolog
too	1	tku	1.0	genetic-glottolog
too	2	tcw	1.0	genetic-glottolog
too	3	tqt	2.0	genetic-glottolog
too	4	tlc	2.0	genetic-glottolog
too	5	top	3.0	genetic-glottolog
too	6	tlp	3.0	genetic-glottolog
too	7	toc	4.0	genetic-glottolog
too	8	tee	4.0	genetic-glottolog
too	9	tpp	4.0	genetic-glottolog
too	10	tos	4.0	genetic-glottolog
too	11	tpt	4.0	genetic-glottolog
top	1	tlp	0.0	genetic-glottolog
top	2	tos	1.0	genetic-glottolog
top	3	toc	1.0	genetic-glottolog
top	4	tqt	1.0	genetic-glottolog
top	5	too	3.0	genetic-glottolog
top	6	tlc	3.0	genetic-glottolog
top	7	tku	4.0	genetic-glottolog
top	8	tcw	4.0	genetic-glottolog
top	9	tee	5.0	genetic-glottolog
top	10	tpp	5.0	genetic-glottolog
top	11	tpt	5.0	genetic-glottolog
toq	1	nnj	0.0	genetic-glottolog
toq	2	tuv	0.0	genetic-glottolog
toq	3	kdj	0.0	genetic-glottolog
toq	4	teo	1.0	genetic-glottolog
toq	5	mqu	4.0	genetic-glottolog
toq	6	keo	4.0	genetic-glottolog
toq	7	nsg	4.0	genetic-glottolog
toq	8	lpx	5.0	genetic-glottolog
toq	9	imt	5.0	genetic-glottolog
toq	10	lgo	5.0	genetic-glottolog
toq	11	lqr	5.0	genetic-glottolog
toq	12	lot	5.0	genetic-glottolog
toq	13	lky	5.0	genetic-glottolog
toq	14	ukv	5.0	genetic-glottolog
toq	15	bfa	5.0	genetic-glottolog
toq	16	saq	5.0	genetic-glottolog
toq	17	mas	5.0	genetic-glottolog
toq	18	ddd	6.0	genetic-glottolog
toq	19	oie	6.0	genetic-glottolog
toq	20	bdi	6.0	genetic-glottolog
toq	21	omt	6.0	genetic-glottolog
toq	22	lkr	7.0	genetic-glottolog
toq	23	ach	7.0	genetic-glottolog
toq	24	anu	7.0	genetic-glottolog
toq	25	dks	7.0	genetic-glottolog
tor	1	bqk	0.0	genetic-glottolog
tor	2	bfl	0.0	genetic-glottolog
tor	3	mnh	0.0	genetic-glottolog
tor	4	bpd	1.0	genetic-glottolog
tor	5	bjo	1.0	genetic-glottolog
tor	6	liy	1.0	genetic-glottolog
tor	7	nue	1.0	genetic-glottolog
tor	8	kuw	1.0	genetic-glottolog
tor	9	gox	1.0	genetic-glottolog
tor	10	yaj	1.0	genetic-glottolog
tor	11	nuu	2.0	genetic-glottolog
tor	12	bbp	4.0	genetic-glottolog
tor	13	lna	4.0	genetic-glottolog
tor	14	lnl	4.0	genetic-glottolog
tor	15	zmz	4.0	genetic-glottolog
tor	16	msj	5.0	genetic-glottolog
tor	17	fer	6.0	genetic-glottolog
tor	18	myj	6.0	genetic-glottolog
tor	19	muh	6.0	genetic-glottolog
tor	20	doo	6.0	genetic-glottolog
tor	21	kwb	6.0	genetic-glottolog
tor	22	gyg	7.0	genetic-glottolog
tor	23	nzk	7.0	genetic-glottolog
tor	24	geq	7.0	genetic-glottolog
tor	25	gbg	7.0	genetic-glottolog
tos	1	toc	0.0	genetic-glottolog
tos	2	tlp	1.0	genetic-glottolog
tos	3	top	1.0	genetic-glottolog
tos	4	tqt	2.0	genetic-glottolog
tos	5	too	4.0	genetic-glottolog
tos	6	tlc	4.0	genetic-glottolog
tos	7	tku	5.0	genetic-glottolog
tos	8	tcw	5.0	genetic-glottolog
tos	9	tee	6.0	genetic-glottolog
tos	10	tpp	6.0	genetic-glottolog
tos	11	tpt	6.0	genetic-glottolog
tou	1	hnu	0.0	genetic-glottolog
tou	2	vie	2.0	genetic-glottolog
tou	3	thm	2.0	genetic-glottolog
tou	4	mtq	3.0	genetic-glottolog
tou	5	pkt	3.0	genetic-glottolog
tou	6	aem	3.0	genetic-glottolog
tou	7	nuo	3.0	genetic-glottolog
tou	8	scb	3.0	genetic-glottolog
tou	9	pac	3.0	genetic-glottolog
tou	10	zng	3.0	genetic-glottolog
tou	11	cbn	3.0	genetic-glottolog
tou	12	kxm	3.0	genetic-glottolog
tou	13	cua	3.0	genetic-glottolog
tou	14	pcb	3.0	genetic-glottolog
tou	15	omx	3.0	genetic-glottolog
tou	16	khm	3.0	genetic-glottolog
tou	17	mnw	3.0	genetic-glottolog
tou	18	caq	3.0	genetic-glottolog
tou	19	jun	3.0	genetic-glottolog
tou	20	khr	3.0	genetic-glottolog
tou	21	gaq	3.0	genetic-glottolog
tou	22	bgl	4.0	genetic-glottolog
tou	23	puo	4.0	genetic-glottolog
tou	24	kjg	4.0	genetic-glottolog
tou	25	phg	4.0	genetic-glottolog
tov	1	xkp	0.0	genetic-glottolog
tov	2	xkc	1.0	genetic-glottolog
tov	3	vmh	1.0	genetic-glottolog
tov	4	tly	1.0	genetic-glottolog
tov	5	shm	2.0	genetic-glottolog
tov	6	goz	2.0	genetic-glottolog
tov	7	okh	2.0	genetic-glottolog
tov	8	xkj	2.0	genetic-glottolog
tov	9	hrz	3.0	genetic-glottolog
tov	10	avd	3.0	genetic-glottolog
tov	11	kgn	3.0	genetic-glottolog
tov	12	tks	4.0	genetic-glottolog
tov	13	rat	4.0	genetic-glottolog
tov	14	esh	4.0	genetic-glottolog
tov	15	atn	4.0	genetic-glottolog
tov	16	vaf	4.0	genetic-glottolog
tov	17	hac	4.0	genetic-glottolog
tov	18	smy	4.0	genetic-glottolog
tov	19	xpr	4.0	genetic-glottolog
tov	20	diq	4.0	genetic-glottolog
tov	21	kiu	4.0	genetic-glottolog
tov	22	lki	5.0	genetic-glottolog
tov	23	lsa	5.0	genetic-glottolog
tov	24	sgr	5.0	genetic-glottolog
tov	25	sqo	5.0	genetic-glottolog
tow	1	kio	0.0	genetic-glottolog
tow	2	pie	1.0	genetic-glottolog
tow	3	tew	1.0	genetic-glottolog
tow	4	tix	2.0	genetic-glottolog
tow	5	twf	3.0	genetic-glottolog
tox	1	sov	0.0	genetic-glottolog
tox	2	uli	1.0	genetic-glottolog
tox	3	mpy	3.0	genetic-glottolog
tox	4	woe	3.0	genetic-glottolog
tox	5	pon	4.0	genetic-glottolog
tox	6	mkj	4.0	genetic-glottolog
tox	7	pif	4.0	genetic-glottolog
tox	8	mah	4.0	genetic-glottolog
tox	9	stw	5.0	genetic-glottolog
tox	10	gil	5.0	genetic-glottolog
tox	11	puw	6.0	genetic-glottolog
tox	12	cal	6.0	genetic-glottolog
tox	13	nmt	6.0	genetic-glottolog
tox	14	chk	6.0	genetic-glottolog
tox	15	mrl	6.0	genetic-glottolog
tox	16	tpv	7.0	genetic-glottolog
tox	17	pfa	7.0	genetic-glottolog
tox	18	kos	7.0	genetic-glottolog
tox	19	nau	7.0	genetic-glottolog
tox	20	nuw	8.0	genetic-glottolog
tox	21	yap	8.0	genetic-glottolog
tox	22	emi	8.0	genetic-glottolog
tox	23	tns	8.0	genetic-glottolog
tox	24	rtm	8.0	genetic-glottolog
tox	25	pau	9.0	genetic-glottolog
toy	1	sdu	1.0	genetic-glottolog
toy	2	ppk	1.0	genetic-glottolog
toy	3	tvw	1.0	genetic-glottolog
toy	4	pmf	1.0	genetic-glottolog
toy	5	ttp	1.0	genetic-glottolog
toy	6	brs	2.0	genetic-glottolog
toy	7	kzf	2.0	genetic-glottolog
toy	8	myl	2.0	genetic-glottolog
toy	9	klw	2.0	genetic-glottolog
toy	10	unz	2.0	genetic-glottolog
toy	11	lew	2.0	genetic-glottolog
toy	12	wtw	2.0	genetic-glottolog
toy	13	sun	3.0	genetic-glottolog
toy	14	atk	3.0	genetic-glottolog
toy	15	rej	3.0	genetic-glottolog
toy	16	pau	3.0	genetic-glottolog
toy	17	cha	3.0	genetic-glottolog
toy	18	bzl	4.0	genetic-glottolog
toy	19	txe	4.0	genetic-glottolog
toy	20	bdb	4.0	genetic-glottolog
toy	21	lji	4.0	genetic-glottolog
toy	22	wlo	4.0	genetic-glottolog
toy	23	kgx	4.0	genetic-glottolog
toy	24	kly	4.0	genetic-glottolog
toy	25	ban	4.0	genetic-glottolog
toz	1	mdd	1.0	genetic-glottolog
toz	2	xuo	2.0	genetic-glottolog
toz	3	kwb	2.0	genetic-glottolog
toz	4	nzy	3.0	genetic-glottolog
toz	5	kzr	3.0	genetic-glottolog
toz	6	gke	3.0	genetic-glottolog
toz	7	obl	3.0	genetic-glottolog
toz	8	dmm	3.0	genetic-glottolog
toz	9	mcs	3.0	genetic-glottolog
toz	10	tui	3.0	genetic-glottolog
toz	11	moi	3.0	genetic-glottolog
toz	12	ldl	3.0	genetic-glottolog
toz	13	kdx	3.0	genetic-glottolog
toz	14	kbn	4.0	genetic-glottolog
toz	15	pnz	4.0	genetic-glottolog
toz	16	pmn	4.0	genetic-glottolog
toz	17	mru	4.0	genetic-glottolog
toz	18	dai	4.0	genetic-glottolog
