lex,default
φυλακτήριον,經匣;經文袋
φυσίωσις,驕傲;傲慢;覺得自己重要
φυσικός,自然的;本性的;按本性;按本能
φυσικῶς,自然的;本性的;按本性;按本能
φυσιόω,使驕傲;使傲慢
φυτεία,植物
φυτεύω,種植;栽種;耕種;開墾
φωλεός,洞;獸穴;巢穴
φωνέω,叫來;召來;傳召
φωνή,聲音
φωστήρ,光;發光體;星
φωσφόρος,晨星
φωτίζω,照亮;照耀
φωτεινός,充滿光;明亮的
φωτισμός,真理;揭示的真相;光;亮光
φόβητρον,可怕的景象;恐怖的景象;可怕的事情
φόβος,害怕;恐懼
φόνος,謀殺
φόρος,貢賦;賦稅
φύλαξ,衛兵;守衛;哨兵;警衛
φύλλον,葉子
φύραμα,團;塊
φύσις,本質;本性
φύω,生長;長大;長出來
φῶς,光
χάλαζα,冰雹
χάραγμα,記號;烙印
χάραξ,柵欄;防禦工事
χάριν,因為;為了......的緣故
χάρις,表示仁慈;向......顯出仁慈;憐憫;恩典
χάρισμα,禮物;恩賜
χάρτης,紙張
χάσμα,鴻溝
χίλιοι,一千
χαίρω,喜樂;歡喜;快樂
χαλάω,縋下;放下
χαλεπός,動蕩不安;艱難的;苦難重重;暴力的
χαλιναγωγέω,控制;自制
χαλινός,嚼環;韁繩;馬勒
χαλκίον,銅器
χαλκεύς,銅匠;金屬製造工
χαλκηδών,瑪瑙;玉髓
χαλκολίβανον,發亮的銅(青銅或黃銅)
χαλκοῦς,用青銅(黃銅或純銅)製造的
χαλκός,青銅;黃銅;純銅
χαμαί,在地上;到地上
χαρά,喜樂;高興;極大的快樂
χαρίζομαι,給予;賜予;恩赐
χαρακτήρ,精確的呈現;本體的真像
χαριτόω,表示恩典;向......顯出仁慈;憐憫;恩典
χείμαρρος,小溪;冬季溪流;雨季溪流
χείρ,手;手指
χείρων,更壞的;非常壞的
χειμάζω,經受惡劣天氣;處於暴風雨中
χειμών,冬季;冬天
χειραγωγέω,牽手帶領
χειραγωγός,嚮導;牽手領路的人
χειροποίητος,人造的;人手所造的
χειροτονέω,挑選;揀選;選立;選出;選派
χειρόγραφον,記錄;債務記錄
χεῖλος,海岸
χιλίαρχος,千夫長;指揮官;將軍;軍官
χιλιάς,一千個一組
χιτών,短袍;襯衫;内衣
χιών,雪
χλαμύς,披風;斗篷
χλευάζω,愚弄;嘲笑;取笑
χλιαρός,不冷不熱的;溫的
χλωρός,綠色;淺綠色;青
χολάω,非常生氣;充滿怒氣
χολή,苦膽;膽汁
χορηγέω,提供;支援;供應......的需要;供給;賜給
χορτάζω,使人飽餐一頓;使人吃飽;吃得飽足
χορός,跳舞
χοϊκός,用塵土造成;用泥土造成
χοῖνιξ,夸脫;公升
χοῖρος,豬
χράομαι,對待;看待;視為
χρή,應該;應當
χρήσιμος,有用的;用處
χρίω,膏抹;受恩膏;指派;委任;任命;任務
χρεία,需要;需用;缺乏;所需之物
χρεοφειλέτης,債務人;欠債人
χρηματίζω,傳揚上帝的信息;揭示從上帝來的信息
χρηματισμός,神聖的啟示;從上帝而來的啟示;上帝的指示
χρηστεύομαι,仁慈地行事;恩慈
χρηστολογία,有吸引力的言語;漂亮的言語;花言巧語
χρηστός,好的;更好的
χρηστότης,有用的東西;仁慈
χρονίζω,遲;遲延;晚了
χρονοτριβέω,經過了時間;花時間;耽延時日
χρυσίον,金
χρυσοδακτύλιος,戴著金戒指
χρυσόλιθος,黃碧璽;貴橄欖石
χρυσόπρασος,綠玉髓
χρυσός,金
χρυσόω,用金器裝飾;穿戴金製的飾物;用黃金遮蓋或裝飾;戴滿了金飾
χρόνος,時間;時期;日子;時候
χρώς,皮膚;身體表面
χρῄζω,需要;缺乏;沒有
χρῆμα,財富;錢財;充裕;豐富
χρῆσις,性功能;性行為
χρῖσμα,膏抹;受恩膏;指派;委任;任命;任務
χωλός,瘸子;瘸腿的;跛腳的
χωρέω,前進
χωρίζω,分開;彼此孤立;隔絕;遠離
χωρίον,野地;田地
χωρίς,沒有;不在;沒有關係;除了;與......無關
χόρτασμα,食物
χόρτος,"較小的植物,草"
χώρα,陸地
χῆρος,寡婦
χῶρος (II),西北;西北方
ψάλλω,唱;唱詩歌;唱讚美詩;歌頌
ψαλμός,詩篇;詩歌;詩章
ψευδάδελφος,假弟兄;只是假裝基督信徒的人
ψευδής,說謊的人
ψευδαπόστολος,假使徒
ψευδοδιδάσκαλος,假教師;教導不真實的事情的人
ψευδολόγος,說謊的人
ψευδομαρτυρέω,作假見證;不實地作證
ψευδομαρτυρία,假見證
ψευδοπροφήτης,假先知
ψευδόχριστος,假基督;假彌賽亞
ψευδώνυμος,誤稱的;假稱的
ψεύδομαι,說謊;把虛假的事告訴人
ψεύστης,說謊的人
ψεῦδος,謊言;假話;虛謊
ψεῦσμα,謊言;假話;虛謊
ψηλαφάω,觸摸;感覺;摸索
ψηφίζω,計算;總計;合計;加起來;算出
ψιθυρισμός,閒話;讒言;流言
ψιθυριστής,說閒話的人;造謠的人;搬弄是非的人
ψιχίον,碎渣;碎屑
ψυχή,內心;心志;思想;感情;心;存在;靈魂
ψυχικός,血肉的;自然的
ψυχρός,冷;涼
ψωμίζω,餵養;給人吃
ψωμίον,一塊餅;一口餅
ψύχω,大大減少;變冷;漸漸冷淡;冷淡下來
ψώχω,搓
ψῆφος,卵石;小石頭
ψῦχος,冷;寒冷;天冷
ἀΐδιος,永恆的;永遠的;永久的;永存的
ἀήρ,空中
ἀβαρής,沒有成為財務上的負擔
ἀββά,阿爸;父親
ἀγάπη,愛;愛心關懷;關愛;喜愛
ἀγέλη,"群,獸群"
ἀγαθοεργέω,行善;做善事;善行
ἀγαθοποιΐα,行善;做善事;善行
ἀγαθοποιέω,行善;做善事;善行
ἀγαθοποιός,做好事的人;使別人得益的人
ἀγαθωσύνη,好的;善的;良善;善行
ἀγαθός,好的;善的;良善;善行
ἀγαλλίασις,非常喜樂;大大歡喜;大喜樂
ἀγαλλιάω,非常快樂;極度喜樂;歡欣;雀躍
ἀγανάκτησις,義憤;憤慨
ἀγανακτέω,惱怒;生氣
ἀγαπάω,愛;愛心關懷;關愛;喜愛
ἀγαπητός,喜愛的對象;被愛的人;所愛的;親愛的
ἀγγέλλω,告訴;通知
ἀγγαρεύω,強迫某人背負重擔;強迫某人服事
ἀγγελία,信息;宣告
ἀγγεῖον,"容器,器皿"
ἀγενής,卑賤的;無足輕重的;低等的
ἀγενεαλόγητος,無族譜
ἀγκάλη,臂彎
ἀγνοέω,不知道;不曉得;不明白;無知
ἀγνωσία,缺乏知識;不認識;無知
ἀγνόημα,因無知而犯罪;犯罪而不自知
ἀγορά,街市;市場;集市;商業中心
ἀγοράζω,買;購買
ἀγοραῖος,閒逛的人;無業遊民
ἀγράμματος,沒有受過教育的;沒有學問的
ἀγραυλέω,露宿野外
ἀγρεύω,設圈套;抓其不備;抓住錯誤;找話柄陷害;找把柄
ἀγριέλαιος,野橄欖樹
ἀγρυπνέω,保持警覺;留心觀察;警惕;警醒
ἀγρυπνία,失眠;不能睡覺
ἀγρός,野地;田地
ἀγωγή,生活態度;行事為人;行為表現;品行;人生觀
ἀγωνία,苦惱;極度傷痛;極大的痛苦
ἀγωνίζομαι,爭戰;作戰;奮鬥
ἀγών,爭戰;作戰;奮鬥
ἀδάπανος,免費的;不需花錢的
ἀδήλως,沒有目的;無意的;無目標的
ἀδίκημα,過犯;罪惡
ἀδίκως,不公正的;不公正地;不義的
ἀδελφή,姊妹
ἀδελφός,兄弟
ἀδελφότης,教中的弟兄;同作信徒的人
ἀδηλότης,不可靠;靠不住
ἀδημονέω,擔憂;難過;痛苦
ἀδιάκριτος,不偏私的;沒有偏見的
ἀδιάλειπτος,不停地;不止息地;連續不斷地;不住;不斷
ἀδιαλείπτως,不停地;不止息地;連續不斷地;不住;不斷
ἀδικέω,傷害;危害
ἀδικία,不公正的行為;不義;行不正義的事
ἀδμίν,亞米拿達;《思》阿米納達布
ἀδυνατέω,不可能;不能做;做不到
ἀδόκιμος,不合適的;不應該做的;壞的
ἀδύνατος,無力的;軟弱的;殘疾的;沒有能力的
ἀεί,總是;一直;連續地
ἀετός,鷹;禿鷲
ἀθέμιτος,不容許的;禁止的
ἀθέτησις,拒絕;棄絕;視為無效;廢棄
ἀθανασία,不死;不朽;不朽壞
ἀθετέω,不信賴;不理會;棄絕
ἀθλέω,競爭;競賽
ἀθροίζω,使聚集在一起;召集
ἀθυμέω,灰心喪志;沮喪
ἀθῷος,無罪的;無辜的
ἀκάθαρτος,污穢的;禮儀上不潔淨的
ἀκάνθινος,荊棘冠冕
ἀκέραιος,純潔的;沒有玷污的
ἀκαίρως,不方便;不合時機;時間不理想;不得時;不合時
ἀκαθαρσία,不純潔;不道德;污穢
ἀκαιρέομαι,沒有機會;沒得機會;缺少機會
ἀκατάγνωστος,無可指責;無可批評;無可非議
ἀκατάκριτος,未經審訊的;沒有被定罪的;未判罪的
ἀκατάλυτος,不能結束的
ἀκατάπαυστος,從未停止;不停止;止不住
ἀκατάστατος,不被控制;不受管制;不受控制
ἀκατακάλυπτος,沒有遮蓋的;不蒙著的
ἀκαταστασία,反抗;造反;叛亂
ἀκλινής,毫不動搖;堅定地
ἀκμάζω,使成熟;成熟的
ἀκμήν,還;仍然;也
ἀκοή,聽見{N:001}
ἀκολουθέω,跟在後面;後隨
ἀκούω,聽見{N:001}
ἀκρίβεια,嚴格;嚴格遵循;嚴緊;準確
ἀκρίς,蝗蟲
ἀκρασία,缺乏自控;不能控制自己
ἀκρατής,沒有控制住的;缺乏自控
ἀκριβής,準確的;準確地;嚴格的;嚴格地;詳細;詳細地;仔細;詳盡地
ἀκριβόω,準確地得知;準確地找出;查明;查問;仔細詢問
ἀκριβῶς,準確的;準確地;嚴格的;嚴格地;詳細;詳細地;仔細地;詳盡地;明確地;清楚地
ἀκροατήριον,大廳;禮堂
ἀκροατής,聽者;聽見的人
ἀκροβυστία,未受割禮;包皮未割除
ἀκρογωνιαῖος,房角石;重要的石
ἀκροθίνιον,最好的戰利品;最上等的戰利品;最貴重的掠奪物
ἀκυρόω,使權威無效;拒絕;廢除;廢棄;廢掉
ἀκωλύτως,沒有阻礙地;自由地;無限制地
ἀλάβαστρος,玉瓶
ἀλάλητος,無法用言語表達的事情
ἀλέκτωρ,公雞
ἀλήθεια,真理;真相;實情
ἀλήθω,磨穀物;推磨
ἀλίσγημα,被玷污的物;不潔淨的東西;污穢
ἀλαζονεία,張狂;自負;傲慢;驕傲
ἀλαζών,自誇的人;傲慢的人
ἀλαλάζω,叮噹地響
ἀλείφω,抹油;用油塗抹;用香膏抹
ἀλεκτοροφωνία,在黎明之前;天亮以前;雞叫的時候
ἀληθής,真實的;事實
ἀληθεύω,說真話;說出真相
ἀληθινός,真的;真實的;真正;確實
ἀληθῶς,真的;真實的;真正;確實
ἀλλά,但是;然而;相反地
ἀλλάσσω,改變;改換;使不同
ἀλλήλων,互相;彼此
ἀλλαχοῦ,從別處;從別的道路
ἀλλαχόθεν,從別處;從別的道路
ἀλληγορέω,以寓言方式表達;使用比喻;使用類比
ἀλλογενής,外族人;外邦人
ἀλλοτριεπίσκοπος,好管閒事的人;干涉別人事務的人;惹麻煩的人
ἀλλότριος,屬於另一個人的;屬於別人的
ἀλλόφυλος,異族人;外邦人;別國的人
ἀλοάω,打穀;踹穀
ἀλυσιτελής,無益的;沒有好處的;沒有幫助的
ἀλόη,"沉香,蘆薈"
ἀλώπηξ,狐狸;豺狼
ἀμάραντος,不會褪色的;不失光彩的;保留其美好特性的;不衰殘的;不朽的
ἀμάρτυρος,沒有證據
ἀμάω,割草;收割莊稼
ἀμέθυστος,"紫晶,紫水晶"
ἀμέμπτως,無可指責的;無過失的;無罪的;無辜的
ἀμέριμνος,無所掛慮;一無掛慮;無憂無慮
ἀμήν,真實地;實在;確實地;鄭重地
ἀμήτωρ,無母
ἀμίαντος,沒有玷污的;沒有污穢的;無玷污的;不污損的
ἀμαθής,沒有受教育的;無學問的;沒有知識的;無知的
ἀμαράντινος,不會褪色的;不失光彩的;保留其美好特性的;不衰殘的;不朽的
ἀμελέω,不理;不理會;忽略;輕忽;不注意
ἀμετάθετος,不更改;從不更改
ἀμετακίνητος,堅定;不搖動;穩定
ἀμεταμέλητος,不後悔的;沒有遺憾的;不感到抱歉的
ἀμετανόητος,不悔改的;不肯悔改的;不歸向上帝的;拒絕歸向上帝的
ἀμνός,羔羊
ἀμοιβή,報償;償還;報答;回報
ἀμπελουργός,管理葡萄園的人;葡萄園園丁;葡萄園工人
ἀμπελών,葡萄園
ἀμφίβληστρον,漁網
ἀμφιέζω,穿衣
ἀμφιέννυμι,穿衣
ἀμφιβάλλω,丟;扔;投擲
ἀμφότεροι,兩樣;兩者;兩個都
ἀμύνομαι,幫助;保護;護庇
ἀμώμητος,無可指責的;無缺點的;做一個無可指責的人
ἀνά,每個;每一;每......一組
ἀνάβλεψις,獲得視力;能夠看見;恢復視力
ἀνάγκη,困難;痛苦;災難;動蕩不安的時代
ἀνάγνωσις,念;誦讀
ἀνάγω,帶上來;領上來
ἀνάδειξις,指明;指示;顯明;啟示;公開
ἀνάθεμα,詛咒
ἀνάθημα,供物;供奉的禮物
ἀνάκειμαι,斜倚;吃飯;坐下吃飯;坐席
ἀνάκρισις,在法庭上調查;聽審;審問;審理
ἀνάλημψις,"被接上升,被接升天"
ἀνάλυσις,離世;去世;死亡;離開;離去
ἀνάμνησις,記念的方法;用作提醒的東西;記起;想起
ἀνάξιος,不值得的;無法勝任的;沒有能力的;不配的
ἀνάπαυσις,停止
ἀνάπηρος,傷殘的;殘缺不全的;跛腳的
ἀνάπτω,點燃;點火;生火;點燈
ἀνάστασις,活過來;再次活著;復活
ἀνάχυσις,過度;沒有節制;放蕩無度;洪流
ἀνάψυξις,寬慰;安舒;喘息的機會
ἀνέγκλητος,無可指責
ἀνέκλειπτος,不朽;用不盡;永不減少
ἀνένδεκτος,不可能的
ἀνέρχομαι,上來;上升;攀登
ἀνέχω,寬容;有耐心;忍耐;容忍
ἀνήκω,合宜的;相宜的;正確的;該做的
ἀνήμερος,殘忍;兇惡;野性
ἀνήρ,男人
ἀνίημι,鬆開;解開
ἀνίστημι,使站起來;扶起來
ἀναίδεια,無禮;厚顏;不知羞恥;一再地懇求;毫無羞恥地求
ἀναίρεσις,殺害;處死;殺人
ἀναίτιος,無罪的;無辜的
ἀναβάλλω,延期聽訟;停止聽訟並推遲到以後
ἀναβαίνω,上來;上升;攀登
ἀναβαθμός,台階;階梯
ἀναβιβάζω,拉起;向上拖動
ἀναβλέπω,抬頭看;向上看;仰望;舉目望天
ἀναβοάω,大聲喊叫;尖叫
