strong	domain_type	domain	label	count	share
G1653	sdbg	088010	Mercy, Merciless	32	1.000
G1654	sdbg	057008	Give	13	1.000
G1655	sdbg	088010	Mercy, Merciless	2	1.000
G1656	sdbg	088010	Mercy, Merciless	27	1.000
G1657	sdbg	037010	Release, Set Free	11	1.000
G1658	sdbg	087005	Slave, Free	16	0.667
G1658	sdbg	037010	Release, Set Free	8	0.333
G1659	sdbg	037010	Release, Set Free	7	1.000
G1660	sdbg	015006	Come, Come To, Arrive	1	1.000
G1661	sdbg	002006	Precious and Semiprecious Stones and Substances	1	1.000
G1662	sdbg	093001	Persons	3	1.000
G1663	sdbg	093001	Persons	1	1.000
G1664	sdbg	093001	Persons	2	1.000
G1665	sdbg	093001	Persons	9	1.000
G1666	sdbg	093001	Persons	1	1.000
G1667	sdbg	079027	Rolled Up	2	1.000
G1668	sdbg	023009	Sickness, Disease, Weakness	3	1.000
G1669	sdbg	023009	Sickness, Disease, Weakness	1	1.000
G1670	sdbg	015025	Pull, Draw, Drag	4	0.500
G1670	sdbg	015023	Lead, Bring, Take	4	0.500
G1671	sdbg	093002	Places	1	1.000
G1672	sdbg	011002	Socio-Religious	24	0.889
G1672	sdbg	011004	Ethnic-Cultural	3	0.111
G1673	sdbg	011004	Ethnic-Cultural	1	1.000
G1674	sdbg	011004	Ethnic-Cultural	1	0.500
G1675	sdbg	011004	Ethnic-Cultural	2	1.000
G1676	sdbg	033001	Language	2	1.000
G1677	sdbg	033005	Written Language	1	0.500
G1678	sdbg	093001	Persons	1	1.000
G1679	sdbg	025004	Hope, Look Forward To	23	0.742
G1679	sdbg	030003	To Think Concerning Future Contingencies	8	0.258
G1680	sdbg	025004	Hope, Look Forward To	53	1.000
G1681	sdbg	093001	Persons	1	1.000
G1682	sdbg	012001	Supernatural Beings	2	1.000
G1683	sdbg	092001	Speaker	37	1.000
G1684	sdbg	015008	Come/Go Into	16	1.000
G1685	sdbg	085002	Put, Place	1	1.000
G1686	sdbg	047002	Use of Liquids	2	1.000
G1687	sdbg	053001	Religious Practice	1	1.000
G1688	sdbg	015008	Come/Go Into	1	1.000
G1689	sdbg	024001	See	11	0.917
G1690	sdbg	033031	Insist	2	0.400
G1690	sdbg	025003	Love, Affection, Compassion	2	0.400
G1692	sdbg	023002	Processes Involving the Mouth, Other Than Eating and Drinking	1	1.000
G1693	sdbg	088024	Anger, Be Indignant With	1	1.000
G1694	sdbg	093001	Persons	1	1.000
G1695	sdbg	093002	Places	1	1.000
G1696	sdbg	068002	Continue	3	0.600
G1696	sdbg	085003	Remain, Stay	2	0.400
G1697	sdbg	093001	Persons	1	1.000
G1699	sdbg	092001	Speaker	77	1.000
G1701	sdbg	033044	Mock, Ridicule	2	1.000
G1702	sdbg	033044	Mock, Ridicule	12	0.923
G1703	sdbg	033044	Mock, Ridicule	2	1.000
G1704	sdbg	085005	Dwell, Reside	1	1.000
G1705	sdbg	023001	Eat, Drink	4	0.800
G1706	sdbg	090013	Experiencer	5	0.714
G1706	sdbg	015012	Fall	2	0.286
G1707	sdbg	090013	Experiencer	2	1.000
G1708	sdbg	049	Activities Involving Clothing and Adorning	1	1.000
G1709	sdbg	033026	Threaten	1	1.000
G1710	sdbg	057016	Earn, Gain, Do Business	1	0.500
G1711	sdbg	057016	Earn, Gain, Do Business	1	1.000
G1712	sdbg	057016	Earn, Gain, Do Business	1	1.000
G1713	sdbg	057016	Earn, Gain, Do Business	5	1.000
G1714	sdbg	014008	Burning	1	1.000
G1715	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	45	0.900
G1715	sdbg	090005	Viewpoint Participant	5	0.100
G1716	sdbg	023002	Processes Involving the Mouth, Other Than Eating and Drinking	6	1.000
G1717	sdbg	024001	See	1	0.500
G1718	sdbg	028003	Well Known, Clearly Shown, Revealed	4	0.364
G1718	sdbg	056003	Accusation	3	0.273
G1718	sdbg	024001	See	2	0.182
G1718	sdbg	033015	Inform, Announce	2	0.182
G1719	sdbg	025022	Fear, Terror, Alarm	5	1.000
G1720	sdbg	023010	Breathe, Breath	1	1.000
G1721	sdbg	085001	Be in a Place	1	1.000
G1722	sdbg	083003	Among, Between, In, Inside	786	0.323
G1722	sdbg	089020	Association	260	0.107
G1722	sdbg	089004	Specification	203	0.083
G1722	sdbg	067007	Duration of Time with Reference to Some Unit of Time: During, In, While, Throughout	164	0.067
G1722	sdbg	089012	Means	162	0.067
G1722	sdbg	013001	State	149	0.061
G1722	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	129	0.053
G1722	sdbg	089014	Manner	79	0.032
G1722	sdbg	090001	Agent, Personal or Nonpersonal, Causative or Immediate, Direct or Indirect	74	0.030
G1722	sdbg	089013	Attendant Circumstances	57	0.023
G1722	sdbg	090006	Content	53	0.022
G1722	sdbg	090002	Instrument	50	0.021
G1722	sdbg	083008	On, Upon, On the Surface Of	49	0.020
G1722	sdbg	089007	Cause and/or Reason	49	0.020
G1722	sdbg	090013	Experiencer	40	0.016
G1722	sdbg	084002	Extension To a Goal	29	0.012
G1722	sdbg	090007	Guarantor Participant with Oaths	18	0.007
G1722	sdbg	083005	At, Beside, Near, Far	17	0.007
G1722	sdbg	089008	Result	12	0.005
G1722	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	12	0.005
G1722	sdbg	089025	Substance	11	0.005
G1722	sdbg	028005	Not Able To Be Known, Secret	9	0.004
G1722	sdbg	023003	Birth, Procreation	7	0.003
G1722	sdbg	070	Real, Unreal	7	0.003
G1722	sdbg	028004	Able To Be Known	2	0.001
G1722	sdbg	028003	Well Known, Clearly Shown, Revealed	2	0.001
G1722	sdbg	022006	Easy, Light	2	0.001
G1723	sdbg	034009	Kiss, Embrace	2	1.000
G1724	sdbg	004005	Fishes and Other Sea Creatures	1	1.000
G1725	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	1	0.500
G1726	sdbg	090005	Viewpoint Participant	3	0.600
G1726	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	2	0.400
G1727	sdbg	039001	Opposition, Hostility	4	0.500
G1727	sdbg	082002	Left, Right, Straight Ahead, Opposite	3	0.375
G1728	sdbg	068001	Begin, Start	2	1.000
G1729	sdbg	057006	Be Poor, Be Needy, Poverty	1	1.000
G1730	sdbg	028003	Well Known, Clearly Shown, Revealed	1	1.000
G1731	sdbg	028003	Well Known, Clearly Shown, Revealed	10	0.909
G1732	sdbg	028003	Well Known, Clearly Shown, Revealed	4	1.000
G1733	sdbg	060002	One, Two, Three, Etc. [Cardinals]	6	1.000
G1734	sdbg	060003	First, Second, Third, Etc. [Ordinals]	3	1.000
G1735	sdbg	071001	Possible, Impossible	1	1.000
G1736	sdbg	085001	Be in a Place	2	0.667
G1737	sdbg	049	Activities Involving Clothing and Adorning	2	1.000
G1738	sdbg	088002	Just, Righteous	2	1.000
G1739	sdbg	007003	Parts and Areas of Buildings	1	0.500
G1740	sdbg	087002	Honor or Respect in Relation to Status	2	1.000
G1741	sdbg	079005	Glorious	3	0.750
G1742	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	8	1.000
G1743	sdbg	074	Able, Capable	7	1.000
G1744	sdbg	015008	Come/Go Into	1	1.000
G1745	sdbg	049	Activities Involving Clothing and Adorning	1	1.000
G1746	sdbg	049	Activities Involving Clothing and Adorning	28	1.000
G1747	sdbg	039011	Ambush	2	1.000
G1748	sdbg	030004	To Intend, To Purpose, To Plan	1	0.500
G1750	sdbg	079026	Wrapped	1	1.000
G1751	sdbg	085001	Be in a Place	1	1.000
G1752	sdbg	090010	Reason Participant	14	0.538
G1752	sdbg	089007	Cause and/or Reason	9	0.346
G1752	sdbg	089009	Purpose	3	0.115
G1753	sdbg	042001	Function	8	1.000
G1754	sdbg	042001	Function	18	0.857
G1754	sdbg	013001	State	3	0.143
G1755	sdbg	042002	Do, Perform	2	1.000
G1756	sdbg	013004	Happen	3	1.000
G1757	sdbg	088009	Kindness, Harshness	2	1.000
G1758	sdbg	088023	Resentful, Hold a Grudge Against	1	0.333
G1759	sdbg	083001	Here, There	8	1.000
G1760	sdbg	030001	To Think, Thought	3	1.000
G1761	sdbg	030001	To Think, Thought	4	1.000
G1762	sdbg	013003	Exist	6	1.000
G1763	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	13	0.929
G1764	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	6	0.857
G1765	sdbg	079013	Strong, Weak	2	1.000
G1766	sdbg	060003	First, Second, Third, Etc. [Ordinals]	10	1.000
G1767	sdbg	060002	One, Two, Three, Etc. [Cardinals]	5	1.000
G1768	sdbg	060002	One, Two, Three, Etc. [Cardinals]	4	1.000
G1769	sdbg	033006	Speak, Talk	1	1.000
G1770	sdbg	033056	Non-Verbal Communication	1	1.000
G1771	sdbg	030004	To Intend, To Purpose, To Plan	1	0.500
G1772	sdbg	033033	Law, Regulation, Ordinance	2	1.000
G1773	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	1	1.000
G1774	sdbg	085005	Dwell, Reside	6	1.000
G1775	sdbg	063001	Whole	2	1.000
G1776	sdbg	022002	Experience Trouble, Hardship	1	0.500
G1777	sdbg	088038	Sin, Wrongdoing, Guilt	9	0.900
G1778	sdbg	033032	Command, Order	3	1.000
G1779	sdbg	052	Funerals and Burial	2	1.000
G1780	sdbg	052	Funerals and Burial	2	1.000
G1781	sdbg	033032	Command, Order	15	1.000
G1782	sdbg	084001	Extension From a Source	11	0.917
G1783	sdbg	033035	Intercede	2	1.000
G1784	sdbg	087002	Honor or Respect in Relation to Status	3	0.600
G1784	sdbg	065001	Valuable, Lacking in Value	2	0.400
G1785	sdbg	033032	Command, Order	67	1.000
G1786	sdbg	011003	Socio-Political	1	1.000
G1787	sdbg	083003	Among, Between, In, Inside	2	1.000
G1788	sdbg	087002	Honor or Respect in Relation to Status	6	0.667
G1788	sdbg	025018	Shame, Disgrace, Humiliation	3	0.333
G1789	sdbg	033017	Teach	1	1.000
G1790	sdbg	025022	Fear, Terror, Alarm	2	0.667
G1791	sdbg	025018	Shame, Disgrace, Humiliation	2	1.000
G1792	sdbg	088033	Extravagant Living, Intemperate Living	1	1.000
G1793	sdbg	033012	Ask For, Request	4	0.667
G1793	sdbg	033035	Intercede	2	0.333
G1794	sdbg	079026	Wrapped	2	0.667
G1795	sdbg	033005	Written Language	1	1.000
G1796	sdbg	033042	Insult, Slander	1	1.000
G1797	sdbg	033056	Non-Verbal Communication	2	1.000
G1798	sdbg	033056	Non-Verbal Communication	1	1.000
G1799	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	59	0.615
G1799	sdbg	090005	Viewpoint Participant	37	0.385
G1800	sdbg	093001	Persons	1	1.000
G1801	sdbg	024002	Hear	1	1.000
G1802	sdbg	093001	Persons	3	1.000
G1803	sdbg	060002	One, Two, Three, Etc. [Cardinals]	13	1.000
G1804	sdbg	033015	Inform, Announce	2	1.000
G1805	sdbg	037010	Release, Set Free	2	0.400
G1805	sdbg	065005	Advantageous, Not Advantageous	2	0.400
G1806	sdbg	015023	Lead, Bring, Take	12	1.000
G1807	sdbg	021005	Cause To Be Safe, Free from Danger	6	0.667
G1807	sdbg	085002	Put, Place	2	0.222
G1808	sdbg	034003	Belong To, Be Included in the Membership of, Be Excluded From	1	1.000
G1809	sdbg	033012	Ask For, Request	1	1.000
G1810	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	5	1.000
G1811	sdbg	041004	Imitate Behavior	2	0.667
G1812	sdbg	060002	One, Two, Three, Etc. [Cardinals]	2	1.000
G1813	sdbg	013003	Exist	3	0.600
G1813	sdbg	047003	Application and Removal of Liquids or Masses	2	0.400
G1814	sdbg	015031	Jump, Leap	1	1.000
G1815	sdbg	023007	Live, Die	1	1.000
G1816	sdbg	023011	Grow, Growth	2	1.000
G1817	sdbg	023003	Birth, Procreation	2	0.667
G1818	sdbg	031002	Hold a Wrong View, Be Mistaken	6	1.000
G1819	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	1	1.000
G1820	sdbg	025021	Worry, Anxiety, Distress, Peace	2	1.000
G1821	sdbg	015004	Leave, Depart, Flee, Escape, Send	13	1.000
G1822	sdbg	067003	A Point of Time with Reference to Duration of Time: Beginning, End	1	0.500
G1823	sdbg	014006	Light	1	1.000
G1824	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	6	1.000
G1825	sdbg	013003	Exist	1	0.333
G1826	sdbg	015004	Leave, Depart, Flee, Escape, Send	4	1.000
G1828	sdbg	031008	Change an Opinion Concerning Truth	1	1.000
G1829	sdbg	008003	Physiological Products of the Body	1	1.000
G1830	sdbg	027004	Try To Learn	1	1.000
G1831	sdbg	015004	Leave, Depart, Flee, Escape, Send	216	0.986
G1832	sdbg	071004	Should, Ought	24	0.774
G1832	sdbg	071001	Possible, Impossible	7	0.226
G1833	sdbg	027004	Try To Learn	2	0.667
G1834	sdbg	033015	Inform, Announce	5	0.714
G1834	sdbg	028003	Well Known, Clearly Shown, Revealed	2	0.286
G1835	sdbg	060002	One, Two, Three, Etc. [Cardinals]	9	1.000
G1836	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	5	1.000
G1837	sdbg	033016	Assert, Declare	1	1.000
G1838	sdbg	042002	Do, Perform	1	1.000
G1839	sdbg	025020	Surprise, Astonish	15	0.882
G1839	sdbg	030001	To Think, Thought	2	0.118
G1840	sdbg	074	Able, Capable	1	1.000
G1841	sdbg	023007	Live, Die	2	0.667
G1842	sdbg	020003	Destroy	1	1.000
G1843	sdbg	033022	Admit, Confess, Deny	5	0.385
G1843	sdbg	033037	Praise	3	0.231
G1843	sdbg	033036	Thanks	2	0.154
G1843	sdbg	033021	Profess Allegiance	2	0.154
G1844	sdbg	033054	Swear, Put Under Oath, Vow	1	1.000
G1845	sdbg	053011	Exorcism	1	1.000
G1846	sdbg	019004	Break, Break Through	2	1.000
G1847	sdbg	088016	Treat Badly	1	1.000
G1848	sdbg	088025	Despise, Scorn, Contempt	11	1.000
G1849	sdbg	037003	Exercise Authority	68	0.636
G1849	sdbg	076	Power, Force	13	0.121
G1849	sdbg	030007	To Distinguish, To Evaluate, To Judge	12	0.112
G1849	sdbg	012002	Supernatural Powers	9	0.084
G1849	sdbg	037001	Control, Restrain	5	0.047
G1850	sdbg	037004	Rule, Govern	4	1.000
G1851	sdbg	087003	High Status or Rank [including persons of high status]	1	1.000
G1852	sdbg	023005	Sleep, Waking	1	1.000
G1853	sdbg	023005	Sleep, Waking	1	1.000
G1854	sdbg	083004	Around, About, Outside	31	0.500
G1854	sdbg	084002	Extension To a Goal	25	0.403
G1854	sdbg	011001	General	5	0.081
G1855	sdbg	083004	Around, About, Outside	10	0.769
G1855	sdbg	084001	Extension From a Source	2	0.154
G1856	sdbg	015004	Leave, Depart, Flee, Escape, Send	1	0.500
G1857	sdbg	001003	Regions Below the Surface of the Earth	3	1.000
G1858	sdbg	051	Festivals	1	1.000
G1859	sdbg	051	Festivals	25	1.000
G1860	sdbg	033025	Promise	51	0.944
G1860	sdbg	033023	Agree	3	0.056
G1861	sdbg	033025	Promise	13	0.867
G1861	sdbg	033016	Assert, Declare	2	0.133
G1862	sdbg	033025	Promise	2	1.000
G1863	sdbg	013001	State	3	1.000
G1864	sdbg	039005	Strife, Struggle	1	1.000
G1865	sdbg	015013	Gather, Cause To Come Together	1	1.000
G1866	sdbg	093001	Persons	1	1.000
G1867	sdbg	033037	Praise	6	1.000
G1868	sdbg	033037	Praise	11	1.000
G1869	sdbg	024001	See	6	0.316
G1869	sdbg	015010	Come/Go Up, Ascend	5	0.263
G1869	sdbg	033006	Speak, Talk	4	0.211
G1870	sdbg	025018	Shame, Disgrace, Humiliation	11	1.000
G1871	sdbg	033012	Ask For, Request	2	1.000
G1872	sdbg	013004	Happen	2	0.500
G1873	sdbg	024002	Hear	1	1.000
G1874	sdbg	024002	Hear	1	1.000
G1875	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	3	1.000
G1876	sdbg	071005	Necessary, Unnecessary	1	1.000
G1877	sdbg	054	Maritime Activities	2	1.000
G1878	sdbg	029002	Recalling from Memory	1	1.000
G1879	sdbg	013001	State	1	0.500
G1880	sdbg	015007	Return	2	1.000
G1881	sdbg	039007	Rebellion	2	1.000
G1882	sdbg	072002	Accurate, Inaccurate	1	1.000
G1883	sdbg	083009	Above, Below	15	0.789
G1883	sdbg	078002	More Than, Less Than [Comparative Degree]	2	0.105
G1883	sdbg	087003	High Status or Rank [including persons of high status]	2	0.105
G1884	sdbg	035003	Provide For, Support	2	0.667
G1885	sdbg	001012	Governmental Administrative Areas	1	1.000
G1886	sdbg	007002	Buildings	1	1.000
G1887	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	17	1.000
G1889	sdbg	093001	Persons	3	1.000
G1890	sdbg	014005	Events Involving Liquids and Dry Masses	1	1.000
G1891	sdbg	093001	Persons	2	1.000
G1892	sdbg	068001	Begin, Start	2	1.000
G1893	sdbg	089007	Cause and/or Reason	26	1.000
G1894	sdbg	089007	Cause and/or Reason	9	0.900
G1895	sdbg	089007	Cause and/or Reason	1	1.000
G1896	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	2	1.000
G1898	sdbg	068001	Begin, Start	1	1.000
G1899	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	16	1.000
G1900	sdbg	083010	Beyond, On the Other Side Of	1	1.000
G1901	sdbg	013001	State	1	0.500
G1902	sdbg	049	Activities Involving Clothing and Adorning	2	1.000
G1903	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	1	1.000
G1904	sdbg	013004	Happen	5	0.500
G1904	sdbg	015006	Come, Come To, Arrive	4	0.400
G1905	sdbg	033014	Question, Answer	47	0.839
G1905	sdbg	056004	Judicial Hearing, Inquiry	8	0.143
G1906	sdbg	033012	Ask For, Request	1	1.000
G1907	sdbg	024001	See	2	0.400
G1908	sdbg	088016	Treat Badly	2	1.000
G1909	sdbg	083008	On, Upon, On the Surface Of	158	0.227
G1909	sdbg	084002	Extension To a Goal	105	0.151
G1909	sdbg	090013	Experiencer	87	0.125
G1909	sdbg	089007	Cause and/or Reason	56	0.081
G1909	sdbg	090006	Content	53	0.076
G1909	sdbg	090008	Opposition	43	0.062
G1909	sdbg	037001	Control, Restrain	33	0.047
G1909	sdbg	067007	Duration of Time with Reference to Some Unit of Time: During, In, While, Throughout	26	0.037
G1909	sdbg	083005	At, Beside, Near, Far	23	0.033
G1909	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	19	0.027
G1909	sdbg	089006	Basis	19	0.027
G1909	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	15	0.022
G1909	sdbg	089009	Purpose	11	0.016
G1909	sdbg	090002	Instrument	10	0.014
G1909	sdbg	090009	Benefaction	10	0.014
G1909	sdbg	078005	Up To, As Much As, To the Degree That [Marked Extent of Degree]	7	0.010
G1909	sdbg	089017	Addition	5	0.007
G1909	sdbg	090004	Responsibility	4	0.006
G1909	sdbg	083003	Among, Between, In, Inside	3	0.004
G1909	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	3	0.004
G1909	sdbg	028004	Able To Be Known	2	0.003
G1910	sdbg	015009	Come/Go Onto	4	0.667
G1910	sdbg	015006	Come, Come To, Arrive	2	0.333
G1911	sdbg	037006	Seize, Take into Custody	10	0.526
G1911	sdbg	085002	Put, Place	3	0.158
G1911	sdbg	068001	Begin, Start	2	0.105
G1912	sdbg	057019	Be a Financial Burden	3	1.000
G1913	sdbg	015009	Come/Go Onto	3	1.000
G1914	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	2	0.400
G1915	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	4	1.000
G1917	sdbg	030004	To Intend, To Purpose, To Plan	4	1.000
G1918	sdbg	034010	Marriage, Divorce	1	1.000
G1919	sdbg	001006	The Earth's Surface	4	0.571
G1919	sdbg	009001	Human Beings	3	0.429
G1920	sdbg	013004	Happen	1	1.000
G1921	sdbg	027007	Recognize	11	0.250
G1921	sdbg	032002	Come To Understand	11	0.250
G1921	sdbg	027001	Learn	11	0.250
G1921	sdbg	028001	Know	9	0.205
G1921	sdbg	031004	Acknowledge	2	0.045
G1922	sdbg	028001	Know	15	0.682
G1922	sdbg	028002	Known [the content of knowledge]	5	0.227
G1923	sdbg	033005	Written Language	5	1.000
G1924	sdbg	033005	Written Language	5	1.000
G1925	sdbg	024001	See	5	0.625
G1925	sdbg	072001	True, False	3	0.375
G1926	sdbg	036003	Obey, Disobey	1	0.500
G1927	sdbg	085005	Dwell, Reside	2	1.000
G1928	sdbg	059008	Add, Subtract	1	1.000
G1929	sdbg	057008	Give	8	0.889
G1930	sdbg	062002	Organize [of events and states]	1	1.000
G1931	sdbg	015011	Come/Go Down, Descend	1	1.000
G1932	sdbg	088008	Gentleness, Mildness	2	1.000
G1933	sdbg	088008	Gentleness, Mildness	5	1.000
G1934	sdbg	025001	Desire, Want, Wish	11	0.733
G1934	sdbg	027004	Try To Learn	4	0.267
G1935	sdbg	023007	Live, Die	1	1.000
G1936	sdbg	085002	Put, Place	4	1.000
G1937	sdbg	025002	Desire Strongly	16	1.000
G1938	sdbg	025002	Desire Strongly	1	1.000
G1939	sdbg	025002	Desire Strongly	38	1.000
G1940	sdbg	017002	Sit	1	1.000
G1941	sdbg	033009	Name	14	0.452
G1941	sdbg	033012	Ask For, Request	9	0.290
G1941	sdbg	056004	Judicial Hearing, Inquiry	6	0.194
G1941	sdbg	011002	Socio-Religious	2	0.065
G1942	sdbg	028003	Well Known, Clearly Shown, Revealed	1	1.000
G1943	sdbg	040002	Forgiveness	1	1.000
G1944	sdbg	033055	Bless, Curse	3	1.000
G1945	sdbg	019005	Press	2	0.250
G1945	sdbg	085001	Be in a Place	2	0.250
G1945	sdbg	076	Power, Force	2	0.250
G1946	sdbg	011005	Philosophical	1	1.000
G1947	sdbg	035001	Help	1	1.000
G1948	sdbg	030005	To Decide, To Conclude	1	1.000
G1949	sdbg	018001	Grasp, Hold	11	0.524
G1949	sdbg	027003	Learn Something Against Someone	2	0.095
G1949	sdbg	037006	Seize, Take into Custody	2	0.095
G1949	sdbg	090013	Experiencer	2	0.095
G1949	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	2	0.095
G1949	sdbg	035001	Help	2	0.095
G1950	sdbg	029004	Recalling and Responding with Appropriate Action	6	0.600
G1950	sdbg	029003	Not Remembering, Forgetting	4	0.400
G1951	sdbg	033009	Name	1	0.500
G1952	sdbg	013001	State	1	1.000
G1953	sdbg	029003	Not Remembering, Forgetting	1	1.000
G1954	sdbg	063005	Remnant	1	1.000
G1955	sdbg	033010	Interpret, Mean, Explain	1	1.000
G1956	sdbg	033010	Interpret, Mean, Explain	1	0.500
G1957	sdbg	033020	Witness, Testify	1	1.000
G1958	sdbg	035004	Care For, Take Care Of	1	1.000
G1959	sdbg	035004	Care For, Take Care Of	2	0.667
G1960	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	1	1.000
G1961	sdbg	068002	Continue	8	0.500
G1961	sdbg	085003	Remain, Stay	8	0.500
G1962	sdbg	033023	Agree	1	1.000
G1963	sdbg	030004	To Intend, To Purpose, To Plan	1	1.000
G1964	sdbg	033054	Swear, Put Under Oath, Vow	1	1.000
G1965	sdbg	033054	Swear, Put Under Oath, Vow	1	1.000
G1966	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	5	1.000
G1967	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	2	0.500
G1967	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	2	0.500
G1968	sdbg	013004	Happen	7	0.636
G1968	sdbg	019005	Press	2	0.182
G1968	sdbg	034009	Kiss, Embrace	2	0.182
G1969	sdbg	033046	Rebuke	1	1.000
G1971	sdbg	025002	Desire Strongly	8	0.889
G1972	sdbg	025002	Desire Strongly	2	1.000
G1973	sdbg	025003	Love, Affection, Compassion	1	1.000
G1974	sdbg	025002	Desire Strongly	1	1.000
