strong	domain_type	domain	label	count	share
H0212	core	103	Motion	35	1.0
H0212	ctx	050	Divine	25	0.417
H0212	ctx	175	Vehicle	25	0.417
H0212	ctx	141	Sanctuary	6	0.1
H0212	ctx	176	Warfare	2	0.033
H0212	lex	001004001019	Vehicles	35	1.0
H0212	sdbg	061	Sequence	21	1.0
H0213	core	099	Mind	9	0.5
H0213	core	156	Speed	8	0.444
H0213	ctx	161	Success and Failure	4	0.364
H0213	ctx	187	Wisdom	4	0.364
H0213	ctx	037	Communication	2	0.182
H0213	lex	002003003021	Urge	10	1.0
H0214	core	180	Wealth and Poverty	79	0.374
H0214	core	019	Building	66	0.313
H0214	core	159	Storage	66	0.313
H0214	ctx	189	Worship	27	0.303
H0214	ctx	139	Royalty	23	0.258
H0214	ctx	075002	Human > Divine	8	0.09
H0214	ctx	019	Building	6	0.067
H0214	ctx	180	Wealth and Poverty	6	0.067
H0214	ctx	006	Agriculture	5	0.056
H0214	ctx	140	Sacrifices and Offerings	3	0.034
H0214	ctx	188	Work	3	0.034
H0214	ctx	016	Behavior	3	0.034
H0214	ctx	039	Confidence and Fear	3	0.034
H0214	lex	001005001	Constructions	66	0.825
H0214	lex	001	Objects	14	0.175
H0214	sdbg	065001	Valuable, Lacking in Value	37	0.824
H0215	core	093	Light and Darkness	41	0.953
H0215	core	060	Fire	2	0.047
H0215	ctx	050	Divine	26	0.31
H0215	ctx	093	Light and Darkness	18	0.214
H0215	ctx	018	Body	14	0.167
H0215	ctx	060	Fire	7	0.083
H0215	ctx	173	Universe	5	0.06
H0215	ctx	168	Time	5	0.06
H0215	ctx	026	Creation	2	0.024
H0215	ctx	181	Weather	2	0.024
H0215	lex	002001001049	Shine	41	0.953
H0215	lex	002001001010	Burn	2	0.047
H0215	sdbg	014006	Light	2	0.667
H0215	sdbg	028003	Well Known, Clearly Shown, Revealed	1	0.333
H0216	core	093	Light and Darkness	120	0.992
H0216	ctx	093	Light and Darkness	71	0.335
H0216	ctx	050	Divine	27	0.127
H0216	ctx	173	Universe	24	0.113
H0216	ctx	132	Recompense	23	0.108
H0216	ctx	168	Time	22	0.104
H0216	ctx	145	Senses	12	0.057
H0216	ctx	026	Creation	7	0.033
H0216	ctx	018	Body	7	0.033
H0216	ctx	181	Weather	7	0.033
H0216	ctx	060	Fire	5	0.024
H0216	ctx	091	Law	2	0.009
H0216	lex	002001001049	Shine	120	0.992
H0216	sdbg	014006	Light	86	0.915
H0217	core	060	Fire	5	0.833
H0217	ctx	165	Temperature	2	0.333
H0217	lex	001006006	Fire	5	0.833
H0217	sdbg	002003	Fire	3	1.0
H0218	lex	003001010	Names of Locations	4	0.8
H0219	core	093	Light and Darkness	3	0.75
H0219	ctx	093	Light and Darkness	3	0.6
H0219	lex	002001001049	Shine	3	0.75
H0220	core	009	Animal	1	1.0
H0220	lex	001005001007	Stalls	1	1.0
H0221	lex	003001007	Names of People	8	1.0
H0222	lex	003001007	Names of People	4	1.0
H0223	lex	003001007	Names of People	39	1.0
H0223	sdbg	093001	Persons	16	1.0
H0224	core	031	Clothing	7	0.333
H0224	core	096	Lot	7	0.333
H0224	core	124	Priesthood	7	0.333
H0224	lex	001006015	Stone	7	1.0
H0224	sdbg	028004	Able To Be Known	4	1.0
H0225	core	185	Willingness	4	1.0
H0225	lex	002001002029	Willing	4	1.0
H0226	core	025	Crafts	4	0.5
H0226	core	137	Representation	4	0.5
H0226	ctx	126	Prophecy	18	0.286
H0226	ctx	042	Covenant	8	0.127
H0226	ctx	014	Authority	8	0.127
H0226	ctx	018	Body	4	0.063
H0226	ctx	091	Law	4	0.063
H0226	ctx	016	Behavior	4	0.063
H0226	ctx	176	Warfare	4	0.063
H0226	ctx	092	Life and Death	2	0.032
H0226	ctx	143	Security	2	0.032
H0226	ctx	085	Journey	2	0.032
H0226	ctx	101	Monument	2	0.032
H0226	lex	002004002007	Know	55	0.688
H0226	lex	002001003006	Extraordinary	21	0.263
H0226	lex	001004001001	Banners	4	0.05
H0226	sdbg	033056	Non-Verbal Communication	64	1.0
H0227	lex	003002005	Temporal Referents	109	0.773
H0227	lex	003002001	Circumstantial Referents	32	0.227
H0227	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	103	0.954
H0228	core	165	Temperature	3	1.0
H0228	lex	002001001031	Hot	3	1.0
H0229	lex	003001007	Names of People	1	1.0
H0230	core	099	Mind	2	1.0
H0230	lex	002004002014	Think	2	1.0
H0231	core	117	Plant	10	1.0
H0231	ctx	138	Ritual Contamination	8	1.0
H0231	lex	001003001	Plants	10	1.0
H0231	sdbg	003003	Plants That Are Not Trees	3	1.0
H0232	core	031	Clothing	14	1.0
H0232	ctx	031	Clothing	4	0.667
H0232	ctx	176	Warfare	2	0.333
H0232	lex	001004001002	Clothing	14	1.0
H0233	lex	003002001	Circumstantial Referents	3	1.0
H0233	sdbg	089008	Result	3	1.0
H0234	core	140	Sacrifices and Offerings	7	1.0
H0234	lex	002003001008	Detach	7	1.0
H0234	sdbg	029002	Recalling from Memory	6	1.0
H0235	core	083	Intensity	1	0.5
H0235	ctx	160	Strength	1	0.25
H0235	lex	002002002006	Non-Exist	2	0.5
H0236	core	103	Motion	7	1.0
H0236	lex	002002001009	Move	7	1.0
H0237	lex	003001008	Names of Landforms	1	1.0
H0238	core	037	Communication	37	0.474
H0238	core	145	Senses	37	0.474
H0238	core	185	Willingness	4	0.051
H0238	ctx	075	Human	23	0.365
H0238	ctx	050	Divine	14	0.222
H0238	ctx	123	Prayer	14	0.222
H0238	ctx	126	Prophecy	12	0.19
H0238	lex	002004001003	Hear	37	0.902
H0238	lex	002001002029	Willing	4	0.098
H0238	sdbg	024002	Hear	4	1.0
H0239	core	099	Mind	1	1.0
H0239	lex	002004002014	Think	1	1.0
H0240	core	109	Nomad	1	1.0
H0240	lex	001004001017	Tools	1	1.0
H0241	core	018	Body	187	1.0
H0241	ctx	145	Senses	168	0.469
H0241	ctx	075	Human	149	0.416
H0241	ctx	075002	Human > Divine	31	0.087
H0241	ctx	031	Clothing	4	0.011
H0241	ctx	009	Animal	3	0.008
H0241	ctx	078	Idolatry	2	0.006
H0241	lex	001001002	Creatures	187	1.0
H0241	sdbg	008002	Parts of the Body	102	0.66
H0241	sdbg	024002	Hear	30	0.196
H0244	lex	003001007	Names of People	1	0.5
H0245	lex	003001007	Names of People	1	1.0
H0246	core	036	Control	2	1.0
H0246	ctx	176	Warfare	2	1.0
H0246	lex	001004001004	Cords	2	1.0
H0247	core	031	Clothing	16	0.941
H0247	ctx	031	Clothing	12	0.632
H0247	ctx	050	Divine	2	0.105
H0247	ctx	176	Warfare	2	0.105
H0247	lex	002003001007	Dress	16	1.0
H0248	core	018	Body	1	0.333
H0248	ctx	075	Human	1	1.0
H0248	lex	001001002	Creatures	2	1.0
H0249	core	030	Citizen vs. Foreigner	16	0.941
H0249	ctx	091	Law	14	0.933
H0249	lex	001001002003001	Classes	17	1.0
H0250	lex	003001006	Names of Groups	3	1.0
H0251	core	089	Kinship	571	0.956
H0251	core	089001	Kinship > Affection	24	0.04
H0251	ctx	075	Human	1	0.091
H0251	lex	001001002003005	Kinship	629	0.998
H0251	sdbg	011002	Socio-Religious	393	0.682
H0251	sdbg	010003	Kinship Relations of the Same Generation	138	0.239
H0252	core	089	Kinship	1	1.0
H0252	lex	001001002003005	Kinship	1	1.0
H0253	lex	001001002003005	Kinship	3	1.0
H0254	core	060	Fire	3	0.5
H0254	core	165	Temperature	3	0.5
H0254	lex	001004001007	Furnaces	3	1.0
H0255	core	009	Animal	1	1.0
H0255	ctx	047	Destruction	1	1.0
H0255	lex	001001002001001	Wild Animals	1	1.0
H0256	lex	003001007	Names of People	93	1.0
H0257	lex	003001007	Names of People	1	1.0
H0258	core	147	Shape	1	1.0
H0258	ctx	075	Human	1	0.333
H0258	lex	002001001048	Shape	1	0.5
H0259	core	130	Quantity	969	0.997
H0259	ctx	050	Divine	1	1.0
H0259	lex	002001001042	Quantity	969	0.5
H0259	lex	002001003009	Frequency	969	0.5
H0259	sdbg	060002	One, Two, Three, Etc. [Cardinals]	230	0.502
H0259	sdbg	092004	Whom or What Spoken or Written About	136	0.297
H0259	sdbg	063001	Whole	71	0.156
H0260	core	117	Plant	3	0.5
H0260	core	177	Water	3	0.5
H0260	ctx	009	Animal	3	0.5
H0260	ctx	062	Food	3	0.5
H0260	lex	001003001	Plants	3	1.0
H0261	lex	003001007	Names of People	1	1.0
H0262	core	037	Communication	1	1.0
H0262	lex	002004002007	Know	1	1.0
H0264	core	089001	Kinship > Affection	1	1.0
H0264	ctx	119	Politics	1	1.0
H0264	lex	002003002003	Associate	1	1.0
H0265	lex	003001007	Names of People	1	1.0
H0266	lex	003001006	Names of Groups	5	1.0
H0267	lex	003001007	Names of People	1	1.0
H0268	core	103	Motion	33	0.805
H0268	core	155	Space	8	0.195
H0268	ctx	103	Motion	14	0.368
H0268	ctx	158	Status	7	0.184
H0268	ctx	056	Faithfulness	7	0.184
H0268	ctx	185	Willingness	7	0.184
H0268	lex	002002001010	Orientation	41	1.0
H0268	sdbg	036004	Follow, Be a Disciple	12	0.499
H0268	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	10	0.381
H0269	core	089	Kinship	99	0.934
H0269	core	089001	Kinship > Affection	7	0.066
H0269	ctx	089	Kinship	41	0.353
H0269	ctx	146	Sex	18	0.155
H0269	ctx	158	Status	18	0.155
H0269	ctx	091	Law	14	0.121
H0269	ctx	003	Affection	8	0.069
H0269	ctx	092	Life and Death	4	0.034
H0269	ctx	102	Mourning	3	0.026
H0269	ctx	138	Ritual Contamination	3	0.026
H0269	ctx	012	Apparition	3	0.026
H0269	ctx	040	Conflict	2	0.017
H0269	lex	001001002003005	Kinship	114	0.991
H0269	sdbg	010003	Kinship Relations of the Same Generation	64	0.808
H0269	sdbg	011002	Socio-Religious	15	0.192
H0270	core	036	Control	50	0.685
H0270	core	090	Land	5	0.068
H0270	core	120	Possession	5	0.068
H0270	core	099	Mind	5	0.068
H0270	core	016	Behavior	5	0.068
H0270	core	019	Building	2	0.027
H0270	ctx	075	Human	42	0.568
H0270	ctx	009	Animal	6	0.081
H0270	ctx	018	Body	6	0.081
H0270	ctx	077	Hunting and Fishing	4	0.054
H0270	ctx	176	Warfare	2	0.027
H0270	ctx	173	Universe	2	0.027
H0270	lex	002003001010	Hold	66	0.971
H0270	lex	002001001060	Strong	2	0.029
H0270	sdbg	018001	Grasp, Hold	8	0.344
H0270	sdbg	037006	Seize, Take into Custody	5	0.194
H0271	lex	003001007	Names of People	41	1.0
H0271	sdbg	093001	Persons	33	1.0
H0272	core	120	Possession	66	1.0
H0272	ctx	019	Building	60	0.314
H0272	ctx	090	Land	60	0.314
H0272	ctx	170	Town	60	0.314
H0272	ctx	020	Burial	5	0.026
H0272	ctx	112	Permanence	4	0.021
H0272	ctx	063	Freedom and Bondage	2	0.01
H0272	lex	002003002020	Possess	66	1.0
H0272	sdbg	057001	Have, Possess, Property, Owner	31	1.0
H0273	lex	003001007	Names of People	1	1.0
H0274	lex	003001007	Names of People	37	1.0
H0275	lex	003001007	Names of People	1	1.0
H0276	lex	003001007	Names of People	1	1.0
H0277	lex	003001007	Names of People	2	1.0
H0278	lex	003001007	Names of People	1	1.0
H0279	lex	003001007	Names of People	2	1.0
H0280	core	187	Wisdom	1	1.0
H0280	lex	002001003004	Complicated	1	1.0
H0281	lex	003001007	Names of People	24	1.0
H0282	lex	003001007	Names of People	1	1.0
H0283	lex	003001007	Names of People	6	1.0
H0283	sdbg	011002	Socio-Religious	4	0.696
H0283	sdbg	010003	Kinship Relations of the Same Generation	1	0.243
H0284	lex	003001007	Names of People	1	1.0
H0285	lex	003001007	Names of People	15	1.0
H0286	lex	003001007	Names of People	5	1.0
H0287	lex	003001007	Names of People	1	1.0
H0288	lex	003001007	Names of People	17	1.0
H0289	lex	003001007	Names of People	4	1.0
H0290	lex	003001007	Names of People	15	1.0
H0291	lex	003001007	Names of People	1	1.0
H0292	lex	003001007	Names of People	1	1.0
H0293	lex	003001007	Names of People	7	1.0
H0294	lex	003001007	Names of People	3	1.0
H0295	lex	003001007	Names of People	6	1.0
H0296	lex	003001007	Names of People	20	1.0
H0297	lex	003001007	Names of People	1	1.0
H0298	lex	003001006	Names of Groups	1	1.0
H0299	lex	003001007	Names of People	5	1.0
H0300	lex	003001007	Names of People	1	1.0
H0301	lex	003001007	Names of People	1	1.0
H0302	lex	003001007	Names of People	20	0.952
H0303	lex	003001007	Names of People	1	1.0
H0304	lex	003001007	Names of People	2	1.0
H0305	lex	004005	Evaluators	2	1.0
H0306	core	015	Beauty	2	0.333
H0306	core	107	Nature	2	0.333
H0306	core	174	Value	2	0.333
H0306	lex	001004001009	Gemstones	2	1.0
H0307	lex	003001010	Names of Locations	1	1.0
H0308	lex	003001007	Names of People	1	1.0
H0309	core	168	Time	16	0.941
H0309	ctx	075	Human	6	0.6
H0309	ctx	050	Divine	4	0.4
H0309	lex	002002003004	Non-Happen	16	0.941
H0309	sdbg	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	5	0.6
H0309	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	4	0.4
H0310	core	155	Space	257	0.415
H0310	core	168	Time	221	0.356
H0310	core	056	Faithfulness	137	0.221
H0310	core	158	Status	5	0.008
H0310	lex	002002001010	Orientation	624	0.874
H0310	lex	003002005	Temporal Referents	87	0.122
H0310	lex	003002004	Spatial Referents	2	0.003
H0310	sdbg	036004	Follow, Be a Disciple	143	0.268
H0310	sdbg	089020	Association	126	0.236
H0310	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	109	0.205
H0311	core	168	Time	1	1.0
H0311	lex	003002005	Temporal Referents	2	0.667
H0312	core	150	Similarity and Difference	166	1.0
H0312	lex	002001001020	Different	166	1.0
H0312	sdbg	058006	Different Kind or Class	118	0.849
H0313	core	150	Similarity and Difference	1	1.0
H0313	lex	002001001020	Different	1	0.5
H0314	core	155	Space	51	1.0
H0314	ctx	155	Space	1	1.0
H0314	lex	002002001010	Orientation	47	0.922
H0314	lex	003001015	Names of Waterbodies	4	0.078
H0314	sdbg	061	Sequence	21	0.665
H0314	sdbg	087004	Low Status or Rank [including persons of low status]	6	0.178
H0314	sdbg	058006	Different Kind or Class	5	0.156
H0315	lex	003001007	Names of People	1	1.0
H0316	lex	003001007	Names of People	1	1.0
H0317	core	150	Similarity and Difference	6	1.0
H0317	lex	002001001020	Different	6	1.0
H0318	lex	002002002010	Time	1	1.0
H0319	core	155	Space	54	0.831
H0319	core	005	Aggression	4	0.062
H0319	core	092	Life and Death	4	0.062
H0319	core	089	Kinship	2	0.031
H0319	lex	002002001010	Orientation	61	1.0
H0319	sdbg	061	Sequence	23	0.693
H0319	sdbg	087004	Low Status or Rank [including persons of low status]	6	0.186
H0320	core	168	Time	1	1.0
H0320	lex	002002001010	Orientation	1	1.0
H0321	core	150	Similarity and Difference	5	1.0
H0321	lex	002001001020	Different	5	1.0
H0322	core	155	Space	7	1.0
H0322	lex	002002001010	Orientation	7	1.0
H0322	sdbg	036004	Follow, Be a Disciple	2	0.567
H0322	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	1	0.433
H0323	core	014	Authority	4	0.5
H0323	core	139	Royalty	4	0.5
H0323	lex	001001002003006	Leaders	4	0.5
H0323	lex	001001002003008	Officials	4	0.5
H0324	core	014	Authority	9	0.5
H0324	core	139	Royalty	9	0.5
H0324	lex	001001002003006	Leaders	9	0.5
H0324	lex	001001002003008	Officials	9	0.5
H0325	lex	003001007	Names of People	31	1.0
H0326	lex	003001007	Names of People	1	1.0
H0327	core	129	Quality	2	0.333
H0327	core	139	Royalty	2	0.333
H0327	core	174	Value	2	0.333
H0327	ctx	009	Animal	2	1.0
H0327	lex	002003002020	Possess	2	1.0
H0328	core	083	Intensity	4	0.571
H0328	ctx	148	Shepherding	1	0.2
H0328	lex	002001003013	Lax	4	0.8
H0329	ctx	117	Plant	4	0.8
H0329	lex	001003001	Plants	4	0.667
H0329	lex	003001010	Names of Locations	2	0.333
H0330	core	129	Quality	1	0.5
H0330	lex	001006003	Cloth	1	1.0
H0331	core	025	Crafts	4	0.5
H0331	core	018	Body	4	0.5
H0331	ctx	019	Building	4	0.333
H0331	ctx	037	Communication	4	0.333
H0331	ctx	075	Human	3	0.25
H0331	lex	002003001005	Cover	8	1.0
H0332	core	018	Body	1	1.0
H0332	ctx	018	Body	1	0.5
H0332	lex	002003001005	Cover	1	1.0
H0333	lex	003001007	Names of People	5	1.0
H0334	core	018	Body	2	1.0
H0334	lex	002001001062	Unable	2	1.0
H0335	core	018	Body	1	1.0
H0335	ctx	050	Divine	4	0.667
H0335	lex	003002004	Spatial Referents	37	0.949
H0335	sdbg	058004	Class, Kind	9	0.285
H0335	sdbg	084001	Extension From a Source	7	0.24
H0335	sdbg	083002	Where, Somewhere, Everywhere	7	0.231
H0335	sdbg	092007	Demonstrative or Deictic Reference	6	0.199
H0336	lex	004006	Negators	1	1.0
H0337	lex	004005	Evaluators	2	1.0
H0338	core	009	Animal	3	1.0
H0338	ctx	047	Destruction	2	1.0
H0338	lex	001001002001001	Wild Animals	3	1.0
H0339	ctx	032	Commerce	4	0.4
H0339	ctx	050	Divine	2	0.2
H0339	lex	001001002003004	Groups	36	0.5
H0339	lex	001005002	Land	36	0.5
H0339	sdbg	001009	Land in Contrast With the Sea	7	1.0
H0340	core	040	Conflict	1	1.0
H0340	ctx	075002	Human > Divine	1	1.0
H0340	lex	002003002007	Conflict	1	1.0
H0341	core	040	Conflict	282	1.0
H0341	ctx	106	Nation	127	0.462
H0341	ctx	075	Human	67	0.244
H0341	ctx	014	Authority	53	0.193
H0341	ctx	050	Divine	26	0.095
H0341	ctx	075002	Human > Divine	2	0.007
H0341	lex	002003002007	Conflict	282	1.0
H0341	sdbg	039001	Opposition, Hostility	227	0.962
H0342	core	003	Affection	5	0.5
H0342	core	005	Aggression	5	0.5
H0342	ctx	075	Human	3	0.375
H0342	ctx	106	Nation	2	0.25
H0342	ctx	119	Politics	2	0.25
H0342	lex	002001002015	Hate	5	1.0
H0343	core	184	Well-Being	24	1.0
H0343	lex	002003003020	Unsafe	24	1.0
H0343	sdbg	020003	Destroy	6	0.889
H0344	core	009	Animal	3	1.0
H0344	ctx	062	Food	2	0.333
H0344	ctx	091	Law	2	0.333
H0344	ctx	138	Ritual Contamination	2	0.333
H0344	lex	001001002001005	Birds	3	1.0
H0345	lex	003001007	Names of People	6	1.0
H0346	lex	003002004	Spatial Referents	38	0.792
H0346	lex	003002001	Circumstantial Referents	10	0.208
H0346	sdbg	083002	Where, Somewhere, Everywhere	40	0.896
H0347	lex	003001007	Names of People	58	1.0
H0347	sdbg	093001	Persons	52	1.0
H0348	lex	003001007	Names of People	22	1.0
H0349	lex	003002002	Descriptive Referents	79	0.975
H0349	lex	003002004	Spatial Referents	2	0.025
H0349	sdbg	092004	Whom or What Spoken or Written About	67	0.957
H0350	lex	003001007	Names of People	1	1.0
H0351	lex	003002004	Spatial Referents	1	1.0
H0352	core	009	Animal	156	0.834
H0352	core	019	Building	22	0.118
H0352	core	009001	Animal > Authority	5	0.027
H0352	core	117	Plant	4	0.021
H0352	ctx	140	Sacrifices and Offerings	132	0.729
H0352	ctx	009004	Animal > Nation	8	0.044
H0352	ctx	025	Crafts	6	0.033
H0352	ctx	141	Sanctuary	6	0.033
H0352	ctx	124	Priesthood	6	0.033
H0352	ctx	009003	Animal > Human	5	0.028
H0352	ctx	171	Tribute	4	0.022
H0352	ctx	009	Animal	2	0.011
H0352	ctx	107	Nature	2	0.011
H0352	ctx	078	Idolatry	2	0.011
H0352	lex	001001002001002	Domestic Animals	161	0.861
H0352	lex	001005001001	Buildings	22	0.118
H0352	lex	001003002	Trees	4	0.021
H0352	sdbg	092004	Whom or What Spoken or Written About	9	1.0
H0353	core	160	Strength	1	1.0
H0353	ctx	069	Health and Sickness	1	0.5
H0353	lex	002001001060	Strong	1	1.0
H0354	core	009	Animal	11	1.0
H0354	ctx	062	Food	5	0.278
H0354	ctx	009003	Animal > Human	4	0.222
H0354	ctx	146	Sex	3	0.167
H0354	ctx	156	Speed	3	0.167
H0354	lex	001001002001001	Wild Animals	11	1.0
H0355	core	009	Animal	8	1.0
H0355	ctx	009003	Animal > Human	3	0.273
H0355	ctx	143	Security	3	0.273
H0355	ctx	156	Speed	3	0.273
H0355	ctx	110	Oath	2	0.182
H0355	lex	001001002001001	Wild Animals	8	1.0
H0356	lex	003001007	Names of People	6	0.857
H0357	lex	003001010	Names of Locations	10	1.0
H0358	lex	003001010	Names of Locations	1	1.0
H0359	lex	003001010	Names of Locations	8	1.0
H0360	core	160	Strength	1	1.0
H0360	ctx	050	Divine	1	1.0
H0360	lex	002001001060	Strong	1	1.0
H0361	core	019	Building	49	1.0
H0361	ctx	189	Worship	43	0.878
H0361	ctx	139	Royalty	6	0.122
H0361	lex	001005001	Constructions	49	1.0
H0361	sdbg	092004	Whom or What Spoken or Written About	7	0.538
H0361	sdbg	007002	Buildings	3	0.231
H0362	lex	003001010	Names of Locations	6	1.0
H0363	lex	001003002	Trees	6	1.0
H0365	core	009	Animal	3	1.0
H0365	ctx	009003	Animal > Human	1	0.5
H0365	lex	001001002001001	Wild Animals	3	1.0
H0366	core	039	Confidence and Fear	3	0.333
H0366	core	158	Status	3	0.333
H0366	core	184	Well-Being	3	0.333
H0366	ctx	015	Beauty	2	0.4
H0366	ctx	176	Warfare	2	0.4
H0366	lex	002001002001	Afraid	3	1.0
H0367	core	039	Confidence and Fear	16	0.327
H0367	core	143	Security	16	0.327
H0367	core	184	Well-Being	16	0.327
H0367	ctx	050	Divine	5	0.294
H0367	ctx	075	Human	4	0.235
H0367	ctx	092	Life and Death	3	0.176
H0367	ctx	009	Animal	2	0.118
H0367	lex	002001002001	Afraid	17	1.0
H0367	sdbg	025022	Fear, Terror, Alarm	6	0.787
H0367	sdbg	053007	Worship, Reverence	2	0.213
H0368	lex	003001006	Names of Groups	3	1.0
H0369	ctx	014	Authority	1	0.5
H0369	lex	002002002006	Non-Exist	787	0.502
H0369	lex	002002003004	Non-Happen	780	0.497
H0369	sdbg	069002	Negation	535	0.905
H0370	lex	003002004	Spatial Referents	17	0.944
H0370	sdbg	084001	Extension From a Source	14	0.929
H0371	lex	002002002005	Exist	1	1.0
H0372	lex	003001007	Names of People	1	1.0
H0373	lex	003001006	Names of Groups	1	1.0
H0374	core	130	Quantity	35	0.778
H0374	core	025	Crafts	5	0.111
H0374	core	159	Storage	5	0.111
H0374	ctx	032	Commerce	11	0.733
H0374	ctx	091	Law	4	0.267
H0374	lex	002001001011	Capacity	35	0.875
H0374	lex	001004001003	Containers	5	0.125
H0374	sdbg	081001	Measure, To Measure	14	1.0
H0375	lex	003002004	Spatial Referents	10	1.0
H0375	sdbg	083002	Where, Somewhere, Everywhere	8	0.896
H0376	lex	003001007	Names of People	1	0.333
H0376	sdbg	009002	Males	789	0.444
H0376	sdbg	009001	Human Beings	461	0.259
H0376	sdbg	010004	Kinship Relations Based upon Marriage	283	0.159
H0377	core	039	Confidence and Fear	1	0.5
H0377	lex	002001002003	Confident	1	0.5
H0379	lex	003001007	Names of People	1	1.0
H0380	core	018	Body	3	0.6
H0380	core	168	Time	2	0.4
H0380	ctx	018	Body	3	0.429
H0380	ctx	050	Divine	2	0.286
H0380	lex	001001002	Creatures	4	0.8
H0383	lex	002002002005	Exist	17	0.5
H0383	lex	002002003003	Happen	17	0.5
H0384	lex	003001007	Names of People	3	1.0
H0385	lex	003001007	Names of People	21	1.0
H0386	core	112	Permanence	13	0.5
H0386	core	168	Time	13	0.5
H0386	ctx	177	Water	4	0.235
H0386	ctx	168	Time	4	0.235
H0386	ctx	107	Nature	3	0.176
H0386	ctx	148	Shepherding	2	0.118
H0386	lex	002002003001	Endure	13	1.0
H0387	lex	003001007	Names of People	8	1.0
H0388	core	168	Time	1	1.0
H0388	lex	003001013	Names of Times	1	1.0
H0389	lex	004007	Restrictors	162	0.994
H0389	sdbg	089023	Contrast	66	0.821
H0390	lex	003001010	Names of Locations	1	1.0
H0391	core	056	Faithfulness	2	1.0
H0391	ctx	094	Liquids	1	0.5
H0391	lex	002001002009	Faithful	2	1.0
H0392	lex	003001010	Names of Locations	4	1.0
H0393	core	033	Compassion	4	1.0
H0393	ctx	075	Human	5	0.556
H0393	ctx	009	Animal	2	0.222
H0393	lex	002001002004	Cruel	4	1.0
H0394	core	033	Compassion	8	1.0
H0394	ctx	075	Human	7	0.778
H0394	lex	002001002004	Cruel	8	1.0
H0395	core	033	Compassion	1	1.0
H0395	lex	002001002004	Cruel	1	1.0
H0396	core	062	Food	1	1.0
H0396	ctx	085	Journey	1	0.5
H0396	lex	001004003	Food	1	1.0
H0397	lex	003001007	Names of People	21	1.0
H0398	core	062	Food	642	0.592
H0398	core	005	Aggression	143	0.132
H0398	core	047	Destruction	143	0.132
H0398	core	092	Life and Death	143	0.132
H0398	core	016	Behavior	4	0.004
H0398	core	132	Recompense	4	0.004
H0398	core	136	Responsibility	4	0.004
H0398	core	078	Idolatry	2	0.002
H0398	ctx	075	Human	658	0.522
H0398	ctx	062	Food	154	0.122
H0398	ctx	091	Law	151	0.12
H0398	ctx	140	Sacrifices and Offerings	86	0.068
H0398	ctx	009	Animal	58	0.046
H0398	ctx	138	Ritual Contamination	37	0.029
H0398	ctx	059	Festival	29	0.023
H0398	ctx	021	Cannibalism	18	0.014
H0398	ctx	050	Divine	14	0.011
H0398	ctx	139	Royalty	14	0.011
H0398	ctx	086	Joy and Grief	9	0.007
