# BHSA clause-level dependency (candidate #6, never built before 2026-08-15): dependent_ref depends on mother_ref via `rela`. Discourse structure, not a word-pair signal -- see build_hierarchy_relations.py.
dependent_ref	mother_ref	rela
Jeremiah 2:23	Jeremiah 2:23	Objc
Jeremiah 2:23	Jeremiah 2:23	Attr
Jeremiah 2:24	Jeremiah 2:24	Attr
Jeremiah 2:24	Jeremiah 2:24	Resu
Jeremiah 2:24	Jeremiah 2:24	Resu
Jeremiah 2:27	Jeremiah 2:26	Attr
Jeremiah 2:28	Jeremiah 2:28	Attr
Jeremiah 2:32	Jeremiah 2:32	Spec
Jeremiah 2:33	Jeremiah 2:33	Adju
Jeremiah 2:34	Jeremiah 2:34	Attr
Jeremiah 2:35	Jeremiah 2:35	Adju
Jeremiah 2:36	Jeremiah 2:36	Adju
Jeremiah 2:36	Jeremiah 2:36	Adju
Jeremiah 3:3	Jeremiah 3:3	Objc
Jeremiah 3:4	Jeremiah 3:4	ReVo
Jeremiah 3:6	Jeremiah 3:6	Objc
Jeremiah 3:7	Jeremiah 3:7	Adju
Jeremiah 3:8	Jeremiah 3:8	Objc
Jeremiah 3:8	Jeremiah 3:8	Attr
Jeremiah 3:13	Jeremiah 3:13	Spec
Jeremiah 3:13	Jeremiah 3:13	Coor
Jeremiah 3:13	Jeremiah 3:13	Coor
Jeremiah 3:18	Jeremiah 3:18	Attr
Jeremiah 3:21	Jeremiah 3:21	Coor
Jeremiah 4:2	Jeremiah 4:2	Objc
Jeremiah 4:7	Jeremiah 4:7	Adju
Jeremiah 4:10	Jeremiah 4:10	Adju
Jeremiah 4:11	Jeremiah 4:11	Adju
Jeremiah 4:11	Jeremiah 4:11	Coor
Jeremiah 4:11	Jeremiah 4:11	Adju
Jeremiah 4:19	Jeremiah 4:19	ReVo
Jeremiah 4:19	Jeremiah 4:19	ReVo
Jeremiah 4:19	Jeremiah 4:19	Coor
Jeremiah 4:22	Jeremiah 4:22	Adju
Jeremiah 4:22	Jeremiah 4:22	Cmpl
Jeremiah 4:28	Jeremiah 4:28	Coor
Jeremiah 5:1	Jeremiah 5:1	Objc
Jeremiah 5:1	Jeremiah 5:1	Coor
Jeremiah 5:1	Jeremiah 5:1	Subj
Jeremiah 5:1	Jeremiah 5:1	Coor
Jeremiah 5:3	Jeremiah 5:3	ReVo
Jeremiah 5:3	Jeremiah 5:3	Resu
Jeremiah 5:3	Jeremiah 5:3	Objc
Jeremiah 5:3	Jeremiah 5:3	Cmpl
Jeremiah 5:4	Jeremiah 5:4	Adju
Jeremiah 5:6	Jeremiah 5:6	RgRc
Jeremiah 5:8	Jeremiah 5:8	Adju
Jeremiah 5:9	Jeremiah 5:9	Attr
Jeremiah 5:13	Jeremiah 5:13	Subj
Jeremiah 5:15	Jeremiah 5:15	Resu
Jeremiah 5:15	Jeremiah 5:15	Coor
Jeremiah 5:15	Jeremiah 5:15	Objc
Jeremiah 5:17	Jeremiah 5:17	Attr
Jeremiah 5:19	Jeremiah 5:19	Coor
Jeremiah 5:19	Jeremiah 5:19	Resu
Jeremiah 5:19	Jeremiah 5:19	Attr
Jeremiah 5:20	Jeremiah 5:20	Adju
Jeremiah 5:21	Jeremiah 5:21	ReVo
Jeremiah 5:21	Jeremiah 5:21	Coor
Jeremiah 5:21	Jeremiah 5:21	Coor
Jeremiah 5:21	Jeremiah 5:21	Coor
Jeremiah 5:22	Jeremiah 5:22	Attr
Jeremiah 5:22	Jeremiah 5:22	Resu
Jeremiah 5:24	Jeremiah 5:24	Attr
Jeremiah 5:24	Jeremiah 5:24	Coor
Jeremiah 5:26	Jeremiah 5:26	Adju
Jeremiah 5:27	Jeremiah 5:27	Attr
Jeremiah 5:27	Jeremiah 5:27	Resu
Jeremiah 5:29	Jeremiah 5:29	Attr
Jeremiah 6:3	Jeremiah 6:3	Adju
Jeremiah 6:6	Jeremiah 6:6	Attr
Jeremiah 6:6	Jeremiah 6:6	Resu
Jeremiah 6:7	Jeremiah 6:7	Resu
Jeremiah 6:8	Jeremiah 6:8	Attr
Jeremiah 6:10	Jeremiah 6:10	Cmpl
Jeremiah 6:11	Jeremiah 6:11	Objc
Jeremiah 6:14	Jeremiah 6:14	Adju
Jeremiah 6:15	Jeremiah 6:15	Objc
Jeremiah 6:15	Jeremiah 6:15	RgRc
Jeremiah 6:18	Jeremiah 6:18	Objc
Jeremiah 6:19	Jeremiah 6:19	Coor
Jeremiah 6:19	Jeremiah 6:19	Resu
Jeremiah 6:28	Jeremiah 6:28	Coor
Jeremiah 6:28	Jeremiah 6:28	Coor
Jeremiah 6:28	Jeremiah 6:28	Resu
Jeremiah 7:1	Jeremiah 7:1	Attr
Jeremiah 7:1	Jeremiah 7:1	Adju
Jeremiah 7:2	Jeremiah 7:2	Attr
Jeremiah 7:2	Jeremiah 7:2	Adju
Jeremiah 7:4	Jeremiah 7:4	Adju
Jeremiah 7:7	Jeremiah 7:7	Attr
Jeremiah 7:8	Jeremiah 7:8	Adju
Jeremiah 7:9	Jeremiah 7:9	Coor
Jeremiah 7:9	Jeremiah 7:9	Coor
Jeremiah 7:9	Jeremiah 7:9	Coor
Jeremiah 7:9	Jeremiah 7:9	Coor
Jeremiah 7:9	Jeremiah 7:9	Coor
Jeremiah 7:9	Jeremiah 7:9	Attr
Jeremiah 7:10	Jeremiah 7:10	Attr
Jeremiah 7:10	Jeremiah 7:10	Adju
Jeremiah 7:11	Jeremiah 7:11	Attr
Jeremiah 7:11	Jeremiah 7:11	Resu
Jeremiah 7:12	Jeremiah 7:12	Attr
Jeremiah 7:12	Jeremiah 7:12	Coor
Jeremiah 7:12	Jeremiah 7:12	Objc
Jeremiah 7:13	Jeremiah 7:13	Adju
Jeremiah 7:13	Jeremiah 7:13	Coor
Jeremiah 7:13	Jeremiah 7:13	Adju
Jeremiah 7:13	Jeremiah 7:13	Coor
Jeremiah 7:14	Jeremiah 7:14	Attr
Jeremiah 7:14	Jeremiah 7:14	Attr
Jeremiah 7:14	Jeremiah 7:14	Attr
Jeremiah 7:14	Jeremiah 7:14	Adju
Jeremiah 7:15	Jeremiah 7:15	Adju
Jeremiah 7:17	Jeremiah 7:17	Objc
Jeremiah 7:18	Jeremiah 7:18	Adju
Jeremiah 7:18	Jeremiah 7:18	Coor
Jeremiah 7:18	Jeremiah 7:18	Adju
Jeremiah 7:22	Jeremiah 7:22	Coor
Jeremiah 7:22	Jeremiah 7:22	RgRc
Jeremiah 7:23	Jeremiah 7:23	Adju
Jeremiah 7:23	Jeremiah 7:23	Attr
Jeremiah 7:25	Jeremiah 7:25	Attr
Jeremiah 7:25	Jeremiah 7:25	Adju
Jeremiah 7:25	Jeremiah 7:25	Coor
Jeremiah 7:28	Jeremiah 7:28	Attr
Jeremiah 7:28	Jeremiah 7:28	Coor
Jeremiah 7:30	Jeremiah 7:30	Objc
Jeremiah 7:30	Jeremiah 7:30	Attr
Jeremiah 7:30	Jeremiah 7:30	Adju
Jeremiah 7:31	Jeremiah 7:31	Attr
Jeremiah 7:31	Jeremiah 7:31	Adju
Jeremiah 7:31	Jeremiah 7:31	Attr
Jeremiah 7:31	Jeremiah 7:31	Coor
Jeremiah 8:2	Jeremiah 8:2	Attr
Jeremiah 8:2	Jeremiah 8:2	Coor
Jeremiah 8:2	Jeremiah 8:2	Coor
Jeremiah 8:2	Jeremiah 8:2	Coor
Jeremiah 8:2	Jeremiah 8:2	Coor
Jeremiah 8:3	Jeremiah 8:3	Attr
Jeremiah 8:3	Jeremiah 8:3	Attr
Jeremiah 8:5	Jeremiah 8:5	Adju
Jeremiah 8:6	Jeremiah 8:6	Adju
Jeremiah 8:6	Jeremiah 8:6	Attr
Jeremiah 8:7	Jeremiah 8:7	RgRc
Jeremiah 8:11	Jeremiah 8:11	Adju
Jeremiah 8:12	Jeremiah 8:12	Objc
Jeremiah 8:16	Jeremiah 8:16	Coor
Jeremiah 8:17	Jeremiah 8:17	Attr
Jeremiah 9:1	Jeremiah 9:1	Coor
Jeremiah 9:3	Jeremiah 9:3	Adju
Jeremiah 9:4	Jeremiah 9:4	Adju
Jeremiah 9:4	Jeremiah 9:4	Objc
Jeremiah 9:5	Jeremiah 9:5	Objc
Jeremiah 9:8	Jeremiah 9:8	Attr
Jeremiah 9:9	Jeremiah 9:9	Coor
Jeremiah 9:11	Jeremiah 9:11	Coor
Jeremiah 9:11	Jeremiah 9:11	Subj
Jeremiah 9:12	Jeremiah 9:12	Attr
Jeremiah 9:13	Jeremiah 9:13	Attr
Jeremiah 9:15	Jeremiah 9:15	Attr
Jeremiah 9:15	Jeremiah 9:15	Adju
Jeremiah 9:20	Jeremiah 9:20	Coor
Jeremiah 9:20	Jeremiah 9:20	Adju
Jeremiah 9:23	Jeremiah 9:23	Coor
Jeremiah 9:23	Jeremiah 9:23	Attr
Jeremiah 9:25	Jeremiah 9:25	Attr
Jeremiah 10:1	Jeremiah 10:1	Attr
Jeremiah 10:3	Jeremiah 10:3	Resu
Jeremiah 10:8	Jeremiah 10:8	Resu
Jeremiah 10:11	Jeremiah 10:11	Attr
Jeremiah 10:12	Jeremiah 10:10	Attr
Jeremiah 10:12	Jeremiah 10:12	Coor
Jeremiah 10:12	Jeremiah 10:12	Coor
Jeremiah 10:13	Jeremiah 10:13	RgRc
Jeremiah 10:15	Jeremiah 10:15	Coor
Jeremiah 10:20	Jeremiah 10:20	Coor
Jeremiah 10:22	Jeremiah 10:22	Resu
Jeremiah 10:22	Jeremiah 10:22	Adju
Jeremiah 10:23	Jeremiah 10:23	Objc
Jeremiah 10:23	Jeremiah 10:23	Coor
Jeremiah 10:23	Jeremiah 10:23	Attr
Jeremiah 10:23	Jeremiah 10:23	Coor
Jeremiah 10:25	Jeremiah 10:25	Attr
Jeremiah 10:25	Jeremiah 10:25	Attr
Jeremiah 11:1	Jeremiah 11:1	Attr
Jeremiah 11:1	Jeremiah 11:1	Adju
Jeremiah 11:3	Jeremiah 11:3	Attr
Jeremiah 11:4	Jeremiah 11:3	Attr
Jeremiah 11:4	Jeremiah 11:4	RgRc
Jeremiah 11:4	Jeremiah 11:4	Adju
Jeremiah 11:4	Jeremiah 11:4	RgRc
Jeremiah 11:5	Jeremiah 11:4	Adju
Jeremiah 11:5	Jeremiah 11:5	Attr
Jeremiah 11:5	Jeremiah 11:5	Spec
Jeremiah 11:6	Jeremiah 11:6	Adju
Jeremiah 11:7	Jeremiah 11:7	RgRc
Jeremiah 11:7	Jeremiah 11:7	Adju
Jeremiah 11:7	Jeremiah 11:7	Coor
Jeremiah 11:7	Jeremiah 11:7	Adju
Jeremiah 11:8	Jeremiah 11:8	Attr
Jeremiah 11:8	Jeremiah 11:8	Adju
Jeremiah 11:10	Jeremiah 11:10	Attr
Jeremiah 11:10	Jeremiah 11:10	Adju
Jeremiah 11:10	Jeremiah 11:10	Adju
Jeremiah 11:10	Jeremiah 11:10	Attr
Jeremiah 11:11	Jeremiah 11:11	Attr
Jeremiah 11:11	Jeremiah 11:11	Cmpl
Jeremiah 11:12	Jeremiah 11:12	Attr
Jeremiah 11:13	Jeremiah 11:13	Adju
Jeremiah 11:14	Jeremiah 11:14	RgRc
Jeremiah 11:15	Jeremiah 11:15	Adju
Jeremiah 11:17	Jeremiah 11:17	Attr
Jeremiah 11:17	Jeremiah 11:17	Attr
Jeremiah 11:17	Jeremiah 11:17	Adju
Jeremiah 11:17	Jeremiah 11:17	Adju
Jeremiah 11:19	Jeremiah 11:19	Attr
Jeremiah 11:19	Jeremiah 11:19	Adju
Jeremiah 11:19	Jeremiah 11:19	Objc
Jeremiah 11:20	Jeremiah 11:20	Attr
Jeremiah 11:21	Jeremiah 11:21	Attr
Jeremiah 11:21	Jeremiah 11:21	Adju
Jeremiah 12:1	Jeremiah 12:1	Coor
Jeremiah 12:6	Jeremiah 12:6	Resu
Jeremiah 12:6	Jeremiah 12:6	Coor
Jeremiah 12:6	Jeremiah 12:6	Adju
Jeremiah 12:14	Jeremiah 12:14	Attr
Jeremiah 12:14	Jeremiah 12:14	Attr
Jeremiah 12:15	Jeremiah 12:15	Adju
Jeremiah 12:15	Jeremiah 12:15	Adju
Jeremiah 12:15	Jeremiah 12:15	Coor
Jeremiah 12:16	Jeremiah 12:16	Adju
Jeremiah 12:16	Jeremiah 12:16	Adju
Jeremiah 12:17	Jeremiah 12:17	Adju
Jeremiah 12:17	Jeremiah 12:17	Coor
Jeremiah 13:3	Jeremiah 13:3	Adju
Jeremiah 13:4	Jeremiah 13:4	Attr
Jeremiah 13:4	Jeremiah 13:4	Attr
Jeremiah 13:5	Jeremiah 13:5	Adju
Jeremiah 13:6	Jeremiah 13:6	Attr
Jeremiah 13:6	Jeremiah 13:6	Adju
Jeremiah 13:7	Jeremiah 13:7	Attr
Jeremiah 13:8	Jeremiah 13:8	Adju
Jeremiah 13:10	Jeremiah 13:10	Attr
Jeremiah 13:10	Jeremiah 13:10	Adju
Jeremiah 13:10	Jeremiah 13:10	Coor
Jeremiah 13:10	Jeremiah 13:10	Coor
Jeremiah 13:10	Jeremiah 13:10	Adju
Jeremiah 13:10	Jeremiah 13:10	Coor
Jeremiah 13:10	Jeremiah 13:10	Resu
Jeremiah 13:10	Jeremiah 13:10	Attr
Jeremiah 13:11	Jeremiah 13:11	Adju
Jeremiah 13:11	Jeremiah 13:11	Resu
Jeremiah 13:11	Jeremiah 13:11	Adju
Jeremiah 13:12	Jeremiah 13:12	Objc
Jeremiah 13:13	Jeremiah 13:13	Attr
Jeremiah 13:14	Jeremiah 13:14	Adju
Jeremiah 13:14	Jeremiah 13:14	Adju
Jeremiah 13:20	Jeremiah 13:20	Objc
Jeremiah 13:20	Jeremiah 13:20	Attr
Jeremiah 13:23	Jeremiah 13:23	Cmpl
Jeremiah 13:23	Jeremiah 13:23	Attr
Jeremiah 13:24	Jeremiah 13:24	Attr
Jeremiah 13:25	Jeremiah 13:25	Coor
Jeremiah 13:25	Jeremiah 13:25	Adju
Jeremiah 13:25	Jeremiah 13:25	Coor
Jeremiah 13:27	Jeremiah 13:27	Resu
Jeremiah 14:8	Jeremiah 14:8	Attr
Jeremiah 14:8	Jeremiah 14:8	Coor
Jeremiah 14:8	Jeremiah 14:8	Attr
Jeremiah 14:8	Jeremiah 14:8	Adju
Jeremiah 14:9	Jeremiah 14:9	Coor
Jeremiah 14:9	Jeremiah 14:9	Attr
Jeremiah 14:9	Jeremiah 14:9	Cmpl
Jeremiah 14:10	Jeremiah 14:10	Adju
Jeremiah 14:15	Jeremiah 14:15	Attr
Jeremiah 14:15	Jeremiah 14:15	Coor
Jeremiah 14:15	Jeremiah 14:15	Coor
Jeremiah 14:16	Jeremiah 14:16	Attr
Jeremiah 15:2	Jeremiah 15:2	Subj
Jeremiah 15:2	Jeremiah 15:2	Subj
Jeremiah 15:2	Jeremiah 15:2	Subj
Jeremiah 15:2	Jeremiah 15:2	Subj
Jeremiah 15:3	Jeremiah 15:3	Adju
Jeremiah 15:3	Jeremiah 15:3	Adju
Jeremiah 15:3	Jeremiah 15:3	Adju
Jeremiah 15:3	Jeremiah 15:3	Coor
Jeremiah 15:4	Jeremiah 15:4	Adju
Jeremiah 15:5	Jeremiah 15:5	Adju
Jeremiah 15:6	Jeremiah 15:6	Objc
Jeremiah 15:13	Jeremiah 15:13	Coor
Jeremiah 15:13	Jeremiah 15:13	Coor
Jeremiah 15:14	Jeremiah 15:14	Attr
Jeremiah 15:15	Jeremiah 15:15	Objc
Jeremiah 15:18	Jeremiah 15:18	Objc
Jeremiah 15:18	Jeremiah 15:18	Attr
Jeremiah 15:20	Jeremiah 15:20	Adju
Jeremiah 15:20	Jeremiah 15:20	Coor
Jeremiah 16:1	Jeremiah 16:1	Adju
Jeremiah 16:3	Jeremiah 16:3	Attr
Jeremiah 16:3	Jeremiah 16:3	Attr
Jeremiah 16:3	Jeremiah 16:3	Attr
Jeremiah 16:5	Jeremiah 16:5	Adju
Jeremiah 16:7	Jeremiah 16:7	Adju
Jeremiah 16:8	Jeremiah 16:8	Adju
Jeremiah 16:8	Jeremiah 16:8	Adju
Jeremiah 16:8	Jeremiah 16:8	Coor
Jeremiah 16:10	Jeremiah 16:10	Attr
Jeremiah 16:12	Jeremiah 16:12	Adju
Jeremiah 16:12	Jeremiah 16:12	Adju
Jeremiah 16:13	Jeremiah 16:13	Attr
Jeremiah 16:13	Jeremiah 16:13	Attr
Jeremiah 16:14	Jeremiah 16:14	Attr
Jeremiah 16:15	Jeremiah 16:15	Attr
Jeremiah 16:15	Jeremiah 16:15	Attr
Jeremiah 16:15	Jeremiah 16:15	Attr
Jeremiah 16:18	Jeremiah 16:18	Adju
Jeremiah 16:19	Jeremiah 16:19	ReVo
Jeremiah 16:19	Jeremiah 16:19	Coor
Jeremiah 16:21	Jeremiah 16:21	Objc
Jeremiah 17:2	Jeremiah 17:1	Adju
Jeremiah 17:4	Jeremiah 17:4	Attr
Jeremiah 17:4	Jeremiah 17:4	Attr
Jeremiah 17:5	Jeremiah 17:5	Attr
Jeremiah 17:5	Jeremiah 17:5	Coor
Jeremiah 17:5	Jeremiah 17:5	Coor
Jeremiah 17:6	Jeremiah 17:6	Objc
Jeremiah 17:7	Jeremiah 17:7	Attr
Jeremiah 17:8	Jeremiah 17:8	Attr
Jeremiah 17:8	Jeremiah 17:8	Coor
Jeremiah 17:8	Jeremiah 17:8	Objc
Jeremiah 17:8	Jeremiah 17:8	Adju
Jeremiah 17:10	Jeremiah 17:10	Coor
Jeremiah 17:10	Jeremiah 17:10	Coor
Jeremiah 17:12	Jeremiah 17:12	Attr
Jeremiah 17:12	Jeremiah 17:12	Coor
Jeremiah 17:13	Jeremiah 17:13	ReVo
Jeremiah 17:19	Jeremiah 17:19	Attr
Jeremiah 17:19	Jeremiah 17:19	Coor
Jeremiah 17:20	Jeremiah 17:20	Attr
Jeremiah 17:21	Jeremiah 17:21	Coor
Jeremiah 17:22	Jeremiah 17:22	Adju
Jeremiah 17:23	Jeremiah 17:22	Coor
Jeremiah 17:23	Jeremiah 17:23	Coor
Jeremiah 17:23	Jeremiah 17:23	Adju
Jeremiah 17:23	Jeremiah 17:23	Coor
Jeremiah 17:24	Jeremiah 17:24	Adju
Jeremiah 17:24	Jeremiah 17:24	Coor
Jeremiah 17:24	Jeremiah 17:24	Coor
Jeremiah 17:25	Jeremiah 17:25	Attr
Jeremiah 17:25	Jeremiah 17:25	Coor
Jeremiah 17:26	Jeremiah 17:26	PrAd
Jeremiah 17:26	Jeremiah 17:26	Coor
Jeremiah 17:27	Jeremiah 17:27	Adju
Jeremiah 17:27	Jeremiah 17:27	Coor
Jeremiah 17:27	Jeremiah 17:27	Coor
Jeremiah 18:1	Jeremiah 18:1	Attr
Jeremiah 18:1	Jeremiah 18:1	Adju
Jeremiah 18:4	Jeremiah 18:4	Attr
Jeremiah 18:4	Jeremiah 18:4	Adju
Jeremiah 18:4	Jeremiah 18:4	Adju
Jeremiah 18:5	Jeremiah 18:5	Adju
Jeremiah 18:6	Jeremiah 18:6	Cmpl
Jeremiah 18:6	Jeremiah 18:6	Resu
Jeremiah 18:7	Jeremiah 18:7	Adju
Jeremiah 18:7	Jeremiah 18:7	Coor
Jeremiah 18:7	Jeremiah 18:7	Coor
Jeremiah 18:8	Jeremiah 18:8	Attr
Jeremiah 18:8	Jeremiah 18:8	Attr
Jeremiah 18:8	Jeremiah 18:8	Adju
Jeremiah 18:9	Jeremiah 18:9	Adju
Jeremiah 18:9	Jeremiah 18:9	Coor
Jeremiah 18:10	Jeremiah 18:10	Objc
Jeremiah 18:10	Jeremiah 18:10	Adju
Jeremiah 18:10	Jeremiah 18:10	Attr
Jeremiah 18:10	Jeremiah 18:10	Adju
Jeremiah 18:11	Jeremiah 18:11	Adju
Jeremiah 18:12	Jeremiah 18:12	Adju
Jeremiah 18:15	Jeremiah 18:15	Adju
Jeremiah 18:15	Jeremiah 18:15	Attr
Jeremiah 18:16	Jeremiah 18:15	Coor
Jeremiah 18:16	Jeremiah 18:16	RgRc
Jeremiah 18:20	Jeremiah 18:20	Objc
Jeremiah 18:20	Jeremiah 18:20	Adju
Jeremiah 18:20	Jeremiah 18:20	Coor
Jeremiah 18:22	Jeremiah 18:22	Adju
Jeremiah 19:2	Jeremiah 19:2	Attr
Jeremiah 19:2	Jeremiah 19:2	Attr
Jeremiah 19:3	Jeremiah 19:3	Attr
Jeremiah 19:3	Jeremiah 19:3	RgRc
Jeremiah 19:3	Jeremiah 19:3	Resu
Jeremiah 19:4	Jeremiah 19:4	Coor
Jeremiah 19:4	Jeremiah 19:4	Coor
Jeremiah 19:4	Jeremiah 19:4	Attr
Jeremiah 19:4	Jeremiah 19:4	Coor
Jeremiah 19:5	Jeremiah 19:4	Coor
Jeremiah 19:5	Jeremiah 19:5	Adju
Jeremiah 19:5	Jeremiah 19:5	Attr
Jeremiah 19:5	Jeremiah 19:5	Coor
Jeremiah 19:5	Jeremiah 19:5	Coor
Jeremiah 19:8	Jeremiah 19:8	RgRc
Jeremiah 19:9	Jeremiah 19:9	Adju
Jeremiah 19:9	Jeremiah 19:9	Attr
Jeremiah 19:10	Jeremiah 19:10	Attr
Jeremiah 19:11	Jeremiah 19:11	Adju
Jeremiah 19:11	Jeremiah 19:11	Attr
Jeremiah 19:11	Jeremiah 19:11	Cmpl
Jeremiah 19:11	Jeremiah 19:11	Spec
Jeremiah 19:12	Jeremiah 19:12	Coor
Jeremiah 19:13	Jeremiah 19:13	Attr
Jeremiah 19:13	Jeremiah 19:13	Attr
Jeremiah 19:13	Jeremiah 19:13	Coor
Jeremiah 19:14	Jeremiah 19:14	Attr
Jeremiah 19:14	Jeremiah 19:14	Adju
Jeremiah 19:15	Jeremiah 19:15	Attr
Jeremiah 19:15	Jeremiah 19:15	Adju
Jeremiah 20:1	Jeremiah 20:1	Attr
Jeremiah 20:2	Jeremiah 20:2	Attr
Jeremiah 20:2	Jeremiah 20:2	Attr
Jeremiah 20:6	Jeremiah 20:6	Attr
Jeremiah 20:9	Jeremiah 20:9	Attr
Jeremiah 20:9	Jeremiah 20:9	Objc
Jeremiah 20:12	Jeremiah 20:12	Attr
Jeremiah 20:14	Jeremiah 20:14	Attr
Jeremiah 20:14	Jeremiah 20:14	Attr
Jeremiah 20:14	Jeremiah 20:14	Resu
Jeremiah 20:15	Jeremiah 20:15	Attr
Jeremiah 20:15	Jeremiah 20:15	Adju
Jeremiah 20:16	Jeremiah 20:16	Attr
Jeremiah 20:16	Jeremiah 20:16	Coor
Jeremiah 20:18	Jeremiah 20:18	Adju
Jeremiah 21:1	Jeremiah 21:1	Attr
Jeremiah 21:1	Jeremiah 21:1	Adju
Jeremiah 21:1	Jeremiah 21:1	Adju
Jeremiah 21:4	Jeremiah 21:4	Attr
Jeremiah 21:4	Jeremiah 21:4	Attr
Jeremiah 21:4	Jeremiah 21:4	Attr
Jeremiah 21:7	Jeremiah 21:7	Coor
Jeremiah 21:9	Jeremiah 21:9	Subj
Jeremiah 21:9	Jeremiah 21:9	Coor
Jeremiah 21:9	Jeremiah 21:9	Attr
Jeremiah 21:9	Jeremiah 21:9	Resu
Jeremiah 21:9	Jeremiah 21:9	Coor
Jeremiah 22:2	Jeremiah 22:2	Attr
Jeremiah 22:2	Jeremiah 22:2	Attr
Jeremiah 22:4	Jeremiah 22:4	Attr
Jeremiah 22:4	Jeremiah 22:4	Coor
Jeremiah 22:5	Jeremiah 22:5	Objc
Jeremiah 22:6	Jeremiah 22:6	Coor
Jeremiah 22:6	Jeremiah 22:6	Attr
Jeremiah 22:8	Jeremiah 22:8	Adju
Jeremiah 22:11	Jeremiah 22:11	Attr
Jeremiah 22:11	Jeremiah 22:11	Attr
Jeremiah 22:12	Jeremiah 22:12	RgRc
Jeremiah 22:12	Jeremiah 22:12	Resu
Jeremiah 22:13	Jeremiah 22:13	Subj
Jeremiah 22:14	Jeremiah 22:13	Coor
Jeremiah 22:14	Jeremiah 22:14	Coor
Jeremiah 22:14	Jeremiah 22:14	Coor
Jeremiah 22:14	Jeremiah 22:14	Coor
Jeremiah 22:15	Jeremiah 22:15	Resu
Jeremiah 22:15	Jeremiah 22:15	Coor
Jeremiah 22:15	Jeremiah 22:15	Coor
Jeremiah 22:17	Jeremiah 22:17	Coor
Jeremiah 22:17	Jeremiah 22:17	Adju
Jeremiah 22:17	Jeremiah 22:17	Adju
Jeremiah 22:23	Jeremiah 22:23	Coor
Jeremiah 22:23	Jeremiah 22:23	ReVo
Jeremiah 22:23	Jeremiah 22:23	Adju
Jeremiah 22:25	Jeremiah 22:25	RgRc
Jeremiah 22:26	Jeremiah 22:26	Attr
Jeremiah 22:26	Jeremiah 22:26	Attr
Jeremiah 22:27	Jeremiah 22:27	Attr
Jeremiah 22:27	Jeremiah 22:27	Adju
Jeremiah 22:27	Jeremiah 22:27	Resu
Jeremiah 22:28	Jeremiah 22:28	Coor
Jeremiah 22:28	Jeremiah 22:28	Attr
Jeremiah 22:28	Jeremiah 22:28	Attr
Jeremiah 22:30	Jeremiah 22:30	Attr
Jeremiah 22:30	Jeremiah 22:30	Coor
Jeremiah 23:1	Jeremiah 23:1	Attr
Jeremiah 23:1	Jeremiah 23:1	Coor
Jeremiah 23:2	Jeremiah 23:2	Attr
Jeremiah 23:3	Jeremiah 23:3	Attr
Jeremiah 23:6	Jeremiah 23:6	Attr
Jeremiah 23:7	Jeremiah 23:7	Attr
Jeremiah 23:8	Jeremiah 23:8	Attr
Jeremiah 23:8	Jeremiah 23:8	Coor
Jeremiah 23:8	Jeremiah 23:8	Attr
Jeremiah 23:14	Jeremiah 23:14	Adju
Jeremiah 23:14	Jeremiah 23:14	Adju
Jeremiah 23:16	Jeremiah 23:16	Attr
Jeremiah 23:16	Jeremiah 23:16	Coor
Jeremiah 23:17	Jeremiah 23:16	Coor
Jeremiah 23:20	Jeremiah 23:20	Adju
Jeremiah 23:20	Jeremiah 23:20	Coor
Jeremiah 23:23	Jeremiah 23:23	Coor
Jeremiah 23:25	Jeremiah 23:25	Objc
Jeremiah 23:25	Jeremiah 23:25	Attr
Jeremiah 23:25	Jeremiah 23:25	Adju
Jeremiah 23:27	Jeremiah 23:26	Attr
Jeremiah 23:27	Jeremiah 23:27	Adju
Jeremiah 23:27	Jeremiah 23:27	Attr
Jeremiah 23:27	Jeremiah 23:27	Adju
Jeremiah 23:27	Jeremiah 23:27	Adju
Jeremiah 23:28	Jeremiah 23:28	Attr
Jeremiah 23:28	Jeremiah 23:28	Subj
Jeremiah 23:29	Jeremiah 23:29	Coor
Jeremiah 23:29	Jeremiah 23:29	Coor
Jeremiah 23:29	Jeremiah 23:29	Attr
Jeremiah 23:30	Jeremiah 23:30	Attr
Jeremiah 23:31	Jeremiah 23:31	Attr
Jeremiah 23:31	Jeremiah 23:31	Coor
Jeremiah 23:33	Jeremiah 23:33	Adju
Jeremiah 23:34	Jeremiah 23:34	Attr
Jeremiah 23:35	Jeremiah 23:35	Adju
Jeremiah 23:35	Jeremiah 23:35	Coor
Jeremiah 23:38	Jeremiah 23:38	Adju
Jeremiah 23:39	Jeremiah 23:39	Attr
Jeremiah 23:40	Jeremiah 23:40	Attr
Jeremiah 24:1	Jeremiah 24:1	Adju
Jeremiah 24:1	Jeremiah 24:1	Coor
Jeremiah 24:2	Jeremiah 24:2	Attr
Jeremiah 24:3	Jeremiah 24:3	Attr
Jeremiah 24:4	Jeremiah 24:4	Adju
Jeremiah 24:5	Jeremiah 24:5	Resu
Jeremiah 24:5	Jeremiah 24:5	Attr
Jeremiah 24:7	Jeremiah 24:7	Adju
Jeremiah 24:7	Jeremiah 24:7	Objc
Jeremiah 24:8	Jeremiah 24:8	Attr
Jeremiah 24:8	Jeremiah 24:8	Resu
Jeremiah 24:8	Jeremiah 24:8	Attr
Jeremiah 24:9	Jeremiah 24:9	Attr
