# Louvain communities over the semantic_neighbors graph (BEREL+sense-split, xling-free clustering input). Canonical config: high+LLM-prior tiers, resolution=5.0 (median cluster size 23, ~45% same-domain agreement vs SDBH yardstick). NOT LLM-labeled yet — cluster_id is arbitrary, not a domain name. CC0 lineage. See build_domain_clusters.py.
lexeme	strong	cluster_id	cluster_size
hbo:7697#1	H7697	98	20
hbo:8416#1	H8416	98	20
hbo:1289a	H1289	99	2
hbo:1291	H1291	99	2
hbo:0124#1	H0124	100	10
hbo:1299	H1299	100	10
hbo:1303	H1303	100	10
hbo:1304	H1304	100	10
hbo:3095#1	H3095	100	10
hbo:3471#1	H3471	100	10
hbo:5306#1	H5306	100	10
hbo:5601#1	H5601	100	10
hbo:6357#1	H6357	100	10
hbo:7718#1	H7718	100	10
hbo:1334	H1334	101	2
hbo:1335#1	H1335	101	2
hbo:1341	H1341	102	15
hbo:1342#1	H1342	102	15
hbo:1343#1	H1343	102	15
hbo:1344	H1344	102	15
hbo:1346#1	H1346	102	15
hbo:1347#1	H1347	102	15
hbo:1348#1	H1348	102	15
hbo:1348#2	H1348	102	15
hbo:1349	H1349	102	15
hbo:1466	H1466	102	15
hbo:2086#1	H2086	102	15
hbo:2087#1	H2087	102	15
hbo:2102#1	H2102	102	15
hbo:2121	H2121	102	15
hbo:5138#1	H5138	102	15
hbo:3351#1	H3351	103	24
hbo:3364#1	H3364	103	24
hbo:4725#1	H4725	103	24
hbo:4733#1	H4733	103	24
hbo:5782#1	H5782	103	24
hbo:5782#2	H5782	103	24
hbo:5782#3	H5782	103	24
hbo:5782#4	H5782	103	24
hbo:5782#5	H5782	103	24
hbo:5782#_nosense	H5782	103	24
hbo:5892#1	H5892	103	24
hbo:5892#2	H5892	103	24
hbo:5892#_nosense	H5892	103	24
hbo:6965#2	H6965	103	24
hbo:6965#3	H6965	103	24
hbo:6965#4	H6965	103	24
hbo:6965#5	H6965	103	24
hbo:6965#_nosense	H6965	103	24
hbo:7009	H7009	103	24
hbo:7012	H7012	103	24
hbo:7054#1	H7054	103	24
hbo:7925#1	H7925	103	24
hbo:8617	H8617	103	24
hbo:8618	H8618	103	24
hbo:0697#1	H0697	104	11
hbo:1357	H1357	104	11
hbo:1462a	H1462	104	11
hbo:1501#1	H1501	104	11
hbo:2284#1	H2284	104	11
hbo:2625#1	H2625	104	11
hbo:2628	H2628	104	11
hbo:2687	H2687	104	11
hbo:3218#1	H3218	104	11
hbo:3420#1	H3420	104	11
hbo:7711a#1	H7711	104	11
hbo:1361#1	H1361	105	26
hbo:1361#2	H1361	105	26
hbo:1362	H1362	105	26
hbo:1363#1	H1363	105	26
hbo:1364#1	H1364	105	26
hbo:1365	H1365	105	26
hbo:4791#1	H4791	105	26
hbo:5375#4	H5375	105	26
hbo:5549#1	H5549	105	26
hbo:7311#1	H7311	105	26
hbo:7311#2	H7311	105	26
hbo:7311#3	H7311	105	26
hbo:7311#_nosense	H7311	105	26
hbo:7312	H7312	105	26
hbo:7315	H7315	105	26
hbo:7318	H7318	105	26
hbo:7413	H7413	105	26
hbo:7415#1	H7415	105	26
hbo:7419	H7419	105	26
hbo:7427	H7427	105	26
hbo:7682#1	H7682	105	26
hbo:7682#2	H7682	105	26
hbo:7682#_nosense	H7682	105	26
hbo:7862#1	H7862	105	26
hbo:8641#1	H8641	105	26
hbo:8642	H8642	105	26
hbo:1371	H1371	106	7
hbo:1372#1	H1372	106	7
hbo:7139	H7139	106	7
hbo:7142#1	H7142	106	7
hbo:7144#1	H7144	106	7
hbo:7144#_nosense	H7144	106	7
hbo:7146#1	H7146	106	7
hbo:0120#1	H0120	107	13
hbo:0376#1	H0376	107	13
hbo:0376#2	H0376	107	13
hbo:0380#1	H0380	107	13
hbo:0582#_nosense	H0582	107	13
hbo:0606#1	H0606	107	13
hbo:0606#2	H0606	107	13
hbo:0606#_nosense	H0606	107	13
hbo:1166	H1166	107	13
hbo:1167#1	H1167	107	13
hbo:1172	H1172	107	13
hbo:1397#1	H1397	107	13
hbo:4962#1	H4962	107	13
hbo:1384	H1384	108	3
hbo:1385	H1385	108	3
hbo:1386	H1386	108	3
hbo:1375#1	H1375	109	19
hbo:1389#1	H1389	109	19
hbo:1389#_nosense	H1389	109	19
hbo:1392	H1392	109	19
hbo:2022#1	H2022	109	19
hbo:2022#_nosense	H2022	109	19
hbo:2496#1	H2496	109	19
hbo:3730#1	H3730	109	19
hbo:4953#_nosense	H4953	109	19
hbo:5131	H5131	109	19
hbo:5299#1	H5299	109	19
hbo:5316	H5316	109	19
hbo:5553#1	H5553	109	19
hbo:7160#1	H7160	109	19
hbo:7161#1	H7161	109	19
hbo:7162	H7162	109	19
hbo:8194	H8194	109	19
hbo:8205#1	H8205	109	19
hbo:8246#1	H8246	109	19
hbo:1407	H1407	110	6
hbo:1409	H1409	110	6
hbo:1413a#1	H1413	110	6
hbo:1416#1	H1416	110	6
hbo:1417	H1417	110	6
hbo:1418	H1418	110	6
hbo:0759#1	H0759	111	19
hbo:0759#2	H0759	111	19
hbo:1001	H1001	111	19
hbo:1002#1	H1002	111	19
hbo:1003	H1003	111	19
hbo:1419#1	H1419	111	19
hbo:1419#_nosense	H1419	111	19
hbo:1431#1	H1431	111	19
hbo:1431#2	H1431	111	19
hbo:1431#3	H1431	111	19
hbo:1431#_nosense	H1431	111	19
hbo:1432	H1432	111	19
hbo:1433#1	H1433	111	19
hbo:1434	H1434	111	19
hbo:2346#1	H2346	111	19
hbo:2524	H2524	111	19
hbo:4026#1	H4026	111	19
hbo:4026b#_nosense	H4026	111	19
hbo:7235#2	H7235	111	19
hbo:3799	H3799	112	16
hbo:3800#1	H3800	112	16
hbo:4637	H4637	112	16
hbo:6099#1	H6099	112	16
hbo:6178	H6178	112	16
hbo:6184#1	H6184	112	16
hbo:6337#1	H6337	112	16
hbo:6337#2	H6337	112	16
hbo:6338	H6338	112	16
hbo:7227#1	H7227	112	16
hbo:7227#_nosense	H7227	112	16
hbo:7227a#1	H7227	112	16
hbo:7228	H7228	112	16
hbo:7230#1	H7230	112	16
hbo:7231	H7231	112	16
hbo:7232	H7232	112	16
hbo:1420#1	H1420	113	16
hbo:1925	H1925	113	16
hbo:1926#1	H1926	113	16
hbo:1927#1	H1927	113	16
hbo:3308#1	H3308	113	16
hbo:3357	H3357	113	16
hbo:3365	H3365	113	16
hbo:3366#1	H3366	113	16
hbo:3519#1	H3519	113	16
hbo:7229	H7229	113	16
hbo:7236	H7236	113	16
hbo:7238#_nosense	H7238	113	16
hbo:7261	H7261	113	16
hbo:7680	H7680	113	16
hbo:7690#1	H7690	113	16
hbo:8597#1	H8597	113	16
hbo:1415	H1415	114	27
hbo:1423#1	H1423	114	27
hbo:1429	H1429	114	27
hbo:2406#1	H2406	114	27
hbo:3697	H3697	114	27
hbo:3698	H3698	114	27
hbo:3765	H3765	114	27
hbo:5742#1	H5742	114	27
hbo:5795#1	H5795	114	27
hbo:6257	H6257	114	27
hbo:6259	H6259	114	27
hbo:6260#1	H6260	114	27
hbo:6264#1	H6264	114	27
hbo:6841	H6841	114	27
hbo:6842#1	H6842	114	27
hbo:7460	H7460	114	27
hbo:7461	H7461	114	27
hbo:8163#1	H8163	114	27
hbo:8163a#1	H8163	114	27
hbo:8164	H8164	114	27
hbo:8166	H8166	114	27
hbo:8175a	H8175	114	27
hbo:8178#1	H8178	114	27
hbo:8181#1	H8181	114	27
hbo:8183	H8183	114	27
hbo:8184#1	H8184	114	27
hbo:8495#1	H8495	114	27
hbo:0779#1	H0779	115	29
hbo:0959#1	H0959	115	29
hbo:0959#_nosense	H0959	115	29
hbo:0963	H0963	115	29
hbo:1421	H1421	115	29
hbo:1422	H1422	115	29
hbo:1442#1	H1442	115	29
hbo:2778#1	H2778	115	29
hbo:2778#_nosense	H2778	115	29
hbo:2779#1	H2779	115	29
hbo:3887a#_nosense	H3887	115	29
hbo:3887b#1	H3887	115	29
hbo:3944#1	H3944	115	29
hbo:3994#1	H3994	115	29
hbo:4426	H4426	115	29
hbo:5006#1	H5006	115	29
hbo:5006#2	H5006	115	29
hbo:5006#_nosense	H5006	115	29
hbo:5240	H5240	115	29
hbo:6963#1	H6963	115	29
hbo:7022	H7022	115	29
hbo:7031#1	H7031	115	29
hbo:7043#1	H7043	115	29
hbo:7043#2	H7043	115	29
hbo:7043#3	H7043	115	29
hbo:7043#_nosense	H7043	115	29
hbo:7044	H7044	115	29
hbo:7045#1	H7045	115	29
hbo:7052	H7052	115	29
hbo:1455	H1455	116	2
hbo:1456	H1456	116	2
hbo:0874	H0874	117	21
hbo:1473#1	H1473	117	21
hbo:1540#1	H1540	117	21
hbo:1540#2	H1540	117	21
hbo:1540#3	H1540	117	21
hbo:1540#4	H1540	117	21
hbo:1540#5	H1540	117	21
hbo:1540#_nosense	H1540	117	21
hbo:1546#1	H1546	117	21
hbo:1549	H1549	117	21
hbo:5498	H5498	117	21
hbo:5499	H5499	117	21
hbo:6801	H6801	117	21
hbo:7617#1	H7617	117	21
hbo:7617#_nosense	H7617	117	21
hbo:7618	H7618	117	21
hbo:7622#1	H7622	117	21
hbo:7622a#1	H7622	117	21
hbo:7628#1	H7628	117	21
hbo:7633#1	H7633	117	21
hbo:7758#1	H7758	117	21
hbo:1488	H1488	118	16
hbo:1492#1	H1492	118	16
hbo:1494#1	H1494	118	16
hbo:1494#2	H1494	118	16
hbo:1503	H1503	118	16
hbo:1505	H1505	118	16
hbo:1510	H1510	118	16
hbo:1548#1	H1548	118	16
hbo:1548#_nosense	H1548	118	16
hbo:2445#1	H2445	118	16
hbo:2452	H2452	118	16
hbo:4177#1	H4177	118	16
hbo:8327	H8327	118	16
hbo:8328	H8328	118	16
hbo:8330#_nosense	H8330	118	16
hbo:8332a	H8332	118	16
hbo:1523#_nosense	H1523	119	34
hbo:1524a	H1524	119	34
hbo:1525	H1525	119	34
hbo:1906	H1906	119	34
hbo:1959#1	H1959	119	34
hbo:4684	H4684	119	34
hbo:4885#1	H4885	119	34
hbo:4890	H4890	119	34
hbo:5937	H5937	119	34
hbo:5938	H5938	119	34
hbo:5947#1	H5947	119	34
hbo:5951	H5951	119	34
hbo:5965#1	H5965	119	34
hbo:5970#1	H5970	119	34
hbo:6476#1	H6476	119	34
hbo:6670#1	H6670	119	34
hbo:6711#1	H6711	119	34
hbo:6712	H6712	119	34
hbo:7321#1	H7321	119	34
hbo:7438	H7438	119	34
hbo:7440#1	H7440	119	34
hbo:7442#1	H7442	119	34
hbo:7442#2	H7442	119	34
hbo:7443	H7443	119	34
hbo:7445#1	H7445	119	34
hbo:7452	H7452	119	34
hbo:7797#1	H7797	119	34
hbo:7814#1	H7814	119	34
hbo:7832#1	H7832	119	34
hbo:8055#_nosense	H8055	119	34
hbo:8056#1	H8056	119	34
hbo:8057#1	H8057	119	34
hbo:8342#1	H8342	119	34
hbo:8643#1	H8643	119	34
hbo:7782#1	H7782	120	5
hbo:8231	H8231	120	5
hbo:8233	H8233	120	5
hbo:8235	H8235	120	5
hbo:8237	H8237	120	5
hbo:1717#1	H1717	121	25
hbo:2717#1	H2717	121	25
hbo:2717#2	H2717	121	25
hbo:2720#1	H2720	121	25
hbo:2721#1	H2721	121	25
hbo:2721#2	H2721	121	25
hbo:2723#_nosense	H2723	121	25
hbo:2724#1	H2724	121	25
hbo:2725	H2725	121	25
hbo:3939#1	H3939	121	25
hbo:3958	H3958	121	25
hbo:4923#1	H4923	121	25
hbo:7699#1	H7699	121	25
hbo:7700	H7700	121	25
hbo:7701#1	H7701	121	25
hbo:7703#_nosense	H7703	121	25
hbo:7705	H7705	121	25
hbo:8036	H8036	121	25
hbo:8047	H8047	121	25
hbo:8074#1	H8074	121	25
hbo:8074#2	H8074	121	25
hbo:8074#_nosense	H8074	121	25
hbo:8076	H8076	121	25
hbo:8077#1	H8077	121	25
hbo:8078	H8078	121	25
hbo:0212#1	H0212	122	18
hbo:1530#1	H1530	122	18
hbo:1530a#1	H1530	122	18
hbo:1534#1	H1534	122	18
hbo:1536	H1536	122	18
hbo:1538#1	H1538	122	18
hbo:1538#2	H1538	122	18
hbo:1543#1	H1543	122	18
hbo:1543#2	H1543	122	18
hbo:1550	H1550	122	18
hbo:1552#1	H1552	122	18
hbo:1556#1	H1556	122	18
hbo:1557	H1557	122	18
hbo:1561	H1561	122	18
hbo:4039	H4039	122	18
hbo:5067#1	H5067	122	18
hbo:6569#1	H6569	122	18
hbo:6803	H6803	122	18
hbo:1535	H1535	123	3
hbo:1560	H1560	123	3
hbo:4040	H4040	123	3
hbo:1541	H1541	124	2
hbo:1547	H1547	124	2
hbo:4611#1	H4611	125	11
hbo:4611#_nosense	H4611	125	11
hbo:5948	H5948	125	11
hbo:5949#1	H5949	125	11
hbo:5949#_nosense	H5949	125	11
hbo:5950	H5950	125	11
hbo:5953#1	H5953	125	11
hbo:5953#2	H5953	125	11
hbo:5953#3	H5953	125	11
hbo:5955#1	H5955	125	11
hbo:8586	H8586	125	11
hbo:1581#1	H1581	126	20
hbo:2543#1	H2543	126	20
hbo:4817	H4817	126	20
hbo:4818#1	H4818	126	20
hbo:5483#1	H5483	126	20
hbo:5484	H5484	126	20
hbo:5895#1	H5895	126	20
hbo:6501#1	H6501	126	20
hbo:6505#1	H6505	126	20
hbo:6506#1	H6506	126	20
hbo:6571#1	H6571	126	20
hbo:6571#2	H6571	126	20
hbo:7392#1	H7392	126	20
hbo:7392#2	H7392	126	20
hbo:7392#_nosense	H7392	126	20
hbo:7393#1	H7393	126	20
hbo:7395	H7395	126	20
hbo:7396	H7396	126	20
hbo:7398	H7398	126	20
hbo:7409#1	H7409	126	20
hbo:1631#1	H1631	127	2
hbo:7134#1	H7134	127	2
hbo:1638	H1638	128	2
hbo:1643	H1643	128	2
hbo:1366#1	H1366	129	17
hbo:1367#1	H1367	129	17
hbo:1379#1	H1379	129	17
hbo:1383	H1383	129	17
hbo:4020	H4020	129	17
hbo:5490	H5490	129	17
hbo:6284	H6284	129	17
hbo:6285#1	H6285	129	17
hbo:7020#1	H7020	129	17
hbo:7093#1	H7093	129	17
hbo:7096#1	H7096	129	17
hbo:7097#1	H7097	129	17
hbo:7098#1	H7098	129	17
hbo:7099	H7099	129	17
hbo:7112#1	H7112	129	17
hbo:7117#1	H7117	129	17
hbo:8192	H8192	129	17
hbo:0106	H0106	130	3
hbo:1640	H1640	130	3
hbo:4053	H4053	130	3
hbo:1651#1	H1651	131	2
hbo:4602#1	H4602	131	2
hbo:0178#1	H0178	132	16
hbo:0178#2	H0178	132	16
hbo:2748#1	H2748	132	16
hbo:3049#1	H3049	132	16
hbo:3784#1	H3784	132	16
hbo:3785#1	H3785	132	16
hbo:3786	H3786	132	16
hbo:3907	H3907	132	16
hbo:3908#1	H3908	132	16
hbo:4738	H4738	132	16
hbo:5172#1	H5172	132	16
hbo:5173	H5173	132	16
hbo:6049#1	H6049	132	16
hbo:6049#2	H6049	132	16
hbo:7080	H7080	132	16
hbo:7081#1	H7081	132	16
hbo:0535#1	H0535	133	8
hbo:0536	H0536	133	8
hbo:0537	H0537	133	8
hbo:3001#1	H3001	133	8
hbo:3001#2	H3001	133	8
hbo:3002	H3002	133	8
hbo:3004#1	H3004	133	8
hbo:3006	H3006	133	8
hbo:1684	H1684	134	3
hbo:1685	H1685	134	3
hbo:4056	H4056	134	3
hbo:0182#1	H0182	135	17
hbo:1682#1	H1682	135	17
hbo:1687	H1687	135	17
hbo:1697#1	H1697	135	17
hbo:1697#_nosense	H1697	135	17
hbo:1698#1	H1698	135	17
hbo:1699	H1699	135	17
hbo:1700#1	H1700	135	17
hbo:1702	H1702	135	17
hbo:1703	H1703	135	17
hbo:3452#1	H3452	135	17
hbo:4057#1	H4057	135	17
hbo:4057#_nosense	H4057	135	17
hbo:5016#1	H5016	135	17
hbo:6160#1	H6160	135	17
hbo:6163#1	H6163	135	17
hbo:6723#1	H6723	135	17
hbo:1690#1	H1690	136	10
hbo:2911	H2911	136	10
hbo:2912#1	H2912	136	10
hbo:6398	H6398	136	10
hbo:6400#1	H6400	136	10
hbo:6400#2	H6400	136	10
hbo:6778	H6778	136	10
hbo:6784	H6784	136	10
hbo:7347#1	H7347	136	10
hbo:7833	H7833	136	10
hbo:1245#_nosense	H1245	137	25
hbo:1692#1	H1692	137	25
hbo:1692#2	H1692	137	25
hbo:1692#3	H1692	137	25
hbo:1692#_nosense	H1692	137	25
hbo:1694	H1694	137	25
hbo:1695	H1695	137	25
hbo:1814#1	H1814	137	25
hbo:1814#2	H1814	137	25
hbo:1816	H1816	137	25
hbo:2177#1	H2177	137	25
hbo:4327#1	H4327	137	25
hbo:4672#1	H4672	137	25
hbo:4672#2	H4672	137	25
hbo:4672#_nosense	H4672	137	25
hbo:4783	H4783	137	25
hbo:5381#1	H5381	137	25
hbo:5381#2	H5381	137	25
hbo:5381#_nosense	H5381	137	25
hbo:5472	H5472	137	25
hbo:5473	H5473	137	25
hbo:6775#1	H6775	137	25
hbo:7291#1	H7291	137	25
hbo:7291#_nosense	H7291	137	25
hbo:7735	H7735	137	25
hbo:0238#1	H0238	138	16
hbo:0240	H0240	138	16
hbo:0241#1	H0241	138	16
hbo:2045	H2045	138	16
hbo:4926	H4926	138	16
hbo:4928#1	H4928	138	16
hbo:7181#_nosense	H7181	138	16
hbo:7182#1	H7182	138	16
hbo:7183a	H7183	138	16
hbo:8052#1	H8052	138	16
hbo:8085#1	H8085	138	16
hbo:8085#2	H8085	138	16
hbo:8085#3	H8085	138	16
hbo:8085#_nosense	H8085	138	16
hbo:8088#1	H8088	138	16
hbo:8089#_nosense	H8089	138	16
hbo:1706#1	H1706	139	9
hbo:1707	H1707	139	9
hbo:2461#1	H2461	139	9
hbo:2529#1	H2529	139	9
hbo:3295a	H3295	139	9
hbo:5317#1	H5317	139	9
hbo:6687	H6687	139	9
hbo:6688	H6688	139	9
hbo:6824	H6824	139	9
hbo:0929#1	H0929	140	18
hbo:0930	H0930	140	18
hbo:1709#1	H1709	140	18
hbo:1710#1	H1710	140	18
hbo:1711	H1711	140	18
hbo:1728	H1728	140	18
hbo:1729	H1729	140	18
hbo:1770	H1770	140	18
hbo:1771	H1771	140	18
hbo:2416a#1	H2416	140	18
hbo:2416c#1	H2416	140	18
hbo:2465#1	H2465	140	18
hbo:5775#1	H5775	140	18
hbo:6833#1	H6833	140	18
hbo:7430#1	H7430	140	18
hbo:7431#1	H7431	140	18
hbo:8317	H8317	140	18
hbo:8318#1	H8318	140	18
hbo:1722#1	H1722	141	6
hbo:1722#_nosense	H1722	141	6
hbo:2635#1	H2635	141	6
hbo:2635#_nosense	H2635	141	6
hbo:6523#1	H6523	141	6
hbo:6523#_nosense	H6523	141	6
hbo:1309	H1309	142	29
hbo:1319	H1319	142	29
hbo:1320#1	H1320	142	29
hbo:1320#_nosense	H1320	142	29
hbo:1517#1	H1517	142	29
hbo:1610a#1	H1610	142	29
hbo:1818#1	H1818	142	29
hbo:1818#_nosense	H1818	142	29
hbo:2281	H2281	142	29
hbo:3342#1	H3342	142	29
hbo:4227#1	H4227	142	29
hbo:4802	H4802	142	29
hbo:4839#1	H4839	142	29
hbo:5315#1	H5315	142	29
hbo:5518#1	H5518	142	29
hbo:5785#1	H5785	142	29
hbo:6105#1	H6105	142	29
hbo:6106#1	H6106	142	29
hbo:6108	H6108	142	29
hbo:6109	H6109	142	29
hbo:6333	H6333	142	29
hbo:6517#1	H6517	142	29
hbo:7370	H7370	142	29
hbo:7607#1	H7607	142	29
hbo:7608	H7608	142	29
hbo:8592	H8592	142	29
hbo:8624#1	H8624	142	29
hbo:8631	H8631	142	29
hbo:8632	H8632	142	29
hbo:1738	H1738	143	6
hbo:1739	H1739	143	6
hbo:1741	H1741	143	6
hbo:1742#1	H1742	143	6
hbo:1773	H1773	143	6
hbo:4064	H4064	143	6
hbo:1637#1	H1637	144	25
hbo:1637#2	H1637	144	25
hbo:1743	H1743	144	25
hbo:1758#1	H1758	144	25
hbo:1786	H1786	144	25
hbo:1788	H1788	144	25
hbo:1851#1	H1851	144	25
hbo:1852	H1852	144	25
hbo:1854#1	H1854	144	25
hbo:1986#1	H1986	144	25
hbo:1986#_nosense	H1986	144	25
hbo:1989	H1989	144	25
hbo:2251#1	H2251	144	25
hbo:3216a	H3216	144	25
hbo:3806	H3806	144	25
hbo:3807#1	H3807	144	25
hbo:3807#2	H3807	144	25
hbo:3886a	H3886	144	25
hbo:3930	H3930	144	25
hbo:4085	H4085	144	25
hbo:4098	H4098	144	25
hbo:4112	H4112	144	25
hbo:4386	H4386	144	25
hbo:4388	H4388	144	25
hbo:4389	H4389	144	25
hbo:1745	H1745	145	2
hbo:1747#1	H1747	145	2
hbo:0956a	H0956	146	6
hbo:1005	H1005	146	6
hbo:1753	H1753	146	6
hbo:1859	H1859	146	6
hbo:4070#1	H4070	146	6
hbo:8411	H8411	146	6
hbo:1752	H1752	147	10
hbo:1754a	H1754	147	10
hbo:1755#1	H1755	147	10
hbo:3479	H3479	147	10
hbo:4071	H4071	147	10
hbo:5329	H5329	147	10
hbo:5331	H5331	147	10
hbo:5769#1	H5769	147	10
hbo:6724	H6724	147	10
hbo:6725	H6725	147	10
hbo:1767#1	H1767	148	20
hbo:2833#1	H2833	148	20
hbo:4390#_nosense	H4390	148	20
hbo:4392#_nosense	H4392	148	20
hbo:4393#1	H4393	148	20
hbo:4394#1	H4394	148	20
hbo:4394#2	H4394	148	20
hbo:4395#1	H4395	148	20
hbo:4396	H4396	148	20
hbo:4402	H4402	148	20
hbo:5606c	H5606	148	20
hbo:5607	H5607	148	20
hbo:7646#1	H7646	148	20
hbo:7646#_nosense	H7646	148	20
hbo:7647#1	H7647	148	20
hbo:7648#1	H7648	148	20
hbo:7649#1	H7649	148	20
hbo:7653	H7653	148	20
hbo:7654	H7654	148	20
hbo:7656	H7656	148	20
hbo:1624#1	H1624	149	22
hbo:1777#_nosense	H1777	149	22
hbo:1779	H1779	149	22
hbo:1781	H1781	149	22
hbo:3401	H3401	149	22
hbo:4066#_nosense	H4066	149	22
hbo:4079	H4079	149	22
hbo:4082#1	H4082	149	22
hbo:4090	H4090	149	22
hbo:4683	H4683	149	22
hbo:4695	H4695	149	22
hbo:4808	H4808	149	22
hbo:5327#1	H5327	149	22
hbo:7378#1	H7378	149	22
hbo:7378#_nosense	H7378	149	22
hbo:7379#1	H7379	149	22
hbo:7379#2	H7379	149	22
hbo:8196	H8196	149	22
hbo:8199#1	H8199	149	22
hbo:8199#2	H8199	149	22
hbo:8201#1	H8201	149	22
hbo:8519#1	H8519	149	22
hbo:1794	H1794	150	2
hbo:1796	H1796	150	2
hbo:1802#1	H1802	151	10
hbo:1805	H1805	151	10
hbo:1808	H1808	151	10
hbo:4857	H4857	151	10
hbo:6057#1	H6057	151	10
hbo:6058	H6058	151	10
hbo:7579#1	H7579	151	10
hbo:7579#2	H7579	151	10
hbo:8276	H8276	151	10
hbo:8299#1	H8299	151	10
hbo:0872	H0872	152	16
hbo:0935#_nosense	H0935	152	16
hbo:1280#1	H1280	152	16
hbo:1817#1	H1817	152	16
hbo:2123a	H2123	152	16
hbo:3996#1	H3996	152	16
hbo:4201#1	H4201	152	16
hbo:4514#1	H4514	152	16
hbo:4947#1	H4947	152	16
hbo:5592#1	H5592	152	16
hbo:5605	H5605	152	16
hbo:8179#1	H8179	152	16
hbo:8179#2	H8179	152	16
hbo:8179#_nosense	H8179	152	16
hbo:8260	H8260	152	16
hbo:8261	H8261	152	16
hbo:0073#1	H0073	153	29
hbo:2161#1	H2161	153	29
hbo:2162	H2162	153	29
hbo:2803#1	H2803	153	29
hbo:2803#2	H2803	153	29
hbo:2803#3	H2803	153	29
hbo:2803#_nosense	H2803	153	29
hbo:2803a#1	H2803	153	29
hbo:2804	H2804	153	29
hbo:2805#1	H2805	153	29
hbo:2808	H2808	153	29
hbo:2810	H2810	153	29
hbo:3289#1	H3289	153	29
hbo:3289#2	H3289	153	29
hbo:3289#3	H3289	153	29
hbo:3289#_nosense	H3289	153	29
hbo:3289a#1	H3289	153	29
hbo:4156#1	H4156	153	29
hbo:4209#1	H4209	153	29
hbo:4209#2	H4209	153	29
hbo:4284#1	H4284	153	29
hbo:4284#2	H4284	153	29
hbo:5452	H5452	153	29
hbo:5475#1	H5475	153	29
hbo:6098#1	H6098	153	29
hbo:6195#1	H6195	153	29
hbo:7328#1	H7328	153	29
hbo:7328#_nosense	H7328	153	29
hbo:7551#1	H7551	153	29
hbo:1819#1	H1819	154	13
hbo:1819#2	H1819	154	13
hbo:1819#_nosense	H1819	154	13
hbo:1825	H1825	154	13
hbo:2330#1	H2330	154	13
hbo:2420#1	H2420	154	13
hbo:4911#1	H4911	154	13
hbo:4911#2	H4911	154	13
hbo:4912#1	H4912	154	13
hbo:4912#2	H4912	154	13
hbo:4915	H4915	154	13
hbo:8176	H8176	154	13
hbo:8180	H8180	154	13
hbo:0995#_nosense	H0995	155	33
hbo:0998#1	H0998	155	33
hbo:1843#1	H1843	155	33
hbo:1844#1	H1844	155	33
hbo:1847#1	H1847	155	33
hbo:2449#1	H2449	155	33
hbo:2449#2	H2449	155	33
hbo:2450#1	H2450	155	33
hbo:2450#_nosense	H2450	155	33
hbo:2451#1	H2451	155	33
hbo:2454#1	H2454	155	33
hbo:2940#1	H2940	155	33
hbo:3045#1	H3045	155	33
hbo:3045#2	H3045	155	33
hbo:3045#3	H3045	155	33
hbo:3045#_nosense	H3045	155	33
hbo:3046	H3046	155	33
hbo:4093#1	H4093	155	33
hbo:4106#1	H4106	155	33
hbo:4129	H4129	155	33
hbo:4130	H4130	155	33
hbo:4486#1	H4486	155	33
hbo:4905#1	H4905	155	33
hbo:6743#1	H6743	155	33
hbo:6743#3	H6743	155	33
hbo:6743a#2	H6743	155	33
hbo:6953#1	H6953	155	33
hbo:7919#_nosense	H7919	155	33
hbo:7920	H7920	155	33
hbo:7922#1	H7922	155	33
hbo:7924#1	H7924	155	33
hbo:8394#1	H8394	155	33
hbo:8454#1	H8454	155	33
hbo:1846#1	H1846	156	22
hbo:3518#1	H3518	156	22
hbo:4127#1	H4127	156	22
hbo:4127#_nosense	H4127	156	22
hbo:4523	H4523	156	22
hbo:4529#1	H4529	156	22
hbo:4531	H4531	156	22
hbo:4549#1	H4549	156	22
hbo:4716	H4716	156	22
hbo:4743#1	H4743	156	22
hbo:4816	H4816	156	22
hbo:7390#1	H7390	156	22
hbo:7391	H7391	156	22
hbo:7401#1	H7401	156	22
hbo:7401#2	H7401	156	22
hbo:7426#1	H7426	156	22
hbo:7536#1	H7536	156	22
hbo:7537	H7537	156	22
hbo:7538#1	H7538	156	22
hbo:7539	H7539	156	22
hbo:7556	H7556	156	22
hbo:8557	H8557	156	22
hbo:1856#1	H1856	157	14
hbo:1856#_nosense	H1856	157	14
hbo:2455#1	H2455	157	14
hbo:2474#1	H2474	157	14
hbo:2490#1	H2490	157	14
hbo:2490#2	H2490	157	14
hbo:2490#_nosense	H2490	157	14
hbo:2491#1	H2491	157	14
hbo:4094	H4094	157	14
hbo:4247	H4247	157	14
hbo:4272#1	H4272	157	14
hbo:4273	H4273	157	14
hbo:7779#_nosense	H7779	157	14
hbo:8462#1	H8462	157	14
hbo:0180	H0180	158	31
hbo:0944a	H0944	158	31
hbo:1858	H1858	158	31
hbo:1863	H1863	158	31
hbo:1864#1	H1864	158	31
hbo:1865#1	H1865	158	31
hbo:1866	H1866	158	31
hbo:2666	H2666	158	31
hbo:2667	H2667	158	31
hbo:2668	H2668	158	31
hbo:2669	H2669	158	31
hbo:2670#1	H2670	158	31
hbo:2670#_nosense	H2670	158	31
hbo:2738#1	H2738	158	31
hbo:2981#1	H2981	158	31
hbo:2986#_nosense	H2986	158	31
hbo:2988	H2988	158	31
hbo:2990	H2990	158	31
