# BDB (public domain, 1906) etymological root-groups, via OpenScriptures/HebrewLexicon (CC-BY-4.0, pinned 21c9add1). Words sharing root_id are etymologically related — validated at 50.6% SDBH-domain agreement (2026-08), see build_bdb_roots.py and domain-replacement-roadmap.md. NOT Louw-Nida/SDBH derived — independent free source.
root_id	strong	xlit	gloss	pos
iuu	H4546	mĕsillâ	highway	N
iuu	H4547	maslûl	highway	N
iuu	H5542	selâ	lift up	V
iuu	H5550	sōlĕlâ	mound	N
iuu	H5551	sullām	ladder	N
iuv	H5536	sal	basket	N
iuv	H5552	salsillâ	basket	N
ivf	H5557	sālap	twist	V
ivf	H5558	selep	crookedness	N
ivq	H5568	sāmar	bristle up	V
ivq	H4548	masmēr	nail	N
ivq	H4930	maśmĕrâ	nail	N
ivq	H5569	sāmār	bristling	A
iwe	H5582	sāʿad	support	V
iwe	H4552	misʿād	support	N
iwj	H5585	sāʿîp	cleft	N
iwj	H5588	sēʿēp	divided	A
iwj	H5586	sāʿap	lop off boughs	V
iwj	H5587	sĕʿippâ	division	N
iwj	H5589	sĕʿappâ	bough	N
iwj	H5634	sarʿappâ	bough	N
iwn	H5590	sāʿar	storm	V
iwn	H5591	saʿar	tempest	N
iwn	H5591	sĕʿārâ	tempest	N
iwt	H5594	sāpad	wail	V
iwt	H4553	mispēd	wailing	N
iww	H4939	miśpāḥ	outpouring	N
iww	H5599	sāpîaḥ	growth from spilled kernels	N
iww	H5599	sāpîaḥ	outpouring	N
iwx	H4555	mispāḥâ	long veil	N
iwx	H4556	mispaḥat	scruf	N
iwx	H5597	sappaḥat	eruption	N
iwx	H5596	śippaḥ	cause a scab upon	V
ixg	H5603	sāpan	cover	V
ixg	H5600	sĕpînâ	vessel	N
ixg	H5604	sippun	ceiling	N
ixg	H8226	śāpan	cover	V
ixi	H5592	sap	threshhold	N
ixi	H5592	sap	basin	N
ixi	H5605	sāpap	stand at	V
ixj	H5606	sāpaq	slap	V
ixj	H5607	śepeq	hand-clapping	N
ixm	H5612	sēper	missive	N
ixm	H4557	mispār	number	N
ixm	H5610	sĕpār	enumeration	N
ixm	H5608	sāpar	count	V
ixm	H5608	sōpēr	enumerator	N
ixm	H5615	sĕpōrâ	number	N
ixm	H5612	siprâ	book	N
iye	H5628	sāraḥ	go free	V
iye	H5629	seraḥ	excess	N
iym	H5637	sārar	be stubborn	V
iym	H5620	sar	stubborn	A
iyr	H5641	sātar	hide	V
iyr	H4563	mistôr	place of shelter	N
iyr	H4565	mistār	secret place	N
iyr	H4564	mastēr	hiding	N
iyr	H5643	sēter	covering	N
iyr	H5643	sitrâ	shelter	N
izb	H5647	ʿābad	work	V
izb	H4566	maʿbād	work	N
izb	H5652	ʿăbād	work	N
izb	H5650	ʿebed	slave	N
izb	H5656	ʿăbōdâ	labour	N
izb	H5657	ʿăbuddâ	service	N
izb	H5659	ʿabdût	servitude	N
izo	H5666	ʿābâ	be thick	V
izo	H4568	maʿăbeh	thickness	N
izo	H5672	ʿăbî	thickness	N
izu	H5667	ʿăbôṭ	pledge	N
izu	H5670	ʿābaṭ	take a pledge	V
izu	H5671	ʿabṭîṭ	weight of pledges	N
jab	H5674	ʿābar	pass over	V
jab	H4569	maʿăbār	ford	N
jab	H4569	maʿăbārâ	ford	N
jab	H5668	ʿābûr	for the sake of	R
jab	H5669	ʿābûr	produce	N
jab	H5676	ʿēber	region across	N
jab	H5674	ʿābar	be arrogant	V
jab	H5679	ʿăbārâ	ford	N
jab	H5678	ʿebrâ	overflow	N
jab	H5680	ʿibrî	Hebrew	Ng
jam	H5686	ʿābat	wind	V
jam	H5687	ʿābôt	interwoven	A
jam	H5688	ʿăbōt	twisted	N
jan	H5689	ʿāgab	have inordinate affection	V
jan	H5690	ʿāgāb	sensuous	N
jan	H5691	ʿăgābâ	lustfulness	N
jan	H5748	ʿûgāb	reed-instrument	N
jav	H4570	maʿgāl	entrenchment	N
jav	H5694	ʿāgîl	hoop	N
jav	H5695	ʿēgel	calf	N
jav	H5696	ʿāgōl	round	A
jav	H5699	ʿăgālâ	cart	N
jav	H5697	ʿeglâ	heifer	N
jbo	H5710	ʿādâ	ornament	V
jbo	H5716	ʿădî	ornaments	N
jbp	H5710	ʿādâ	pass on	V
jbp	H5704	ʿad	as far as	R
jbp	H5706	ʿad	booty	N
jbp	H5703	ʿad	perpetuity	N
jcm	H4574	maʿădān	dainty	N
jcm	H5719	ʿādîn	voluptuous	A
jcm	H5730	ʿēden	luxury	N
jcm	H5727	ʿādan	luxuriate	V
jcm	H5730	ʿednâ	delight	N
jcx	H5737	ʿādar	hoe	V
jcx	H4576	maʿdēr	hoe	N
jcy	H5737	ʿādar	be lacking	V
jcy	H5739	ʿēder	flock	N
jdd	H5645	ʿāb	dark cloud	N
jdd	H5743	ʿûb	becloud	V
jdi	H4580	māʿôg	cake	N
jdi	H5692	ʿugâ	disc of bread	N
jdi	H5746	ʿûg	bake	V
jdm	H5749	ʿûd	return	V
jdm	H5707	ʿēd	witness	N
jdm	H5713	ʿēdâ	testimonies	N
jdm	H5713	ʿēdâ	testimony	N
jdm	H5715	ʿēdût	testimony	N
jdm	H5750	ʿôd	a going round	D
jdm	H5749	ʿûd	bear witness	V
jdm	H8584	tĕʿûdâ	testimony	N
jdp	H5753	ʿāwâ	bend	V
jdp	H1164	bĕʿî	ruin	N
jdp	H4596	mĕʿî	ruin-heap	N
jdp	H5754	ʿawwâ	distortion	N
jdp	H5773	ʿiwʿîm	distorting	N
jdp	H5856	ʿî	ruin	N
jdr	H5753	ʿāwâ	commit iniquity	V
jdr	H5771	ʿāwōn	iniquity	N
jds	H5756	ʿûz	take refuge	V
jds	H4581	māʿôz	place of safety	N
jec	H5763	ʿûl	give suck	V
jec	H5764	ʿûl	sucking child	N
jed	H5760	ʿăwîl	unjust one	N
jed	H5767	ʿawwāl	unjust	N
jed	H5766	ʿāwel	injustice	N
jed	H5765	ʿāwal	act wrongfully	V
jed	H5766	ʿawlâ	injustice	N
jed	H5932	ʿalwâ	injustice	N
jej	H6030	ʿûn	dwell	V
jej	H4583	māʿôn	dwelling	N
jej	H4585	mĕʿōnâ	den	N
jen	H4155	mûʿāp	gloom	N
jen	H4588	māʿûp	darkness	N
jen	H5890	ʿêpâ	darkness	N
jen	H5774	tĕʿupâ	gloom	N
jeo	H5774	ʿûp	fly	V
jeo	H5775	ʿôp	flying creatures	N
jeo	H6079	ʿapʿap	eyelid	N
jes	H5781	ʿûq	totter	V
jes	H4157	mûʿāqâ	compression	N
jes	H6125	ʿāqâ	pressure	N
jeu	H5786	ʿāwar	make blind	V
jeu	H5787	ʿiwwēr	blind	A
jeu	H5788	ʿiwwārôn	blindness	N
jeu	H5788	ʿawweret	blindness	N
jew	H5783	ʿûr	be exposed	V
jew	H4589	māʿôr	nakedness	N
jew	H4636	maʿărōm	naked thing	N
jew	H5903	ʿêrōm	naked	A
jew	H6174	ʿārôm	naked	A
jex	H5782	ʿûr	rouse oneself	V
jex	H5892	ʿîr	excitement	N
jfc	H5791	ʿāwat	be bent	V
jfc	H5792	ʿawwātâ	subversion	N
jfm	H5800	ʿāzab	leave	V
jfm	H5801	ʿizzābôn	wares	N
jfm	H5805	ʿăzûbâ	forsakenness	N
jfx	H5810	ʿāzaz	be strong	V
jfx	H5794	ʿaz	strong	A
jfx	H5797	ʿōz	strength	N
jfx	H5807	ʿĕzûz	strength	N
jfx	H5808	ʿizzûz	mighty	A
jfx	H5822	ʿoznîyâ	osprey	N
jgp	H5826	ʿāzar	help	V
jgp	H5828	ʿēzer	help	N
jgp	H5833	ʿezrâ	help	N
jhd	H5844	ʿāṭâ	wrap oneself	V
jhd	H4594	maʿăṭeh	wrap	N
jhi	H5848	ʿāṭap	envelop oneself (Aramaism)	V
jhi	H4595	maʿăṭāpâ	overtunic	N
jhl	H5849	ʿāṭar	surround	V
jhl	H5849	ʿāṭar	crown	V
jhl	H5850	ʿăṭārâ	crown	N
jia	H5860	ʿîṭ	scream	V
jia	H5860	ʿîṭ	dart greedily	V
jia	H5861	ʿayiṭ	bird	N
jin	H5869	ʿayin	spring	N
jin	H4599	maʿyān	spring	N
jio	H5869	ʿayin	eye	N
jio	H5770	ʿîn	eye	V
jjh	H5888	ʿîp	be faint	V
jjh	H5889	ʿāyēp	faint	A
jkk	H5914	ʿekes	anklet	N
jkk	H5913	ʿākas	shake bangles	V
jkm	H5916	ʿākar	stir up	V
jkm	H5911	ʿākôr	disturbance	N
jkx	H5927	ʿālâ	go up	V
jkx	H4605	maʿal	higher part	D
jkx	H4607	mōʿal	lifting	N
jkx	H4608	maʿăleh	ascent	N
jkx	H4609	maʿălâ	step	N
jkx	H4609	maʿălâ	what comes up	N
jkx	H4610	maʿălēh ʿaqrabbîm	ascent	N
jkx	H5921	ʿal	above	R
jkx	H5920	ʿal	top	N
jkx	H5929	ʿāleh	leaf	N
jkx	H5930	ʿōlâ	whole burnt-offering	N
jkx	H5930	ʿōlâ	ascent	N
jkx	H5940	ʿĕlî	pestle	N
jkx	H5942	ʿillî	upper	A
jkx	H5944	ʿălîyâ	roof-chamber	N
jkx	H5945	ʿelyôn	high	A
jkx	H5945	ʿelyôn	Highest	N
jkx	H8585	tĕʿālâ	healing	N
jkx	H8585	tĕʿālâ	water-course	N
jlg	H5937	ʿālaz	exult	V
jlg	H5938	ʿālēz	exultant	A
jlg	H5947	ʿallîz	exultant	A
jlu	H5953	ʿālal	insert	V
jlu	H5923	ʿōl	yoke	N
jlu	H5948	ʿălîl	furnace	N
jlv	H5953	ʿālal	act severely	V
jlv	H4611	maʿălāl	deed	N
jlv	H5949	ʿălîlâ	wantonness	N
jlv	H5950	ʿălîlîyâ	deed	N
jlv	H5953	ʿālal	glean	V
jlv	H5955	ʿōlēlôt	gleaning	N
jlv	H8586	taʿălûlîm	wantonness	N
jlx	H5768	ʿôlēl	child	N
jlx	H5953	ʿālal	act the child	V
jma	H5956	ʿālam	conceal	V
jma	H8587	taʿălummâ	hidden thing	N
jmb	H5934	ʿālûmîm	youth	N
jmb	H5958	ʿelem	young man	N
jmb	H5959	ʿalmâ	young woman	N
jmc	H5769	ʿôlām	long duration	N
jmc	H5865	ʿêlôm	long duration	N
jmk	H5968	ʿālap	cover	V
jmk	H5969	ʿulpeh	cover	A
jmm	H5970	ʿālaṣ	rejoice	V
jmm	H5951	ʿălîṣût	exultation	N
jmo	H5973	ʿim	with	R
jmo	H5973	mēʿim	from with	R
jmo	H5971	ʿam	kinsman	N
jmo	H5978	ʿimmād	with	R
jmo	H5980	ʿummâ	juxtaposition	R
jmo	H6005	ʿimmānûʾēl	Immanuel	Np
jms	H5975	ʿāmad	take one’s stand	V
jms	H4612	maʿămād	office	N
jms	H4613	moʿŏmād	standing-ground	N
jms	H5977	ʿōmed	standing-place	N
jms	H5979	ʿemdâ	standing-ground	N
jms	H5982	ʿammûd	pillar	N
jna	H5983	ʿammôn	Ammon	Np
jna	H5984	ʿammônî	Ammonite	A
jna	H5985	ʿammônît	Ammonite	A
jnq	H5998	ʿāmal	labour	V
jnq	H6001	ʿāmēl	toiling	A
jnq	H6001	ʿāmēl	laborer	N
jnq	H5999	ʿāmāl	trouble	N
jny	H6006	ʿāmas	load	V
jny	H4614	maʿămāsâ	load	N
jod	H6009	ʿāmōq	be deep	V
jod	H4615	maʿămaqqîm	depths	N
jod	H6010	ʿēmeq	vale	N
jod	H6012	ʿāmēq	deep	A
jod	H6013	ʿāmōq	deep	A
jod	H6011	ʿōmeq	depth	N
jol	H5995	ʿāmîr	swath	N
jol	H6014	ʿimmēr	bind sheaves	V
jol	H6016	ʿōmer	omer	N
jol	H6016	ʿōmer	sheaf	N
jox	H6026	ʿānōg	be soft	V
jox	H6028	ʿānōg	dainty	A
jox	H6027	ʿōneg	dantiness	N
jox	H8588	taʿănûg	daintiness	N
joz	H6029	ʿānad	bind around	V
joz	H4575	maʿădannôt	bonds	N
jpb	H6031	ʿānâ	be occupied	V
jpb	H4618	maʿănâ	place for task	N
jpb	H6045	ʿinyān	occupation	N
jpd	H6031	ʿānâ	be bowed down	V
jpd	H6035	ʿānāw	poor	N
jpd	H6038	ʿănāwâ	humility	N
jpd	H6037	ʿanwâ	humility	N
jpd	H6039	ʿĕnût	affliction	N
jpd	H6040	ʿŏnî	affliction	N
jpd	H6041	ʿānî	poor	A
jpd	H8589	taʿănît	humiliation	N
jpe	H6030	ʿānâ	answer	V
jpe	H3282	yaʿan	purpose	C
jpe	H4616	maʿan	purpose	R C
jpe	H4617	maʿăneh	answer	N
jpe	H5772	ʿōnâ	cohabitation	N
jpe	H6256	ʿēt	time	N
jpe	H6258	ʿattâ	now	D
jpe	H6261	ʿittî	timely	A
jpz	H6049	ʿānan	bring clouds	V
jpz	H6051	ʿānān	cloud-mass	N
jpz	H6053	ʿănānâ	cloud	N
jqf	H6058	ʿānēp	full of branches	A
jqf	H6057	ʿānāp	branch	N
jqk	H6060	ʿănāq	necklace	N
jqk	H6060	ʿănāq	neck	N
jqk	H6059	ʿānaq	serve as necklace	V
jqk	H6061	ʿānāq	Anak	N
jqk	H6062	ʿănāqî	Anakim	A
jqp	H6064	ʿānaš	fine	V
jqp	H6066	ʿōneš	indemnity	N
jqv	H6072	ʿāsas	press	V
jqv	H6071	ʿāsîs	sweet wine	N
jqy	H6075	ʿāpal	swell	V
jqy	H6077	ʿōpel	Ophel	Np
jqy	H6076	ʿōpel	mound	N
jqy	H6076	ʿōpel	tumour	N
jri	H6080	ʿāpar	and kept dusting	V
jri	H6083	ʿāpār	dry earth	N
jrj	H6082	ʿōper	young hart	N
jrj	H5777	ʿōperet	lead	N
jrr	H6087	ʿāṣab	shape	V
jrr	H6089	ʿeṣeb	vessel	N
jrr	H6091	ʿāṣāb	idol	N
jrr	H6090	ʿōṣeb	idol	N
jrs	H6087	ʿāṣab	hurt	V
jrs	H4620	maʿăṣēbâ	place of pain	N
jrs	H6089	ʿeṣeb	pain	N
jrs	H6092	ʿāṣēb	toiler	N
jrs	H6090	ʿōṣeb	pain	N
jrs	H6093	ʿiṣṣābôn	pain	N
jrs	H6094	ʿaṣṣebet	hurt	N
jsf	H6086	ʿēṣ	tree	N
jsf	H6097	ʿēṣâ	trees	N
jsj	H6101	ʿāṣēl	be sluggish	V
jsj	H6102	ʿāṣēl	sluggish	A
jsj	H6103	ʿaṣlâ	sluggishness	N
jsj	H6104	ʿaṣlût	indolence	N
jsp	H6105	ʿāṣōm	be vast	V
jsp	H6099	ʿāṣûm	mighty	A
jsp	H6106	ʿeṣem	bone	N
jsp	H6108	ʿōṣem	might	N
jsp	H6109	ʿoṣmâ	might	N
jsp	H8592	taʿăṣumâ	might	N
jsx	H6113	ʿāṣar	restrain	V
jsx	H4622	maʿṣôr	restraint	N
jsx	H4623	maʿṣār	restraint	N
jsx	H6114	ʿeṣer	restraint	N
jsx	H6115	ʿōṣer	restraint	N
jsx	H6116	ʿăṣārâ	assembly	N
jtg	H3290	yaʿăqōb	Jacob	Np
jtg	H6118	ʿēqeb	consequence	C?
jtg	H6119	ʿāqēb	heel	N
jtg	H6120	ʿāqēb	overreacher	A
jtg	H6117	ʿāqab	follow at the heel	V
jtg	H6121	ʿāqōb	steep	A
jtg	H6121	ʿāqōb	fraudulent	A
jtg	H6122	ʿoqbâ	insidiousness	N
jto	H6127	ʿāqal	bend	V
jto	H6128	ʿăqalqal	crooked	A
jto	H6129	ʿăqallātôn	crooked	A
jtx	H6131	ʿiqqēr	hamstring	V
jtx	H6133	ʿēqer	offshoot	N
jtx	H6131	ʿāqar	pluck up	V
jtx	H6135	ʿāqār	barren	A
jud	H6140	ʿāqaš	twist	V
jud	H4625	maʿăqāš	twisted	N
jud	H6141	ʿiqqēš	twisted	A
jud	H6143	ʿiqqĕšût	crookedness	N
juo	H6148	ʿārab	take on pledge	V
juo	H4627	maʿărāb	articles of exchange	N
juo	H6161	ʿărubbâ	thing exchanged	N
juo	H6162	ʿērābôn	pledge	N
juo	H8594	taʿărubâ	pledge	N
jup	H6149	ʿārab	be sweet	V
jup	H6156	ʿārēb	sweet	A
juu	H4628	maʿărāb	west	N
juu	H6153	ʿereb	set	N
juu	H6150	ʿārab	become evening	V
juv	H6154	ʿēreb	mixture	N
juv	H6154	ʿēreb	woof	N
juv	H6157	ʿārōb	swarm	N
juw	H6158	ʿōrēb	raven	N
juw	H6155	ʿărābâ	poplar	N
jux	H6152	ʿărab	desert-plateau	N
jux	H6152	ʿărāb	Arabia	Np
jux	H6160	ʿărābâ	desert-plain	N
jux	H6163	ʿărābî	steppe-dweller	N
jvf	H6165	ʿārag	long for	V
jvf	H6170	ʿărûgâ	garden terrace	N
jvi	H6168	ʿārâ	be naked	V
jvi	H4626	maʿar	bare	N
jvi	H4629	maʿăreh	bare	N
jvi	H6169	ʿārâ	bare place	N
jvi	H6172	ʿerwâ	nakedness	N
jvi	H6181	ʿeryâ	nakedness	N
jvi	H8593	taʿar	razor	N
jvz	H6186	ʿārak	arrange in order	V
jvz	H4633	maʿărāk	arrangement	N
jvz	H4634	maʿărākâ	row	N
jvz	H4635	maʿăreket	row	N
jvz	H6187	ʿērek	order	N
jvz	H6186	ʿārak	value	V
jwd	H6189	ʿārēl	having foreskin	A
jwd	H6188	ʿāral	count as foreskin	V
jwd	H6190	ʿorlâ	foreskin	N
jwf	H6192	ʿāram	be heaped up	V
jwf	H6194	ʿărēmâ	heap	N
jwg	H6191	ʿārōm	be shrewd	V
jwg	H6175	ʿārûm	crafty	A
jwg	H6193	ʿōrem	craftiness	N
jwg	H6195	ʿormâ	craftiness	N
jwt	H6201	ʿārap	drip	V
jwt	H6183	ʿārîp	cloud	N
jwt	H6205	ʿărāpel	cloud	N
jwv	H6202	ʿārap	break the neck	V
jwv	H6203	ʿōrep	back of neck	N
jwy	H6206	ʿāraṣ	cause to tremble	V
jwy	H4637	maʿărāṣâ	awful shock	N
jwy	H6178	ʿārûṣ	dreadful	A
jwy	H6184	ʿārîṣ	awe-inspiring	A
jxb	H6209	ʿārar	strip oneself	V
jxb	H6176	ʿărôʿēr	juniper	N
jxb	H6185	ʿărîrî	stripped	A
jxb	H6199	ʿarʿār	stripped	A
jxj	H6213	ʿāśâ	do	V
jxj	H4639	maʿăśeh	deed	N
jya	H6226	ʿāšēn	smoking	A
jya	H6225	ʿāšan	smoke	V
jya	H6227	ʿāšān	smoke	N
jyd	H6231	ʿāšaq	oppress	V
jyd	H4642	maʿăšaqqâ	extortionate act	N
jyd	H6216	ʿāšôq	oppressor	N
jyd	H6217	ʿāšûqîm	oppression	N
jyd	H6233	ʿōšeq	oppression	N
jyd	H6234	ʿošqâ	oppression	N
jyi	H6238	ʿāšar	be rich	V
jyi	H6223	ʿāšîr	rich	N
jyi	H6239	ʿōšer	riches	N
jym	H4643	maʿăśēr	tenth part	N
jym	H6218	ʿāśôr	a ten	N
jym	H6224	ʿăśîrî	tenth	A
jym	H6235	ʿeśer	ten	N
jym	H6237	ʿāśar	tale the tenth of	V
jym	H6240	ʿāśār	ten	N
jym	H6241	ʿiśśārôn	tenth part	N
jym	H6242	ʿeśrîm	twenty	N
jyp	H6244	ʿāšēš	waste away	V
jyp	H6211	ʿāš	moth	N
jyr	H6245	ʿāšat	think	V
jyr	H6248	ʿaštût	thought	N
jyr	H6249	ʿaštê	one	N
jyr	H6250	ʿeštōnâ	thinking	N
jys	H6245	ʿāšat	be smooth	V
jys	H6219	ʿāšôt	smooth	A
jys	H6247	ʿešet	plate	N
jyy	H6253	ʿaštōret	Ashtoreth	Np
jyy	H6252	ʿaštārôt	Asharoth	Np
jyy	H6251	ʿaštārôt	young	N
jyy	H6255	ʿaštĕrōt qarnayim	Ashtoreth Karnaim	Np
jyy	H6254	ʿaštĕrātî	Ashterathite	A
jzd	H6257	ʿātōd	be ready	V
jzd	H6260	ʿattûd	he-goat	N
jzd	H6259	ʿātûd	ready	A
jzd	H6264	ʿātîd	ready	A
jzv	H6275	ʿātaq	move	V
jzv	H6267	ʿattîq	removed	A
jzv	H6266	ʿātîq	eminent	A
jzv	H6276	ʿātēq	valuable	A
jzv	H6277	ʿātāq	forward	A
jzy	H6280	ʿātar	be abundant	V
jzy	H6283	ʿăteret	abundance	N
jzz	H6279	ʿātar	pray	V
jzz	H6282	ʿātār	suppliant	N
kag	H6284	pāʾâ	cleave in pieces	V
kag	H6285	pēʾâ	corner	N
kaj	H6286	pāʾar	beautify	V
kaj	H6287	pĕʾēr	head-dress	N
kaj	H8597	tipʾārâ	beauty	N
kak	H6286	piʾēr	go over the boughs	V
kak	H6288	pōʾrâ	bough	N
kak	H6289	pāʾrûr	gather a glow	N
kak	H6288	pûrâ	boughs	N
kat	H6293	pāgaʿ	meet	V
kat	H4645	mipgāʿ	thing hit	N
kat	H6294	pegaʿ	occurrence	N
kaw	H6296	pāgar	be exhausted	V
kaw	H6297	peger	corpse	N
kay	H6299	pādâ	ransom	V
kay	H6302	pādûyim	ransom	N
kay	H6304	pĕdût	ransom	N
kay	H6306	pidyôm	ransom	N
kay	H6306	pidyôn	ransom	N
kbk	H6310	peh	mouth	N
kbk	H6366	pêâ	mouth	N
kbk	H6374	pîpîyâ	mouth	N
kbn	H6313	pûg	grow numb	V
kbn	H2014	hăpûgâ	relaxation	N
kbn	H6314	pûgat	benumbing	N
kbp	H6315	pûaḥ	breathe	V
kbp	H6368	pîaḥ	soot	N
kcc	H6327	pûṣ	be dispersed	V
kcc	H4650	mēpîṣ	scatterer	N
kcc	H6327	mēpîṣ	scatterer	N
kcc	H8600	tĕpôṣâ	your dispersions	N
kce	H6328	pûq	reel	V
kce	H6330	pûqâ	tottering	N
kce	H6375	pîq	tottering of knees	N
kcj	H6333	pûrâ	wine-press	N
kcj	H6517	pārûr	pot	N
kcr	H6338	pāzaz	be refined	V
kcr	H6337	paz	refined	N
kcy	H6342	pāḥad	dread	V
kcy	H6344	paḥad	thigh	N
kcy	H6343	paḥad	dread	N
kcy	H6345	paḥdâ	dread	N
kdc	H6348	pāḥaz	be wanton	V
kdc	H6349	paḥaz	wantonness	N
kdc	H6350	paḥăzût	recklessness	N
kdf	H6341	paḥ	bird-trap	N
kdf	H6341	paḥ	plate	N
kdf	H6351	pāḥaḥ	ensnare	V
kdj	H6354	paḥat	pit	N
kdj	H6356	pĕḥetet	a boring	N
kdr	H6362	pāṭar	separate	V
kdr	H6358	pāṭûr	separate	A
kdr	H6359	pāṭîr	separate	A
kdr	H6363	peṭer	that which separates	N
kdr	H6363	piṭrâ	fissure	N
kek	H6378	pak	vial	N
kek	H6379	pākâ	trickle	V
keo	H4652	miplāʾâ	wondrous work	N
keo	H6382	peleʾ	wonder	N
keo	H6381	pālāʾ	be surpassing	V
keo	H6383	pilʾî	wonderful	A
keu	H6385	pālag	split	V
keu	H4653	miplaggâ	classification	N
keu	H6388	peleg	channel	N
keu	H6390	pĕlaggâ	stream	N
keu	H6391	pĕluggâ	division	N
kfa	H6395	pālâ	be separated	V
kfa	H6422	palmônî	a certain one	Pf
kfa	H6423	pĕlōnî	a certain one	Pf
kfe	H6398	pālaḥ	cleave	V
kfe	H6400	pelaḥ	cleavage	N
kfi	H6403	pālaṭ	escape	V
kfi	H4655	miplāṭ	escape	N
kfi	H6405	pallēṭ	deliverance	N
kfi	H6412	pālîṭ	escaped one	N
kfi	H6412	pālêṭ	refugee	N
kfi	H6413	pĕlêṭâ	escape	N
kfy	H6419	pālal	intervene	V
kfy	H6414	pālîl	judge	N
kfy	H6415	pĕlîlâ	office of judge	N
kfy	H6416	pĕlîlî	for a judge	A
kfy	H6417	pĕlîlîyâ	the giving a decision	N
kfy	H8605	tĕpillâ	prayer	N
kgf	H4657	miplāś	swaying	N
kgf	H6425	peles	balance	N
kgf	H6424	pālas	weigh	V
kgg	H6426	pālaṣ	shudder	V
kgg	H4656	mipleṣet	horrid thing	N
kgg	H6427	pallāṣût	shuddering	N
kgg	H8606	tipleṣet	shuddering	N
kgs	H6437	pānâ	turn	V
kgs	H3942	lipnāy	anterior	R
kgs	H6440	pāneh	face	N
kgs	H6441	pĕnîmâ	faceward	D
kgs	H6442	pĕnîmî	inner	A
kgx	H6434	pēn	corner	N
kgx	H6438	pinnâ	corner	N
kgx	H6443	pĕnînîm	corals	N
khi	H6452	pāsaḥ	pass over	V
khi	H6453	pesaḥ	passover	N
khj	H6452	pāsaḥ	limp	V
khj	H6455	pissēaḥ	lame	A
khn	H6458	pāsal	hew	V
khn	H6456	pāsîl	idol	N
khn	H6459	pesel	idol	N
khp	H6446	pas	flat	N
khp	H6451	pissâ	abundance	N
khr	H6463	pāʿâ	groan	V
khr	H0660	ʾepʿeh	viper	N
khu	H6466	pāʿal	do	V
khu	H4659	mipʿāl	work	N
khu	H4659	mipʿālâ	deed	N
khu	H6467	pōʿal	doing	N
khu	H6468	pĕʿullâ	work	N
khz	H6470	pāʿam	thrust	V
khz	H6471	paʿam	beat	N
khz	H6472	paʿămōn	bell	N
kig	H6478	pāṣal	peel	V
kig	H6479	piṣlâ	peeled spot	N
kik	H6481	pāṣaʿ	bruise	V
kik	H6482	peṣaʿ	bruise	N
kin	H6484	pāṣar	push	V
kin	H6477	pĕṣîrâ	bluntness	N
kio	H6485	pāqad	attend to	V
kio	H4662	mipqād	muster	N
kio	H4663	mipqād	Miphkad	N
kio	H6486	pĕquddâ	oversight	N
kio	H6487	piqqādôn	deposit	N
kio	H6488	pĕqidut	oversight	N
kio	H6490	piqqûd	precept	N
kio	H6485	pĕqûdîm	musterings	N
kio	H6496	pāqîd	commissioner	N
kix	H6491	pāqaḥ	open	V
kix	H6493	piqqēaḥ	seeing	A
kix	H6495	pĕqaḥ-qôaḥ	opening	N
kjb	H6497	peqāʿîm	ball-	N
kjb	H6498	paqquʿōt	gourds	N
kjl	H6504	pārad	divide	V
kjl	H6507	pĕrudâ	grain	N
kjm	H6505	pered	mule	N
kjm	H6506	pirdâ	she-mule	N
kjs	H6509	pārâ	bear fruit	V
kjs	H6500	pārāʾ	bear fruit	V
kjs	H6529	pĕrî	fruit	N
kkb	H6519	pĕrāzâ	open region	N
kkb	H6520	pĕrāzôn	rural population	N
kkb	H6521	pĕrāzî	hamlet-dweller	N
kkh	H6524	pāraḥ	bud	V
kkh	H0667	ʾeprōaḥ	young one	N
kkh	H6525	peraḥ	bud	N
kkh	H6526	pirḥāḥ	brood	N
kkm	H6527	pāraṭ	divide	V
kkm	H6528	pereṭ	the broken off	N
kkx	H6536	pāras	break	V
kkx	H6538	peres	bearded vulture	N
kkx	H6541	parsâ	hoof	N
klf	H6546	peraʿ	leader	N
klf	H6544	pāraʿ	act as leader	V
klf	H6552	pirʿātôn	Pirathon	Np
klf	H6553	pirʿātônî	Pirathonite	Ag
klq	H6555	pāraṣ	break through	V
klq	H6530	pārîṣ	violent one	N
klq	H6556	pereṣ	bursting forth	N
klw	H6561	pāraq	tear apart	V
klw	H4665	mapreqet	neck	N
klw	H6563	pereq	rapine	N
klw	H6564	pārāq	fragment	N
klz	H6565	pārar	break	V
klz	H6331	pûr	break	V
kma	H6499	par	young bull	N
kma	H6510	pārâ	heifer	N
kmd	H6567	pāraš	make distinct	V
kmd	H6575	pārāšâ	exact statement	N
kmf	H6566	pāraś	spread out	V
kmf	H4666	miprāś	spreading out	N
kmf	H6576	paršēz	a spreading his cloud upon it	V
kmy	H6586	pāšaʿ	rebel	V
kmy	H6588	pešaʿ	transgression	N
kmz	H6585	pāśaʿ	step	V
kmz	H4667	mipśāʿâ	stepping-region	N
kmz	H6587	peśaʿ	step	N
knj	H6601	pātâ	be spacious	V
knj	H6601	pātâ	be simple	V
knj	H6612	pĕtî	simplicity	N
knj	H6612	petî	simple	A
knj	H6615	pĕtayyût	silliness	N
knr	H6605	pātaḥ	open	V
knr	H4669	miptāḥ	opening	N
