# OT-in-NT quotations via LXX Strong's overlap (IDF-weighted); shoresh lxx.build_quotations
# ot_ref is Masoretic/English numbering; vrs=lxx? marks a boundary Psalm left in LXX numbering (needs V1 verse-map)
nt_ref	ot_ref	confidence	vrs	n_shared	score	shared_strongs
ACT 16:38	1MA 8:1	med	mt	3	0.316	G0191,1510,4514
ACT 17:4	2CH 14:10	med	mt	4	0.338	G3641,3982,4128,4183
ACT 17:5	1MA 14:22	med	mt	3	0.305	G1218,2394,2453
ACT 17:13	2MA 9:17	med	mt	3	0.429	G2316,2453,2605
ACT 17:14	GEN 45:24	med	mt	3	0.377	G0080,1821,4198
ACT 17:20	JER 17:24	med	mt	3	0.347	G0189,1510,1533
ACT 17:21	ISA 48:6	med	mt	3	0.302	G0191,2537,3956
ACT 17:24	ODA 12:2	high	mt	5	0.558	G1093,2889,3772,3956,4160
ACT 17:24	GEN 2:1	med	mt	4	0.449	G1093,2889,3772,3956
ACT 17:24	ISA 24:21	med	mt	4	0.418	G1093,2316,2889,3772
ACT 17:25	GEN 7:22	med	mt	3	0.348	G2222,3956,4157
ACT 17:26	LEV 23:31	med	mt	3	0.326	G2733,3956,4160
ACT 17:26	GEN 16:12	med	mt	4	0.322	G0444,2730,3956,4383
ACT 17:26	EZK 28:2	med	mt	3	0.319	G0444,2730,2733
ACT 17:27	PSA 37:10	high	mt	3	0.45	G2147,2212,5225
ACT 17:27	ECC 7:28	med	mt	3	0.356	G1520,2147,2212
ACT 17:27	JER 27:20	med	mt	3	0.335	G2147,2212,5225
ACT 17:29	WIS 13:10	med	mt	6	0.427	G0444,0696,2316,3037,5078,5557
ACT 17:29	WIS 7:9	med	mt	3	0.35	G0696,3037,5557
ACT 17:31	NUM 30:8	med	mt	5	0.376	G0435,2250,2476,3724,3956
ACT 17:31	PSA 9:9	med	lxx?	3	0.372	G1343,2919,3625
ACT 17:31	PSA 96:13	med	mt	3	0.366	G1343,2919,3625
ACT 17:34	1CH 2:26	high	mt	3	0.486	G1135,2087,3686
ACT 18:2	1MA 12:21	med	mt	3	0.329	G1085,2147,2453
ACT 18:6	ZEC 3:5	med	mt	3	0.309	G2440,2513,2776
ACT 18:6	ISA 52:5	med	mt	3	0.3	G0987,1484,3004
ACT 18:7	WIS 7:27	med	mt	3	0.319	G1510,2316,3327
ACT 18:7	JON 1:9	med	mt	3	0.319	G1510,2316,4576
ACT 18:7	JOS 4:24	med	mt	3	0.319	G1510,2316,4576
ACT 18:9	GEN 15:1	high	mt	4	0.473	G2962,3004,3705,5399
ACT 18:9	ISA 30:10	med	mt	3	0.427	G2980,3004,3705
ACT 18:9	DEU 27:9	med	mt	4	0.426	G2962,2980,3004,4623
ACT 18:10	NUM 11:11	med	mt	3	0.415	G2007,2559,2992
ACT 18:11	1CH 13:14	med	mt	3	0.414	G2316,2523,3376
ACT 18:13	3MA 3:4	med	mt	3	0.375	G2316,3551,4576
ACT 18:14	EXO 4:12	med	mt	3	0.408	G0455,3195,4750
ACT 18:14	PSA 39:10	med	mt	3	0.405	G0455,1510,4750
ACT 18:14	SIR 29:24	med	mt	3	0.327	G0455,4190,4750
ACT 18:15	2CH 19:6	high	mt	3	0.462	G2923,3056,3708
ACT 18:18	2SA 13:23	med	mt	3	0.334	G2192,2250,2751
ACT 18:24	1MA 12:21	high	mt	4	0.465	G1085,1124,1510,2453
ACT 18:28	1MA 12:21	med	mt	3	0.344	G1124,1510,2453
ACT 19:1	1SA 9:4	high	mt	3	0.493	G1330,1510,2147
ACT 19:1	2KI 7:5	med	mt	3	0.356	G1510,2064,3313
ACT 19:2	DEU 30:12	med	mt	4	0.384	G0191,1510,2983,3004
ACT 19:2	1SA 27:12	med	mt	3	0.379	G1510,3004,4100
ACT 19:4	PRO 14:15	med	mt	3	0.442	G2064,3341,4100
ACT 19:5	JOS 6:27	high	mt	3	0.469	G2424,2962,3686
ACT 19:5	JER 51:16	med	mt	3	0.33	G0191,2962,3686
ACT 19:6	2SA 23:2	high	mt	3	0.571	G1100,2980,4151
ACT 19:6	1SA 19:23	med	mt	3	0.447	G2064,4151,4395
ACT 19:6	NUM 11:25	med	mt	4	0.44	G2007,2980,4151,4395
ACT 19:10	3MA 3:14	high	mt	3	0.453	G0773,1096,3056
ACT 19:10	2MA 4:36	med	mt	3	0.344	G1672,2453,3056
ACT 19:10	2MA 10:24	med	mt	3	0.306	G0773,1096,2453
ACT 19:13	1KI 22:16	med	mt	3	0.301	G2962,3686,3726
ACT 19:13	2CH 18:15	med	mt	3	0.301	G2962,3686,3726
ACT 19:14	1MA 14:41	high	mt	3	0.474	G0749,1510,2453
ACT 19:15	EZK 11:5	high	mt	3	0.526	G1987,3004,4151
ACT 19:15	ZEC 4:5	med	mt	3	0.371	G0611,1097,1510
ACT 19:15	ECC 11:2	med	mt	3	0.338	G1097,1510,4190
ACT 19:17	JOS 2:9	med	mt	3	0.35	G1968,2962,5401
ACT 19:17	JOS 6:27	med	mt	4	0.331	G2424,2962,3686,3956
ACT 19:17	PSA 34:4	med	mt	3	0.33	G2962,3170,3686
ACT 19:26	3MA 3:14	med	mt	3	0.304	G0773,1096,2316
ACT 19:28	ISA 6:3	high	mt	3	0.479	G2896,3004,4134
ACT 19:28	2SA 19:5	med	mt	3	0.437	G2896,3004,3173
ACT 19:28	EXO 32:17	med	mt	3	0.375	G0191,2896,3004
ACT 19:34	2SA 19:5	med	mt	3	0.424	G2896,3173,5456
ACT 19:34	JER 31:3	med	mt	3	0.366	G2896,3173,5456
ACT 20:2	1CH 7:22	med	mt	3	0.312	G2064,3870,4183
ACT 20:16	LJE 1:63	med	mt	3	0.315	G1415,1510,2919
ACT 20:19	SIR 2:1	med	mt	3	0.402	G1398,2962,3986
ACT 20:21	ZEC 3:6	med	mt	3	0.436	G1263,2424,2962
ACT 20:21	1SA 21:3	med	mt	3	0.331	G1263,2316,4102
ACT 20:21	ODA 12:8	med	mt	3	0.311	G2316,2962,3341
ACT 20:22	PSS 2:22	med	mt	3	0.307	G1210,2419,3708
ACT 20:24	ZEC 3:6	med	mt	3	0.31	G1263,2424,2962
ACT 20:25	EST 6:11	med	mt	3	0.338	G1330,2784,3956
ACT 20:25	2SA 14:32	med	mt	3	0.334	G1492,3708,4383
ACT 20:25	2CH 20:3	med	mt	3	0.332	G2784,3956,4383
ACT 20:26	TOB 3:14	med	mt	3	0.301	G1510,2513,3956
ACT 20:27	2SA 15:31	med	mt	3	0.421	G0312,1012,2316
ACT 20:27	ISA 46:10	med	mt	3	0.342	G0312,1012,3956
ACT 20:28	1SA 25:16	med	mt	3	0.359	G3956,4165,4168
ACT 20:31	PSA 42:4	med	mt	4	0.449	G1144,1538,2250,3571
ACT 20:31	GEN 41:11	med	mt	3	0.307	G1520,1538,3571
ACT 20:32	EXO 19:7	med	mt	3	0.331	G3056,3908,3956
ACT 20:32	1ES 8:4	med	mt	3	0.315	G1325,3956,5485
ACT 20:33	ZEC 14:14	high	mt	3	0.511	G0694,2441,5553
ACT 20:33	1MA 11:24	med	mt	3	0.444	G0694,2441,5553
ACT 20:33	DEU 7:25	med	mt	3	0.428	G0694,1937,5553
ACT 20:35	PSS 6:1	med	mt	3	0.331	G2962,3107,3421
ACT 20:36	JER 49:20	med	mt	3	0.441	G3004,3956,4336
ACT 20:37	GEN 46:29	high	mt	3	0.458	G1968,2805,5137
ACT 20:37	3MA 5:49	med	mt	3	0.311	G1968,2705,5137
ACT 21:5	1KI 17:15	med	mt	3	0.331	G1135,4198,5043
ACT 21:5	1KI 8:54	med	mt	3	0.327	G1096,1119,4336
ACT 21:8	2KI 7:9	med	mt	4	0.328	G1510,1525,3306,3624
ACT 21:8	ISA 8:17	med	mt	3	0.315	G1510,3306,3624
ACT 21:11	PSA 28:2	med	mt	4	0.335	G0040,0142,1210,5495
ACT 21:11	NEH 5:17	med	mt	4	0.321	G0435,1484,2064,2453
ACT 21:13	JOS 7:20	med	mt	4	0.327	G0611,2424,2962,4160
ACT 21:13	1SA 20:32	med	mt	3	0.327	G0599,0611,4160
ACT 21:13	JOS 6:27	med	mt	3	0.311	G2424,2962,3686
ACT 21:14	ISA 36:7	high	mt	3	0.498	G2962,3004,3982
ACT 21:17	2MA 3:9	high	mt	3	0.458	G0588,1096,2414
ACT 21:18	EXO 18:12	med	mt	3	0.307	G3854,3956,4245
ACT 21:20	EXO 34:14	med	mt	3	0.363	G1510,2207,2316
ACT 21:20	DEU 4:24	med	mt	3	0.35	G1510,2207,2316
ACT 21:20	SIR 42:22	med	mt	3	0.317	G1510,2334,3956
ACT 21:26	JOS 4:2	med	mt	4	0.332	G0435,1520,1538,3880
ACT 21:27	2MA 3:3	med	mt	3	0.318	G0773,1911,3956
ACT 21:29	2MA 4:32	med	mt	3	0.317	G2411,3543,4172
ACT 21:38	EXO 6:7	med	mt	3	0.351	G0124,1510,1806
ACT 21:39	JOB 32:14	med	mt	3	0.371	G0444,2010,2980
ACT 21:39	EST 9:14	med	mt	3	0.32	G2010,2453,4172
ACT 22:1	1CH 4:12	med	mt	3	0.322	G0080,0435,3962
ACT 22:4	JOS 2:14	med	mt	3	0.315	G0435,2288,3860
ACT 22:5	1MA 12:7	med	mt	4	0.33	G0080,0749,1510,1992
ACT 22:5	2CH 28:10	med	mt	3	0.302	G1510,2419,3140
ACT 22:7	1SA 19:6	med	mt	4	0.406	G0191,3004,4549,5456
ACT 22:7	DAN 10:9	med	mt	3	0.342	G0191,4098,5456
ACT 22:7	JER 49:13	med	mt	3	0.338	G0191,3004,5456
ACT 22:8	JOS 4:15	high	mt	3	0.557	G2424,2962,3004
ACT 22:8	JOS 7:20	high	mt	3	0.527	G0611,2424,2962
ACT 22:8	JOS 20:1	high	mt	3	0.514	G2424,2962,3004
ACT 22:9	ISA 50:10	med	mt	4	0.369	G0191,1510,5456,5457
ACT 22:9	DEU 5:28	med	mt	3	0.364	G0191,2980,5456
ACT 22:10	HAG 1:5	med	mt	3	0.392	G2962,3004,5021
ACT 22:10	DEU 2:17	med	mt	3	0.389	G2962,2980,3004
ACT 22:10	2KI 8:9	med	mt	4	0.352	G1154,3004,3956,4198
ACT 22:13	GEN 33:1	med	mt	3	0.325	G0080,0308,2064
ACT 22:13	1SA 26:1	med	mt	3	0.306	G2064,3004,4549
ACT 22:14	1KI 5:22	med	mt	3	0.395	G0191,2307,3004
ACT 22:15	LEV 5:1	high	mt	3	0.476	G0191,3144,3708
ACT 22:15	GEN 31:44	high	mt	3	0.455	G1510,3144,3708
ACT 22:15	JOB 36:25	med	mt	4	0.448	G0444,1510,3708,3956
ACT 22:18	JOS 8:19	med	mt	3	0.327	G1831,4692,5034
ACT 22:18	ISA 5:19	med	mt	3	0.314	G3004,3708,5034
ACT 22:19	JER 25:8	med	mt	3	0.406	G2962,3004,4100
ACT 22:19	EZK 11:5	med	mt	3	0.317	G1987,2962,3004
ACT 22:19	NUM 20:12	med	mt	3	0.314	G2962,4100,4864
ACT 22:20	1KI 2:31	med	mt	3	0.309	G0129,0337,1632
ACT 22:21	LEV 20:23	high	mt	3	0.644	G1484,1821,4198
ACT 22:22	JER 22:29	med	mt	3	0.39	G0191,1093,3056
ACT 22:22	JDG 2:4	med	mt	3	0.379	G1869,3056,5456
ACT 22:22	JER 49:13	med	mt	4	0.378	G0191,1093,3004,5456
ACT 22:26	1MA 8:1	med	mt	4	0.322	G0191,1510,4334,4514
ACT 22:27	1MA 8:1	med	mt	3	0.385	G1510,4334,4514
ACT 22:29	NUM 14:9	med	mt	3	0.305	G0868,1510,5399
ACT 23:5	2CH 31:8	med	mt	3	0.368	G0758,1492,2992
ACT 23:6	PSA 142:6	med	mt	3	0.31	G1510,1680,2896
ACT 23:6	EXO 28:7	med	mt	3	0.305	G1510,2087,3313
ACT 23:8	HAG 1:13	med	mt	3	0.317	G0032,1510,3004
ACT 23:10	JDG 7:10	med	mt	3	0.308	G2597,3925,5399
ACT 23:11	2CH 28:10	med	mt	4	0.345	G2419,2962,3004,3140
ACT 23:11	ZEC 3:6	med	mt	3	0.305	G1263,2962,3004
ACT 23:12	EST 4:16	med	mt	4	0.334	G2250,2453,4095,5315
ACT 23:13	EZK 29:15	high	mt	3	0.632	G1510,4119,4160
ACT 23:15	4MA 9:1	med	mt	3	0.321	G1510,2092,3195
ACT 23:21	JOS 8:4	med	mt	3	0.382	G1510,1748,2092
ACT 23:25	3MA 3:30	high	mt	3	0.943	G1125,1992,5179
ACT 23:25	3MA 6:41	high	mt	3	0.536	G1125,1992,2192
ACT 23:25	1MA 11:29	high	mt	3	0.507	G1125,1992,2192
ACT 24:2	2MA 4:6	med	mt	3	0.406	G1515,4307,5177
ACT 24:11	ZEC 14:17	med	mt	4	0.369	G0305,1510,2419,4352
ACT 24:15	2MA 7:14	med	mt	4	0.362	G0386,1510,1680,2316
ACT 24:15	JOB 5:16	med	mt	3	0.347	G0094,1510,1680
ACT 24:17	EZK 29:15	med	mt	3	0.364	G1484,4119,4160
ACT 24:19	2MA 10:24	med	mt	3	0.361	G0773,2453,3918
ACT 24:24	3MA 3:3	med	mt	3	0.32	G1510,2453,4102
ACT 24:24	JOS 9:8	med	mt	3	0.309	G1510,2424,3854
ACT 25:2	1MA 13:42	med	mt	3	0.403	G0749,2453,4413
ACT 25:6	JDT 10:2	med	mt	3	0.363	G1304,2250,2597
ACT 25:15	1MA 13:36	med	mt	3	0.344	G0749,2453,4245
ACT 25:15	2MA 3:32	med	mt	3	0.305	G0749,1096,2453
ACT 25:26	2MA 11:10	med	mt	3	0.415	G2192,2962,4254
ACT 26:3	1MA 10:89	med	mt	3	0.354	G1485,1510,3956
ACT 26:6	PSA 94:22	med	mt	3	0.375	G1096,1680,2316
ACT 26:13	ISA 60:3	high	mt	4	0.758	G0935,2987,4198,5457
ACT 26:13	WIS 5:6	med	mt	3	0.356	G2246,3598,5457
ACT 26:13	SIR 33:7	med	mt	3	0.351	G2246,2250,5457
ACT 26:14	4MA 16:15	med	mt	3	0.349	G1446,3004,5456
ACT 26:15	JOS 4:15	high	mt	3	0.647	G2424,2962,3004
ACT 26:15	JOS 20:1	high	mt	3	0.597	G2424,2962,3004
ACT 26:15	EZK 35:6	high	mt	3	0.502	G1377,2962,3004
ACT 26:17	2CH 25:15	high	mt	3	0.542	G0649,1807,2992
ACT 26:17	2CH 32:17	med	mt	3	0.429	G1484,1807,2992
ACT 26:20	JER 18:8	med	mt	4	0.34	G1484,1994,3340,3956
ACT 26:20	2MA 1:1	med	mt	3	0.32	G2414,2449,5561
ACT 26:22	JDT 7:28	med	mt	3	0.336	G2250,2316,3143
ACT 26:26	JOB 34:21	high	mt	4	0.562	G1510,2990,3762,4238
ACT 26:31	JOB 34:21	med	mt	3	0.391	G0444,3762,4238
ACT 26:31	NUM 16:24	med	mt	3	0.371	G0402,2980,3004
ACT 26:31	JOB 33:27	med	mt	3	0.358	G0444,0514,3004
ACT 26:32	JER 14:9	med	mt	3	0.412	G0444,1410,1941
ACT 27:2	WIS 14:1	med	mt	3	0.35	G3195,4126,4143
ACT 27:6	JON 1:3	med	mt	3	0.356	G2147,4126,4143
ACT 27:8	NUM 13:19	med	mt	3	0.345	G1510,2570,4172
ACT 27:8	JER 19:6	med	mt	3	0.344	G2064,2564,5117
ACT 27:8	GEN 28:19	med	mt	4	0.326	G1510,2564,4172,5117
ACT 27:23	JOB 1:6	high	mt	3	0.463	G0032,2316,3936
ACT 27:23	JOB 2:1	med	mt	3	0.441	G0032,2316,3936
ACT 27:23	NUM 16:9	med	mt	4	0.401	G1510,2316,3000,3936
ACT 27:35	4MA 9:14	high	mt	3	0.526	G2806,3004,3956
ACT 27:35	JDT 8:25	high	mt	3	0.461	G2168,2316,3956
ACT 27:38	JON 1:5	med	mt	3	0.379	G2281,2893,4143
ACT 27:44	EZK 27:29	med	mt	3	0.446	G1093,3956,4143
ACT 28:10	SIR 38:1	high	mt	3	0.59	G5091,5092,5532
ACT 28:13	1SA 14:5	med	mt	3	0.359	G1520,2064,3558
ACT 28:14	1CH 7:22	med	mt	4	0.32	G0080,2064,2250,3870
ACT 28:21	GEN 14:13	high	mt	3	0.474	G0080,0518,3854
ACT 28:21	2SA 15:13	med	mt	3	0.381	G0518,3004,3854
ACT 28:21	1MA 5:10	med	mt	3	0.33	G0080,1121,3004
ACT 28:23	JOS 11:18	med	mt	3	0.313	G2250,2424,4119
ACT 28:25	2KI 20:4	med	mt	4	0.37	G1510,2268,3004,4487
ACT 28:25	1KI 16:12	med	mt	3	0.364	G2980,4396,4487
ACT 28:25	2KI 20:14	med	mt	3	0.317	G2268,2980,4396
ACT 28:26	ISA 6:9	high	mt	7	0.961	G0189,0191,0991,2992,3708,4198,4920
ACT 28:26	1SA 2:24	med	mt	3	0.418	G0189,0191,2992
ACT 28:26	JOB 42:5	med	mt	3	0.417	G0189,0191,3708
ACT 28:27	ISA 6:10	high	mt	11	1.0	G0191,1994,2390,2576,2588,2992,3708,3775,3788,3975,4920
ACT 28:27	JOB 13:1	med	mt	4	0.441	G0191,3708,3775,3788
ACT 28:27	ISA 33:15	med	mt	5	0.381	G0191,2576,3708,3775,3788
ACT 28:28	BAR 4:4	med	mt	3	0.432	G1110,1510,2316
ROM 1:3	2SA 17:27	high	mt	3	0.468	G1096,1138,5207
ROM 1:7	LEV 23:7	med	mt	4	0.369	G0040,1510,2822,3956
ROM 1:7	NUM 28:25	med	mt	4	0.36	G0040,1510,2822,3956
ROM 1:7	LEV 23:35	med	mt	3	0.359	G0040,2822,3956
ROM 1:8	JDT 8:25	med	mt	3	0.379	G2168,2316,3956
ROM 1:8	2MA 9:17	med	mt	3	0.372	G2316,2605,3956
ROM 1:9	JDG 2:11	med	mt	3	0.31	G3000,4160,5207
ROM 1:10	DAN 11:36	med	mt	3	0.386	G2137,2307,2316
ROM 1:17	HAB 2:4	med	mt	3	0.423	G1342,2198,4102
ROM 1:17	PSA 69:29	med	mt	3	0.373	G1125,1342,2198
ROM 1:18	EZK 21:29	high	mt	4	0.491	G0093,0601,0763,3956
ROM 1:18	MIC 7:18	med	mt	4	0.334	G0093,0763,2316,3709
ROM 1:19	LJE 1:68	med	mt	3	0.37	G1510,2316,5318
ROM 1:19	BAR 4:4	med	mt	3	0.329	G1110,1510,2316
ROM 1:22	ISA 19:11	med	mt	3	0.426	G1510,3471,4680
ROM 1:23	PSA 106:20	med	mt	3	0.36	G0236,1391,3667
ROM 1:25	TOB 8:5	med	mt	5	0.399	G0165,1510,2128,2316,2937
ROM 1:25	TOB 8:15	med	mt	5	0.389	G0165,1510,2128,2316,2937
ROM 1:25	PSA 41:14	med	mt	3	0.367	G0165,2128,2316
ROM 1:32	JOB 34:27	med	mt	3	0.31	G1345,1921,2316
ROM 1:32	SIR 36:4	med	mt	3	0.305	G1510,1921,2316
ROM 2:1	3MA 2:3	med	mt	4	0.364	G1510,2919,3956,4238
ROM 2:1	JOB 34:21	med	mt	3	0.346	G0444,1510,4238
ROM 2:3	PSS 15:8	med	mt	3	0.411	G1628,2917,4160
ROM 2:3	LEV 18:5	med	mt	4	0.34	G0444,2316,2917,4160
ROM 2:6	PSA 62:13	high	mt	3	0.691	G0591,1538,2041
ROM 2:6	PRO 24:12	high	mt	3	0.539	G0591,1538,2041
ROM 2:7	4MA 17:12	high	mt	3	0.492	G0861,2222,5281
ROM 2:7	4MA 7:9	med	mt	3	0.31	G1391,2041,5281
ROM 2:8	PSS 16:10	med	mt	3	0.374	G0225,2372,3709
ROM 2:9	DEU 28:55	med	mt	3	0.336	G2347,3956,4730
ROM 2:9	DEU 28:57	med	mt	3	0.326	G2347,3956,4730
ROM 2:19	ISA 50:10	med	mt	4	0.447	G1510,3982,4655,5457
ROM 2:19	AMO 5:18	med	mt	3	0.4	G1510,4655,5457
ROM 2:19	ISA 42:16	med	mt	3	0.369	G4655,5185,5457
ROM 2:24	ISA 52:5	high	mt	3	0.515	G0987,1484,3686
ROM 2:24	DAN 3:96	high	mt	3	0.486	G0987,1484,2316
ROM 2:26	PSA 105:45	med	mt	3	0.437	G1345,3551,5442
ROM 2:28	GEN 17:13	high	mt	3	0.526	G1510,4061,4561
ROM 3:4	PSA 51:6	high	mt	4	0.504	G1344,2919,3056,3528
ROM 3:4	PSA 115:2	med	lxx?	3	0.438	G0444,3956,5583
ROM 3:4	1ES 3:12	med	mt	3	0.357	G1125,3528,3956
ROM 3:5	PSS 9:3	med	mt	4	0.32	G0094,0444,1343,2316
ROM 3:8	ISA 52:5	med	mt	3	0.345	G0987,1510,3004
ROM 3:8	1MA 16:17	med	mt	3	0.337	G0018,2556,4160
ROM 3:10	1MA 1:41	high	mt	3	0.582	G1125,1510,1520
ROM 3:11	PSA 53:3	high	mt	4	0.801	G1510,1567,2316,4920
ROM 3:11	PSA 14:2	high	mt	4	0.794	G1510,1567,2316,4920
ROM 3:12	PSA 53:4	high	mt	6	0.791	G0889,1510,1520,1578,3956,4160
ROM 3:12	PSA 14:3	med	mt	7	0.407	G0889,1510,1520,1578,3956,4160,5544
ROM 3:12	PSA 14:1	med	mt	4	0.329	G1510,1520,4160,5544
ROM 3:13	PSA 5:10	high	mt	5	0.661	G0455,1100,1387,2995,5028
ROM 3:13	PSA 140:4	high	mt	4	0.598	G0785,1100,2447,5491
ROM 3:13	PSA 14:3	high	mt	8	0.596	G0455,0785,1100,1387,2447,2995,5028,5491
ROM 3:14	PSA 9:28	high	lxx?	4	0.747	G0685,1073,4088,4750
ROM 3:14	PSA 14:3	med	mt	4	0.42	G0685,1073,4088,4750
ROM 3:15	PRO 1:16	med	mt	3	0.437	G0129,1632,4228
ROM 3:16	ISA 59:7	high	mt	3	0.513	G3598,4938,5004
ROM 3:18	PSA 36:2	high	mt	4	0.668	G1510,2316,3788,5401
ROM 3:18	PRO 5:21	high	mt	3	0.474	G1510,2316,3788
ROM 3:20	SIR 39:19	med	mt	3	0.336	G2041,3956,4561
ROM 3:22	GEN 15:6	med	mt	3	0.403	G1343,2316,4100
ROM 3:22	1SA 26:23	med	mt	3	0.4	G1343,4102,5547
ROM 3:26	PSS 2:15	med	mt	3	0.323	G1343,1344,2316
ROM 3:26	PSS 9:2	med	mt	4	0.319	G1342,1343,1344,2316
ROM 3:26	1KI 8:32	med	mt	3	0.315	G1342,1343,1344
ROM 4:1	SIR 44:19	med	mt	3	0.429	G0011,2147,3962
ROM 4:3	GEN 15:6	high	mt	4	0.735	G1343,2316,3049,4100
ROM 4:3	1MA 2:52	med	mt	3	0.43	G0011,1343,3049
ROM 4:3	EXO 4:5	med	mt	3	0.43	G0011,2316,4100
ROM 4:5	GEN 15:6	high	mt	3	0.608	G1343,3049,4100
ROM 4:6	GEN 15:6	high	mt	3	0.584	G1343,2316,3049
ROM 4:7	PSA 32:1	high	mt	5	0.891	G0266,0458,0863,1943,3107
ROM 4:7	PSA 85:3	high	mt	3	0.519	G0266,0458,0863
ROM 4:7	PSA 32:5	med	mt	3	0.406	G0266,0458,0863
ROM 4:8	PSA 32:2	high	mt	5	0.783	G0266,0435,2962,3049,3107
ROM 4:8	SIR 14:1	high	mt	3	0.478	G0266,0435,3107
ROM 4:8	PSA 112:1	high	mt	3	0.452	G0435,2962,3107
ROM 4:9	1MA 2:52	med	mt	3	0.347	G0011,1343,3049
ROM 4:11	GEN 15:6	high	mt	3	0.47	G1343,3049,4100
ROM 4:11	EXO 4:25	med	mt	3	0.374	G0203,2983,4061
ROM 4:11	GEN 17:11	med	mt	3	0.336	G0203,1510,4592
ROM 4:13	GEN 35:12	med	mt	3	0.302	G0011,1510,4690
ROM 4:16	ODA 9:55	med	mt	3	0.319	G0011,3962,4690
ROM 4:16	4MA 17:6	med	mt	3	0.311	G0011,1510,3962
ROM 4:17	GEN 17:5	high	mt	6	0.452	G1484,1510,2564,3962,4183,5087
ROM 4:18	ISA 23:3	med	mt	3	0.399	G1484,4183,4690
ROM 4:21	ECC 8:11	high	mt	3	0.544	G1510,4135,4160
ROM 5:1	4MA 16:22	high	mt	3	0.567	G2192,2316,4102
ROM 5:1	1SA 26:23	med	mt	3	0.37	G2962,4102,5547
ROM 5:1	JER 35:9	med	mt	3	0.355	G1515,2962,4102
ROM 5:2	4MA 16:22	high	mt	3	0.553	G2192,2316,4102
ROM 5:2	PSA 62:8	med	mt	3	0.349	G1391,1680,2316
ROM 5:5	ECC 9:1	med	mt	4	0.351	G0026,1325,2316,2588
ROM 5:6	JOB 9:29	high	mt	3	0.526	G0599,0765,1510
ROM 5:10	ISA 43:11	med	mt	3	0.39	G1510,2316,4982
ROM 5:10	PSA 68:21	med	mt	3	0.339	G2288,2316,4982
ROM 5:11	PSS 17:1	med	mt	3	0.322	G2316,2744,2962
ROM 5:12	NUM 15:27	med	mt	3	0.428	G0264,0266,1520
ROM 5:13	LEV 7:7	high	mt	3	0.548	G0266,1510,3551
ROM 5:15	SIR 29:7	med	mt	3	0.334	G1431,4183,5485
ROM 5:15	ECC 3:19	med	mt	3	0.329	G0444,1520,4052
ROM 5:17	PRO 12:28	med	mt	3	0.365	G1343,2222,2288
ROM 5:17	SIR 29:7	med	mt	3	0.307	G1431,4183,5485
ROM 5:19	3MA 3:5	med	mt	3	0.309	G0444,1342,2525
ROM 5:21	PRO 12:28	high	mt	3	0.482	G1343,2222,2288
ROM 5:21	TOB 12:9	med	mt	4	0.391	G0266,1343,2222,2288
ROM 6:2	GEN 5:5	high	mt	3	0.501	G0599,1096,2198
ROM 6:2	GEN 5:27	high	mt	3	0.459	G0599,1096,2198
ROM 6:4	SIR 48:5	med	mt	3	0.397	G1453,2288,3498
ROM 6:9	SIR 48:5	high	mt	3	0.476	G1453,2288,3498
ROM 6:10	LEV 22:9	high	mt	3	0.454	G0266,0599,2316
ROM 6:14	LEV 7:7	high	mt	3	0.458	G0266,1510,3551
ROM 6:14	SIR 4:21	med	mt	3	0.401	G0266,1510,5485
ROM 6:15	SIR 5:4	high	mt	3	0.591	G0264,1096,1510
ROM 6:22	PRO 10:16	med	mt	3	0.31	G0266,2222,2590
ROM 7:3	EZK 23:45	med	mt	3	0.352	G0435,1510,3428
ROM 7:7	4MA 2:5	high	mt	3	0.483	G1937,3004,3551
ROM 7:7	DEU 12:20	high	mt	3	0.451	G1937,1939,2046
ROM 7:7	4MA 2:6	med	mt	4	0.418	G1937,1939,2046,3551
ROM 7:9	PSA 119:77	high	mt	3	0.511	G2064,2198,3551
ROM 7:10	2KI 8:10	high	mt	3	0.555	G0599,2222,2288
ROM 7:12	4MA 2:23	med	mt	3	0.432	G0018,1342,3551
ROM 7:12	NEH 9:14	med	mt	3	0.427	G0040,1785,3551
ROM 7:14	LEV 7:7	med	mt	3	0.339	G0266,1510,3551
ROM 7:18	2SA 15:26	med	mt	3	0.309	G0018,1510,2309
ROM 7:19	2SA 15:26	high	mt	3	0.516	G0018,2309,4160
ROM 7:19	1MA 16:17	med	mt	3	0.436	G0018,2556,4160
ROM 7:21	2MA 12:16	med	mt	3	0.334	G2309,3873,4160
ROM 7:21	TOB 12:7	med	mt	4	0.317	G2147,2556,2570,4160
ROM 7:23	LEV 7:7	med	mt	3	0.301	G0266,1510,3551
ROM 7:24	JOB 33:17	med	mt	3	0.425	G0444,4506,4983
ROM 7:24	PSA 89:49	med	mt	3	0.388	G0444,2288,4506
ROM 7:25	1ES 8:77	med	mt	3	0.389	G1398,2962,5485
ROM 8:5	PSA 78:39	high	mt	3	0.461	G1510,4151,4561
ROM 8:6	GEN 7:15	med	mt	3	0.38	G2222,4151,4561
ROM 8:9	PSA 78:39	med	mt	3	0.394	G1510,4151,4561
ROM 8:9	NUM 27:16	med	mt	3	0.386	G2316,4151,4561
ROM 8:9	PSS 18:7	med	mt	3	0.368	G2316,4151,5547
ROM 8:10	PSS 18:7	med	mt	3	0.402	G1343,4151,5547
