# Verb argument-slot filler profiles, recovered from BHSA syntax (via Context-Fabric
# annotation, cached in resources/occurrences/hbo.db + hbo_syntax.db -- no corpus mount
# needed). slot in {Subj, Objc, Cmpl, PreC}. count: occurrences across the OT.
# Raw material for the text-anchored yardstick -- see
# internal-docs/text-anchored-semantics-plan.md. Not SDBH-derived.
verb_strong	slot	filler_strong	count
H3847	Subj	H8130	1
H3857	Objc	H1513	1
H3857	Objc	H3605	1
H3857	Objc	H4146	1
H3857	Objc	H6086	1
H3857	Objc	H6862	1
H3857	Objc	H7563	1
H3857	Objc	H7704	1
H3857	Subj	H0935	1
H3857	Subj	H3117	1
H3857	Subj	H5315	1
H3867	Objc	H1285	1
H3867	Objc	H1471	1
H3867	Objc	H5769	1
H3867	Objc	H5971	1
H3867	Objc	H6041	1
H3867	Objc	H7227	1
H3867	Subj	H0376	1
H3867	Subj	H1471	1
H3867	Subj	H1616	1
H3885	Cmpl	H0430	1
H3885	Cmpl	H0996	1
H3885	Cmpl	H1242	1
H3885	Cmpl	H3724	1
H3885	Cmpl	H3730	1
H3885	Cmpl	H4264	1
H3885	Cmpl	H5387	1
H3885	Cmpl	H5439	1
H3885	Cmpl	H6160	1
H3885	Cmpl	H6738	1
H3885	Cmpl	H7105	1
H3885	Cmpl	H7130	1
H3885	Cmpl	H7699	1
H3885	Cmpl	H8242	1
H3885	Objc	H3605	1
H3885	Objc	H4411	1
H3885	Objc	H5713	1
H3885	Objc	H6174	1
H3885	Subj	H0120	1
H3885	Subj	H0205	1
H3885	Subj	H0241	1
H3885	Subj	H1065	1
H3885	Subj	H1616	1
H3885	Subj	H2077	1
H3885	Subj	H2460	1
H3885	Subj	H2919	1
H3885	Subj	H4284	1
H3885	Subj	H4376	1
H3885	Subj	H4465	1
H3885	Subj	H4879	1
H3885	Subj	H5038	1
H3885	Subj	H5288	1
H3885	Subj	H5315	1
H3885	Subj	H5797	1
H3885	Subj	H5869	1
H3885	Subj	H6453	1
H3885	Subj	H6468	1
H3885	Subj	H6664	1
H3885	Subj	H6893	1
H3885	Subj	H7088	1
H3885	Subj	H7649	1
H3885	Subj	H7916	1
H3887	Objc	H0191	1
H3887	Objc	H4941	1
H3887	Subj	H0817	1
H3887	Subj	H1100	1
H3887	Subj	H5707	1
H3888	Objc	H1217	1
H3888	Objc	H5429	1
H3888	Objc	H5560	1
H3888	Objc	H7058	1
H3897	Objc	H3418	1
H3897	Objc	H3605	1
H3897	Objc	H4325	1
H3897	Objc	H5439	1
H3897	Objc	H7272	1
H3897	Objc	H7704	1
H3897	Subj	H0341	1
H3897	Subj	H6951	1
H3897	Subj	H7794	1
H3898	Cmpl	H0001	1
H3898	Cmpl	H0430	1
H3898	Cmpl	H0776	1
H3898	Cmpl	H0802	1
H3898	Cmpl	H1237	1
H3898	Cmpl	H1323	1
H3898	Cmpl	H1471	1
H3898	Cmpl	H3605	1
H3898	Cmpl	H3899	1
H3898	Cmpl	H5892	1
H3898	Cmpl	H6828	1
H3898	Cmpl	H7223	1
H3898	Cmpl	H8269	1
H3898	Objc	H5869	1
H3898	Objc	H7451	1
H3898	Objc	H7562	1
H3898	Subj	H0001	1
H3898	Subj	H0567	1
H3898	Subj	H1167	1
H3898	Subj	H1622	1
H3898	Subj	H2340	1
H3898	Subj	H2850	1
H3898	Subj	H2983	1
H3898	Subj	H3556	1
H3898	Subj	H3669	1
H3898	Subj	H4428	1
H3898	Subj	H6522	1
H3905	Cmpl	H2022	1
H3905	Objc	H1616	1
H3905	Objc	H7272	1
H3905	Subj	H0567	1
H3905	Subj	H6722	1
H3913	Objc	H2719	1
H3913	Objc	H5869	1
H3913	Subj	H6862	1
H3920	Cmpl	H0561	1
H3920	Cmpl	H0802	1
H3920	Cmpl	H1942	1
H3920	Cmpl	H2022	1
H3920	Cmpl	H6310	1
H3920	Cmpl	H7568	1
H3920	Cmpl	H7825	1
H3920	Objc	H0127	1
H3920	Objc	H0776	1
H3920	Objc	H1219	1
H3920	Objc	H2227	1
H3920	Objc	H2332	1
H3920	Objc	H4014	1
H3920	Objc	H4694	1
H3920	Objc	H4940	1
H3920	Objc	H5288	1
H3920	Objc	H7227	1
H3920	Objc	H7393	1
H3920	Objc	H7776	1
H3920	Objc	H8082	1
H3920	Objc	H8269	1
H3920	Subj	H0001	1
H3920	Subj	H0376	1
H3920	Subj	H0639	1
H3920	Subj	H0693	1
H3920	Subj	H1368	1
H3920	Subj	H2398	1
H3920	Subj	H4294	1
H3920	Subj	H4309	1
H3920	Subj	H4428	1
H3920	Subj	H4899	1
H3920	Subj	H4940	1
H3920	Subj	H6440	1
H3920	Subj	H7151	1
H3920	Subj	H7272	1
H3920	Subj	H7307	1
H3920	Subj	H8415	1
H3925	Cmpl	H0413	1
H3925	Cmpl	H1471	1
H3925	Cmpl	H1870	1
H3925	Cmpl	H5971	1
H3925	Objc	H0441	1
H3925	Objc	H1323	1
H3925	Objc	H2451	1
H3925	Objc	H3948	1
H3925	Objc	H3956	1
H3925	Objc	H4639	1
H3925	Objc	H4687	1
H3925	Objc	H5092	1
H3925	Objc	H6035	1
H3925	Objc	H7198	1
H3925	Objc	H7462	1
H3925	Subj	H3427	1
H3925	Subj	H7279	1
H3925	Subj	H8398	1
H3943	Objc	H5982	1
H3943	Objc	H8147	1
H3943	Objc	H8432	1
H3943	Subj	H0734	1
H3943	Subj	H1870	1
H3947	Cmpl	H0068	1
H3947	Cmpl	H0120	1
H3947	Cmpl	H0127	1
H3947	Cmpl	H0269	1
H3947	Cmpl	H0505	1
H3947	Cmpl	H0644	1
H3947	Cmpl	H0681	1
H3947	Cmpl	H0730	1
H3947	Cmpl	H0899	1
H3947	Cmpl	H1167	1
H3947	Cmpl	H1241	1
H3947	Cmpl	H1285	1
H3947	Cmpl	H1368	1
H3947	Cmpl	H1473	1
H3947	Cmpl	H1534	1
H3947	Cmpl	H1706	1
H3947	Cmpl	H2077	1
H3947	Cmpl	H2132	1
H3947	Cmpl	H2173	1
H3947	Cmpl	H2346	1
H3947	Cmpl	H2392	1
H3947	Cmpl	H2416	1
H3947	Cmpl	H2436	1
H3947	Cmpl	H2543	1
H3947	Cmpl	H2691	1
H3947	Cmpl	H2789	1
H3947	Cmpl	H2879	1
H3947	Cmpl	H2891	1
H3947	Cmpl	H2930	1
H3947	Cmpl	H3196	1
H3947	Cmpl	H3225	1
H3947	Cmpl	H3324	1
H3947	Cmpl	H3409	1
H3947	Cmpl	H3532	1
H3947	Cmpl	H3548	1
H3947	Cmpl	H3627	1
H3947	Cmpl	H3742	1
H3947	Cmpl	H3824	1
H3947	Cmpl	H3849	1
H3947	Cmpl	H3878	1
H3947	Cmpl	H3967	1
H3947	Cmpl	H3978	1
H3947	Cmpl	H3996	1
H3947	Cmpl	H4217	1
H3947	Cmpl	H4294	1
H3947	Cmpl	H4378	1
H3947	Cmpl	H4394	1
H3947	Cmpl	H4410	1
H3947	Cmpl	H4438	1
H3947	Cmpl	H4682	1
H3947	Cmpl	H4940	1
H3947	Cmpl	H4941	1
H3947	Cmpl	H5030	1
H3947	Cmpl	H5158	1
H3947	Cmpl	H5159	1
H3947	Cmpl	H5288	1
H3947	Cmpl	H5355	1
H3947	Cmpl	H5483	1
H3947	Cmpl	H5536	1
H3947	Cmpl	H5713	1
H3947	Cmpl	H5768	1
H3947	Cmpl	H5771	1
H3947	Cmpl	H5775	1
H3947	Cmpl	H5795	1
H3947	Cmpl	H6086	1
H3947	Cmpl	H6115	1
H3947	Cmpl	H6189	1
H3947	Cmpl	H6310	1
H3947	Cmpl	H6547	1
H3947	Cmpl	H6629	1
H3947	Cmpl	H6677	1
H3947	Cmpl	H6718	1
H3947	Cmpl	H6788	1
H3947	Cmpl	H6913	1
H3947	Cmpl	H7130	1
H3947	Cmpl	H7225	1
H3947	Cmpl	H7311	1
H3947	Cmpl	H7523	1
H3947	Cmpl	H7546	1
H3947	Cmpl	H7604	1
H3947	Cmpl	H7626	1
H3947	Cmpl	H7628	1
H3947	Cmpl	H7992	1
H3947	Cmpl	H7998	1
H3947	Cmpl	H8002	1
H3947	Cmpl	H8147	1
H3947	Cmpl	H8163	1
H3947	Cmpl	H8269	1
H3947	Cmpl	H8316	1
H3947	Objc	H0092	1
H3947	Objc	H0117	1
H3947	Objc	H0122	1
H3947	Objc	H0196	1
H3947	Objc	H0374	1
H3947	Objc	H0400	1
H3947	Objc	H0520	1
H3947	Objc	H0665	1
H3947	Objc	H0685	1
H3947	Objc	H0713	1
H3947	Objc	H0817	1
H3947	Objc	H1060	1
H3947	Objc	H1062	1
H3947	Objc	H1167	1
H3947	Objc	H1215	1
H3947	Objc	H1217	1
H3947	Objc	H1228	1
H3947	Objc	H1234	1
H3947	Objc	H1247	1
H3947	Objc	H1270	1
H3947	Objc	H1303	1
H3947	Objc	H1310	1
H3947	Objc	H1311	1
H3947	Objc	H1317	1
H3947	Objc	H1331	1
H3947	Objc	H1366	1
H3947	Objc	H1469	1
H3947	Objc	H1471	1
H3947	Objc	H1481	1
H3947	Objc	H1513	1
H3947	Objc	H1549	1
H3947	Objc	H1573	1
H3947	Objc	H1644	1
H3947	Objc	H1651	1
H3947	Objc	H1690	1
H3947	Objc	H1706	1
H3947	Objc	H1733	1
H3947	Objc	H1736	1
H3947	Objc	H1764	1
H3947	Objc	H1847	1
H3947	Objc	H1865	1
H3947	Objc	H1870	1
H3947	Objc	H1995	1
H3947	Objc	H2077	1
H3947	Objc	H2114	1
H3947	Objc	H2145	1
H3947	Objc	H2181	1
H3947	Objc	H2220	1
H3947	Objc	H2256	1
H3947	Objc	H2298	1
H3947	Objc	H2332	1
H3947	Objc	H2406	1
H3947	Objc	H2464	1
H3947	Objc	H2487	1
H3947	Objc	H2491	1
H3947	Objc	H2506	1
H3947	Objc	H2529	1
H3947	Objc	H2532	1
H3947	Objc	H2534	1
H3947	Objc	H2573	1
H3947	Objc	H2633	1
H3947	Objc	H2651	1
H3947	Objc	H2677	1
H3947	Objc	H2706	1
H3947	Objc	H2764	1
H3947	Objc	H2781	1
H3947	Objc	H2789	1
H3947	Objc	H2878	1
H3947	Objc	H2889	1
H3947	Objc	H2924	1
H3947	Objc	H2935	1
H3947	Objc	H2940	1
H3947	Objc	H2945	1
H3947	Objc	H2994	1
H3947	Objc	H3018	1
H3947	Objc	H3045	1
H3947	Objc	H3173	1
H3947	Objc	H3207	1
H3947	Objc	H3211	1
H3947	Objc	H3366	1
H3947	Objc	H3571	1
H3947	Objc	H3618	1
H3947	Objc	H3712	1
H3947	Objc	H3718	1
H3947	Objc	H3725	1
H3947	Objc	H3801	1
H3947	Objc	H3820	1
H3947	Objc	H3828	1
H3947	Objc	H3839	1
H3947	Objc	H3843	1
H3947	Objc	H3870	1
H3947	Objc	H3892	1
H3947	Objc	H3940	1
H3947	Objc	H3956	1
H3947	Objc	H3966	1
H3947	Objc	H3974	1
H3947	Objc	H3976	1
H3947	Objc	H4005	1
H3947	Objc	H4057	1
H3947	Objc	H4133	1
H3947	Objc	H4150	1
H3947	Objc	H4170	1
H3947	Objc	H4227	1
H3947	Objc	H4276	1
H3947	Objc	H4345	1
H3947	Objc	H4394	1
H3947	Objc	H4410	1
H3947	Objc	H4417	1
H3947	Objc	H4421	1
H3947	Objc	H4455	1
H3947	Objc	H4467	1
H3947	Objc	H4501	1
H3947	Objc	H4518	1
H3947	Objc	H4557	1
H3947	Objc	H4602	1
H3947	Objc	H4639	1
H3947	Objc	H4643	1
H3947	Objc	H4668	1
H3947	Objc	H4713	1
H3947	Objc	H4723	1
H3947	Objc	H4753	1
H3947	Objc	H4828	1
H3947	Objc	H4836	1
H3947	Objc	H4864	1
H3947	Objc	H4904	1
H3947	Objc	H4938	1
H3947	Objc	H4940	1
H3947	Objc	H4948	1
H3947	Objc	H4958	1
H3947	Objc	H4964	1
H3947	Objc	H4979	1
H3947	Objc	H5045	1
H3947	Objc	H5059	1
H3947	Objc	H5141	1
H3947	Objc	H5158	1
H3947	Objc	H5198	1
H3947	Objc	H5278	1
H3947	Objc	H5350	1
H3947	Objc	H5359	1
H3947	Objc	H5360	1
H3947	Objc	H5429	1
H3947	Objc	H5536	1
H3947	Objc	H5687	1
H3947	Objc	H5688	1
H3947	Objc	H5742	1
H3947	Objc	H5763	1
H3947	Objc	H5979	1
H3947	Objc	H6025	1
H3947	Objc	H6057	1
H3947	Objc	H6083	1
H3947	Objc	H6161	1
H3947	Objc	H6162	1
H3947	Objc	H6196	1
H3947	Objc	H6213	1
H3947	Objc	H6241	1
H3947	Objc	H6242	1
H3947	Objc	H6306	1
H3947	Objc	H6310	1
H3947	Objc	H6430	1
H3947	Objc	H6438	1
H3947	Objc	H6486	1
H3947	Objc	H6529	1
H3947	Objc	H6547	1
H3947	Objc	H6722	1
H3947	Objc	H6746	1
H3947	Objc	H6763	1
H3947	Objc	H6788	1
H3947	Objc	H6803	1
H3947	Objc	H6809	1
H3947	Objc	H6828	1
H3947	Objc	H6864	1
H3947	Objc	H6872	1
H3947	Objc	H6887	1
H3947	Objc	H6918	1
H3947	Objc	H6975	1
H3947	Objc	H7068	1
H3947	Objc	H7070	1
H3947	Objc	H7076	1
H3947	Objc	H7134	1
H3947	Objc	H7225	1
H3947	Objc	H7227	1
H3947	Objc	H7233	1
H3947	Objc	H7307	1
H3947	Objc	H7326	1
H3947	Objc	H7347	1
H3947	Objc	H7390	1
H3947	Objc	H7395	1
H3947	Objc	H7420	1
H3947	Objc	H7458	1
H3947	Objc	H7459	1
H3947	Objc	H7550	1
H3947	Objc	H7553	1
H3947	Objc	H7704	1
H3947	Objc	H7716	1
H3947	Objc	H7718	1
H3947	Objc	H7720	1
H3947	Objc	H7782	1
H3947	Objc	H7827	1
H3947	Objc	H7992	1
H3947	Objc	H7998	1
H3947	Objc	H8071	1
H3947	Objc	H8102	1
H3947	Objc	H8181	1
H3947	Objc	H8184	1
H3947	Objc	H8335	1
H3947	Objc	H8384	1
H3947	Objc	H8392	1
H3947	Objc	H8401	1
H3947	Objc	H8559	1
H3947	Objc	H8573	1
H3947	Objc	H8596	1
H3947	Objc	H8605	1
H3947	Objc	H8645	1
H3947	Objc	H8653	1
H3947	Subj	H0113	1
H3947	Subj	H0251	1
H3947	Subj	H0312	1
H3947	Subj	H1167	1
H3947	Subj	H1270	1
H3947	Subj	H1368	1
H3947	Subj	H1893	1
H3947	Subj	H2184	1
H3947	Subj	H2450	1
H3947	Subj	H3196	1
H3947	Subj	H3205	1
H3947	Subj	H3820	1
H3947	Subj	H4325	1
H3947	Subj	H4455	1
H3947	Subj	H4592	1
H3947	Subj	H4899	1
H3947	Subj	H5030	1
H3947	Subj	H5031	1
H3947	Subj	H5291	1
H3947	Subj	H5387	1
H3947	Subj	H6086	1
H3947	Subj	H6635	1
H3947	Subj	H7045	1
H3947	Subj	H7563	1
H3947	Subj	H7626	1
H3947	Subj	H7628	1
H3947	Subj	H7934	1
H3947	Subj	H8492	1
H3950	Cmpl	H7641	1
H3950	Cmpl	H7668	1
H3950	Objc	H0068	1
H3950	Objc	H0259	1
H3950	Objc	H2671	1
H3950	Objc	H3605	1
H3950	Objc	H3701	1
H3950	Objc	H3754	1
H3950	Objc	H3899	1
H3950	Objc	H4932	1
H3950	Objc	H6528	1
H3950	Objc	H7704	1
H3950	Objc	H7799	1
H3950	Objc	H8147	1
H3950	Subj	H0376	1
H3950	Subj	H5288	1
H3950	Subj	H7386	1
H3952	Cmpl	H4325	1
H3952	Cmpl	H4725	1
H3985	Cmpl	H8451	1
H3985	Subj	H0376	1
H3985	Subj	H2993	1
H3985	Subj	H3027	1
H3985	Subj	H4436	1
H3985	Subj	H5971	1
H3988	Cmpl	H0168	1
H3988	Cmpl	H0776	1
H3988	Cmpl	H1697	1
H3988	Cmpl	H2532	1
H3988	Cmpl	H2708	1
H3988	Cmpl	H4009	1
H3988	Objc	H0001	1
H3988	Objc	H0430	1
H3988	Objc	H0519	1
H3988	Objc	H1004	1
H3988	Objc	H1285	1
H3988	Objc	H1847	1
H3988	Objc	H2091	1
H3988	Objc	H2233	1
H3988	Objc	H2282	1
H3988	Objc	H2416	1
H3988	Objc	H2706	1
H3988	Objc	H2708	1
H3988	Objc	H3018	1
H3988	Objc	H3701	1
H3988	Objc	H3709	1
H3988	Objc	H4325	1
H3988	Objc	H5715	1
H3988	Objc	H6635	1
H3988	Objc	H7451	1
H3988	Objc	H8451	1
H3988	Objc	H8535	1
H3988	Subj	H0413	1
H3988	Subj	H1129	1
H3988	Subj	H5760	1
H3988	Subj	H5971	1
H4042	Cmpl	H3027	1
H4042	Objc	H6862	1
H4058	Cmpl	H3206	1
H4058	Cmpl	H5892	1
H4058	Objc	H0520	1
H4058	Objc	H0776	1
H4058	Objc	H1508	1
H4058	Objc	H2256	1
H4058	Objc	H2351	1
H4058	Objc	H3967	1
H4058	Objc	H4325	1
H4058	Objc	H5592	1
H4058	Objc	H6235	1
H4058	Objc	H6242	1
H4058	Objc	H6442	1
H4058	Objc	H6468	1
H4058	Objc	H6828	1
H4058	Objc	H6924	1
H4058	Objc	H7023	1
H4058	Objc	H7070	1
H4058	Objc	H7223	1
H4058	Objc	H8147	1
H4058	Objc	H8184	1
H4058	Objc	H8337	1
H4058	Objc	H8481	1
H4058	Objc	H8508	1
H4058	Subj	H2344	1
H4058	Subj	H3220	1
H4058	Subj	H6153	1
H4058	Subj	H8064	1
H4127	Subj	H1964	1
H4127	Subj	H1995	1
H4127	Subj	H3820	1
H4127	Subj	H5315	1
H4131	Objc	H0205	1
H4131	Subj	H1285	1
H4131	Subj	H1389	1
H4131	Subj	H1513	1
H4131	Subj	H2022	1
H4131	Subj	H3027	1
H4131	Subj	H3605	1
H4131	Subj	H4146	1
H4131	Subj	H4467	1
H4131	Subj	H6471	1
H4131	Subj	H6662	1
H4131	Subj	H7965	1
H4131	Subj	H8330	1
H4134	Cmpl	H6187	1
H4135	Cmpl	H1389	1
H4135	Cmpl	H6190	1
H4135	Objc	H1320	1
H4135	Objc	H2233	1
H4135	Objc	H3117	1
H4135	Objc	H8083	1
H4135	Subj	H0376	1
H4135	Subj	H0430	1
H4135	Subj	H1755	1
H4135	Subj	H3318	1
H4135	Subj	H5892	1
H4135	Subj	H5971	1
H4135	Subj	H8179	1
H4171	Cmpl	H0929	1
H4171	Cmpl	H7036	1
H4171	Cmpl	H7794	1
H4171	Cmpl	H8403	1
H4171	Objc	H0929	1
H4171	Objc	H2506	1
H4171	Objc	H5971	1
H4171	Subj	H0776	1
H4171	Subj	H5971	1
H4171	Subj	H7381	1
H4185	Cmpl	H0168	1
H4185	Cmpl	H1004	1
H4185	Cmpl	H4264	1
H4185	Cmpl	H4725	1
H4185	Cmpl	H6440	1
H4185	Cmpl	H6828	1
H4185	Cmpl	H7130	1
H4185	Cmpl	H7339	1
H4185	Cmpl	H8432	1
H4185	Objc	H0776	1
H4185	Objc	H5771	1
H4185	Objc	H6677	1
H4185	Subj	H0727	1
H4185	Subj	H1121	1
H4185	Subj	H1285	1
H4185	Subj	H1697	1
H4185	Subj	H2617	1
H4185	Subj	H2677	1
H4185	Subj	H2706	1
H4185	Subj	H2964	1
H4185	Subj	H3489	1
H4185	Subj	H4820	1
H4185	Subj	H5288	1
H4185	Subj	H5612	1
H4185	Subj	H5982	1
H4185	Subj	H6051	1
H4185	Subj	H7307	1
H4185	Subj	H7462	1
H4185	Subj	H8334	1
H4185	Subj	H8451	1
H4185	Subj	H8496	1
H4191	Cmpl	H0068	1
H4191	Cmpl	H1259	1
H4191	Cmpl	H2491	1
H4191	Cmpl	H2637	1
H4191	Cmpl	H3027	1
H4191	Cmpl	H3820	1
H4191	Cmpl	H4421	1
H4191	Cmpl	H5766	1
H4191	Cmpl	H5771	1
H4191	Cmpl	H7358	1
H4191	Cmpl	H7563	1
H4191	Objc	H0251	1
H4191	Objc	H0517	1
H4191	Objc	H0990	1
H4191	Objc	H1581	1
H4191	Objc	H1710	1
H4191	Objc	H2543	1
H4191	Objc	H2568	1
H4191	Objc	H3243	1
H4191	Objc	H3548	1
H4191	Objc	H4194	1
H4191	Objc	H4261	1
H4191	Objc	H4735	1
H4191	Objc	H4899	1
H4191	Objc	H5221	1
H4191	Objc	H5288	1
H4191	Objc	H5315	1
H4191	Objc	H5650	1
H4191	Objc	H5892	1
H4191	Objc	H5921	1
H4191	Objc	H6189	1
H4191	Objc	H6601	1
H4191	Objc	H6635	1
H4191	Objc	H6662	1
H4191	Objc	H6951	1
H4191	Objc	H7716	1
H4191	Objc	H7794	1
H4191	Objc	H8083	1
H4191	Objc	H8147	1
H4191	Objc	H8269	1
H4191	Objc	H8330	1
H4191	Subj	H0113	1
H4191	Subj	H0127	1
H4191	Subj	H0191	1
H4191	Subj	H0314	1
H4191	Subj	H0776	1
H4191	Subj	H0959	1
H4191	Subj	H0970	1
H4191	Subj	H1060	1
H4191	Subj	H1165	1
H4191	Subj	H1167	1
H4191	Subj	H1350	1
H4191	Subj	H1368	1
H4191	Subj	H1419	1
H4191	Subj	H1503	1
H4191	Subj	H1569	1
H4191	Subj	H1590	1
H4191	Subj	H1616	1
H4191	Subj	H1697	1
H4191	Subj	H1755	1
H4191	Subj	H1818	1
H4191	Subj	H1870	1
H4191	Subj	H2075	1
H4191	Subj	H2400	1
H4191	Subj	H2451	1
H4191	Subj	H2472	1
H4191	Subj	H2492	1
H4191	Subj	H2526	1
H4191	Subj	H2677	1
H4191	Subj	H2945	1
H4191	Subj	H3243	1
H4191	Subj	H3427	1
H4191	Subj	H3627	1
H4191	Subj	H3820	1
H4191	Subj	H3967	1
H4191	Subj	H4026	1
H4191	Subj	H4421	1
H4191	Subj	H4735	1
H4191	Subj	H4768	1
H4191	Subj	H5221	1
H4191	Subj	H5341	1
H4191	Subj	H5375	1
H4191	Subj	H6553	1
H4191	Subj	H6629	1
H4191	Subj	H6635	1
H4191	Subj	H6854	1
H4191	Subj	H6996	1
H4191	Subj	H7068	1
H4191	Subj	H7227	1
H4191	Subj	H7350	1
H4191	Subj	H7462	1
H4191	Subj	H7604	1
H4191	Subj	H7651	1
H4191	Subj	H7992	1
H4191	Subj	H8269	1
H4191	Subj	H8337	1
H4191	Subj	H8438	1
H4229	Cmpl	H0776	1
H4229	Cmpl	H2416	1
H4229	Cmpl	H3220	1
H4229	Cmpl	H3605	1
H4229	Cmpl	H3802	1
H4229	Cmpl	H4325	1
H4229	Cmpl	H4751	1
H4229	Cmpl	H5612	1
H4229	Objc	H0120	1
H4229	Objc	H1832	1
H4229	Objc	H2617	1
H4229	Objc	H4428	1
H4229	Objc	H5771	1
H4229	Objc	H6310	1
H4229	Objc	H6747	1
H4229	Subj	H0517	1
H4229	Subj	H2781	1
H4229	Subj	H4639	1
H4229	Subj	H7626	1
H4272	Objc	H0341	1
H4272	Objc	H0776	1
H4272	Objc	H1121	1
H4272	Objc	H2671	1
H4272	Objc	H3605	1
H4272	Objc	H4428	1
H4272	Objc	H6285	1
H4272	Objc	H6965	1
H4272	Objc	H6979	1
H4272	Objc	H7227	1
H4272	Objc	H7272	1
H4272	Objc	H8130	1
H4272	Objc	H8352	1
H4272	Subj	H0430	1
H4272	Subj	H3225	1
H4277	Objc	H7218	1
H4291	Cmpl	H1356	1
H4291	Cmpl	H3117	1
H4291	Cmpl	H4756	1
H4291	Cmpl	H6267	1
H4291	Subj	H2166	1
H4291	Subj	H3605	1
H4305	Cmpl	H0102	1
H4305	Cmpl	H4057	1
H4305	Cmpl	H5971	1
H4305	Cmpl	H7227	1
H4305	Cmpl	H7563	1
H4305	Objc	H0068	1
H4305	Objc	H0417	1
H4305	Objc	H1259	1
H4305	Objc	H1653	1
H4305	Objc	H4306	1
H4305	Objc	H4478	1
H4305	Objc	H6341	1
H4305	Objc	H7607	1
H4305	Objc	H7857	1
H4305	Subj	H0259	1
H4305	Subj	H0430	1
H4305	Subj	H2513	1
H4355	Subj	H4746	1
H4376	Cmpl	H0272	1
H4376	Cmpl	H0312	1
H4376	Cmpl	H0341	1
H4376	Cmpl	H0376	1
H4376	Cmpl	H0802	1
H4376	Cmpl	H1591	1
H4376	Cmpl	H2876	1
H4376	Cmpl	H3125	1
H4376	Cmpl	H3196	1
H4376	Cmpl	H3459	1
H4376	Cmpl	H4428	1
H4376	Cmpl	H4940	1
H4376	Cmpl	H5237	1
H4376	Cmpl	H5631	1
H4376	Cmpl	H5650	1
H4376	Cmpl	H5997	1
H4376	Cmpl	H6133	1
H4376	Cmpl	H6187	1
H4376	Cmpl	H6430	1
H4376	Cmpl	H6547	1
H4376	Cmpl	H6635	1
H4376	Cmpl	H6783	1
H4376	Cmpl	H7451	1
H4376	Cmpl	H8198	1
H4376	Cmpl	H8453	1
H4376	Objc	H0127	1
H4376	Objc	H0251	1
H4376	Objc	H0776	1
H4376	Objc	H0998	1
H4376	Objc	H1004	1
H4376	Objc	H2346	1
H4376	Objc	H2416	1
H4376	Objc	H2451	1
H4376	Objc	H2513	1
H4376	Objc	H3207	1
H4376	Objc	H4148	1
H4376	Objc	H4186	1
H4376	Objc	H4465	1
H4376	Objc	H5892	1
H4376	Objc	H5971	1
H4376	Objc	H7794	1
H4376	Objc	H8081	1
H4376	Subj	H0251	1
H4376	Subj	H0776	1
H4376	Subj	H2764	1
H4376	Subj	H3605	1
H4376	Subj	H4054	1
H4376	Subj	H4092	1
H4376	Subj	H5892	1
H4376	Subj	H5971	1
H4376	Subj	H7704	1
H4422	Cmpl	H0376	1
H4422	Cmpl	H0639	1
H4422	Cmpl	H2740	1
H4422	Cmpl	H3369	1
H4422	Cmpl	H3778	1
H4422	Cmpl	H4264	1
H4422	Cmpl	H4631	1
H4422	Cmpl	H5315	1
H4422	Cmpl	H6341	1
H4422	Cmpl	H6430	1
H4422	Cmpl	H6440	1
H4422	Cmpl	H7272	1
H4422	Cmpl	H7825	1
H4422	Objc	H1121	1
H4422	Objc	H1167	1
H4422	Objc	H2145	1
H4422	Objc	H4854	1
H4422	Objc	H5355	1
H4422	Objc	H5892	1
H4422	Objc	H6041	1
H4422	Objc	H6106	1
H4422	Subj	H0251	1
H4422	Subj	H0259	1
H4422	Subj	H0430	1
H4422	Subj	H0784	1
H4422	Subj	H2233	1
H4422	Subj	H2428	1
H4422	Subj	H2896	1
H4422	Subj	H3590	1
H4422	Subj	H4455	1
H4422	Subj	H5315	1
H4422	Subj	H5483	1
H4422	Subj	H5892	1
H4422	Subj	H5971	1
H4422	Subj	H6184	1
H4422	Subj	H6412	1
H4422	Subj	H6440	1
H4422	Subj	H7031	1
H4422	Subj	H7392	1
H4422	Subj	H7562	1
H4422	Subj	H7628	1
H4448	Cmpl	H4428	1
H4448	Cmpl	H5942	1
H4448	Cmpl	H6654	1
H4448	Objc	H1369	1
H4448	Objc	H1847	1
H4448	Objc	H4405	1
H4448	Objc	H8193	1
H4452	Cmpl	H2441	1
H4452	Subj	H0565	1
H4454	Objc	H4135	1
H4454	Objc	H6203	1
H4487	Cmpl	H2719	1
H4487	Cmpl	H3196	1
H4487	Cmpl	H4428	1
H4487	Cmpl	H4960	1
H4487	Cmpl	H5971	1
H4487	Cmpl	H6598	1
H4487	Objc	H0571	1
H4487	Objc	H0776	1
H4487	Objc	H1419	1
H4487	Objc	H1709	1
H4487	Objc	H1781	1
H4487	Objc	H2617	1
H4487	Objc	H2759	1
H4487	Objc	H3117	1
H4487	Objc	H3701	1
H4487	Objc	H3915	1
H4487	Objc	H3978	1
H4487	Objc	H4437	1
H4487	Objc	H4557	1
H4487	Objc	H4960	1
H4487	Objc	H5999	1
H4487	Objc	H6921	1
H4487	Objc	H7021	1
H4487	Objc	H7255	1
H4487	Objc	H7307	1
H4487	Objc	H8199	1
H4487	Objc	H8438	1
H4487	Subj	H0424	1
H4487	Subj	H2233	1
H4487	Subj	H5631	1
