strong	sense	gloss	count	share
H5668	3	order to	9	0.196
H5668	2	so that	7	0.152
H5668	4	sake of	4	0.087
H5669	1	produce	2	1.0
H5670	1	lend	4	0.667
H5671	1	goods taken in pledge	1	1.0
H5672	1	thickness	4	0.8
H5673	1	work	4	0.667
H5673	2	affairs	2	0.333
H5674	1	pass	187	0.336
H5674	2	cross	153	0.275
H5674	3	passed on	38	0.068
H5674	4	transgressed	23	0.041
H5674	5	pass by	20	0.036
H5674	6	pass through	16	0.029
H5674	7	gone	15	0.027
H5674	8	passed away	11	0.02
H5674	9	take away	9	0.016
H5674	11	comes over	7	0.013
H5674	10	led	7	0.013
H5674	12	sent	6	0.011
H5674	13	come	5	0.009
H5674	15	transfer	5	0.009
H5674	14	brought ~ over	5	0.009
H5674	17	sent ~ across	4	0.007
H5674	16	disregarded	4	0.007
H5674	19	blow	3	0.005
H5674	20	overflow	3	0.005
H5674	18	travelers	3	0.005
H5674	22	current rate	2	0.004
H5674	26	sounded	2	0.004
H5674	27	passed beyond	2	0.004
H5674	29	beyond	2	0.004
H5674	24	took	2	0.004
H5674	25	repealed	2	0.004
H5674	28	fail	2	0.004
H5674	23	turn	2	0.004
H5674	21	liquid	2	0.004
H5675	1	province beyond	14	1.0
H5676	1	beyond	62	0.689
H5676	2	side	14	0.156
H5676	3	other side	8	0.089
H5676	4	ahead	3	0.033
H5676	5	space	2	0.022
H5678	1	wrath	34	1.0
H5679	1	ford	1	1.0
H5685	1	shrivel	1	1.0
H5686	1	weave ~ together	1	1.0
H5687	1	leafy	8	1.0
H5688	1	ropes	12	0.6
H5688	2	cords	8	0.4
H5689	1	lusted	7	1.0
H5690	1	passion	2	1.0
H5691	1	lust	1	1.0
H5692	1	cake	7	1.0
H5693	1	crane	2	1.0
H5694	1	earrings	2	1.0
H5695	1	calf	35	1.0
H5696	1	round	6	1.0
H5697	1	heifer	12	1.0
H5699	1	cart	24	0.96
H5701	1	grieved	1	1.0
H5702	1	refrain	1	1.0
H5703	1	ever	44	0.917
H5703	2	old	2	0.042
H5703	3	eternal	2	0.042
H5706	1	prey	3	1.0
H5707	1	witness	69	1.0
H5708	1	filthy	1	1.0
H5709	2	taken away	3	0.333
H5709	1	revoked	3	0.333
H5709	3	deposes	2	0.222
H5710	1	adorn	9	0.9
H5712	1	congregation	131	0.885
H5712	2	company	15	0.101
H5712	3	swarm	2	0.014
H5713	1	witness	5	1.0
H5715	1	testimony	83	1.0
H5716	1	ornaments	10	0.714
H5716	2	tackle	2	0.143
H5716	3	jewel of	2	0.143
H5719	1	lover of pleasures	1	1.0
H5727	1	delighted	1	1.0
H5730	1	pleasure	2	0.5
H5732	1	time	13	1.0
H5736	1	left over	5	0.556
H5736	2	outnumber	3	0.333
H5737	1	missing	11	1.0
H5739	1	flocks	36	0.947
H5739	2	herd	2	0.053
H5742	1	lentils	4	1.0
H5743	1	overshadowed	1	1.0
H5746	1	bake	1	1.0
H5748	1	flute	4	1.0
H5749	1	warned	29	0.659
H5749	2	call ~ towitness	12	0.273
H5749	3	admonish	3	0.068
H5753	1	done wrong	9	0.529
H5753	2	perverse	6	0.353
H5754	1	ruin	3	1.0
H5756	1	flee for safety	4	0.667
H5756	2	sought refuge	2	0.333
H5758	1	iniquities	1	1.0
H5759	1	young children	2	1.0
H5760	1	ungodly	1	1.0
H5763	1	nursing	5	1.0
H5764	1	nursing child	2	1.0
H5765	1	unjust	2	1.0
H5766	1	injustice	54	1.0
H5767	1	unjust	5	1.0
H5768	1	children	20	1.0
H5769	1	forever	395	0.902
H5769	2	old	19	0.043
H5769	3	ancient	15	0.034
H5769	4	long ago	6	0.014
H5769	5	everlasting	2	0.005
H5770	1	watched ~ jealously	1	1.0
H5771	1	iniquity	231	1.0
H5772	1	marital rights	1	1.0
H5773	1	confusion	1	1.0
H5774	1	flying	19	0.731
H5774	2	fly away	6	0.231
H5775	1	birds	67	0.944
H5775	2	winged	4	0.056
H5776	1	birds	2	1.0
H5777	1	lead	9	1.0
H5779	1	take counsel	2	1.0
H5781	1	press ~ down	2	1.0
H5782	1	stirred up	34	0.425
H5782	2	awake	20	0.25
H5782	3	awaken	10	0.125
H5782	4	roused	5	0.062
H5782	5	wielded	4	0.05
H5782	7	stirred	3	0.037
H5782	6	awaking	3	0.037
H5783	1	naked	1	1.0
H5784	1	chaff	1	1.0
H5785	1	skin	99	1.0
H5786	1	blinds	5	1.0
H5787	1	blind	26	1.0
H5788	1	blindness	3	1.0
H5789	1	quickly	1	1.0
H5790	1	sustain	1	1.0
H5791	1	pervert	6	0.545
H5791	2	frustrates	3	0.273
H5792	1	wrong	1	1.0
H5794	1	strong	13	0.565
H5794	2	fierce	5	0.217
H5794	3	mighty	4	0.174
H5795	1	goats	60	0.811
H5795	2	goats	9	0.122
H5795	3	female goats	5	0.068
H5796	1	goats	1	1.0
H5797	1	strength	74	0.796
H5797	2	strong	15	0.161
H5797	3	might	2	0.022
H5800	1	forsaken	154	0.713
H5800	2	leave	59	0.273
H5800	3	stop	2	0.009
H5801	1	merchandise	7	1.0
H5807	1	might	3	1.0
H5808	1	strong	2	1.0
H5810	1	prevailed	4	0.4
H5810	2	show ~ strength	3	0.3
H5810	3	impudent	2	0.2
H5822	1	black vulture	2	1.0
H5823	1	dug	1	1.0
H5824	1	signet ring	2	1.0
H5826	1	help	81	1.0
H5828	1	help	21	1.0
H5833	1	help	26	1.0
H5835	1	ledge	6	0.667
H5835	2	court	3	0.333
H5842	1	pen	4	1.0
H5843	1	discretion	1	1.0
H5844	1	cover	10	0.588
H5844	2	wrapped	7	0.412
H5845	1	body	1	1.0
H5846	1	snorting	1	1.0
H5847	1	bat	3	1.0
H5848	1	faint	13	0.812
H5848	2	feeble	3	0.188
H5849	1	crowned	5	0.714
H5849	2	closing in	2	0.286
H5850	1	crown	23	1.0
H5856	1	heap of ruins	5	1.0
H5860	1	pounced	2	0.667
H5861	1	birds of prey	8	1.0
H5868	1	scorching	1	1.0
H5869	1	eyes	773	0.873
H5869	2	eyes	44	0.05
H5869	3	spring	16	0.018
H5869	4	presence	13	0.015
H5869	5	gleaming	12	0.014
H5869	6	eyes of	6	0.007
H5869	7	eye of	6	0.007
H5869	8	surface	4	0.005
H5869	9	fountain	3	0.003
H5869	10	eyes	2	0.002
H5870	1	eyes	5	1.0
H5888	1	exhausted	5	1.0
H5889	1	weary	17	1.0
H5890	1	gloom	2	1.0
H5892	1	city	1079	0.993
H5892	2	city	3	0.003
H5892	4	city	2	0.002
H5892	3	town	2	0.002
H5894	1	watcher	3	1.0
H5895	1	donkeys	6	0.75
H5895	2	colt	2	0.25
H5903	1	naked	10	1.0
H5906	1	bear	1	1.0
H5908	1	spider’s	2	1.0
H5909	1	mice	6	1.0
H5913	1	tinkling	1	1.0
H5914	2	noose	1	0.5
H5916	1	trouble	13	0.929
H5919	1	vipers	1	1.0
H5920	2	on high	3	0.6
H5920	1	above	2	0.4
H5921	1	against	1	1.0
H5923	1	yoke	40	1.0
H5926	1	stammerers	1	1.0
H5927	1	went up	309	0.348
H5927	2	came up	155	0.174
H5927	3	brought ~ up	102	0.115
H5927	4	offered	83	0.093
H5927	5	go up	41	0.046
H5927	6	rise	35	0.039
H5927	7	come	16	0.018
H5927	8	lifted	13	0.015
H5927	10	ascended	9	0.01
H5927	12	set up	9	0.01
H5927	11	chews	9	0.01
H5927	9	withdrew	9	0.01
H5927	13	climb	8	0.009
H5927	14	breaking	7	0.008
H5927	15	bring	6	0.007
H5927	18	growing	5	0.006
H5927	17	went	5	0.006
H5927	16	mount up	5	0.006
H5927	20	carry ~ up	4	0.004
H5927	19	conscripted	4	0.004
H5927	21	escape	3	0.003
H5927	22	put	3	0.003
H5927	24	bring up	3	0.003
H5927	25	get	3	0.003
H5927	23	exalted	3	0.003
H5927	29	mating	2	0.002
H5927	27	bring ~ up	2	0.002
H5927	32	set up	2	0.002
H5927	26	bring up	2	0.002
H5927	38	fell	2	0.002
H5927	33	sprang up	2	0.002
H5927	37	raged	2	0.002
H5927	39	decorated	2	0.002
H5927	30	progressed	2	0.002
H5927	36	raised	2	0.002
H5927	31	stirs up	2	0.002
H5927	34	went up	2	0.002
H5927	35	restored	2	0.002
H5927	28	comes	2	0.002
H5928	1	burnt offerings	1	1.0
H5929	1	leaves	13	0.722
H5929	2	branches	5	0.278
H5930	1	burnt offering	286	0.997
H5931	1	grounds for complaint	3	1.0
H5932	1	unjust	1	1.0
H5934	1	youthful vigor	4	1.0
H5936	1	leech	1	1.0
H5937	1	exult	16	1.0
H5938	1	exult	1	1.0
H5939	1	dark	4	1.0
H5940	1	pestle	1	1.0
H5942	1	upper	2	1.0
H5943	1	most high	10	1.0
H5944	1	roof chamber	20	1.0
H5945	1	most high	32	0.604
H5945	2	upper	17	0.321
H5945	3	high	4	0.075
H5946	1	most high	4	1.0
H5947	1	exultant	7	1.0
H5948	1	furnace	1	1.0
H5949	1	deeds	22	0.917
H5949	2	ones slanderous	2	0.083
H5950	1	deed	1	1.0
H5951	1	gloating	1	1.0
H5952	1	upstairs room	1	1.0
H5953	1	dealt	8	0.4
H5953	2	abused	6	0.3
H5953	5	strip ~ bare	2	0.1
H5953	3	made a fool	2	0.1
H5953	4	glean	2	0.1
H5954	1	brought	7	0.5
H5954	2	came in	4	0.286
H5954	3	went	3	0.214
H5955	1	gleanings	6	1.0
H5956	1	hidden	23	0.821
H5956	2	secret	2	0.071
H5957	2	forevers	9	0.45
H5957	1	everlasting	9	0.45
H5957	3	ancient	2	0.1
H5958	1	young man	2	1.0
H5959	1	young woman	7	1.0
H5961	1	alamoth	2	1.0
H5962	1	elamites	1	1.0
H5965	1	enjoy	3	1.0
H5966	1	suck up	1	1.0
H5967	1	ribs	1	1.0
H5968	1	fainted	3	0.6
H5968	2	wrapped ~ up	2	0.4
H5969	1	fainted	1	1.0
H5970	1	exult	8	1.0
H5971	1	people	1856	0.995
H5971	2	people	10	0.005
H5972	1	people	15	1.0
H5975	1	stood	354	0.679
H5975	2	appointed	24	0.046
H5975	3	arise	18	0.035
H5975	4	stand	16	0.031
H5975	7	stay	10	0.019
H5975	5	set up	10	0.019
H5975	6	remains	9	0.017
H5975	12	endures	8	0.015
H5975	9	stopped	8	0.015
H5975	11	present	8	0.015
H5975	10	established	8	0.015
H5975	8	stationed	8	0.015
H5975	13	set	6	0.012
H5975	14	last	5	0.01
H5975	19	ceased	3	0.006
H5975	18	live	3	0.006
H5975	16	performed	3	0.006
H5975	17	restored	3	0.006
H5975	20	stand	3	0.006
H5975	15	raise	3	0.006
H5975	22	delay	2	0.004
H5975	21	stayed	2	0.004
H5975	23	confirmed	2	0.004
H5976	1	made ~ unsteady	1	1.0
H5977	1	place	9	1.0
H5979	1	support	1	1.0
H5980	1	parallel of	7	0.226
H5980	2	close to	6	0.194
H5980	3	with	5	0.161
H5980	6	just as	3	0.097
H5980	4	against of	3	0.097
H5980	7	like	2	0.065
H5980	8	opposite of	2	0.065
H5980	5	just as	2	0.065
H5982	1	pillars	111	1.0
H5994	1	deep	1	1.0
H5995	1	sheaves	4	1.0
H5997	1	neighbor	10	0.833
H5997	2	another	2	0.167
H5998	1	toils	11	1.0
H5999	1	trouble	29	0.527
H5999	2	toil	25	0.455
H6001	1	toil	5	0.556
H6001	2	one in misery	3	0.333
H6004	1	hidden	2	0.667
H6006	1	laid	5	0.556
H6006	2	burdensome	3	0.333
H6009	1	deep	5	0.556
H6009	3	deeply	2	0.222
H6009	2	get down low	2	0.222
H6010	1	valley	65	1.0
H6011	1	depths	2	1.0
H6012	1	obscure	3	1.0
H6013	1	deeper	17	1.0
H6014	1	treat ~ asa slave	2	0.667
H6015	1	wool	1	1.0
H6016	1	omer	14	1.0
H6025	1	grapes	18	0.947
H6026	1	delight	7	0.7
H6026	2	delicate	2	0.2
H6027	1	luxurious	2	1.0
H6028	1	sensitive	3	1.0
H6029	1	bind	2	1.0
H6030	1	answered	296	0.94
H6030	2	testify	18	0.057
H6031	1	afflict	73	0.753
H6031	2	raped	15	0.155
H6031	3	humble	6	0.062
H6032	1	said	18	0.6
H6032	2	answered	12	0.4
H6033	1	oppressed	1	1.0
H6035	1	humble	21	1.0
H6038	1	humility	7	1.0
H6039	1	affliction	1	1.0
H6040	1	affliction	36	1.0
H6041	1	poor	73	0.973
H6041	2	humble	2	0.027
H6045	1	task	8	1.0
H6049	1	soothsayers	9	0.818
H6050	1	clouds	1	1.0
H6051	1	cloud	87	1.0
H6053	1	cloud	1	1.0
H6056	1	branches	4	1.0
H6057	1	branches	7	1.0
H6058	1	full of branches	1	1.0
H6059	1	supply	2	0.667
H6060	1	chains	3	1.0
H6064	1	be fined	5	0.556
H6064	2	suffer	4	0.444
H6065	1	confiscation	1	1.0
H6066	1	levy	2	1.0
H6071	1	sweet wine	5	1.0
H6072	1	tread down	1	1.0
H6073	1	branches	1	1.0
H6074	1	foliage	3	1.0
H6075	1	dared	1	0.5
H6076	1	hill	3	1.0
H6077	1	ophel	5	1.0
H6079	1	eyelids	10	1.0
H6080	1	threw	1	1.0
H6082	1	young deer of	5	1.0
H6083	1	dust	103	0.936
H6083	2	plaster	3	0.027
H6083	4	ashes	2	0.018
H6083	3	rubble	2	0.018
H6086	1	tree	151	0.458
H6086	2	wood	135	0.409
H6086	3	timber	18	0.055
H6086	4	gallows	9	0.027
H6086	5	wood	6	0.018
H6086	6	wood	5	0.015
H6086	7	shaft	4	0.012
H6087	1	grieved	13	0.765
H6087	2	fashioned	2	0.118
H6088	1	anguish	1	1.0
H6089	1	pain	6	0.857
H6090	1	pain	3	0.75
H6091	1	idols	17	1.0
H6092	1	workers	1	1.0
H6093	1	pain	3	1.0
H6094	1	sufferings	4	0.8
H6095	1	winks	1	1.0
H6096	1	backbone	1	1.0
H6097	1	trees	1	1.0
H6098	1	counsel	84	0.955
H6098	2	counsel of	2	0.023
H6099	1	mighty	22	0.71
H6099	2	mightier	7	0.226
H6101	1	hesitate	1	1.0
H6102	1	sluggard	14	1.0
H6103	1	laziness	2	1.0
H6104	1	idleness	1	1.0
H6105	1	power	13	0.65
H6105	2	numerous	6	0.3
H6106	1	bones	104	0.825
H6106	2	very	19	0.151
H6106	3	bodies	2	0.016
H6108	1	might	4	1.0
H6109	1	power	2	1.0
H6110	1	arguments	1	1.0
H6113	1	shut up	15	0.326
H6113	2	stopped	9	0.196
H6113	3	retain	6	0.13
H6113	4	prevented	3	0.065
H6113	6	stay	3	0.065
H6113	5	retained	3	0.065
H6113	7	close	2	0.043
H6113	8	withholds	2	0.043
H6114	1	wealth	1	1.0
H6115	1	oppression	2	0.667
H6116	1	solemn assembly	10	0.909
H6117	1	deceived	2	0.4
H6117	2	deceive	2	0.4
H6118	1	reward	2	0.4
H6118	2	end	2	0.4
H6119	1	heel	8	0.571
H6119	2	steps	4	0.286
H6121	3	rough ground	1	0.333
H6122	1	cunning	1	1.0
H6123	1	bound	1	1.0
H6124	1	streaked	7	1.0
H6125	1	oppression	1	1.0
H6127	1	perverted	1	1.0
H6128	1	winding	1	0.5
H6129	1	twisting	1	1.0
H6131	1	hamstrung	5	0.714
H6131	2	uproot	2	0.286
H6132	1	uprooted	1	1.0
H6133	1	member	1	1.0
H6135	1	barren	10	0.833
H6135	2	sterility	2	0.167
H6136	1	stump	3	1.0
H6137	1	scorpions	6	0.667
H6137	2	akrabbim	3	0.333
H6140	1	pronounce ~ guilty	5	1.0
H6141	1	crooked	11	1.0
H6143	1	deceitful	2	1.0
H6145	1	enemy	2	1.0
H6146	1	enemies	1	1.0
H6148	1	put up security	18	0.818
H6148	2	make a bargain	3	0.136
H6149	1	pleasing	5	0.625
H6149	2	sweet	3	0.375
H6150	1	evening	2	0.667
H6151	1	mixed	4	1.0
H6152	1	arabia	3	1.0
H6153	1	evening	130	0.97
H6153	2	evening	4	0.03
H6154	1	woof	15	1.0
H6155	1	willows	5	1.0
H6156	1	sweet	2	1.0
H6157	1	swarms of flies	9	1.0
H6158	1	raven	10	1.0
H6160	1	arabah	48	0.787
H6160	2	desert	13	0.213
H6161	1	token	1	0.5
H6162	1	pledge	3	1.0
H6165	1	longs	3	1.0
H6167	1	wild donkeys	1	1.0
H6168	1	exposed	5	0.333
H6168	4	emptied	2	0.133
H6168	3	tear ~ down	2	0.133
H6168	2	lay bare	2	0.133
H6168	5	poured out	2	0.133
H6169	1	bare places	1	1.0
H6170	1	beds	4	1.0
H6171	1	swift donkey	1	1.0
H6172	1	nakedness	52	0.963
H6172	2	indecent	2	0.037
H6173	1	dishonor	1	1.0
H6174	1	naked	16	1.0
H6175	1	prudent	8	0.727
H6175	2	crafty	3	0.273
H6176	1	juniper	1	1.0
H6178	1	gullies	1	1.0
H6181	1	bare	4	0.667
H6182	1	dough	4	1.0
H6183	1	clouds	1	1.0
H6184	1	ruthless	20	1.0
H6185	1	childless	4	1.0
H6186	1	drew up	30	0.4
H6186	2	arrange	14	0.187
H6186	3	prepared	7	0.093
H6186	4	prepare	6	0.08
H6186	5	value	5	0.067
H6186	6	compare	5	0.067
H6186	7	laid out	2	0.027
H6186	9	expert	2	0.027
H6186	8	prepared	2	0.027
H6187	1	valuation	28	0.848
H6187	2	setting	2	0.061
H6188	1	you regard forbidden	1	0.5
H6189	1	uncircumcised	35	1.0
H6190	1	foreskin	13	0.812
H6190	2	uncircumcised	3	0.188
H6191	2	be crafty	2	0.4
H6191	1	prudent	2	0.4
H6192	1	piled up	1	1.0
H6193	1	craftiness	1	1.0
H6194	1	heaps	8	0.727
H6194	2	heaps of grain	3	0.273
H6195	1	prudence	5	1.0
H6196	1	plane trees	2	1.0
H6199	1	destitute	2	1.0
H6201	1	drop	2	1.0
H6202	1	break ~ neck	5	0.833
H6203	1	neck	23	0.697
H6203	2	backs	10	0.303
H6205	1	thick darkness	15	1.0
H6206	1	terrified	8	0.533
H6206	2	dread	3	0.2
H6206	3	feared	2	0.133
H6206	4	terrify	2	0.133
H6207	1	gnaw	2	1.0
H6209	1	level	2	0.5
H6210	1	couch	7	0.7
H6210	2	couch	3	0.3
H6211	1	moth	8	1.0
H6212	1	plants	25	0.658
H6212	2	grass	13	0.342
H6213	1	do	1510	0.574
H6213	2	made	636	0.242
H6213	3	execute	62	0.024
H6213	4	celebrate	55	0.021
H6213	6	prepare	52	0.02
H6213	5	offer	52	0.02
H6213	7	show	42	0.016
H6213	8	deal	37	0.014
H6213	9	work	35	0.013
H6213	10	maker	19	0.007
H6213	11	done	13	0.005
H6213	12	make	12	0.005
H6213	13	gained	11	0.004
H6213	14	yield	10	0.004
H6213	15	used	9	0.003
H6213	17	bear	8	0.003
H6213	16	act	8	0.003
H6213	18	treat	6	0.002
H6213	19	produced	6	0.002
H6213	20	accomplish	6	0.002
H6213	23	gave	4	0.002
H6213	22	granted	4	0.002
H6213	21	keep	4	0.002
H6213	24	provide	3	0.001
H6213	25	sacrifice	3	0.001
H6213	26	instituted	3	0.001
H6213	27	doing	3	0.001
H6213	31	trim	2	0.001
H6213	28	appointed	2	0.001
H6213	29	practice	2	0.001
H6213	30	brought	2	0.001
H6213	32	prepare	2	0.001
H6216	1	oppressor	1	1.0
H6217	1	oppressions	2	1.0
H6218	1	tenth	13	0.812
H6218	2	ten-stringed	3	0.188
H6219	1	wrought	1	1.0
H6223	1	rich	23	1.0
H6225	1	smoke	3	0.5
H6225	2	burn	2	0.333
H6226	1	smoking	2	1.0
H6227	1	smoke	24	0.96
H6229	1	contended	1	1.0
H6231	1	oppress	34	0.919
H6231	2	he extorted	2	0.054
H6233	1	oppression	12	0.8
H6233	2	extortion	3	0.2
H6234	1	oppressed	1	1.0
H6237	1	take a tenth	5	0.5
H6237	3	be tenth	2	0.2
H6237	2	give tenth	2	0.2
H6238	1	rich	13	0.765
H6238	2	enrich	3	0.176
H6239	1	riches	37	1.0
H6241	1	tenths	24	0.727
H6241	2	tenth	9	0.273
H6244	1	wastes away	3	1.0
H6245	1	sleek	2	1.0
H6246	1	planned	1	1.0
H6247	1	polished	1	1.0
H6248	1	thought	1	1.0
H6250	1	plans	1	1.0
H6251	1	young	4	1.0
H6256	1	time	274	0.926
H6256	2	season	13	0.044
H6256	3	time of	5	0.017
H6256	4	time	3	0.01
H6257	2	destined	1	0.5
H6259	1	treasures	1	1.0
H6260	1	male goats	28	0.966
H6261	1	appointed	1	1.0
H6263	1	ready	1	1.0
H6264	1	ready	5	1.0
H6266	1	fine	1	1.0
H6267	1	ancient	1	0.5
H6268	1	ancient	3	1.0
H6272	1	scorched	1	1.0
H6275	1	removed	5	0.556
H6275	2	growing old	2	0.222
H6276	1	enduring	1	1.0
H6277	1	arrogance	4	1.0
H6279	1	pray	12	0.6
H6279	2	moved	8	0.4
H6280	1	profuse	2	1.0
H6282	1	fragrant	2	1.0
H6283	1	abundance	1	1.0
H6284	1	cut ~ topieces	1	1.0
H6285	1	side	72	0.837
H6285	2	temples	11	0.128
H6285	3	forehead	3	0.035
H6286	1	glorified	11	0.786
H6286	2	boast	2	0.143
H6287	1	headdresses	3	0.429
H6287	2	turbans	3	0.429
H6288	1	branches	7	1.0
H6289	1	pale	2	1.0
H6291	1	figs	1	1.0
H6292	1	abomination	4	1.0
H6293	1	attack	15	0.326
H6293	2	met	11	0.239
H6293	3	touches	10	0.217
H6293	4	intercede	4	0.087
H6293	5	pray	3	0.065
H6294	2	occurrence	1	0.5
H6296	1	exhausted	2	1.0
H6297	1	corpses	22	1.0
H6298	1	met	9	0.643
H6298	2	meet	5	0.357
H6299	1	redeem	58	0.983
H6302	1	ransom	3	0.75
H6304	1	redemption	4	1.0
H6306	1	redemption	3	1.0
H6308	1	deliver	1	1.0
H6309	1	suet	3	1.0
H6310	1	mouth	358	0.719
H6310	2	command	55	0.11
H6310	3	edge	35	0.07
H6310	4	need of	16	0.032
H6310	5	accordance	4	0.008
H6310	7	account of	3	0.006
H6310	6	accord	3	0.006
H6310	11	account of	2	0.004
H6310	12	portion	2	0.004
H6310	14	edges	2	0.004
H6310	10	end	2	0.004
H6310	8	end	2	0.004
H6310	9	end	2	0.004
H6310	13	collar	2	0.004
H6313	1	went numb	3	0.75
H6314	1	relief	1	1.0
H6315	1	utters	9	0.643
H6315	2	scoffs	3	0.214
H6315	3	set ~ aflame	2	0.143
H6320	1	paint	2	0.5
H6320	2	turquoise	2	0.5
H6321	1	beans	2	1.0
H6323	1	desperate	1	1.0
H6327	1	scattered	64	0.941
H6327	2	breaks ~ inpieces	2	0.029
H6328	1	stumble	2	1.0
H6329	1	obtains	5	0.714
H6330	1	grief	1	1.0
H6331	1	brings ~ tonothing	2	1.0
H6332	1	purim	8	1.0
H6333	1	winepress	2	1.0
H6335	1	frolic	2	0.5
H6337	1	fine gold	9	1.0
H6338	1	fine	1	1.0
H6339	2	made agile	1	0.5
H6340	1	scattered	9	0.9
H6341	1	snare	27	1.0
H6342	1	afraid	19	0.76
H6342	2	fears	3	0.12
H6342	3	they dread	2	0.08
H6343	1	fear	47	0.959
H6343	2	dread	2	0.041
H6344	1	thighs	1	1.0
H6345	1	fear	1	1.0
H6346	1	governors	28	1.0
H6347	1	governor	10	1.0
H6348	1	reckless	2	1.0
H6349	1	unstable	1	1.0
H6350	1	reckless	1	1.0
H6351	1	trapped	1	1.0
H6352	1	coals	3	1.0
H6353	1	potter	1	1.0
H6354	1	pit	9	0.9
H6356	1	fungus	1	1.0
H6357	1	topaz	4	1.0
H6358	1	open	4	1.0
H6360	1	hammer	3	1.0
H6361	1	trousers	1	1.0
H6362	1	dismiss	2	0.4
H6363	1	firstborn	12	1.0
H6365	1	ruin	3	0.75
H6368	1	soot	2	1.0
H6370	1	concubine	37	1.0
H6371	1	fat	1	1.0
H6374	2	double-edged	1	0.5
H6375	1	tremble	1	1.0
H6378	1	flask	3	1.0
H6379	1	trickling	1	1.0
H6381	1	wonders	39	0.534
H6381	2	wonderful	16	0.219
H6381	3	difficult	6	0.082
H6381	4	fulfill	5	0.068
H6381	6	wondrously show	2	0.027
H6381	5	do amazing things	2	0.027
H6382	1	wonders	10	0.769
H6382	2	wonderful	2	0.154
H6383	1	wonderful	2	1.0
H6385	1	divided	4	1.0
H6386	1	divided	1	1.0
H6387	1	half	1	1.0
H6388	1	streams	10	1.0
H6390	1	clans	2	0.667
H6391	1	groupings	1	1.0
H6392	1	divisions	1	1.0
H6393	1	metal	1	1.0
H6395	1	set apart	5	1.0
H6398	1	slashes open	2	0.4
H6399	1	serve	10	1.0
H6400	1	millstone	6	1.0
H6402	1	service	1	1.0
H6403	1	deliverer	23	0.852
H6403	2	escape	2	0.074
H6412	1	fugitives	21	0.875
H6412	2	fugitives	3	0.125
H6413	1	remnant	17	0.607
H6413	2	escape	9	0.321
H6413	3	deliverance	2	0.071
H6414	1	judges	3	1.0
H6415	1	decision	1	1.0
H6416	1	judged	1	1.0
H6417	1	judgment	1	1.0
H6418	1	district	10	1.0
H6419	1	pray	82	0.976
H6419	2	intercede	2	0.024
H6422	1	one	1	1.0
H6423	1	friend	3	1.0
H6424	1	weigh out	6	1.0
H6425	1	scales	2	1.0
H6426	1	tremble	1	1.0
H6427	1	horror	4	1.0
H6428	1	roll	4	1.0
H6433	1	mouth	6	1.0
H6436	1	millet	1	1.0
H6437	1	turned	66	0.493
H6437	2	facing	33	0.246
H6437	5	prepare	6	0.045
H6437	4	turn	6	0.045
H6437	3	turn back	6	0.045
H6437	6	appeared	5	0.037
H6437	7	turn	3	0.022
H6437	9	pay ~ attention	3	0.022
H6437	8	turns away	3	0.022
H6437	10	pass away	2	0.015
H6438	1	corner	27	0.871
H6438	2	leaders	2	0.065
H6438	3	corner towers	2	0.065
H6440	1	presence	783	0.511
H6440	2	face	402	0.263
H6440	3	because of	83	0.054
H6440	4	front	77	0.05
H6440	7	faces	22	0.014
H6440	6	surface	21	0.014
H6440	8	formerly	16	0.01
H6440	9	favor	15	0.01
H6440	5	of	14	0.009
H6440	10	countenance	11	0.007
H6440	11	surface of	10	0.007
H6440	13	presence	8	0.005
H6440	12	presence	8	0.005
H6440	14	toward	7	0.005
H6440	18	face	4	0.003
H6440	16	faces of	4	0.003
H6440	17	faces	4	0.003
H6440	15	face	4	0.003
H6440	19	presence	3	0.002
H6440	22	front of	3	0.002
H6440	23	of	3	0.002
H6440	21	faces of	3	0.002
H6440	20	sight	3	0.002
H6440	29	of	2	0.001
H6440	30	face of	2	0.001
H6440	27	faces of	2	0.001
H6440	26	lines of	2	0.001
H6440	24	appear	2	0.001
H6440	25	before	2	0.001
H6441	1	inner	1	1.0
H6442	1	inner	32	1.0
H6443	1	jewels	6	1.0
H6445	1	pampers	1	1.0
H6446	1	many colors	5	1.0
H6447	1	palm	2	1.0
H6448	1	go through	1	1.0
H6451	1	abundance	1	1.0
H6452	1	pass	4	0.571
H6452	2	waver	2	0.286
H6453	1	passover	49	1.0
H6455	1	lame	14	1.0
H6456	1	idols	23	1.0
H6458	1	cut	4	0.667
H6459	1	idol	31	1.0
H6460	1	harp	4	1.0
H6461	1	vanished	1	1.0
H6463	1	cry out	1	1.0
H6466	1	do	41	0.719
H6466	2	works	8	0.14
H6466	3	made	5	0.088
H6466	4	devise	2	0.035
H6467	1	work	36	0.973
H6468	1	recompense	10	0.714
H6468	2	wages	4	0.286
H6470	1	troubled	4	0.8
H6471	1	times	76	0.644
H6471	2	time	12	0.102
H6471	3	feet	10	0.085
H6471	4	twice	8	0.068
H6471	5	steps	5	0.042
H6471	6	now	3	0.025
H6472	1	bell	7	1.0
H6473	1	opened	4	1.0
H6475	1	opened	11	0.733
H6475	2	rescue	3	0.2
H6476	1	break forth	8	1.0
H6477	1	charge	1	1.0
H6478	1	peeled	2	1.0
H6479	1	stripes	1	1.0
H6480	1	split ~ open	1	1.0
H6481	1	wounded	3	1.0
H6482	1	wound	8	1.0
