strong	sense	gloss	count	share
G4739	2	standing	3	0.273
G4740	1	steadfastness	1	1.0
G4741	1	strengthen	7	0.5
G4741	2	strengthen	4	0.286
G4742	1	marks	1	1.0
G4743	1	moment	1	1.0
G4744	1	shining	1	1.0
G4745	1	porch	4	1.0
G4746	1	branches	1	1.0
G4747	1	principles	4	0.571
G4747	2	elements	2	0.286
G4748	1	walking	3	0.6
G4749	1	robes	7	0.778
G4749	2	robes	2	0.222
G4750	1	mouth	76	0.974
G4750	2	by [the] edge	2	0.026
G4751	1	stomach	1	1.0
G4752	1	warfare	2	1.0
G4753	1	armies	4	0.571
G4753	2	troop	2	0.286
G4754	1	do we wage war	3	0.429
G4754	2	serves as a soldier	2	0.286
G4755	1	magistrates	5	0.5
G4755	2	captain	4	0.4
G4756	1	the] host	2	1.0
G4757	1	soldiers	25	1.0
G4758	1	having enlisted him	1	1.0
G4760	1	encampments	1	1.0
G4761	1	distort	1	1.0
G4762	1	having turned	14	0.667
G4762	4	having turned	2	0.095
G4762	3	you turn	2	0.095
G4762	2	turned back	2	0.095
G4763	1	lived in luxury	2	1.0
G4764	1	sensuality	1	1.0
G4765	1	sparrows	4	1.0
G4766	1	spread	3	0.5
G4766	2	having been furnished	2	0.333
G4767	1	hateful	1	1.0
G4768	1	being overcast	1	0.5
G4769	1	pillars	4	1.0
G4770	1	Stoics	1	1.0
G4771	1	you	57	0.781
G4771	2	you	5	0.068
G4771	4	you	5	0.068
G4771	5	you	2	0.027
G4771	3	you	2	0.027
G4772	1	relatives	2	1.0
G4773	1	relatives	8	0.667
G4773	2	kinsmen	4	0.333
G4774	1	concession	1	1.0
G4775	2	sitting	1	0.5
G4776	1	having sat down together	1	0.5
G4777	1	suffer together	2	1.0
G4778	1	suffer affliction with	1	1.0
G4779	1	having called together	8	1.0
G4780	1	concealed up	1	1.0
G4781	1	bent over	1	1.0
G4782	1	having gone down too	1	1.0
G4783	1	agreement	1	1.0
G4784	1	having consented	1	1.0
G4785	1	he was numbered	1	1.0
G4786	1	has composed	1	0.5
G4787	1	They stirred up	1	1.0
G4788	1	Has bound up	3	0.75
G4789	1	joint-heirs	4	1.0
G4790	1	have fellowship with	2	0.667
G4791	1	fellow-partaker	2	0.5
G4791	2	fellow partaker	2	0.5
G4792	1	Buried	1	1.0
G4793	1	communicating	3	1.0
G4795	1	chance	1	1.0
G4796	1	Rejoice with	5	0.714
G4796	2	rejoice with	2	0.286
G4797	1	confused	2	0.4
G4798	1	have association	1	1.0
G4799	1	with confusion	1	1.0
G4800	1	we will live with	3	1.0
G4801	1	united together	2	1.0
G4802	1	question	5	0.5
G4802	2	dispute with	5	0.5
G4804	1	debater	1	1.0
G4805	1	yokefellow	1	1.0
G4806	1	made [us] alive with	1	1.0
G4807	1	mulberry tree	1	1.0
G4808	1	fig tree	15	1.0
G4809	1	sycamore-fig tree	1	1.0
G4810	1	figs	4	1.0
G4811	1	accuse falsely	1	0.5
G4812	1	taking captive	1	1.0
G4813	1	I robbed	1	1.0
G4814	1	talking	2	0.333
G4814	2	talking with	2	0.333
G4815	1	capture	6	0.375
G4815	2	conceived	5	0.312
G4815	4	help	2	0.125
G4815	3	Having seized	2	0.125
G4816	2	do they gather	4	0.571
G4816	1	we should gather	3	0.429
G4817	1	they reasoned	1	1.0
G4818	1	being grieved	1	1.0
G4819	1	happen	4	0.5
G4819	2	having happened	2	0.25
G4820	1	engage	2	0.333
G4821	1	might reign with	2	1.0
G4822	6	being held together	3	0.5
G4822	3	explain himself	2	0.333
G4823	2	they plotted together	2	0.5
G4823	1	having given counsel	2	0.5
G4824	1	counsel	4	0.5
G4824	2	counsel	2	0.25
G4825	1	counselor	1	1.0
G4826	1	Simeon	3	1.0
G4827	1	fellow disciples	1	1.0
G4828	1	bears witness with	2	0.667
G4829	1	partake	1	1.0
G4830	1	joint-partakers	2	1.0
G4831	1	Imitators together	1	1.0
G4832	1	conformed to	1	0.5
G4833	1	being conformed	1	1.0
G4834	2	sympathize	1	0.5
G4835	1	sympathetic	1	1.0
G4836	1	having come together	1	1.0
G4837	1	be encouraged together	1	1.0
G4838	1	take along	4	1.0
G4840	1	being present with	1	1.0
G4841	1	we suffer with [Him	2	1.0
G4842	2	We have sent	1	0.5
G4843	1	having embraced [him	1	1.0
G4844	1	drink with	1	1.0
G4845	1	they were being swamped	1	0.333
G4846	1	choke	4	0.8
G4847	1	fellow citizens	1	1.0
G4848	1	were going with	2	0.5
G4849	1	groups	2	1.0
G4850	1	fellow elder	1	1.0
G4851	1	it is better	7	0.438
G4851	2	being profitable	4	0.25
G4851	3	do profit	2	0.125
G4852	1	I consent	1	1.0
G4853	1	countrymen	1	1.0
G4854	1	united	1	1.0
G4855	1	having sprung up with [it	1	1.0
G4856	1	might agree	4	0.8
G4857	1	harmony	1	1.0
G4858	1	music	1	1.0
G4859	1	mutual agreement	1	1.0
G4860	1	they counted up	1	1.0
G4861	1	united in soul	1	1.0
G4862	1	with	1	1.0
G4863	1	were gathered together	21	0.362
G4863	2	gathering	18	0.31
G4863	3	gather together	6	0.103
G4863	4	having been gathered together	4	0.069
G4863	5	you took in	3	0.052
G4863	6	were assembled	3	0.052
G4863	7	gathered together	2	0.034
G4864	1	synagogue	55	1.0
G4865	1	strive together with	1	1.0
G4866	2	striving together	1	0.5
G4867	1	gathered together	3	1.0
G4868	1	settle	3	1.0
G4869	1	fellow prisoner	3	1.0
G4870	1	follow	2	0.667
G4871	1	being assembled together	1	1.0
G4872	1	having come up with	2	1.0
G4873	1	reclining with [him	3	0.429
G4873	2	were reclining with	2	0.286
G4873	3	reclining	2	0.286
G4874	1	associate with	3	1.0
G4875	1	I may be refreshed with	1	1.0
G4876	1	met	5	0.833
G4878	1	she might help	2	1.0
G4879	1	was carried away	2	0.667
G4880	1	die with	2	0.667
G4881	1	did perish with	1	1.0
G4882	1	sent with [him	1	1.0
G4883	1	being fitted together	2	1.0
G4884	1	it had seized	2	0.5
G4885	1	grow together	1	1.0
G4886	1	bond	2	0.5
G4887	1	being bound with [them	1	1.0
G4888	1	we may be glorified together	1	1.0
G4889	1	fellow servants	10	1.0
G4890	1	rushing together	1	1.0
G4891	1	He raised [us] up together	3	1.0
G4892	1	Council	22	1.0
G4893	1	conscience	29	0.967
G4894	1	being aware of [it	2	0.5
G4894	2	Having considered [it	2	0.5
G4895	1	were with	2	1.0
G4896	1	As] is assembling	1	1.0
G4897	1	went with	2	1.0
G4898	1	fellow travelers	2	1.0
G4899	1	elected with [you	1	1.0
G4900	1	urged	1	1.0
G4901	1	bearing witness	1	1.0
G4902	1	Was accompanied by	1	1.0
G4903	2	working with [them	2	0.4
G4903	1	works together	2	0.4
G4904	1	fellow workers	12	1.0
G4905	1	coming together	13	0.433
G4905	2	having gathered together	5	0.167
G4905	3	come	3	0.1
G4905	4	went with	3	0.1
G4905	6	comes together	2	0.067
G4905	5	having accompanied	2	0.067
G4906	1	eats with	4	0.8
G4907	1	understanding	6	0.857
G4908	1	intelligent	3	1.0
G4909	5	consent	1	0.2
G4910	1	feasting with	2	1.0
G4911	1	rose up together	1	1.0
G4912	1	oppressed with	3	0.25
G4912	2	surround	2	0.167
G4913	1	I delight	1	1.0
G4914	1	custom	2	0.667
G4915	1	contemporaries	1	1.0
G4916	1	We were buried	2	1.0
G4917	1	will be broken	2	1.0
G4918	1	pressing in on	2	1.0
G4919	1	breaking	1	1.0
G4920	1	understand	23	1.0
G4921	1	commending	9	0.562
G4921	2	shows	4	0.25
G4922	1	traveling with	1	1.0
G4923	1	company	1	1.0
G4924	1	dwelling with [them	1	1.0
G4925	1	are being built together	1	1.0
G4926	1	talking with	1	1.0
G4927	1	adjoining	1	1.0
G4928	1	distress	2	1.0
G4929	1	directed	3	1.0
G4930	1	consummation	6	1.0
G4931	1	be accomplished	2	0.333
G4932	1	bringing swiftly	1	1.0
G4933	1	are preserved	2	0.667
G4934	1	agreed	4	1.0
G4936	1	ran together	2	0.667
G4937	2	bruised	2	0.286
G4937	1	having broken	2	0.286
G4938	1	ruin	1	1.0
G4939	1	brought up with	1	1.0
G4940	1	get	1	1.0
G4942	1	acted hypocritically	1	1.0
G4943	1	joining together	1	1.0
G4944	1	travails together	1	1.0
G4945	1	plot	1	1.0
G4951	1	dragging	5	1.0
G4952	1	threw into convulsions	2	1.0
G4953	1	sign	1	1.0
G4954	1	joint-body	1	1.0
G4955	1	rebels	1	1.0
G4956	1	commendatory	1	1.0
G4957	2	having been crucified	2	0.5
G4957	1	having been crucified with	2	0.5
G4958	2	covered	1	0.5
G4959	1	groans together	1	1.0
G4960	1	she corresponds	1	1.0
G4961	1	fellow soldier	2	1.0
G4962	2	Were abiding	1	0.5
G4963	2	commotion	1	0.5
G4964	1	be conformed	2	1.0
G4967	1	slaughter	3	1.0
G4968	1	slain beasts	1	1.0
G4969	1	having been slain	10	1.0
G4972	1	having been sealed	9	0.6
G4972	3	having sealed	2	0.133
G4972	4	has set his seal	2	0.133
G4972	2	Seal	2	0.133
G4973	1	seal	16	1.0
G4974	1	ankles	1	1.0
G4976	2	present form	1	0.5
G4977	1	was torn	6	0.6
G4977	2	Was divided	2	0.2
G4978	1	division	5	0.714
G4978	2	tear	2	0.286
G4979	1	cords	2	1.0
G4980	1	being unoccupied	1	0.5
G4981	1	lecture hall	1	1.0
G4982	1	save	87	0.829
G4982	2	I will be healed	13	0.124
G4982	3	has healed	4	0.038
G4983	1	body	137	0.993
G4984	1	in a bodily	2	1.0
G4987	2	you will heap	1	0.5
G4990	1	Savior	9	1.0
G4991	1	salvation	40	0.952
G4992	1	salvation	5	1.0
G4993	2	sound minded	2	0.333
G4993	1	be sober-minded	2	0.333
G4994	1	they may train	1	1.0
G4995	1	self-control	1	1.0
G4997	1	sobriety	2	1.0
G4998	1	self-controlled	4	1.0
G4999	1	Taverns	1	1.0
G5001	1	order	1	1.0
G5002	1	On the appointed	1	1.0
G5004	1	misery	2	1.0
G5005	1	O wretched	2	1.0
G5006	1	talent weight	1	1.0
G5007	1	talents	11	1.0
G5008	1	Talitha	1	1.0
G5009	1	inner rooms	3	0.75
G5010	1	order	9	1.0
G5011	1	the] humble	7	0.875
G5012	1	humility	7	1.0
G5013	1	will be humbled	12	0.857
G5014	1	humiliation	2	0.5
G5014	2	humiliation	2	0.5
G5015	1	troubled	11	0.688
G5015	2	has been stirred	3	0.188
G5015	3	were troubled	2	0.125
G5017	1	disturbance	2	1.0
G5020	1	having cast [them] down to Tartarus	1	1.0
G5021	1	appointed	4	0.5
G5022	1	oxen	4	1.0
G5027	1	burial place	1	1.0
G5028	1	tomb	7	1.0
G5031	1	impending	1	0.5
G5032	1	quickly	1	1.0
G5034	1	quickness	3	0.429
G5034	2	quickness	2	0.286
G5036	1	swift	1	1.0
G5037	1	then	1	1.0
G5038	1	wall	9	1.0
G5039	1	proofs	1	1.0
G5040	1	Little children	8	1.0
G5041	1	bear children	1	1.0
G5042	1	childbearing	1	1.0
G5043	1	children	98	1.0
G5044	1	she has brought up children	1	1.0
G5045	1	carpenter	2	1.0
G5046	1	perfect	11	0.579
G5046	2	mature	7	0.368
G5047	2	perfect unity	1	0.5
G5048	1	has been perfected	12	0.545
G5048	4	I am perfected	2	0.091
G5048	3	should finish	2	0.091
G5048	2	have been perfected	2	0.091
G5050	2	fulfillment	1	0.5
G5051	1	perfecter	1	1.0
G5052	1	do mature	1	1.0
G5053	1	must end	10	0.909
G5054	1	death	1	1.0
G5055	1	had finished	10	0.357
G5055	2	were completed	7	0.25
G5055	3	it should be accomplished	3	0.107
G5055	4	does he pay	2	0.071
G5055	5	be accomplished	2	0.071
G5055	6	you should gratify	2	0.071
G5056	1	end	31	0.795
G5056	2	outcome	4	0.103
G5056	3	revenue	3	0.077
G5057	1	tax collectors	21	1.0
G5058	1	tax booth	3	1.0
G5059	1	wonders	15	1.0
G5062	1	forty	1	1.0
G5063	1	forty years	2	1.0
G5064	1	four	36	0.923
G5064	2	four	2	0.051
G5065	1	fourteenth	2	1.0
G5066	1	four days	1	1.0
G5067	1	fourth	10	1.0
G5068	1	foursquare	1	1.0
G5069	1	sets of four	1	1.0
G5070	1	four thousand	5	1.0
G5071	1	four hundred	4	1.0
G5072	1	four months	1	1.0
G5073	1	fourfold	1	1.0
G5074	1	quadrupeds	3	1.0
G5075	1	being tetrarch	3	1.0
G5076	1	tetrarch	4	1.0
G5077	1	having reduced to ashes	1	1.0
G5078	1	trade	2	0.667
G5079	1	craftsmen	3	0.75
G5080	1	are melting	1	1.0
G5083	1	keep	63	0.9
G5083	2	keep	6	0.086
G5084	1	custody	2	0.667
G5087	1	laid	24	0.255
G5087	2	put	18	0.191
G5087	3	I place	8	0.085
G5087	4	lay down	7	0.074
G5087	5	was appointed	7	0.074
G5087	6	will appoint	6	0.064
G5087	7	having bowed	5	0.053
G5087	10	laid [them] up	2	0.021
G5087	13	you did lay down	2	0.021
G5087	9	lays down	2	0.021
G5087	12	reached	2	0.021
G5087	8	lay	2	0.021
G5088	1	she brought forth	11	0.611
G5088	2	She will bear	5	0.278
G5089	1	pluck [the	3	1.0
G5091	1	Honor	19	0.905
G5092	1	honor	30	0.75
G5092	2	price	7	0.175
G5093	1	precious	9	0.692
G5093	3	honored	2	0.154
G5093	2	dear	2	0.154
G5094	1	wealth	1	1.0
G5097	1	they might be punished	2	1.0
G5098	1	punishment	1	1.0
G5099	1	will suffer	1	1.0
G5100	2	which [is	2	0.5
G5100	1	anything	2	0.5
G5101	1	what	10	0.833
G5102	1	title	2	1.0
G5103	1	Titus	12	1.0
G5108	1	such	1	1.0
G5109	1	wall	1	1.0
G5110	1	interest	2	1.0
G5111	1	dared	14	0.933
G5113	1	Bold	1	1.0
G5114	1	sharper	1	1.0
G5115	1	bow	1	1.0
G5116	1	topaz	1	1.0
G5117	1	place	89	0.967
G5117	2	opportunity	2	0.022
G5118	1	so many	1	1.0
G5119	1	Then	2	1.0
G5122	1	named	1	1.0
G5131	1	goats	4	1.0
G5132	1	table	15	1.0
G5133	1	bankers	1	1.0
G5134	1	wounds	1	1.0
G5135	1	having wounded	2	1.0
G5136	1	laid bare	1	1.0
G5137	1	neck	6	1.0
G5138	1	rough	2	1.0
G5139	1	Trachonitis	1	1.0
G5140	1	three	66	1.0
G5141	1	trembling	3	1.0
G5142	1	feeds	6	0.667
G5143	1	run	20	1.0
G5145	1	three hundred	2	1.0
G5146	1	thistles	2	1.0
G5147	1	paths	3	1.0
G5148	1	three years	1	1.0
G5149	1	gnashes	1	1.0
G5150	1	three months	1	1.0
G5152	1	third story	1	1.0
G5153	1	three thousand	1	1.0
G5154	1	third	48	0.889
G5154	2	third time	6	0.111
G5155	1	hair	1	1.0
G5156	1	trembling	5	1.0
G5157	1	shifting	1	1.0
G5158	1	way	5	0.385
G5158	3	way	2	0.154
G5158	2	way	2	0.154
G5159	1	He endured the ways	1	1.0
G5160	1	food	16	1.0
G5162	1	nursing mother	1	1.0
G5163	1	paths	1	1.0
G5164	1	course	1	1.0
G5165	1	dish	2	1.0
G5166	1	gather	2	0.667
G5167	1	turtle doves	1	1.0
G5168	1	eye	1	1.0
G5169	1	eye	2	1.0
G5171	1	You lived in luxury	1	1.0
G5172	1	in luxury	1	0.5
G5176	1	eating	6	1.0
G5177	1	having obtained	4	0.333
G5177	2	it may be	3	0.25
G5177	3	obtain	2	0.167
G5177	4	being ordinary	2	0.167
G5178	1	were tortured	1	1.0
G5179	1	types	7	0.538
G5179	2	pattern	3	0.231
G5180	1	beat	8	0.615
G5180	2	strike	3	0.231
G5182	1	troubled	1	1.0
G5184	1	Tyre	2	1.0
G5185	1	blind	49	1.0
G5186	1	has blinded	3	1.0
G5187	1	having been puffed up	3	1.0
G5188	1	smoldering	1	1.0
G5189	1	tempestuous	1	1.0
G5191	1	hyacinthine	1	1.0
G5192	1	jacinth	1	1.0
G5193	1	glass	3	1.0
G5194	1	glass	2	1.0
G5195	1	mistreated	4	0.8
G5196	1	disaster	2	0.667
G5197	1	insolent	1	0.5
G5198	1	sound	9	0.75
G5198	2	in good health	2	0.167
G5199	1	well	10	0.909
G5201	1	water jars	3	1.0
G5202	1	drink [only] water	1	1.0
G5203	1	with dropsy	1	1.0
G5204	1	water	71	0.986
G5205	1	rain	5	1.0
G5206	1	divine adoption as sons	5	1.0
G5207	1	Son	362	0.986
G5207	2	sons	4	0.011
G5208	1	forest	1	1.0
G5214	2	having sung a hymn	2	0.5
G5214	1	were singing praises to	2	0.5
G5215	1	hymns	1	1.0
G5217	1	Go	70	0.897
G5217	2	Get you away	6	0.077
G5217	3	Get	2	0.026
G5218	1	obedience	15	1.0
G5219	1	obey	19	0.95
G5220	1	married	1	1.0
G5221	1	met	9	1.0
G5222	1	meet	3	1.0
G5223	1	goods	2	1.0
G5225	1	being	49	0.845
G5225	3	living	2	0.034
G5225	2	there to be	2	0.034
G5226	1	be submissive	1	1.0
G5227	2	adverse	1	0.5
G5228	1	for	1	1.0
G5229	1	I should become conceited	2	0.667
G5230	1	beyond youth	1	1.0
G5232	1	is increasing exceedingly	1	1.0
G5233	1	go beyond	1	1.0
G5235	1	surpassing	5	1.0
G5236	1	excess	3	0.5
G5236	2	surpassingness	2	0.333
G5237	1	having overlooked	1	1.0
G5239	1	we are overextending	1	1.0
G5240	1	running over	1	1.0
G5241	1	makes intercession	1	1.0
G5242	1	surpassing	3	0.6
G5243	1	pride	1	1.0
G5244	1	proud	5	1.0
G5245	1	we more than conquer	1	1.0
G5246	2	Arrogant	1	0.5
G5247	2	excellency	1	0.5
G5248	1	overabounded	1	0.5
G5250	1	Surpassingly increased	1	1.0
G5251	1	highly exalted	1	1.0
G5252	1	be high-minded	1	1.0
G5253	1	upper room	3	1.0
G5254	1	undergoing	1	1.0
G5255	1	obedient	3	1.0
G5256	1	ministered to	2	0.667
G5257	1	officers	14	0.737
G5257	2	servants	3	0.158
G5258	1	sleep	6	1.0
G5259	1	by	2	0.667
G5260	1	they suborned	1	1.0
G5261	1	example	1	1.0
G5262	1	example	4	0.667
G5262	2	copy	2	0.333
G5263	1	I will show	4	0.8
G5264	2	received	2	0.5
G5264	1	received	2	0.5
G5265	1	wearing	2	0.667
G5266	1	sandals	10	1.0
G5267	1	under judgment	1	1.0
G5268	1	a beast of burden	2	1.0
G5269	1	undergirding	1	1.0
G5271	1	feigning	1	1.0
G5272	1	hypocrisy	6	1.0
G5273	1	hypocrites	17	1.0
G5274	1	I take it	2	0.4
G5275	1	have been left	1	1.0
G5276	1	wine vat	1	1.0
G5277	1	leaving	1	1.0
G5278	1	having endured	13	0.765
G5278	3	remained behind	2	0.118
G5278	2	being patient	2	0.118
G5279	1	remind	7	1.0
G5280	1	putting [you] in remembrance	2	0.667
G5281	1	endurance	25	0.806
G5281	2	endurance	6	0.194
G5282	1	do you suppose	2	0.667
G5283	1	suspicions	1	1.0
G5284	1	we sailed under	2	1.0
G5285	1	Having blown gently	1	1.0
G5286	1	footstool	7	1.0
G5287	1	confidence	2	0.4
G5287	2	assurance	2	0.4
G5288	2	I did shrink back	2	0.5
G5288	1	he was drawing back	2	0.5
G5289	1	those] drawing back	1	1.0
G5290	1	returned	34	0.971
G5291	1	they were spreading	1	1.0
G5292	1	submissiveness	2	0.5
G5293	1	having been subjected	24	0.667
G5293	2	be subject	5	0.139
G5293	3	be subject	4	0.111
G5294	1	have lain down	1	0.5
G5295	1	having run under	1	1.0
G5296	1	pattern	1	0.5
G5297	1	endure [it	2	0.667
G5298	1	withdrawing	2	1.0
G5299	1	she exhaust	1	0.5
G5300	1	sow	1	1.0
G5301	1	stalk of hyssop	2	1.0
G5302	1	lack I	6	0.4
G5302	2	having been deficient	3	0.2
G5302	3	have been inferior	2	0.133
G5303	1	need	4	0.444
G5303	2	deficiency	2	0.222
G5303	3	is lacking	2	0.222
G5304	2	poverty	1	0.5
G5306	1	first	2	1.0
G5307	1	woven	1	1.0
G5308	1	high	7	0.636
G5308	2	high	2	0.182
G5309	1	be high-minded	1	1.0
G5310	1	Most High	9	0.692
G5310	2	highest	4	0.308
G5311	2	on high	2	0.4
G5311	1	height	2	0.4
G5312	1	will be exalted	15	0.789
G5312	2	be lifted up	4	0.211
G5313	1	height	1	0.5
G5314	1	glutton	2	1.0
G5315	1	eat	90	1.0
G5316	1	appeared	16	0.516
G5316	2	shines	9	0.29
G5316	3	they might be seen	2	0.065
G5316	5	it might be shown to be	2	0.065
G5318	1	known	10	0.588
G5318	3	is] evident	2	0.118
G5318	4	outward	2	0.118
G5319	1	was revealed	30	0.652
G5319	2	show	6	0.13
G5319	3	He appeared	5	0.109
G5319	4	we have been made manifest	2	0.043
G5321	1	manifestation	2	1.0
G5322	1	lanterns	1	1.0
G5324	1	appearing [that	1	1.0
G5325	1	pomp	1	1.0
G5326	1	ghost	2	1.0
G5327	1	valley	1	1.0
G5328	1	Pharaoh	5	1.0
G5330	1	Pharisees	98	1.0
G5331	1	sorcery	3	1.0
G5333	1	sorcerers	2	1.0
G5334	1	report	1	1.0
G5335	1	declaring	2	0.667
G5336	1	manger	3	1.0
G5337	2	evil	3	0.6
G5337	1	evil	2	0.4
G5338	1	light	3	1.0
G5339	1	spared	9	1.0
G5341	1	cloak	1	1.0
G5342	1	Bring	40	0.588
G5342	2	bearing	11	0.162
G5342	3	produce	6	0.088
G5342	4	was brought	3	0.044
G5342	5	we were driven along	2	0.029
G5343	1	fled	25	0.893
G5343	2	shall you escape	3	0.107
G5345	1	report	2	1.0
G5346	1	he was saying	64	0.97
G5347	1	Festus	1	1.0
G5348	1	has come	4	0.571
G5349	1	perishable	5	0.833
G5350	1	having spoken	1	0.5
G5351	2	destroys	4	0.444
G5351	1	Do corrupt	4	0.444
G5352	1	autumnal	1	1.0
G5353	2	voice	1	0.5
G5354	1	envying	1	1.0
G5355	1	envy	8	0.889
G5356	1	decay	7	0.778
G5356	2	decay	2	0.222
G5357	1	bowl	12	1.0
G5358	1	lover of good	1	1.0
G5360	1	brotherly love	5	0.833
G5361	1	loving as brothers	1	1.0
G5362	1	lovers of [their] husbands	1	1.0
G5363	2	kindness	1	0.5
G5365	1	love of money	1	1.0
G5366	1	lovers of money	2	1.0
G5367	1	lovers of self	1	1.0
G5368	1	loving	22	0.88
G5368	2	I shall kiss	3	0.12
G5369	1	lovers of pleasure	1	1.0
G5370	1	kiss	7	1.0
G5371	1	Philemon	1	1.0
G5373	1	friendship	1	1.0
G5376	2	Philip	1	1.0
G5377	1	lovers of God	1	1.0
G5379	1	dispute	1	1.0
G5380	1	contentious	1	1.0
G5381	1	hospitality	2	1.0
G5382	1	hospitable	3	1.0
G5383	1	loving to be first	1	1.0
G5384	1	friends	28	1.0
G5385	1	philosophy	1	1.0
G5386	1	philosophers	1	1.0
G5387	1	devoted	1	1.0
G5388	1	loving [their] children	1	1.0
G5389	1	being ambitious	2	0.667
G5391	1	humble	1	1.0
G5392	1	He had silenced	5	0.625
G5394	1	setting on fire	2	1.0
G5395	1	flame	6	1.0
G5396	1	prating against	1	1.0
G5397	1	gossips	1	1.0
G5398	1	terrifying	3	1.0
G5399	1	fear	54	0.581
G5399	2	fearing	36	0.387
G5399	4	he was afraid	2	0.022
G5400	1	fearful sights	1	1.0
G5401	1	fear	45	0.978
G5404	2	palm trees	1	0.5
G5406	1	murderers	7	1.0
G5407	1	you shall murder	12	1.0
G5408	1	murder	9	1.0
G5409	2	wearing	3	0.5
G5409	1	he bears	3	0.5
G5410	1	market	1	1.0
G5411	1	tribute	5	1.0
G5412	1	being burdened	2	1.0
G5413	1	burdens	5	0.833
G5415	1	Fortunatus	1	1.0
G5416	1	whip	1	1.0
G5417	1	having flogged	2	1.0
G5418	1	fence	3	0.75
G5419	1	Explain	1	1.0
G5420	1	may be stopped	2	0.667
G5421	1	pit	4	0.667
G5421	2	pit	2	0.333
G5422	1	he deceives	1	1.0
G5424	1	minds	2	1.0
G5425	1	shudder	1	1.0
G5426	1	minding	22	0.846
G5426	2	regarding	2	0.077
G5427	1	mind	4	1.0
G5428	1	wisdom	2	1.0
G5429	1	wise	11	0.786
G5429	2	sensible [ones	2	0.143
G5431	1	may take care	1	1.0
G5432	1	was guarding	3	0.75
G5433	1	did rage	1	1.0
G5434	1	sticks	1	1.0
G5437	1	flight	1	1.0
G5438	1	prison	30	0.732
G5438	2	watch	5	0.122
G5438	3	imprisonments	3	0.073
G5438	4	prison	2	0.049
G5439	1	imprisoning	1	1.0
G5440	1	phylacteries	1	1.0
G5441	1	guards	3	1.0
G5442	1	I have kept	14	0.452
G5442	2	guard	11	0.355
G5442	3	keep yourselves	3	0.097
G5443	1	tribe	30	1.0
G5444	1	leaves	6	1.0
G5445	1	lump	5	1.0
G5446	1	natural	2	0.667
G5448	1	being puffed up	7	1.0
G5449	1	nature	7	0.5
G5449	2	nature	4	0.286
G5449	3	kinds	2	0.143
G5450	1	conceit	1	1.0
G5451	1	plant	1	1.0
G5452	1	planted	10	1.0
G5453	1	having sprung up	2	0.667
G5454	1	holes	2	1.0
G5455	1	He calls	25	0.61
G5455	2	crowed	10	0.244
G5455	3	having called out	5	0.122
G5456	1	voice	110	0.797
G5456	2	sound	23	0.167
G5456	3	languages	2	0.014
G5457	1	light	71	1.0
G5458	2	lights	1	0.5
G5459	1	morning star	1	1.0
G5460	1	light	3	0.6
G5461	1	having been enlightened	4	0.364
G5461	2	will bring to light	3	0.273
G5461	3	might light	2	0.182
G5461	4	was illuminated	2	0.182
G5462	1	illumination	2	1.0
G5463	1	rejoice	61	0.836
G5463	2	Greetings	4	0.055
G5463	3	Hail	3	0.041
G5463	4	rejoice	2	0.027
G5464	1	hail	4	1.0
G5465	1	they let down	6	0.857
G5467	1	violent	1	0.5
G5468	1	bridling	2	1.0
G5469	2	bits	1	0.5
G5471	1	coppersmith	1	1.0
G5472	1	chalcedony	1	1.0
G5473	1	utensils	1	1.0
G5474	1	fine bronze	2	1.0
G5475	1	money	3	0.6
G5478	1	Canaanite	1	1.0
G5479	1	joy	55	0.965
G5480	1	mark	6	0.857
G5481	1	exact expression	1	1.0
G5482	1	barricade	1	1.0
G5483	1	he forgave	11	0.5
G5483	2	be granted	5	0.227
G5483	5	He granted	2	0.091
G5483	4	give up	2	0.091
G5483	3	will He grant	2	0.091
G5485	1	grace	124	0.821
G5485	2	favor	10	0.066
G5485	3	Thanks [be	10	0.066
G5485	4	credit	3	0.02
G5485	5	bounty	2	0.013
G5486	1	gift	17	1.0
G5487	1	you] favored with grace	2	1.0
G5489	1	paper	1	1.0
G5490	1	chasm	1	1.0
G5491	1	lips	6	0.857
G5492	1	being storm-tossed	1	1.0
G5493	1	winter stream	1	1.0
G5494	1	in winter	4	0.667
G5494	2	storm	2	0.333
G5495	1	hand	164	0.988
G5496	1	Leading by the hand	2	1.0
G5497	1	someone to lead [him] by the hand	1	1.0
G5498	1	handwriting	1	1.0
G5499	1	made by hands	5	0.833
G5500	1	Having chosen	2	1.0
G5501	1	worse	11	1.0
G5502	1	were the] cherubim	1	1.0
G5503	1	widow	26	1.0
G5505	1	thousand	20	0.952
G5506	1	commander	20	0.952
G5507	1	thousand	10	1.0
G5509	1	tunics	8	0.727
G5509	2	tunic	3	0.273
G5510	1	snow	2	1.0
G5511	1	robe	2	1.0
G5512	1	mocking	2	1.0
G5513	1	lukewarm	1	1.0
G5515	1	green	3	0.75
G5517	1	made of dust	4	1.0
G5518	1	choenix	2	1.0
G5519	1	pigs	12	1.0
G5520	1	are you angry	1	1.0
G5521	1	gall	2	1.0
G5522	1	dust	2	1.0
G5524	1	will supply	2	1.0
G5525	1	dancing	1	1.0
G5526	1	were satisfied	13	0.867
G5526	2	be full	2	0.133
G5527	1	sustenance	1	1.0
G5528	1	grass	14	0.933
G5530	1	they began using	9	0.818
G5531	1	lend	1	1.0
G5532	1	need	43	0.956
