# multi-word expressions (M1): target phrase -> original lexeme(s); lang=swe; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
börja gå	G4043	grc:4043	fertility	1.0	2	eflomal
började regera	H4427	hbo:4427	fertility	1.0	30	eflomal
början av	H7225	hbo:7225	fertility	1.0	4	eflomal
caesar kejsaren	G2541	grc:2541	fertility	1.0	4	eflomal
caesarea filippi	G2542	grc:2542	fertility	1.0	2	eflomal
caesarea maritima	G2542	grc:2542	fertility	1.0	3	eflomal
caesarea maritima havet	G2542	grc:2542	fertility	1.0	2	eflomal
caesarea maritima vid havet	G2542	grc:2542	fertility	1.0	4	eflomal
caesars caesar	G2541	grc:2541	fertility	1.0	2	eflomal
cham ham	H2526	hbo:2526	fertility	1.0	7	eflomal
chams hams	H2526	hbo:2526	fertility	1.0	6	eflomal;gloss
chanoch henok	H2585	hbo:2585	fertility	1.0	3	eflomal
charoshet hagojim hednafolkens skogsland	H2800	hbo:2800a	fertility	1.0	2	eflomal
chatsar ejnan	H2704	hbo:2704	fertility	1.0	4	eflomal;gloss
chatsar shoal	H2705	hbo:2705	fertility	1.0	4	eflomal;gloss
chetsron chetsroniternas	H2696	hbo:2696	fertility	1.0	2	eflomal
chetsron hesron	H2696	hbo:2696	fertility	1.0	3	eflomal
chevers keniten	H2268	hbo:2268	fertility	1.0	2	eflomal
chor hagidgad	H2735	hbo:2735	fertility	1.0	4	eflomal;gloss
cisternen brunnen	H0953	hbo:0953	fertility	1.0	2	eflomal
dagar dagar	H3117	hbo:3117	fertility	1.0	4	eflomal
dagar livstid	H3117	hbo:3117	fertility	1.0	2	eflomal
dagarnas slut	H0319	hbo:0319	fertility	1.0	6	eflomal
dagars tal	H3117	hbo:3117	fertility	1.0	2	eflomal
dagen därpå	H4283	hbo:4283	fertility	1.0	2	eflomal
dagen månaden	H2320	hbo:2320	fertility	1.0	27	eflomal
dagen ses	G2250	grc:2250	fertility	1.0	2	eflomal
dagligen bock	H8163	hbo:8163a	fertility	1.0	2	eflomal
daglönaren räknar	H7916	hbo:7916	fertility	1.0	2	eflomal
dagon framstupa	H1712	hbo:1712	fertility	1.0	2	eflomal
dagsresor in	H3117	hbo:3117	fertility	1.0	2	eflomal
dans läger	H4265	hbo:4265	fertility	1.0	4	eflomal;gloss
darejavesh a	H1867	hbo:1867	fertility	1.0	2	eflomal
dariker persiskt guldmynt	H0150	hbo:0150	fertility	1.0	2	gloss
datan aviram	H0048	hbo:0048	fertility	1.0	5	eflomal
david א	H1732	hbo:1732	fertility	1.0	2	eflomal
de döda de	G3498	grc:3498	fertility	1.0	2	eflomal
de gudlösa ogudaktiga ondskefulla	H7563	hbo:7563	fertility	1.0	7	eflomal
de ogudaktiga syndarna kriminella	H7563	hbo:7563	fertility	1.0	2	eflomal
de ogudaktigas är	H7563	hbo:7563	fertility	1.0	2	eflomal
de ska skämmas	H0954	hbo:0954	fertility	1.0	3	eflomal
de skäms de	H0954	hbo:0954	fertility	1.0	2	eflomal
de äldste församlingsledarna	G4245	grc:4245	fertility	1.0	2	eflomal
dekapolis tio städerna	G1179	grc:1179	fertility	1.0	2	eflomal
delades pilag	H6385	hbo:6385	fertility	1.0	2	eflomal
delarna lemmarna	G3196	grc:3196	fertility	1.0	5	eflomal;gloss
dem som hatar	H8130	hbo:8130	fertility	1.0	4	eflomal
demoner farit	G1140	grc:1140	fertility	1.0	2	eflomal
demonerna farit	G1140	grc:1140	fertility	1.0	2	eflomal
den allsmäktige shaddaj	H7706	hbo:7706	fertility	1.0	38	eflomal;gloss
den allsmäktiges shaddajs	H7706	hbo:7706	fertility	1.0	8	eflomal
den e månaden	H2320	hbo:2320	fertility	1.0	11	eflomal
den e månaden kislev nov	H2320	hbo:2320	fertility	1.0	2	eflomal
den fattige	H1800,H6041	hbo:1800,hbo:6041	phrasal	1.0	28	eflomal;gloss
den gudlöse ogudaktige ondskefulle	H7563	hbo:7563	fertility	1.0	5	eflomal
den högste elion	H5945	hbo:5945a	fertility	1.0	22	eflomal;gloss
den högstes elions	H5945	hbo:5945a	fertility	1.0	6	eflomal;gloss
den smorde kristus	G5547	grc:5547	fertility	1.0	7	eflomal
den smorde messias	G5547	grc:5547	fertility	1.0	23	eflomal
den smorde messias kristi	G5547	grc:5547	fertility	1.0	2	eflomal
den smorde messias kristus	G5547	grc:5547	fertility	1.0	249	eflomal
den smordes kristi	G5547	grc:5547	fertility	1.0	123	eflomal;gloss
den smordes messias	G5547	grc:5547	fertility	1.0	15	eflomal
den smordes messias kristi	G5547	grc:5547	fertility	1.0	18	eflomal;gloss
den som hatar	H8130	hbo:8130	fertility	1.0	3	eflomal
den svage	H1800,H6041	hbo:1800,hbo:6041	phrasal	1.0	9	eflomal;gloss
denna stad	H7149	hbo:7149	fertility	1.0	4	eflomal
dennes joram	H3141	hbo:3141	fertility	1.0	2	eflomal
dennes son	H1121	hbo:1121	fertility	1.0	13	eflomal
dennes son dennes	H1121	hbo:1121	fertility	1.0	5	eflomal
deras avdelningar	H6635	hbo:6635	fertility	1.0	2	eflomal
deras frukt	H6529	hbo:6529	fertility	1.0	2	eflomal
dess alnar meter	H0520	hbo:0520	fertility	1.0	2	eflomal
dess arter	H4327	hbo:4327	fertility	1.0	3	eflomal
dess bommar	H1280	hbo:1280	fertility	1.0	3	eflomal
dess bommar reparerade	H1280	hbo:1280	fertility	1.0	2	eflomal
dess bredd	H7341	hbo:7341	fertility	1.0	3	eflomal
dess fotstycken	H0134	hbo:0134	fertility	1.0	3	eflomal
dess frukt	H6529	hbo:6529	fertility	1.0	9	eflomal
dess höga	H6967	hbo:6967	fertility	1.0	2	eflomal
dess knoppar	H3730	hbo:3730	fertility	1.0	6	eflomal;gloss
dess kulor	H3730	hbo:3730	fertility	1.0	4	eflomal;gloss
dess längd	H0753	hbo:0753	fertility	1.0	6	eflomal
dess socklar	H0134	hbo:0134	fertility	1.0	10	eflomal
dessa söner	H0428	hbo:0428	fertility	1.0	2	eflomal
dessa var	H0428	hbo:0428	fertility	1.0	50	eflomal
dessa är	H0428	hbo:0428	fertility	1.0	2	eflomal
det gå väl	H3190	hbo:3190	fertility	1.0	3	eflomal
det ska ske	H1961	hbo:1961	fertility	1.0	2	eflomal
det står skrivet	G1125	grc:1125	fertility	1.0	2	eflomal
det står skrivet ps	G1125	grc:1125	fertility	1.0	4	eflomal
detta stadga	H2708	hbo:2708	fertility	1.0	3	eflomal
detta var	H0428	hbo:0428	fertility	1.0	5	eflomal
diabolos djävulens	G1228	grc:1228	fertility	1.0	2	eflomal
dina föreskrifter påbud uppdrag hebr piqudim	H6490	hbo:6490	fertility	1.0	12	eflomal;gloss
dina föreskrifter påbud uppdrag piqudim	H6490	hbo:6490	fertility	1.0	2	eflomal
disciplinering tuktan	G3809	grc:3809	fertility	1.0	3	eflomal
dishon eser	H1787	hbo:1787	fertility	1.0	3	eflomal
ditt hjärta	H3820,H3824	hbo:3820,hbo:3824	phrasal	1.0	21	eflomal
ditt löftesord hebr imrah	H0565	hbo:0565	fertility	1.0	5	eflomal
ditt löftesord tal	H0565	hbo:0565	fertility	1.0	2	eflomal
djup grop	H7745	hbo:7745	fertility	1.0	2	eflomal
djup sömn	H8639	hbo:8639	fertility	1.0	10	eflomal;gloss
djupaste mörker	H0653	hbo:0653	fertility	1.0	2	eflomal
djupt bedrövad	G4036	grc:4036	fertility	1.0	8	eflomal
domar hebr mishpat	H4941	hbo:4941	fertility	1.0	3	eflomal
dors område	H1756	hbo:1756	fertility	1.0	2	eflomal
drabbade vrede	H7110	hbo:7110	fertility	1.0	4	eflomal
dragit olycka	H5916	hbo:5916	fertility	1.0	4	eflomal
dragit ut	H3318	hbo:3318	fertility	1.0	14	eflomal
draperi förhänge	H4539	hbo:4539	fertility	1.0	2	eflomal
draperiet framför	H4539	hbo:4539	fertility	1.0	4	eflomal
drar olycka	H5916	hbo:5916	fertility	1.0	6	eflomal
drar skuld	H0816	hbo:0816	fertility	1.0	3	eflomal
dricker rusigt	H7301	hbo:7301	fertility	1.0	2	eflomal
driftighet förmåga	H8454	hbo:8454	fertility	1.0	3	gloss
driver ut	G1544	grc:1544	fertility	1.0	19	eflomal
driver ut hjälp	G1544	grc:1544	fertility	1.0	2	eflomal
drivet arbete	H4749	hbo:4749	fertility	1.0	5	eflomal
drivit bort	H5080	hbo:5080	fertility	1.0	4	eflomal
drog förbi	H5674	hbo:5674	fertility	1.0	2	eflomal
drog in	H0935	hbo:0935	fertility	1.0	2	eflomal
drog ner	H3381	hbo:3381	fertility	1.0	8	eflomal
drog undan	G0402	grc:402	fertility	1.0	2	eflomal
drog upp	H5927	hbo:5927	fertility	1.0	46	eflomal
drog ut	H3318	hbo:3318	fertility	1.0	40	eflomal
drogs bort	H5423	hbo:5423	fertility	1.0	4	eflomal;gloss
drottning ester	H0635	hbo:0635	fertility	1.0	18	eflomal
drottning hälla	H5258	hbo:5258	fertility	1.0	3	eflomal
drottning vashti	H2060	hbo:2060	fertility	1.0	10	eflomal
druvor barnens	H1155	hbo:1155	fertility	1.0	2	eflomal
dräpa herden	G4166	grc:4166	fertility	1.0	4	eflomal;gloss
du lösa ut	H6299	hbo:6299	fertility	1.0	2	eflomal
dugliga män	H2428	hbo:2428	fertility	1.0	5	eflomal
dunder åska	H7482	hbo:7482	fertility	1.0	2	gloss
dynga avföring	H1561	hbo:1561	fertility	1.0	6	eflomal;gloss
dynga markens	H1828	hbo:1828	fertility	1.0	2	eflomal
dyrbara hon	H3368	hbo:3368	fertility	1.0	2	eflomal
dyrbara kläder	G2441	grc:2441	fertility	1.0	2	eflomal
dyrbara oljan	H8081	hbo:8081	fertility	1.0	3	eflomal
dyrbara skatt	H5459	hbo:5459	fertility	1.0	2	eflomal
därnäst stam	H4294	hbo:4294	fertility	1.0	4	eflomal
dåraktig självgod	H3684	hbo:3684	fertility	1.0	2	eflomal
dårskap oförstånd galenskap	H0200	hbo:0200	fertility	1.0	2	eflomal
döda havet	H3220	hbo:3220	fertility	1.0	7	eflomal
döda kropp	H5038	hbo:5038	fertility	1.0	15	eflomal;gloss
döda kroppar	H5038,H6297	hbo:5038,hbo:6297	phrasal	1.0	34	eflomal;gloss
döda kropparna	H6297	hbo:6297	fertility	1.0	8	eflomal;gloss
döda kroppen	H5038	hbo:5038	fertility	1.0	24	eflomal;gloss
döden dö	H4191	hbo:4191	fertility	1.0	14	eflomal
dödens skugga	H6757	hbo:6757	fertility	1.0	12	eflomal;gloss
dödfött foster	H5309	hbo:5309	fertility	1.0	4	eflomal;gloss
döds ångest	G2288	grc:2288	fertility	1.0	2	eflomal
dödsriket hades	G0086	grc:86	fertility	1.0	3	gloss
dödsrikets hades	G0086	grc:86	fertility	1.0	2	gloss
döma skyldig	H7561	hbo:7561	fertility	1.0	2	eflomal
döpas dop	G0908	grc:908	fertility	1.0	2	eflomal
dörrens förhänge	H4539	hbo:4539	fertility	1.0	4	eflomal;gloss
dörrvakternas avdelningar	H4256	hbo:4256	fertility	1.0	2	eflomal
e månaden tishri	H2320	hbo:2320	fertility	1.0	3	eflomal
eben ezer	H0072	hbo:0072	fertility	1.0	6	eflomal;gloss
efa liter varje	H0374	hbo:0374	fertility	1.0	2	eflomal
efod mos	H0646	hbo:0646	fertility	1.0	3	eflomal
efodens efoden	H0646	hbo:0646	fertility	1.0	2	eflomal
efraims nämligen	H0669	hbo:0669	fertility	1.0	2	eflomal
efter antalet	H4557	hbo:4557	fertility	1.0	4	eflomal
efter antalet av	H4557	hbo:4557	fertility	1.0	3	eflomal
efter diktamen	H6310	hbo:6310	fertility	1.0	2	eflomal
efter familjer efter	H4940	hbo:4940	fertility	1.0	2	eflomal
efter hände	H7093	hbo:7093	fertility	1.0	2	eflomal
efter namn	H8034	hbo:8034	fertility	1.0	7	eflomal
efter namnen	H8034	hbo:8034	fertility	1.0	4	eflomal
efter stammar	H4940	hbo:4940	fertility	1.0	2	eflomal
efter vind	H7307	hbo:7307	fertility	1.0	4	eflomal
eftergift skuldbefrielse	H8059	hbo:8059	fertility	1.0	2	gloss
egen avföring	H6675	hbo:6675	fertility	1.0	4	eflomal;gloss
egen vinning	H1215	hbo:1215	fertility	1.0	5	eflomal;gloss
egendom byte	H0962	hbo:0962	fertility	1.0	2	eflomal
egendom ärvt	H0272	hbo:0272	fertility	1.0	2	eflomal
eget hjärta	H3820	hbo:3820	fertility	1.0	2	eflomal
egna hjärtan	H3820	hbo:3820	fertility	1.0	4	eflomal
egna ögon	H5869	hbo:5869	fertility	1.0	5	eflomal
egyptens egyptens	H4713	hbo:4714	fertility	1.0	2	eflomal
elah dalen terebintdalen	H0425	hbo:0425b	fertility	1.0	2	eflomal
elfenben apor	H8143	hbo:8143	fertility	1.0	2	eflomal
eljaqim ansvarade palatset	H0471	hbo:0471	fertility	1.0	2	eflomal
elnatan achbors	H0494	hbo:0494	fertility	1.0	2	eflomal
elohim åstadkommit	H0430	hbo:0430	fertility	1.0	2	eflomal
eländiga avgudar	H1544	hbo:1544	fertility	1.0	7	eflomal
emfas det gott ändamålsenligt vackert	H2896	hbo:2896	fertility	1.0	2	eflomal
emfas gott ändamålsenligt vackert	H2896	hbo:2896	fertility	1.0	3	eflomal
emot ansikte	H6440	hbo:6440	fertility	1.0	2	eflomal
eméerna skräck	H0368	hbo:0368	fertility	1.0	4	eflomal;gloss
en efa liter	H0374	hbo:0374	fertility	1.0	2	eflomal
en gud el	H0410	hbo:0410	fertility	1.0	3	eflomal
en krona segerkrans	G4735	grc:4735	fertility	1.0	2	eflomal
en man stridsman	H1397	hbo:1397	fertility	1.0	2	eflomal
en människa	H0376,H0120	hbo:0376,hbo:0120	phrasal	1.0	13	eflomal
en oresonlig dåre	H3684	hbo:3684	fertility	1.0	4	eflomal
en söt doft	H7381	hbo:7381	fertility	1.0	4	eflomal
ena hälften	H2677,H4276	hbo:2677,hbo:4276	phrasal	1.0	40	eflomal;gloss
ena sidan	H6654,H6763	hbo:6654,hbo:6763	phrasal	1.0	9	eflomal
enda mans	G1520	grc:1520	fertility	1.0	2	eflomal
enda tupp	G0220	grc:220	fertility	1.0	3	eflomal
ende son	H3173	hbo:3173	fertility	1.0	4	eflomal;gloss
ende sonen	H3173	hbo:3173	fertility	1.0	3	eflomal
enkla öppna	H6612	hbo:6612	fertility	1.0	4	eflomal;gloss
enlighet antalet	H4557	hbo:4557	fertility	1.0	2	eflomal
enlighet befallning	H6310	hbo:6310	fertility	1.0	3	eflomal
enligt antal enlighet	H4557	hbo:4557	fertility	1.0	5	eflomal
enligt antalet av	H4557	hbo:4557	fertility	1.0	2	eflomal
enligt antalet varje	H4557	hbo:4557	fertility	1.0	5	eflomal
enligt antalet varje man	H4557	hbo:4557	fertility	1.0	5	eflomal
enligt födelseordning	H8435	hbo:8435	fertility	1.0	2	eflomal
enligt sitt slag	H4327	hbo:4327	fertility	1.0	5	eflomal
ensam kvar	G3441	grc:3441	fertility	1.0	2	eflomal
enskild syndar	H2398	hbo:2398	fertility	1.0	4	eflomal
enträgna böner	H8467	hbo:8467	fertility	1.0	4	eflomal;gloss
ersätta dubbelt	H7999	hbo:7999	fertility	1.0	2	eflomal
esjon geber	H6100	hbo:6100	fertility	1.0	12	eflomal;gloss
esra lärare	H5831	hbo:5831	fertility	1.0	2	eflomal
etablera förbund	H1285	hbo:1285	fertility	1.0	2	eflomal
etsjon gever	H6100	hbo:6100	fertility	1.0	4	eflomal
ett ett eldsoffer	H0801	hbo:0801	fertility	1.0	3	eflomal
ett slag slakt	H4347	hbo:4347	fertility	1.0	2	eflomal
ett starkt vänskapsband	G5368	grc:5368	fertility	1.0	5	eflomal;gloss
eunucker kammarherrar	H5631	hbo:5631	fertility	1.0	2	eflomal
eunuckerna framförde	H5631	hbo:5631	fertility	1.0	2	eflomal
evangelium glada budskapet	G2098	grc:2098	fertility	1.0	2	eflomal
eved melech	H5663	hbo:5663	fertility	1.0	12	eflomal;gloss
even ezer	H0072	hbo:0072	fertility	1.0	3	gloss
evig för	H5769	hbo:5769	fertility	1.0	2	eflomal
evig ska	H5769	hbo:5769	fertility	1.0	2	eflomal
evig tid	H5769	hbo:5769	fertility	1.0	22	eflomal
evighet det	G0165	grc:165	fertility	1.0	4	eflomal
evighet evighet	H5769	hbo:5769	fertility	1.0	2	eflomal
evighet varar	H5769	hbo:5769	fertility	1.0	39	eflomal;gloss
evigheters evighet	G0165	grc:165	fertility	1.0	2	eflomal
evigt evighet varar	H5769	hbo:5769	fertility	1.0	2	eflomal
expanderat himlarna universum	H8064	hbo:8064	fertility	1.0	2	eflomal
extra par sandaler	G5266	grc:5266	fertility	1.0	2	eflomal
fader förfader	G3962	grc:3962	fertility	1.0	2	eflomal
fadern bortom all	H6268	hbo:6268	fertility	1.0	5	eflomal;gloss
fall döda	H6293	hbo:6293	fertility	1.0	2	eflomal
fall tar anstöt överger	G4624	grc:4624	fertility	1.0	2	eflomal
falska bröder	G5569	grc:5569	fertility	1.0	2	eflomal
falska profeter	G5578	grc:5578	fertility	1.0	10	eflomal
falska profeterna	G5578	grc:5578	fertility	1.0	2	eflomal
falska vittnen	G5575	grc:5575	fertility	1.0	4	eflomal;gloss
falske profeten	G5578	grc:5578	fertility	1.0	4	eflomal
familjeandarna släktdemonerna	H3049	hbo:3049	fertility	1.0	4	eflomal;gloss
familjer efter	H4940	hbo:4940	fertility	1.0	2	eflomal
familjer släkter	H4940	hbo:4940	fertility	1.0	3	eflomal
fanns en	H1961	hbo:1961	fertility	1.0	2	eflomal
fanns var	H1961	hbo:1961	fertility	1.0	2	eflomal
fara liv	H5315	hbo:5315	fertility	1.0	2	eflomal
fara ner	H3381	hbo:3381	fertility	1.0	8	eflomal
faraos förhärdas	H6547	hbo:6547	fertility	1.0	2	eflomal
faraos hårt	H6547	hbo:6547	fertility	1.0	9	eflomal
faraos tillslutet	H6547	hbo:6547	fertility	1.0	3	eflomal
fariséernas utläggning av budet	G2046	grc:2046	fertility	1.0	6	eflomal;gloss
farit ner	H3381	hbo:3381	fertility	1.0	12	eflomal
farit ut	G1831	grc:1831	fertility	1.0	4	eflomal
fars syster	H1733	hbo:1733	fertility	1.0	4	eflomal;gloss
fasansfullt slut	H1091	hbo:1091	fertility	1.0	2	eflomal
fast evigt	H5769	hbo:5769	fertility	1.0	2	eflomal
fatta mod	G2114	grc:2114	fertility	1.0	2	eflomal
fattade mod	H2388	hbo:2388	fertility	1.0	3	eflomal
fattas tandraderna	H8382	hbo:8382	fertility	1.0	4	eflomal;gloss
fattiga predikas	G4434	grc:4434	fertility	1.0	2	eflomal
favör gillande	H7522	hbo:7522	fertility	1.0	8	eflomal;gloss
felfritt honkön	H8549	hbo:8549	fertility	1.0	2	eflomal
feta korna	H1277	hbo:1277	fertility	1.0	3	eflomal
feta rika välsignade	H4924	hbo:4924b	fertility	1.0	2	gloss
fett omsluter	H2459	hbo:2459	fertility	1.0	7	eflomal
fett sitter	H2459	hbo:2459	fertility	1.0	9	eflomal
fick barn	H3205	hbo:3205	fertility	1.0	2	eflomal
fick höra	G0191	grc:191	fertility	1.0	12	eflomal
fiendens byte	H0957	hbo:0957	fertility	1.0	3	eflomal
filistéernas armé	H6430	hbo:6430	fertility	1.0	2	eflomal
filistéernas dom	H6430	hbo:6430	fertility	1.0	2	eflomal
filistén goliat	H6430	hbo:6430	fertility	1.0	2	eflomal
fina linneskjortor	H5466	hbo:5466	fertility	1.0	3	eflomal
fina mjölet	H5560	hbo:5560	fertility	1.0	7	eflomal;gloss
finaste guld	H6337	hbo:6337	fertility	1.0	6	eflomal;gloss
finner glädje	H2654	hbo:2654	fertility	1.0	2	eflomal
finner gott	H2896	hbo:2896	fertility	1.0	9	eflomal
fint guld	H6337	hbo:6337	fertility	1.0	2	gloss
fint linne	H0948,H8336	hbo:0948,hbo:8336	phrasal	1.0	39	eflomal;gloss
fint mjöl	H5560	hbo:5560	fertility	1.0	80	eflomal
firade påskhögtid	H6453	hbo:6453	fertility	1.0	2	eflomal
fiskmåsen höken	H5322	hbo:5322a	fertility	1.0	4	eflomal;gloss
fjärde led	H7256	hbo:7256	fertility	1.0	8	eflomal;gloss
fjärdedels hin liter	H1969	hbo:1969	fertility	1.0	7	eflomal
flammande eld	H0784	hbo:0784	fertility	1.0	3	eflomal
fler vittnen	G3144	grc:3144	fertility	1.0	2	eflomal
fler än	G4119	grc:4119	fertility	1.0	6	eflomal
flisan stickan sågspånet kornet	G2595	grc:2595	fertility	1.0	5	eflomal
floden eufrat	H5104	hbo:5104	fertility	1.0	10	eflomal
floden floden	H5104	hbo:5104	fertility	1.0	2	eflomal
floden nilen	H2975	hbo:2975	fertility	1.0	2	eflomal
floden översvämma	H3999	hbo:3999	fertility	1.0	2	eflomal
flodens vatten	H4325	hbo:4325	fertility	1.0	5	eflomal
flygande varelser	H5775	hbo:5775	fertility	1.0	10	eflomal
flytande myrra	H4753	hbo:4753	fertility	1.0	2	eflomal
flyter av	H2100	hbo:2100	fertility	1.0	28	eflomal;gloss
flytningen har	H2100	hbo:2100	fertility	1.0	4	eflomal;gloss
flytta gammal	H5472	hbo:5472	fertility	1.0	2	eflomal
flyttat långt	H7368	hbo:7368	fertility	1.0	2	eflomal
flätade kedjorna	H5688	hbo:5688	fertility	1.0	2	eflomal
flödar av	H2100	hbo:2100	fertility	1.0	2	eflomal
foga samman	H2266	hbo:2266	fertility	1.0	4	eflomal
fogade samman	H2266	hbo:2266	fertility	1.0	2	eflomal
fogat samman	G4801	grc:4801	fertility	1.0	4	eflomal;gloss
folk am	H5971	hbo:5971	fertility	1.0	2	eflomal
folk etniska folkgrupper	G1484	grc:1484	fertility	1.0	2	eflomal
folken am	H5971	hbo:5971	fertility	1.0	2	eflomal
folken hednafolken	H1471	hbo:1471	fertility	1.0	3	eflomal
folket folket	H5971	hbo:5971	fertility	1.0	2	eflomal
folkslag nationer	H1471	hbo:1471	fertility	1.0	5	eflomal
formade skulpterade designade jatsar	H3335	hbo:3335	fertility	1.0	2	eflomal
format skulpterat designat jatsar	H3335	hbo:3335	fertility	1.0	2	eflomal
forna dagar	H3117	hbo:3117	fertility	1.0	2	eflomal
forsande ström	H5158	hbo:5158	fertility	1.0	2	eflomal
fortsatta historia	H8435	hbo:8435	fertility	1.0	27	eflomal;gloss
fortsatta historia toledot	H8435	hbo:8435	fertility	1.0	2	eflomal
fortsätt föda	G1006	grc:1006	fertility	1.0	2	eflomal
fram offer	H7133	hbo:7133	fertility	1.0	12	eflomal
fram offergåvor	H7133	hbo:7133	fertility	1.0	2	eflomal
framför ansikte	H6440	hbo:6440	fertility	1.0	15	eflomal
fred frid	H7965	hbo:7965	fertility	1.0	2	eflomal
fred shalom	H7965	hbo:7965	fertility	1.0	8	eflomal
frestelse prövning	G3986	grc:3986	fertility	1.0	2	eflomal
fria gåva	G1431	grc:1431	fertility	1.0	2	eflomal
fria hustrun	G1658	grc:1658	fertility	1.0	2	eflomal
frid fred fullständig harmoni helhet shalom	H7965	hbo:7965	fertility	1.0	2	eflomal
frid fullständig harmoni	G1515	grc:1515	fertility	1.0	4	eflomal
frid harmoni frihet fruktan välbehag	G1515	grc:1515	fertility	1.0	2	eflomal
frid harmoni fruktan välbehag	G1515	grc:1515	fertility	1.0	2	eflomal
frid harmoni lycka välgång	G1515	grc:1515	fertility	1.0	2	eflomal
frid ro	G1515	grc:1515	fertility	1.0	2	eflomal
frid shalom all slags välgång	H7965	hbo:7965	fertility	1.0	2	eflomal
frid shalom vare	H7965	hbo:7965	fertility	1.0	2	eflomal
frimodig ståndaktig alert modig	H0553	hbo:0553	fertility	1.0	4	eflomal
friska döva	G2974	grc:2974	fertility	1.0	2	eflomal
friska köttet	H1320	hbo:1320	fertility	1.0	4	eflomal
friskt god	G0018	grc:18	fertility	1.0	2	eflomal
frivilliga offer	H5071	hbo:5071	fertility	1.0	17	eflomal;gloss
frivilligt offer	H5071	hbo:5071	fertility	1.0	19	eflomal;gloss
frukta för	H3372	hbo:3372	fertility	1.0	7	eflomal
frukta rädd	H3372	hbo:3372	fertility	1.0	2	eflomal
frukta var	H3372	hbo:3372	fertility	1.0	5	eflomal
frukta var rädd	H3372	hbo:3372	fertility	1.0	2	eflomal
frukta vörda respektera ära	H3374	hbo:3374	fertility	1.0	3	eflomal
fruktan för	H6343	hbo:6343	fertility	1.0	11	eflomal
fruktan skräck	H4172	hbo:4172	fertility	1.0	2	eflomal
fruktan vördnad	H3374	hbo:3374	fertility	1.0	3	eflomal
fruktbärande fält	H3759	hbo:3759	fertility	1.0	8	eflomal;gloss
fruktbärande fältet	H3759	hbo:3759	fertility	1.0	4	eflomal;gloss
fräls rädda	H3467	hbo:3467	fertility	1.0	4	eflomal
frälsare räddare	H3467	hbo:3467a	fertility	1.0	4	eflomal
frälsare räddare befriare	G4990	grc:4990	fertility	1.0	2	eflomal
frälsning befrielse	H3444	hbo:3444	fertility	1.0	4	eflomal
frälsning poetisk	H3444	hbo:3444	fertility	1.0	2	eflomal
frälsning räddning befrielse helande	G4991	grc:4991	fertility	1.0	3	eflomal
frälsning räddning befrielse jeshua	H3444	hbo:3444	fertility	1.0	2	eflomal
frälsningen befrielsen	G4991	grc:4991	fertility	1.0	2	eflomal
frälsningen räddningen befrielsen	G4991	grc:4991	fertility	1.0	2	eflomal
frälst befriat räddat helat upprättat	G4982	grc:4982	fertility	1.0	2	eflomal
frälst räddad befriad helad trygg bevarad	G4982	grc:4982	fertility	1.0	2	eflomal
frälst räddat befriat	G4982	grc:4982	fertility	1.0	3	eflomal
frälste räddade	H3467	hbo:3467	fertility	1.0	2	eflomal
främlingar främmande gudar	H2114	hbo:2114b	fertility	1.0	2	eflomal
främmande gudar	H2114	hbo:2114b	fertility	1.0	3	eflomal
främmande gudarna	H5236	hbo:5236	fertility	1.0	4	eflomal
främsta platserna	G4410	grc:4410	fertility	1.0	8	eflomal;gloss
fråga råds	H1875	hbo:1875	fertility	1.0	2	eflomal
frågade jesus	G3004	grc:3004	fertility	1.0	2	eflomal
frågat efter sökt	H1875	hbo:1875	fertility	1.0	2	eflomal
från mun	H6310	hbo:6310	fertility	1.0	11	eflomal
från offer	H2077	hbo:2077	fertility	1.0	2	eflomal
från stam	H4294	hbo:4294	fertility	1.0	3	eflomal
från timoteus timoteus	G5095	grc:5095	fertility	1.0	2	eflomal
frånskild kvinna	H1644	hbo:1644	fertility	1.0	2	eflomal
fröbärande växter	H2232	hbo:2232	fertility	1.0	2	eflomal
full vikt	H4948	hbo:4948	fertility	1.0	2	eflomal
fullbordat syften	H4209	hbo:4209	fertility	1.0	2	eflomal
fullfölja tjänstgöring	H5656	hbo:5656	fertility	1.0	2	eflomal
fullgör tjänst	G1248	grc:1248	fertility	1.0	2	eflomal
fullkomliga mogna	G5046	grc:5046	fertility	1.0	2	eflomal
fullmakt auktoritet	G1849	grc:1849	fertility	1.0	2	eflomal
fullständigt förgjort	H2763	hbo:2763	fertility	1.0	2	eflomal
fullständigt förstört	H2763	hbo:2763	fertility	1.0	4	eflomal;gloss
