# multi-word expressions (M1): target phrase -> original lexeme(s); lang=hau; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
alhakin jinin	G0129	grc:129	fertility	0.5	3	eflomal
alhakin jininsa	H1818	hbo:1818	fertility	0.5	2	eflomal
arameyawan damaskus	H0758,H0758	hbo:0758b,hbo:0758c	phrasal	0.5	4	gloss
asirin ƙarfinka	H3581	hbo:3581	fertility	0.5	2	eflomal
azin bishara	G2097,G2098	grc:2097,grc:2098	phrasal	0.5	4	eflomal
baye baye	G1435,G5486	grc:1435,grc:5486	phrasal	0.5	11	eflomal;gloss
bayyana kaina	H3045	hbo:3045	fertility	0.5	2	eflomal
baƙin alloli	H2114	hbo:2114b	fertility	0.5	2	eflomal
biya haraji	G5411	grc:5411	fertility	0.5	2	eflomal
busar ƙaho	G4536	grc:4536	fertility	0.5	2	eflomal
cutar riga	H6883	hbo:6883	fertility	0.5	2	eflomal
daidai ba	H5766	hbo:5766a	fertility	0.5	2	eflomal
dukan abubuwa	G3956	grc:3956	fertility	0.5	4	eflomal
farar ƙasa	H7875,H8602	hbo:7875,hbo:8602	phrasal	0.5	4	eflomal
farin ciki	H7440,H7832,H8056,H8057	hbo:7440,hbo:7832,hbo:8055,hbo:8057	phrasal	0.5	111	eflomal;gloss
faɗa game	H4853	hbo:4853a	fertility	0.5	2	eflomal
faɗa sai	G3004	grc:3004	fertility	0.5	2	eflomal
fil azal	H5769,H6924	hbo:5769,hbo:6924	phrasal	0.5	5	eflomal
gefen gefen	H6285	hbo:6285	fertility	0.5	2	eflomal
gumakansa siffofinsa	H6459	hbo:6459	fertility	0.5	2	eflomal
hadaya ɗagawa	H8641	hbo:8641	fertility	0.5	2	eflomal
hadayar gari	H4503	hbo:4503	fertility	0.5	2	eflomal
haka zama	H1961	hbo:1961	fertility	0.5	2	eflomal
hakimansa shugabannin	H8269	hbo:8269	fertility	0.5	2	eflomal
hannun damana	G1188	grc:1188	fertility	0.5	10	eflomal;gloss
hanyarsa zuwa	H5927	hbo:5927	fertility	0.5	2	eflomal
harshen wuta	H0784,H3852	hbo:0784,hbo:3852	phrasal	0.5	7	eflomal
hawan dawakai	G2460	grc:2460	fertility	0.5	2	eflomal
hawwa u	G2096	grc:2096	fertility	0.5	4	eflomal;gloss
hukuncin zunubansu	H5771	hbo:5771	fertility	0.5	2	eflomal
itacen ɓaure	G4808	grc:4808	fertility	0.5	7	eflomal
jibra ilu	G1043	grc:1043	fertility	0.5	4	eflomal;gloss
karanta rubutun	H3792	hbo:3792	fertility	0.5	2	eflomal
kashi ɗaya bisa	H6241	hbo:6241	fertility	0.5	2	eflomal
kowace gangan	H2563	hbo:2563	fertility	0.5	2	eflomal
kowace shekara	H8141	hbo:8141	fertility	0.5	4	eflomal
kowane abu	H3605	hbo:3605	fertility	0.5	3	eflomal
kowane mutum	H0376	hbo:0376	fertility	0.5	2	eflomal
kudu maso	H3233	hbo:3233	fertility	0.5	2	eflomal
kwalaba ɗaya	H1969	hbo:1969	fertility	0.5	2	eflomal
kwanduna kuka	G4711	grc:4711	fertility	0.5	2	eflomal
kwashi ganima	H0962,H7998	hbo:0962,hbo:7998	phrasal	0.5	5	eflomal
labari daɗi	G2097,G2098	grc:2097,grc:2098	phrasal	0.5	6	eflomal
laifin mutum	G3900	grc:3900	fertility	0.5	2	eflomal
lallausan zaren lilin	H8336	hbo:8336	fertility	0.5	4	eflomal
lu ulu u	G3135	grc:3135	fertility	0.5	4	eflomal;gloss
mace naƙuda	H3205	hbo:3205	fertility	0.5	3	eflomal
manyan gari	H2715	hbo:2715	fertility	0.5	2	eflomal
marasa laifi	H5355,H8549	hbo:5355,hbo:8549	phrasal	0.5	12	eflomal
masa cewa	H0559	hbo:0559	fertility	0.5	2	eflomal
matan kulle	H0802	hbo:0802	fertility	0.5	2	eflomal
matsa kusa	H5066,H7126	hbo:5066,hbo:7126	phrasal	0.5	6	eflomal
natan natan	H5416	hbo:5416	fertility	0.5	2	eflomal
nauyinsa shekel bisa	H8255	hbo:8255	fertility	0.5	2	eflomal
raina cike	G4036	grc:4036	fertility	0.5	2	eflomal
rera yabai	H1984	hbo:1984a	fertility	0.5	2	eflomal
riga shunayya	H0711	hbo:0711	fertility	0.5	2	eflomal
ruga gudu	H7323	hbo:7323	fertility	0.5	2	eflomal
ruga guje	H5127,H7323	hbo:5127,hbo:7323	phrasal	0.5	4	eflomal
sama sammai	H8064	hbo:8064	fertility	0.5	2	eflomal
sassaƙaƙƙun duwatsu	H1496	hbo:1496	fertility	0.5	3	eflomal
shan kunya	H0954,H2781	hbo:0954,hbo:2781	phrasal	0.5	4	eflomal
shimshai marubuci	H8124	hbo:8124	fertility	0.5	2	eflomal
suna cewa	G3004	grc:3004	fertility	0.5	4	eflomal
turare ƙanshi	H7004	hbo:7004	fertility	0.5	2	eflomal
umma kowane	H3961	hbo:3961	fertility	0.5	2	eflomal
wani a	H3605	hbo:3605	fertility	0.5	2	eflomal
wani cikin	H3605	hbo:3605	fertility	0.5	2	eflomal
wani ɗakin	G0508	grc:508	fertility	0.5	2	eflomal
wuraren zaman	H0168	hbo:0168	fertility	0.5	2	eflomal
yansu maza	H1121	hbo:1121	fertility	0.5	6	eflomal
yaƙub yaƙub	G2384	grc:2384	fertility	0.5	2	eflomal
yesu ce	G2424,G3004	grc:2424,grc:3004	phrasal	0.5	4	eflomal
zama sarkin	H4427	hbo:4427	fertility	0.5	4	eflomal
zuriyar ibrahim	G0011,G4690	grc:11,grc:4690	phrasal	0.5	4	eflomal
zāne zāne	H2803	hbo:2803a	fertility	0.5	2	eflomal
ƙarfin hali	G2293,G5111,G3954	grc:2293,grc:5111,grc:3954	phrasal	0.5	13	eflomal;gloss
ƙaunarka marar ƙarewa	H2617	hbo:2617	fertility	0.5	2	eflomal
ƙofar gari	H8179	hbo:8179	fertility	0.5	2	eflomal
ƙofar shigar	H6607	hbo:6607	fertility	0.5	2	eflomal
ƙulla maƙarƙashiya	H2803,H7194	hbo:2803,hbo:7194	phrasal	0.5	6	eflomal
ɓoye fuskata	H5641	hbo:5641	fertility	0.5	2	eflomal
ɗaukar fansa	H5359,H5360	hbo:5359,hbo:5360	phrasal	0.5	4	eflomal
shari anta	H8199,H1777	hbo:8199,hbo:1777	phrasal	0.486	21	eflomal
miƙa hadaya	H2076,H2077	hbo:2076,hbo:2077	phrasal	0.484	29	eflomal
rawar jiki	H2729,H7264,H7461,H2730	hbo:2729,hbo:7264,hbo:7461a,hbo:2730	phrasal	0.474	32	eflomal;gloss
ruwan sama	H4306,H1653	hbo:4306,hbo:1653	phrasal	0.469	42	eflomal
yan mata	H1330,H1323,H0269	hbo:1330,hbo:1323,hbo:0269	phrasal	0.461	12	eflomal
ruwan inabin	H3196,H3342,H8105,H8492	hbo:3196,hbo:3342,hbo:8105,hbo:8492	phrasal	0.454	16	eflomal;gloss
aiki tuƙuru	G2872	grc:2872	fertility	0.444	4	eflomal
ake kira	G2564,G1941	grc:2564,grc:1941	phrasal	0.444	7	eflomal
ɗaya ɗaya	G1520	grc:1520	fertility	0.444	4	eflomal
abada abadin	H5769,H5703	hbo:5769,hbo:5703	phrasal	0.429	5	eflomal
dutsen niƙa	G3458	grc:3458	fertility	0.429	3	eflomal
hannunsa dama	G1188	grc:1188	fertility	0.429	3	eflomal
ɗau fansa	H5360,H5358,H5359	hbo:5360,hbo:5358,hbo:5359	phrasal	0.429	7	eflomal
miƙe tsaye	G0450,G0352	grc:450,grc:352	phrasal	0.417	7	eflomal
ƙa idodin	H2708,H8451,H2706,H4941	hbo:2708,hbo:8451,hbo:2706,hbo:4941	phrasal	0.412	14	eflomal
abokan gābanmu	G2190	grc:2190	fertility	0.4	2	eflomal
faɗa cewa	G3004	grc:3004	fertility	0.4	2	eflomal
filin haikalin	G2411	grc:2411	fertility	0.4	2	eflomal
gudu zuwa	H0935,H5127	hbo:0935,hbo:5127	phrasal	0.4	4	eflomal
halittu rai	G2226	grc:2226	fertility	0.4	2	eflomal
hannun damansa	G1188	grc:1188	fertility	0.4	4	eflomal
ji tausayi	H2347,H5162	hbo:2347,hbo:5162	phrasal	0.4	4	eflomal
kabila kabila	H4294,H7626	hbo:4294,hbo:7626	phrasal	0.4	4	eflomal
kwashe ganima	H0957	hbo:0957	fertility	0.4	2	eflomal
madogarar ƙofa	H4201,H4670	hbo:4201,hbo:4670	phrasal	0.4	4	eflomal
maza mata	H0519	hbo:0519	fertility	0.4	2	eflomal
rawan jiki	H7264,H2729,H6342	hbo:7264,hbo:2729,hbo:6342	phrasal	0.4	21	eflomal;gloss
shan wahala	G3958,G3804,G4777	grc:3958,grc:3804,grc:4777	phrasal	0.4	18	eflomal;gloss
nunan fari	H1061,H7225	hbo:1061,hbo:7225	phrasal	0.389	14	eflomal
la anta	H0779,H7043,H6895	hbo:0779,hbo:7043,hbo:6895	phrasal	0.385	31	eflomal
mala ikan	G0032	grc:32	fertility	0.385	100	eflomal;gloss
neman taimako	H5833,H7768	hbo:5833,hbo:7768	phrasal	0.375	6	eflomal
ranka daɗe	G2962,G5463	grc:2962,grc:5463	phrasal	0.375	6	eflomal
za tă	H1961,H0954	hbo:1961,hbo:0954	phrasal	0.375	6	eflomal
ɗan ɗan	H1121,H4592	hbo:1121,hbo:4592	phrasal	0.375	8	eflomal
tsawonsa kamu	H0520,H0753	hbo:0520,hbo:0753	phrasal	0.364	11	eflomal
zaman bauta	H1473,H1540,H7628	hbo:1473,hbo:1540,hbo:7628	phrasal	0.341	35	eflomal
bisharar mulkin	G0932	grc:932	fertility	0.333	3	eflomal
dogayen sanduna	H5982	hbo:5982	fertility	0.333	3	eflomal
dukan kome	H3605	hbo:3605	fertility	0.333	2	eflomal
gari waye	G2250	grc:2250	fertility	0.333	2	eflomal
hidimar aiki	H5656	hbo:5656	fertility	0.333	2	eflomal
ma aka	H4601,H4602,H4601	hbo:4601,hbo:4602,hbo:4601a	phrasal	0.333	15	eflomal
mugayen hanyoyinku	H1870	hbo:1870	fertility	0.333	2	eflomal
na sha hatsari	G2794	grc:2794	fertility	0.333	3	eflomal
suka zo	H0935	hbo:0935	fertility	0.333	2	eflomal
wuri mai tsarki	H6944	hbo:6944	fertility	0.333	2	eflomal
yi farin	H8056,H3190	hbo:8055,hbo:3190	phrasal	0.333	5	eflomal
bikin ƙetarewa	G3957	grc:3957	fertility	0.304	17	eflomal
ƙa ida	H2706,H2708,H4941,H8451	hbo:2706,hbo:2708,hbo:4941,hbo:8451	phrasal	0.3	9	eflomal
ji tausayinsu	H2347,H7355	hbo:2347,hbo:7355	phrasal	0.286	4	eflomal
lokacin girbi	G2540	grc:2540	fertility	0.286	2	eflomal
ɗakunan ajiya	G1049	grc:1049	fertility	0.286	2	eflomal
gonar inabi	G0290	grc:290	fertility	0.278	5	eflomal
allah allah	H0430	hbo:0430	fertility	0.25	3	eflomal
cikin ciki	H7358	hbo:7358	fertility	0.25	4	eflomal
duka duka	H3605	hbo:3605	fertility	0.25	4	eflomal
gonar inabina	G0290	grc:290	fertility	0.25	4	eflomal;gloss
kuma yi	H6213	hbo:6213	fertility	0.25	2	eflomal
suka koma	G5290	grc:5290	fertility	0.25	3	eflomal
wannan abu	H2063	hbo:2063	fertility	0.25	4	eflomal
wuri mafi	H6944	hbo:6944	fertility	0.25	3	eflomal
zinariya zalla	H2091,H3800	hbo:2091,hbo:3800	phrasal	0.25	4	eflomal
tawali u	G4239,G4240,G5012	grc:4239,grc:4240,grc:5012	phrasal	0.231	14	eflomal;gloss
kawo labari	G2097	grc:2097	fertility	0.222	2	eflomal
marasa azanci	G0453	grc:453	fertility	0.222	2	eflomal
nuna jinƙai	H2617,H7355,H2603	hbo:2617,hbo:7355,hbo:2603	phrasal	0.214	8	eflomal
abokin gāba	G2190	grc:2190	fertility	0.211	8	eflomal;gloss
gine gine	H1004	hbo:1004	fertility	0.2	2	eflomal
haɗa bunsuru	H8163	hbo:8163a	fertility	0.2	5	eflomal
tana da	G2192	grc:2192	fertility	0.2	5	eflomal
wani mutumin	H0376	hbo:0376	fertility	0.2	4	eflomal
ya yan	G5043,G5207	grc:5043,grc:5207	phrasal	0.2	5	eflomal
