# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ind; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
bintik bintik	H1261	hbo:1261	fertility	1.0	2	gloss
bisa dipercaya	G4103	grc:4103	fertility	1.0	7	eflomal
bisa melihat	G3788	grc:3788	fertility	1.0	2	eflomal
bisa melihat kembali	G0308	grc:308	fertility	1.0	2	eflomal
bisul bisul bernanah	H7822	hbo:7822	fertility	1.0	2	eflomal
bohan bohan nama	H0932	hbo:0932	fertility	1.0	2	eflomal
boleh dimakan	H0398	hbo:0398	fertility	1.0	11	eflomal
boleh dipersembahkan	H7126	hbo:7126	fertility	1.0	2	eflomal
boleh makan	H0398	hbo:0398	fertility	1.0	11	eflomal
boleh melayani	H8334	hbo:8334	fertility	1.0	2	eflomal
boleh memakan	H0398	hbo:0398	fertility	1.0	10	eflomal
boleh memakannya	H0398	hbo:0398	fertility	1.0	9	eflomal
boleh menanami	H2232	hbo:2232	fertility	1.0	4	eflomal;gloss
boleh tetap	H0748	hbo:0748	fertility	1.0	2	eflomal
buah buahnya	H6529	hbo:6529	fertility	1.0	2	eflomal
buah dadaku	H7699	hbo:7699	fertility	1.0	2	eflomal
buah dadanya	H7699	hbo:7699	fertility	1.0	2	gloss
buah delima	H7416	hbo:7416	fertility	1.0	22	eflomal;gloss
budak menggali	H2658	hbo:2658	fertility	1.0	2	eflomal
budak perempuannya	H5291,H8198	hbo:5291,hbo:8198	phrasal	1.0	7	eflomal;gloss
bukakan pintu	G0455	grc:455	fertility	1.0	2	eflomal
bukan budak	G1658	grc:1658	fertility	1.0	3	eflomal
bukit bukit tempat pemujaan dewamu	H1116	hbo:1116	fertility	1.0	2	eflomal
bukit ofel	H6077	hbo:6077	fertility	1.0	3	eflomal
buku sejarah	H5612	hbo:5612	fertility	1.0	82	eflomal;gloss
bulan baru	H2320	hbo:2320	fertility	1.0	6	eflomal
bulan pertama	H2320	hbo:2320	fertility	1.0	4	eflomal
bulu dombanya	H1492	hbo:1492	fertility	1.0	2	gloss
bulu dombanya kering	H1492	hbo:1492	fertility	1.0	2	eflomal
bulu kambing	H5795	hbo:5795	fertility	1.0	8	eflomal
bunga bakung	H7799	hbo:7799	fertility	1.0	8	eflomal
bunga bunga bakung	H7799	hbo:7799	fertility	1.0	2	eflomal
bungkus kismis	H6778	hbo:6778	fertility	1.0	6	eflomal;gloss
bunuhlah pedangmu	H1856	hbo:1856	fertility	1.0	2	eflomal
bunyi derap	H6963	hbo:6963	fertility	1.0	2	eflomal
bunyi gemuruh	H6963	hbo:6963	fertility	1.0	3	eflomal
bunyi terompet surgawi	G4536	grc:4536	fertility	1.0	2	eflomal
buruh harian	H7916	hbo:7916	fertility	1.0	4	eflomal
buruh kasar	H4522	hbo:4522	fertility	1.0	9	eflomal;gloss
buruk daripada	G5501	grc:5501	fertility	1.0	5	eflomal;gloss
burung bangau	H2624	hbo:2624	fertility	1.0	2	eflomal
burung binatang	H5775	hbo:5775	fertility	1.0	3	eflomal
burung burung gagak	H6158	hbo:6158	fertility	1.0	2	eflomal
burung burung memakannya	G4071	grc:4071	fertility	1.0	2	eflomal
burung burung pemakan bangkai	G0105	grc:105	fertility	1.0	2	eflomal
burung gagak	H6158	hbo:6158	fertility	1.0	9	eflomal;gloss
burung hantu	H3284,H6893	hbo:3284,hbo:6893	phrasal	1.0	4	eflomal;gloss
burung merak	H8500	hbo:8500	fertility	1.0	4	eflomal;gloss
burung pipit	G4765	grc:4765	fertility	1.0	6	eflomal;gloss
burung puyuh	H7958	hbo:7958	fertility	1.0	6	eflomal;gloss
burung tekukur	H8449	hbo:8449	fertility	1.0	4	eflomal
buta melihat	H5787	hbo:5787	fertility	1.0	2	eflomal
buta sejak	G5185	grc:5185	fertility	1.0	2	eflomal
cacat tubuh	H3971	hbo:3971a	fertility	1.0	2	eflomal
cahaya kehadiran	H3519	hbo:3519	fertility	1.0	41	eflomal;gloss
cara benar	G1343	grc:1343	fertility	1.0	2	eflomal
cara hidup benar	G1343	grc:1343	fertility	1.0	2	eflomal
cawan berisi air anggur	G4221	grc:4221	fertility	1.0	3	eflomal
cawan perak	H1375	hbo:1375	fertility	1.0	2	eflomal
cerai beraikan	H2219	hbo:2219	fertility	1.0	6	eflomal;gloss
cincin meterai	H2368,H2885	hbo:2368,hbo:2885	phrasal	1.0	5	eflomal;gloss
cukup kediaman	H3557	hbo:3557	fertility	1.0	2	eflomal
cukup menampung	H3557	hbo:3557	fertility	1.0	2	eflomal
cuma cuma	H4242	hbo:4242	fertility	1.0	4	eflomal;gloss
daerah belantara	H4057	hbo:4057	fertility	1.0	6	eflomal
daerah gilead	H1568	hbo:1568	fertility	1.0	15	eflomal
daerah pegunungan	H2022	hbo:2022	fertility	1.0	13	eflomal
daerah pesisir	H0339	hbo:0339	fertility	1.0	7	eflomal
daerah seir	H8165	hbo:8165	fertility	1.0	4	eflomal
daerah sungai	H5158	hbo:5158	fertility	1.0	2	eflomal
dalam kitab suci tertulis	G1125	grc:1125	fertility	1.0	7	eflomal
dalam pertempuran	H0953	hbo:0953	fertility	1.0	2	eflomal
dalam rumah	H1004	hbo:1004	fertility	1.0	3	eflomal
dalam sumur	H0953	hbo:0953	fertility	1.0	5	eflomal
damsik ibukota aram	H1834	hbo:1834	fertility	1.0	4	eflomal
darah darah	G0129	grc:129	fertility	1.0	2	eflomal
darah domba	H1818	hbo:1818	fertility	1.0	4	eflomal
darah kambing	H1818	hbo:1818	fertility	1.0	4	eflomal
darah kematian	G0129	grc:129	fertility	1.0	3	eflomal
darah pembunuhan	H1818	hbo:1818	fertility	1.0	4	eflomal
darah sapi jantan	H6499	hbo:6499	fertility	1.0	2	eflomal
darah selebihnya	H1818	hbo:1818	fertility	1.0	5	eflomal
dari emas	H2091	hbo:2091	fertility	1.0	3	eflomal
dari penguasa	H0136	hbo:0136	fertility	1.0	49	eflomal
darkon gidel	H1435	hbo:1435	fertility	1.0	2	eflomal
datang kembali	G2064	grc:2064	fertility	1.0	10	eflomal
datang membawa	H0935	hbo:0935	fertility	1.0	2	eflomal
datang sini	H0935	hbo:0935	fertility	1.0	2	eflomal
datanglah ke	H0935	hbo:0935	fertility	1.0	2	eflomal
dataran tinggi	H4334	hbo:4334	fertility	1.0	17	eflomal;gloss
daud daud	H1732	hbo:1732	fertility	1.0	5	eflomal
daud pindah	H1732	hbo:1732	fertility	1.0	2	eflomal
daun daun palem	G5404	grc:5404	fertility	1.0	2	eflomal
daun daunnya	H5929	hbo:5929	fertility	1.0	4	eflomal;gloss
daun pintu	H1817	hbo:1817	fertility	1.0	3	eflomal
dekat gerbang	H8179	hbo:8179	fertility	1.0	3	eflomal
dekat kepalanya	H4763	hbo:4763	fertility	1.0	2	gloss
dekat pintu gerbang	H8179	hbo:8179	fertility	1.0	6	eflomal
dekat sungai	H5104	hbo:5104	fertility	1.0	3	eflomal
dekat yeriko	H3405	hbo:3405	fertility	1.0	3	eflomal
demamnya hilang	G4446	grc:4446	fertility	1.0	3	eflomal
demi memenangkan	G2770	grc:2770	fertility	1.0	2	eflomal
demi nama	H2416	hbo:2416	fertility	1.0	4	eflomal
dengarlah doa	H8085	hbo:8085	fertility	1.0	6	eflomal
dengarlah hai	H8085	hbo:8085	fertility	1.0	9	eflomal
depan pintu	H6607	hbo:6607	fertility	1.0	14	eflomal
depan pintu masuk	H6607	hbo:6607	fertility	1.0	2	eflomal
depan umum	G1219	grc:1219	fertility	1.0	4	eflomal;gloss
desa bahurim	H0980	hbo:0980	fertility	1.0	2	eflomal
desa betania	G0963	grc:963	fertility	1.0	3	eflomal
desa betfage	G0967	grc:967	fertility	1.0	2	eflomal
desa desa di	H2691	hbo:2691	fertility	1.0	2	eflomal
desa desa di sekitarnya	H2691	hbo:2691	fertility	1.0	3	eflomal
desa kana	G2580	grc:2580	fertility	1.0	4	eflomal;gloss
desa kariot	G2469	grc:2469	fertility	1.0	6	eflomal
desa kariot nantinya	G2469	grc:2469	fertility	1.0	2	eflomal
dewa baal	H1168	hbo:1168	fertility	1.0	15	eflomal
dewa dewa	H0457,H0430,H0312	hbo:0457,hbo:0430,hbo:0312	phrasal	1.0	50	eflomal;gloss
dewa lain	H0312	hbo:0312	fertility	1.0	3	eflomal
dewamu menyelamatkan	H5337	hbo:5337	fertility	1.0	2	eflomal
dewasa secara	G5046	grc:5046	fertility	1.0	2	eflomal
dewi astoret	H6253	hbo:6253	fertility	1.0	4	eflomal;gloss
di bukit bukit	H1116	hbo:1116	fertility	1.0	3	eflomal
dialah penolong	H5828	hbo:5828	fertility	1.0	3	eflomal
dialami hamil	G5604	grc:5604	fertility	1.0	2	eflomal
dianggap berharga	H2803	hbo:2803	fertility	1.0	2	eflomal
dianggap bersalah	H1591	hbo:1591	fertility	1.0	2	gloss
dianggap keramat	H0436	hbo:0436	fertility	1.0	12	eflomal;gloss
dianggap kudus	H6944	hbo:6944	fertility	1.0	2	eflomal
dianggap lemah	G0772	grc:772	fertility	1.0	3	eflomal
diangkat tinggi	H8573	hbo:8573	fertility	1.0	3	eflomal
diangkat tinggi sebagai persembahan khusus	H8573	hbo:8573	fertility	1.0	6	eflomal;gloss
diangkut ke	H1540	hbo:1540	fertility	1.0	2	eflomal
dibakar habis	H5930	hbo:5930	fertility	1.0	99	eflomal;gloss
dibakar habis dipersembahkan	H5930	hbo:5930	fertility	1.0	2	eflomal
dibakar habis kurban	H5930	hbo:5930	fertility	1.0	10	eflomal
dibawa kepada	G4374	grc:4374	fertility	1.0	3	eflomal
dibawa masuk	H0935	hbo:0935	fertility	1.0	2	eflomal
dibenarkan hadapan allah	G1344	grc:1344	fertility	1.0	2	eflomal
diberi minum	H8248	hbo:8248	fertility	1.0	6	eflomal;gloss
dibiarkan mengalir	H4680	hbo:4680	fertility	1.0	4	eflomal;gloss
dibuang oleh	G0593	grc:593	fertility	1.0	2	eflomal
dicambuk disalibkan	G4717	grc:4717	fertility	1.0	2	eflomal
digiring tawanan	H7758	hbo:7758	fertility	1.0	2	eflomal
dihidupkan kembali kematian	G3498	grc:3498	fertility	1.0	2	eflomal
dihukum dosa	H5771	hbo:5771	fertility	1.0	2	eflomal
diinjak injak kambing	H7429	hbo:7429	fertility	1.0	2	eflomal
diiringi rebana	H8596	hbo:8596	fertility	1.0	2	eflomal
dijanjikan allah	G1860	grc:1860	fertility	1.0	2	eflomal
dijual mahal	G4097	grc:4097	fertility	1.0	3	eflomal
dijual sebagai budak	H4376	hbo:4376	fertility	1.0	2	eflomal
dikelilingi pelangi	G2463	grc:2463	fertility	1.0	2	eflomal
dikhususkan bagi	H6944	hbo:6944	fertility	1.0	2	eflomal
dikhususkan bagi ku	H6944	hbo:6944	fertility	1.0	2	eflomal
dikuasai roh kudus	G4151	grc:4151	fertility	1.0	2	eflomal
dikuasai roh roh	G4151	grc:4151	fertility	1.0	2	eflomal
dikuasai setan setan	G1139	grc:1139	fertility	1.0	4	eflomal
dilakukan daud	H1732	hbo:1732	fertility	1.0	2	eflomal
dilapisi dengan	H6823	hbo:6823	fertility	1.0	7	eflomal
dilempari batu	G3034	grc:3034	fertility	1.0	2	gloss
dilempari batu sampai mati	G3036	grc:3036	fertility	1.0	3	eflomal
dimaksud adalah	G1510	grc:1510	fertility	1.0	2	eflomal
dimasukkan kantong kulit	G0779	grc:779	fertility	1.0	2	eflomal
dimurnikan api	H3564	hbo:3564	fertility	1.0	3	eflomal
dinding dinding	H7023	hbo:7023	fertility	1.0	2	eflomal
dinding dindingnya	H7023	hbo:7023	fertility	1.0	2	eflomal
dinding ruangan	H7023	hbo:7023	fertility	1.0	2	eflomal
dinyatakan benar	G1342	grc:1342	fertility	1.0	3	eflomal
dipakai melayani	H8334	hbo:8334	fertility	1.0	2	eflomal
dipandang hina	H0959	hbo:0959	fertility	1.0	5	eflomal;gloss
dipasang pada	H4394	hbo:4394	fertility	1.0	5	eflomal;gloss
dipenjarakan bersama	G4869	grc:4869	fertility	1.0	6	eflomal;gloss
dipenjarakan melayani	G1198	grc:1198	fertility	1.0	2	eflomal
diperlakukan adil	H4941	hbo:4941	fertility	1.0	2	eflomal
dipermalukan mengandalkan	H0954	hbo:0954	fertility	1.0	2	eflomal
dipersatukan diceraikan	G4801	grc:4801	fertility	1.0	2	eflomal
dipersembahkan ku	H6944	hbo:6944	fertility	1.0	2	eflomal
dipersembahkan mezbah	H0801	hbo:0801	fertility	1.0	2	eflomal
dipilih allah	G1588	grc:1588	fertility	1.0	2	gloss
dipimpin roh	G4151	grc:4151	fertility	1.0	3	eflomal
dipimpin roh kudus	G4151	grc:4151	fertility	1.0	3	eflomal
dipuji puji	H8416	hbo:8416	fertility	1.0	3	eflomal
dirinya bijak	H2450	hbo:2450	fertility	1.0	2	eflomal
disapu bersih	G4563	grc:4563	fertility	1.0	4	eflomal;gloss
disebut simon	G4613	grc:4613	fertility	1.0	5	eflomal
diselingi musik	H4131	hbo:4131	fertility	1.0	4	eflomal;gloss
diserang sisak	H7895	hbo:7895	fertility	1.0	2	eflomal
disertai rombongan	H3515	hbo:3515	fertility	1.0	2	eflomal
disucikan allah	G0040	grc:40	fertility	1.0	5	eflomal
disucikan nya	G0040	grc:40	fertility	1.0	3	eflomal
ditarik kuda	H5483	hbo:5483	fertility	1.0	3	eflomal
diteguhkan sumpah	H7621	hbo:7621	fertility	1.0	2	eflomal
ditimpa malapetaka	H7451	hbo:7451b	fertility	1.0	2	eflomal
ditiup angin	H7307	hbo:7307	fertility	1.0	2	eflomal
domba domba jantan	H0352	hbo:0352	fertility	1.0	3	eflomal
domba paskah	H6453	hbo:6453	fertility	1.0	2	eflomal
dosa diampuni	G0859	grc:859	fertility	1.0	3	eflomal
dosa dosa kita	G0266	grc:266	fertility	1.0	2	eflomal
dosa dosaku	H5771,H2403	hbo:5771,hbo:2403	phrasal	1.0	7	eflomal;gloss
dosa kita	G0266	grc:266	fertility	1.0	4	eflomal
dosa kuasa dosa	G0266	grc:266	fertility	1.0	2	eflomal
dosa manusia	G0266	grc:266	fertility	1.0	6	eflomal
dosa percabulan	G4202	grc:4202	fertility	1.0	4	eflomal
dua ekor berpelana	H6776	hbo:6776	fertility	1.0	2	eflomal
duduk di	G2521	grc:2521	fertility	1.0	2	eflomal
duduk duduk	H3427	hbo:3427	fertility	1.0	5	eflomal
dulu dirahasiakan	G3466	grc:3466	fertility	1.0	7	eflomal;gloss
dulu kala	H6924	hbo:6924	fertility	1.0	7	eflomal;gloss
eben haezer	H0072	hbo:0072	fertility	1.0	3	gloss
edom esau	H6215	hbo:6215	fertility	1.0	3	eflomal
ejekan hinaan	H8047	hbo:8047	fertility	1.0	2	eflomal
ekor anak domba	H3532	hbo:3532	fertility	1.0	2	eflomal
ekor anak domba jantan	H3532	hbo:3532	fertility	1.0	2	eflomal
ekor burung tekukur	H8449	hbo:8449	fertility	1.0	7	eflomal
ekor domba jantan	H0352,H3532	hbo:0352,hbo:3532	phrasal	1.0	22	eflomal;gloss
ekor domba jantan satu	H3532	hbo:3532	fertility	1.0	2	eflomal
ekor ikan	G3795	grc:3795	fertility	1.0	2	eflomal
ekor kambing	H5795	hbo:5795	fertility	1.0	4	gloss
ekor unta	H1581	hbo:1581	fertility	1.0	5	eflomal
elhanan yair	H0445	hbo:0445	fertility	1.0	2	eflomal
elia pergi	H1980	hbo:1980	fertility	1.0	2	eflomal
elisa berkata	H0559	hbo:0559	fertility	1.0	2	eflomal
elisa gehazi	H1522	hbo:1522	fertility	1.0	2	eflomal
emas dari	H2091	hbo:2091	fertility	1.0	2	eflomal
emas maupun	G5553	grc:5553	fertility	1.0	2	eflomal
empat belas	G1180	grc:1180	fertility	1.0	2	eflomal
empat puluh	G5063	grc:5063	fertility	1.0	4	eflomal;gloss
empat ratus	G5071	grc:5071	fertility	1.0	6	eflomal;gloss
empat ribu	G5070	grc:5070	fertility	1.0	7	eflomal;gloss
engkau memegang	H8104	hbo:8104	fertility	1.0	2	eflomal
engkau nabi elia	G2243	grc:2243	fertility	1.0	2	eflomal
engkau setia mengasihi	H2617	hbo:2617	fertility	1.0	3	eflomal
ezer zaawan	H0687	hbo:0687	fertility	1.0	2	eflomal
ezion geber	H6100	hbo:6100	fertility	1.0	3	gloss
filistin orang	H6430	hbo:6430	fertility	1.0	2	eflomal
fondasi utama	G1137	grc:1137	fertility	1.0	4	eflomal
gading gajah	H8127	hbo:8127	fertility	1.0	2	eflomal
ganti rugi	H0817	hbo:0817	fertility	1.0	4	eflomal;gloss
garam dalamnya	H4417	hbo:4417	fertility	1.0	2	eflomal
garis batas	H1366	hbo:1366	fertility	1.0	11	eflomal
garis garis	H6124	hbo:6124	fertility	1.0	2	gloss
garis keturunan	H2233	hbo:2233	fertility	1.0	2	eflomal
garis peres	H6557	hbo:6557	fertility	1.0	2	eflomal
gaza ibukota filistin	H5804	hbo:5804	fertility	1.0	2	eflomal
gedung luar	H2435	hbo:2435	fertility	1.0	2	eflomal
gelang gelang	H2885	hbo:2885	fertility	1.0	7	eflomal
gelap bulan	G4582	grc:4582	fertility	1.0	2	eflomal
gelap pekat	H6205	hbo:6205	fertility	1.0	4	eflomal;gloss
gelapnya penjara	H2822	hbo:2822	fertility	1.0	2	eflomal
gelora air	H4325	hbo:4325	fertility	1.0	2	eflomal
gembala gembala	H7473	hbo:7473	fertility	1.0	4	eflomal
gembala menuntun	H7473	hbo:7473	fertility	1.0	2	eflomal
gerbang gerbang kota	H8179	hbo:8179	fertility	1.0	2	eflomal
gerbang kota	H8179	hbo:8179	fertility	1.0	13	eflomal
gerbang kotamu	H8179	hbo:8179	fertility	1.0	2	gloss
gerbang luar	H8179	hbo:8179	fertility	1.0	2	eflomal
gerombolan perampok	H1416	hbo:1416	fertility	1.0	4	eflomal;gloss
gerombolan serigala	G3074	grc:3074	fertility	1.0	2	eflomal
gigi bersih	H8127	hbo:8127	fertility	1.0	2	eflomal
gubernur romawi	G2232	grc:2232	fertility	1.0	2	eflomal
gubernur zerubabel	H2216	hbo:2216	fertility	1.0	2	eflomal
gudang perbendaharaan	H0214	hbo:0214	fertility	1.0	2	eflomal
gulungan surat	H2396	hbo:2396a	fertility	1.0	2	eflomal
gunung batu	H6697	hbo:6697	fertility	1.0	6	eflomal
gunung gunung berguncang	H2022	hbo:2022	fertility	1.0	2	eflomal
gunung hermon	H2768	hbo:2768	fertility	1.0	5	eflomal
gunung hor	H2022	hbo:2022	fertility	1.0	7	eflomal
gunung libanon	H3844	hbo:3844	fertility	1.0	9	gloss
guru tolong	G3004	grc:3004	fertility	1.0	2	eflomal
habor gosan	H1470	hbo:1470	fertility	1.0	2	eflomal
hadiah hadiah	H4030,H4503	hbo:4030,hbo:4503	phrasal	1.0	4	eflomal;gloss
hadir cahaya	H1927	hbo:1927	fertility	1.0	3	eflomal
hai gadis gadis	H1323	hbo:1323	fertility	1.0	2	eflomal
hal hal kecil	G1646	grc:1646	fertility	1.0	2	eflomal
halaman kemah	H0168	hbo:0168	fertility	1.0	5	eflomal
halaman luar	H2691	hbo:2691	fertility	1.0	2	eflomal
ham bungsu kanaan kanaan	H3667	hbo:3667	fertility	1.0	2	eflomal
hamba sekaligus hamba	G1398	grc:1398	fertility	1.0	2	eflomal
hamedata agag	H4099	hbo:4099a	fertility	1.0	3	eflomal
hampir tiba	G1448	grc:1448	fertility	1.0	2	eflomal
hanya berharap	H6960	hbo:6960	fertility	1.0	2	eflomal
hanya satu	G1520	grc:1520	fertility	1.0	7	eflomal
hanya sedikit	G3641	grc:3641	fertility	1.0	2	eflomal
hanyalah hamba	G1399	grc:1399	fertility	1.0	4	eflomal;gloss
hanyalah patung belaka	H0457	hbo:0457	fertility	1.0	4	eflomal;gloss
harga tanah	H4736	hbo:4736	fertility	1.0	4	eflomal;gloss
hari berikutnya	H3117	hbo:3117	fertility	1.0	2	eflomal
hari berlalu	H3117	hbo:3117	fertility	1.0	3	eflomal
hari lamanya	H3117	hbo:3117	fertility	1.0	4	eflomal
hari paskah	G3957	grc:3957	fertility	1.0	2	eflomal
hari pengadilan	G2920	grc:2920	fertility	1.0	6	eflomal
hari penghukuman	H3117	hbo:3117	fertility	1.0	4	eflomal
hari raya pondok	H2282	hbo:2282	fertility	1.0	3	eflomal
haroset hagoyim	H2800	hbo:2800a	fertility	1.0	6	eflomal;gloss
harpa kecapi	H2167	hbo:2167	fertility	1.0	2	eflomal
harta benda	H7399,H0214	hbo:7399,hbo:0214	phrasal	1.0	16	eflomal;gloss
harta bendamu	G2344	grc:2344	fertility	1.0	2	gloss
harta karun	H4301	hbo:4301	fertility	1.0	2	gloss
harumnya menyenangkan	H5207	hbo:5207	fertility	1.0	2	eflomal
harus dicuci	H3526	hbo:3526	fertility	1.0	4	eflomal;gloss
harus ganti rugi	H7999	hbo:7999	fertility	1.0	2	eflomal
harus lakukan	H6213	hbo:6213	fertility	1.0	2	eflomal
harus membayar ganti rugi	H7999	hbo:7999	fertility	1.0	9	eflomal;gloss
harus mencuci	H3526	hbo:3526	fertility	1.0	34	eflomal;gloss
hasason tamar	H2688	hbo:2688	fertility	1.0	2	gloss
hasil jerih	H5999	hbo:5999	fertility	1.0	2	eflomal
hasil karya	H4639	hbo:4639	fertility	1.0	2	eflomal
hasil kerja kerasmu	H3018	hbo:3018	fertility	1.0	3	eflomal
hasil panen pertama	H1061	hbo:1061	fertility	1.0	7	eflomal;gloss
hasil rampasan	H7998	hbo:7998	fertility	1.0	6	eflomal;gloss
hati hati	G4337	grc:4337	fertility	1.0	6	eflomal;gloss
hati hatilah	G4337	grc:4337	fertility	1.0	4	eflomal;gloss
hati nurani	G4893	grc:4893	fertility	1.0	9	eflomal
hati nuranimu	G4893	grc:4893	fertility	1.0	2	gloss
hawa nafsunya	G1939	grc:1939	fertility	1.0	2	gloss
hazar enan	H2704	hbo:2704	fertility	1.0	5	eflomal;gloss
hebron uziel	H2276	hbo:2276	fertility	1.0	2	eflomal
helai kain	H3407	hbo:3407	fertility	1.0	4	eflomal
heldai tobia	H2900	hbo:2900	fertility	1.0	2	eflomal
hendaklah setiap	G1538	grc:1538	fertility	1.0	2	eflomal
henok erat	H2585	hbo:2585	fertility	1.0	2	eflomal
hewan hewan	H0929	hbo:0929	fertility	1.0	4	eflomal
hewan hewannya	H0929	hbo:0929	fertility	1.0	2	eflomal
hewan pun	H0929	hbo:0929	fertility	1.0	2	eflomal
hewan ternakmu	H0929	hbo:0929	fertility	1.0	2	eflomal
hiasan berbentuk	H3730	hbo:3730	fertility	1.0	2	eflomal
hidup aman	H0983	hbo:0983	fertility	1.0	2	eflomal
hidup damai	G1515	grc:1515	fertility	1.0	3	eflomal
hidup demi	H2416	hbo:2416	fertility	1.0	4	eflomal
hidup dengan tenang	G1515	grc:1515	fertility	1.0	2	eflomal
hidup dengan tenang dalam perlindungan	G1515	grc:1515	fertility	1.0	2	eflomal
hidup enak	H7600	hbo:7600	fertility	1.0	4	eflomal;gloss
hidup kematian	G3498	grc:3498	fertility	1.0	3	eflomal
hidup menaati	H1980	hbo:1980	fertility	1.0	2	eflomal
hidup nyaman	H7600	hbo:7600	fertility	1.0	5	eflomal;gloss
hidup selamanya	G2198	grc:2198	fertility	1.0	2	eflomal
hidup suci	G0038	grc:38	fertility	1.0	7	eflomal;gloss
hidupkan kembali	G1453,G0450	grc:1453,grc:450	phrasal	1.0	8	eflomal;gloss
hidupnya benar	G1343,G1342	grc:1343,grc:1342	phrasal	1.0	5	eflomal;gloss
hidupnya tidak bercela	H8549	hbo:8549	fertility	1.0	2	eflomal
hiskia surat	H2396	hbo:2396a	fertility	1.0	2	eflomal
hormat takut akan	H3374	hbo:3374	fertility	1.0	2	eflomal
hormat takutlah	H3372	hbo:3372	fertility	1.0	2	eflomal
hujan deras	H1653	hbo:1653	fertility	1.0	2	eflomal
hujan lebat	H0699	hbo:0699	fertility	1.0	4	eflomal;gloss
hukum mati	H4191	hbo:4191	fertility	1.0	3	gloss
hukuman dosa	H5771	hbo:5771	fertility	1.0	2	eflomal
hukuman murka	G2372	grc:2372	fertility	1.0	2	eflomal
hutan belantara	H3293	hbo:3293	fertility	1.0	2	eflomal
hutan hutan	H2793,H3293	hbo:2793,hbo:3293	phrasal	1.0	8	eflomal;gloss
ibarat biji sawi	G2848	grc:2848	fertility	1.0	2	eflomal
ibarat panci besi	H5518	hbo:5518	fertility	1.0	2	eflomal
ibarat topi perang	G4030	grc:4030	fertility	1.0	2	eflomal
iblis mencobaimu	G3986	grc:3986	fertility	1.0	3	eflomal
ibukota besar	G3173	grc:3173	fertility	1.0	3	eflomal
ibukota samaria	H8111	hbo:8111	fertility	1.0	3	eflomal
ibukota susan	H7800	hbo:7800	fertility	1.0	4	eflomal
ikatan gandumku	H0485	hbo:0485	fertility	1.0	4	eflomal;gloss
ikatan perjanjian	H1285	hbo:1285	fertility	1.0	8	eflomal
ikut menghina	G3679	grc:3679	fertility	1.0	2	eflomal
ilmu gaib	H5173	hbo:5173	fertility	1.0	2	gloss
ilmu manusiawi	G4678	grc:4678	fertility	1.0	2	eflomal
imam agung	G0749	grc:749	fertility	1.0	15	eflomal;gloss
imam besar	G0749	grc:749	fertility	1.0	76	eflomal;gloss
imam harga	H3548	hbo:3548	fertility	1.0	2	eflomal
imam harun	H0175	hbo:0175	fertility	1.0	4	eflomal
imam imam kepala	G0749	grc:749	fertility	1.0	25	eflomal;gloss
imam kepala	G0749	grc:749	fertility	1.0	79	eflomal;gloss
imam memeriksanya	H3548	hbo:3548	fertility	1.0	3	eflomal
imam mempersembahkan	H3548	hbo:3548	fertility	1.0	2	eflomal
imam para	H3548	hbo:3548	fertility	1.0	2	eflomal
imam yoyada	H3077	hbo:3077	fertility	1.0	3	eflomal
induk menyusui	H5763	hbo:5763	fertility	1.0	2	eflomal
ingatlah betapa	H2142	hbo:2142	fertility	1.0	4	eflomal
inilah kumpulan	H4912	hbo:4912	fertility	1.0	4	eflomal;gloss
inilah perkataan	H1697	hbo:1697	fertility	1.0	3	eflomal
inilah pesan tuhan tentang	H4853	hbo:4853a	fertility	1.0	4	eflomal
inilah pesan tuhan tentang hukuman	H4853	hbo:4853a	fertility	1.0	3	eflomal
isboset saul	H7586	hbo:7586	fertility	1.0	2	eflomal
israel asli	H0249	hbo:0249	fertility	1.0	4	eflomal
israel asli maupun	H0249	hbo:0249	fertility	1.0	4	eflomal
israel israel	H3478	hbo:3478	fertility	1.0	2	eflomal
israel jatuh miskin	H4134	hbo:4134	fertility	1.0	3	gloss
israel mesir	H3478	hbo:3478	fertility	1.0	2	eflomal
israel negeri	H3478	hbo:3478	fertility	1.0	5	eflomal
israel pasukan	H3478	hbo:3478	fertility	1.0	2	eflomal
istana gubernur	G4232	grc:4232	fertility	1.0	3	eflomal
istana istananya	H0759	hbo:0759	fertility	1.0	2	eflomal
istri istri	H0802	hbo:0802	fertility	1.0	11	eflomal
istri istrimu	H0802	hbo:0802	fertility	1.0	4	eflomal
istri istrinya	H0802	hbo:0802	fertility	1.0	4	eflomal
istrinya putri	H1323	hbo:1323	fertility	1.0	2	eflomal
iyon abel	H5859	hbo:5859	fertility	1.0	2	eflomal
jadikan imam	H3548	hbo:3548	fertility	1.0	3	eflomal
jadilah kering	H2717	hbo:2717	fertility	1.0	2	eflomal
jadilah raja	H4427	hbo:4427	fertility	1.0	4	gloss
jahat mata	H8441	hbo:8441	fertility	1.0	2	eflomal
jalan benar	H1870	hbo:1870	fertility	1.0	4	eflomal
jalan hidup	H1870	hbo:1870	fertility	1.0	7	eflomal
jalan jalan	H7339,H2351	hbo:7339,hbo:2351	phrasal	1.0	14	eflomal;gloss
jalan jalan kota	H7339	hbo:7339	fertility	1.0	2	eflomal
